vg_img_id	vg_object_id	cat	synset	url	responses
2354651	836790	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2354651_836790_singleton_obj.png	Counter({'cat': 9})
2365654	1840835	supercat_unique	baked_goods.n.01	http://object-naming-amore.upf.edu//2365654_1840835_supercat_unique.png	Counter({'hot dog': 4, 'hotdog': 3, 'bun': 1, 'burger': 1})
2414369	295955	supercat_unique	house.n.01	http://object-naming-amore.upf.edu//2414369_295955_supercat_unique.png	Counter({'giraffe': 4, 'roof': 3, 'building': 1, 'pavillion': 1})
2368540	617384	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2368540_617384_supercat_unique.png	Counter({'table': 9})
2391781	1237375	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2391781_1237375_seed_ambiguous.png	Counter({'counter': 6, 'cabinets': 1, 'cabinet': 1, 'table': 1})
2360571	3760473	seed_ambiguous	vegetable.n.01	http://object-naming-amore.upf.edu//2360571_3760473_seed_ambiguous.png	Counter({'#bbox': 3, 'food': 3, 'vegetables': 1, 'stir fry': 1, 'stew': 1})
2388522	672846	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2388522_672846_supercat_unique.png	Counter({'floor': 4, 'carpet': 3, '#occlusion': 1, 'beer': 1})
2400561	1157392	supercat_ambiguous	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2400561_1157392_supercat_ambiguous.png	Counter({'plate': 5, 'tray': 2, 'pizza': 2})
2355006	2398357	seed_ambiguous	man.n.01	http://object-naming-amore.upf.edu//2355006_2398357_seed_ambiguous.png	Counter({'man': 9})
2402303	390874	supercat_unique	dress.n.01	http://object-naming-amore.upf.edu//2402303_390874_supercat_unique.png	Counter({'dress': 8, 'outfit': 1})
2375078	3842756	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2375078_3842756_singleton_obj.png	Counter({'plane': 5, 'airplane': 3, 'jet': 1})
2319444	1001888	singleton_obj	flower.n.01	http://object-naming-amore.upf.edu//2319444_1001888_singleton_obj.png	Counter({'flower': 8, 'tulip': 1})
2361628	2130537	supercat_unique	child.n.01	http://object-naming-amore.upf.edu//2361628_2130537_supercat_unique.png	Counter({'girl': 7, 'child': 2})
2375491	581939	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2375491_581939_singleton_obj.png	Counter({'giraffe': 9})
2400929	1153523	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2400929_1153523_supercat_unique.png	Counter({'table': 4, 'desk': 2, 'photograph': 1, '#bbox': 1, 'papers': 1})
1159626	1595673	singleton_obj	train.n.01	http://object-naming-amore.upf.edu//1159626_1595673_singleton_obj.png	Counter({'train': 9})
2347372	2094012	supercat_ambiguous	athlete.n.01	http://object-naming-amore.upf.edu//2347372_2094012_supercat_ambiguous.png	Counter({'man': 3, 'person': 2, 'skateboarder': 2, 'skater': 2})
2392600	478803	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2392600_478803_supercat_unique.png	Counter({'table': 9})
2357216	3770640	singleton_obj	truck.n.01	http://object-naming-amore.upf.edu//2357216_3770640_singleton_obj.png	Counter({'truck': 9})
2317155	3045520	singleton_obj	shirt.n.01	http://object-naming-amore.upf.edu//2317155_3045520_singleton_obj.png	Counter({'shirt': 8, '#other_box is not tightly bound around any objects': 1})
2346861	3320151	supercat_unique	baked_goods.n.01	http://object-naming-amore.upf.edu//2346861_3320151_supercat_unique.png	"Counter({'food': 4, 'pastries': 2, 'fish': 1, 'pastry': 1, ""#other_I don't know what kind of food that is"": 1})"
2390463	1249985	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2390463_1249985_supercat_unique.png	Counter({'table': 4, 'counter': 4, '#occlusion': 1})
2390997	1245082	supercat_unique	dog.n.01	http://object-naming-amore.upf.edu//2390997_1245082_supercat_unique.png	Counter({'dog': 9})
2352314	1749558	singleton_obj	vessel.n.03	http://object-naming-amore.upf.edu//2352314_1749558_singleton_obj.png	Counter({'bathtub': 4, 'tub': 3, '#other_box is not tight at top margin': 1, '#occlusion': 1})
2323299	3135620	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2323299_3135620_singleton_obj.png	Counter({'girl': 5, 'child': 2, 'player': 1, 'tennis player': 1})
2337648	956843	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2337648_956843_singleton_obj.png	Counter({'cat': 9})
1159267	1590806	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//1159267_1590806_singleton_obj.png	Counter({'airplane': 8, 'plane': 1})
2332357	3499627	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2332357_3499627_singleton_obj.png	Counter({'horse': 9})
2328617	976739	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2328617_976739_singleton_obj.png	Counter({'bench': 9})
2347589	2062593	supercat_unique	shirt.n.01	http://object-naming-amore.upf.edu//2347589_2062593_supercat_unique.png	Counter({'shirt': 8, 'sweater': 1})
2386132	683701	supercat_unique	bridge.n.01	http://object-naming-amore.upf.edu//2386132_683701_supercat_unique.png	Counter({'bridge': 4, 'overpass': 2, 'structure': 1, '#bbox': 1, 'railroad': 1})
2357089	2006494	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2357089_2006494_singleton_obj.png	Counter({'woman': 9})
2387772	1272960	supercat_unique	foodstuff.n.02	http://object-naming-amore.upf.edu//2387772_1272960_supercat_unique.png	Counter({'hot dog': 2, 'ketchup': 2, '#occlusion': 1, '#bbox': 1, 'filling': 1, 'sandwich meat': 1, 'hotdog': 1})
2343667	3637575	singleton_obj	athlete.n.01	http://object-naming-amore.upf.edu//2343667_3637575_singleton_obj.png	Counter({'man': 4, 'tennis player': 4, 'player': 1})
2351596	859594	supercat_unique	male_child.n.01	http://object-naming-amore.upf.edu//2351596_859594_supercat_unique.png	Counter({'man': 7, 'person': 1, 'boy': 1})
2395310	455927	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2395310_455927_supercat_unique.png	Counter({'#bbox': 4, 'mattress': 2, 'bed': 2, 'beat': 1})
2333655	3033059	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2333655_3033059_seed_ambiguous.png	Counter({'chair': 8, 'chear': 1})
2358277	804428	singleton_obj	restaurant.n.01	http://object-naming-amore.upf.edu//2358277_804428_singleton_obj.png	Counter({'restaurant': 3, 'store': 2, 'bar': 1, 'storefront': 1, '#bbox': 1, 'shop': 1})
1592793	3614986	singleton_obj	male_child.n.01	http://object-naming-amore.upf.edu//1592793_3614986_singleton_obj.png	Counter({'skater': 3, 'man': 2, 'person': 1, 'skateboarder': 1, 'boy': 1, 'shoe': 1})
2386123	1289153	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2386123_1289153_singleton_obj.png	Counter({'woman': 4, 'tennis player': 2, 'player': 1, 'person': 1, 'cap': 1})
2360103	1813676	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2360103_1813676_singleton_obj.png	Counter({'cat': 8, '#other_Animal': 1})
2360478	2214234	singleton_obj	shirt.n.01	http://object-naming-amore.upf.edu//2360478_2214234_singleton_obj.png	Counter({'table': 2, '#occlusion': 2, 'blanket': 1, '#bbox': 1, 'couch': 1, 'shirt': 1, '#other_briad': 1})
2403195	382989	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2403195_382989_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})
2414749	152658	supercat_unique	edible_fruit.n.01	http://object-naming-amore.upf.edu//2414749_152658_supercat_unique.png	Counter({'#bbox': 6, 'oranges': 1, 'fruit': 1, 'snakes': 1})
2323163	3959576	seed_ambiguous	ungulate.n.01	http://object-naming-amore.upf.edu//2323163_3959576_seed_ambiguous.png	Counter({'giraffe': 8, '#other_Animal': 1})
2357554	811135	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2357554_811135_singleton_obj.png	Counter({'cat': 7, 'kitten': 2})
2408699	256631	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2408699_256631_singleton_obj.png	Counter({'woman': 6, 'person': 1, 'spotter': 1, 'tennis player': 1})
2390809	1246902	singleton_obj	car.n.01	http://object-naming-amore.upf.edu//2390809_1246902_singleton_obj.png	Counter({'vehicle': 2, 'cart': 2, 'car': 1, 'scooter': 1, 'automobile': 1, 'truck': 1, 'rickshaw': 1})
2361876	2413908	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2361876_2413908_seed_ambiguous.png	Counter({'couch': 8, 'sofa': 1})
2406623	368459	singleton_obj	shelter.n.01	http://object-naming-amore.upf.edu//2406623_368459_singleton_obj.png	Counter({'shelter': 4, 'building': 1, '#occlusion': 1, 'hut': 1, 'stone cave': 1, 'boulder': 1})
2356439	820486	supercat_ambiguous	woman.n.01	http://object-naming-amore.upf.edu//2356439_820486_supercat_ambiguous.png	Counter({'snowboarder': 3, 'person': 2, 'skier': 1, 'child': 1, 'kid': 1, 'man': 1})
2391614	487632	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2391614_487632_singleton_obj.png	"Counter({'woman': 5, ""#other_box doesn't bound any one particular object"": 1, '#occlusion': 1, 'person': 1, 'man': 1})"
2405706	2576093	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2405706_2576093_singleton_obj.png	Counter({'sandwich': 9})
2330170	2705853	singleton_obj	boat.n.01	http://object-naming-amore.upf.edu//2330170_2705853_singleton_obj.png	Counter({'boat': 8, '#other_box is not tight at top margin': 1})
2358871	3541649	supercat_unique	shirt.n.01	http://object-naming-amore.upf.edu//2358871_3541649_supercat_unique.png	Counter({'shirt': 9})
2386325	1287214	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2386325_1287214_singleton_obj.png	Counter({'desk': 5, '#bbox': 2, 'camera': 1, '#other_The box does not seem to bound any particular object.': 1})
2355028	833449	singleton_obj	dog.n.01	http://object-naming-amore.upf.edu//2355028_833449_singleton_obj.png	Counter({'dog': 7, 'puppy': 2})
2412839	299391	supercat_unique	overgarment.n.01	http://object-naming-amore.upf.edu//2412839_299391_supercat_unique.png	Counter({'shirt': 5, 'jacket': 4})
2394810	460817	singleton_obj	house.n.01	http://object-naming-amore.upf.edu//2394810_460817_singleton_obj.png	Counter({'house': 9})
2345680	3622821	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2345680_3622821_singleton_obj.png	Counter({'pizza': 9})
2340145	948780	singleton_obj	man.n.01	http://object-naming-amore.upf.edu//2340145_948780_singleton_obj.png	Counter({'man': 8, 'musician': 1})
2354892	834679	supercat_ambiguous	truck.n.01	http://object-naming-amore.upf.edu//2354892_834679_supercat_ambiguous.png	Counter({'van': 6, 'automobile': 2, 'truck': 1})
150377	1074659	seed_ambiguous	man.n.01	http://object-naming-amore.upf.edu//150377_1074659_seed_ambiguous.png	Counter({'man': 8, '#occlusion': 1})
2403198	382951	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2403198_382951_seed_ambiguous.png	Counter({'bench': 8, '#other_box margins are not tight around any objects': 1})
2385489	1296213	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2385489_1296213_singleton_obj.png	Counter({'cat': 9})
2348311	3606145	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2348311_3606145_singleton_obj.png	Counter({'woman': 7, 'winter jacket': 1, '#occlusion': 1})
2362239	2338103	singleton_obj	boat.n.01	http://object-naming-amore.upf.edu//2362239_2338103_singleton_obj.png	Counter({'boat': 8, 'bort': 1})
2319584	1000668	singleton_obj	edible_fruit.n.01	http://object-naming-amore.upf.edu//2319584_1000668_singleton_obj.png	Counter({'apple': 8, '#other_fuirt': 1})
2399543	415577	singleton_obj	man.n.01	http://object-naming-amore.upf.edu//2399543_415577_singleton_obj.png	Counter({'man': 4, 'skater': 3, 'shoo': 1, 'skateboarder': 1})
2366862	625620	singleton_obj	vessel.n.03	http://object-naming-amore.upf.edu//2366862_625620_singleton_obj.png	Counter({'bathtub': 6, 'tub': 2, 'sink': 1})
2344999	2317979	singleton_obj	headdress.n.01	http://object-naming-amore.upf.edu//2344999_2317979_singleton_obj.png	Counter({'helmet': 8, 'helmat': 1})
2346364	900178	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2346364_900178_singleton_obj.png	Counter({'horse': 8, 'ride': 1})
2372894	734953	supercat_ambiguous	woman.n.01	http://object-naming-amore.upf.edu//2372894_734953_supercat_ambiguous.png	Counter({'woman': 6, 'shirt': 1, 'parent': 1, 'lady': 1})
2392278	481518	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2392278_481518_singleton_obj.png	Counter({'zebra': 8, 'fields': 1})
2392323	481080	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2392323_481080_supercat_unique.png	Counter({'counter': 4, 'sink': 3, '#other_tooh brush': 1, '#bbox': 1})
2371280	2477063	supercat_ambiguous	male_child.n.01	http://object-naming-amore.upf.edu//2371280_2477063_supercat_ambiguous.png	Counter({'boy': 4, '#occlusion': 1, 'woman': 1, 'child': 1, 'children': 1, 'dress': 1})
2373109	1935894	supercat_unique	overgarment.n.01	http://object-naming-amore.upf.edu//2373109_1935894_supercat_unique.png	Counter({'dog': 3, 'cat': 2, '#occlusion': 1, 'animal': 1, '#bbox': 1, '#other_animal': 1})
2324128	2873972	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2324128_2873972_singleton_obj.png	Counter({'airplane': 4, 'plane': 3, 'aeroplane': 2})
498344	1575701	seed_ambiguous	man.n.01	http://object-naming-amore.upf.edu//498344_1575701_seed_ambiguous.png	Counter({'man': 5, 'diver': 3, 'boat': 1})
2360513	787579	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2360513_787579_singleton_obj.png	Counter({'rug': 2, 'cat': 2, '#bbox': 1, '#other_box is not tightly bound around any objects': 1, 'floor': 1, 'carpet': 1, '#other_animal': 1})
2382216	1330182	supercat_unique	bridge.n.01	http://object-naming-amore.upf.edu//2382216_1330182_supercat_unique.png	Counter({'bridge': 4, 'overpass': 1, 'boat': 1, '#bbox': 1, '#occlusion': 1, 'house': 1})
2349176	876730	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2349176_876730_singleton_obj.png	Counter({'sandwich': 4, 'burger': 3, 'food': 1, 'fruit': 1})
2379943	1352524	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2379943_1352524_singleton_obj.png	Counter({'#bbox': 3, 'floor': 1, 'chairs': 1, '#other_The box does not bound any one particular object.': 1, 'library': 1, 'table': 1, 'chair': 1})
2319878	2875060	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2319878_2875060_singleton_obj.png	Counter({'woman': 6, 'chair': 2, 'phone': 1})
2336435	3161683	seed_ambiguous	horse.n.01	http://object-naming-amore.upf.edu//2336435_3161683_seed_ambiguous.png	Counter({'horse': 7, '#occlusion': 1, 'tree': 1})
2412165	306948	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2412165_306948_singleton_obj.png	Counter({'#bbox': 4, 'apple': 2, 'gameboy': 1, 'table': 1, 'game': 1})
2386032	684355	supercat_unique	dog.n.01	http://object-naming-amore.upf.edu//2386032_684355_supercat_unique.png	Counter({'dog': 6, 'book': 3})
2371034	1963469	supercat_unique	shirt.n.01	http://object-naming-amore.upf.edu//2371034_1963469_supercat_unique.png	Counter({'shirt': 4, 'man': 2, 't-shirt': 1, 'deesert': 1, 'dress': 1})
2347821	2230989	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2347821_2230989_singleton_obj.png	Counter({'pillow': 2, 'chair': 2, 'bag': 2, 'sofa': 1, 'couch': 1, 'seat': 1})
2377436	2124046	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2377436_2124046_singleton_obj.png	Counter({'woman': 4, 'women': 1, 'mobile': 1, 'phone': 1, 'dress': 1, '#occlusion': 1})
2366775	3877249	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2366775_3877249_singleton_obj.png	Counter({'horse': 6, 'rope': 2, 'fileds': 1})
2376340	573732	singleton_obj	bird.n.01	http://object-naming-amore.upf.edu//2376340_573732_singleton_obj.png	Counter({'bird': 4, 'chain': 2, 'ostrich': 1, 'pelican': 1, 'fileds': 1})
2329975	3085649	supercat_ambiguous	car.n.01	http://object-naming-amore.upf.edu//2329975_3085649_supercat_ambiguous.png	Counter({'train': 8, 'poster': 1})
2347846	886944	supercat_ambiguous	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2347846_886944_supercat_ambiguous.png	Counter({'plate': 2, 'bread': 1, 'pan': 1, 'food': 1, 'skillet': 1, 'bred': 1, 'spoon': 1, 'dish': 1})
2410743	362441	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2410743_362441_singleton_obj.png	Counter({'pizza': 8, 'plate': 1})
2412584	3804089	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2412584_3804089_singleton_obj.png	Counter({'bed': 8, '#bbox': 1})
2351450	2496943	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2351450_2496943_singleton_obj.png	Counter({'airplane': 6, 'plane': 3})
2328462	3512290	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2328462_3512290_singleton_obj.png	Counter({'salad': 7, 'lettuce': 1, 'food': 1})
2391926	1235960	singleton_obj	man.n.01	http://object-naming-amore.upf.edu//2391926_1235960_singleton_obj.png	Counter({'man': 4, 'surfer': 4, 'person': 1})
2320579	3619115	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2320579_3619115_singleton_obj.png	Counter({'cow': 7, 'bull': 2})
2371607	3520094	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2371607_3520094_supercat_unique.png	Counter({'counter': 4, '#bbox': 2, 'workspace': 1, 'kitchen counter': 1, 'countertop': 1})
2370672	602413	singleton_obj	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2370672_602413_singleton_obj.png	Counter({'bowl': 2, 'tin': 2, 'plate': 1, 'pie': 1, '#bbox': 1, 'pan': 1, 'cake': 1})
2376856	569254	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2376856_569254_supercat_unique.png	Counter({'child': 5, 'chair': 2, 'baby': 2})
2340093	2731533	singleton_obj	ungulate.n.01	http://object-naming-amore.upf.edu//2340093_2731533_singleton_obj.png	Counter({'giraffe': 8, 'girrafe': 1})
2355717	827184	supercat_unique	headdress.n.01	http://object-naming-amore.upf.edu//2355717_827184_supercat_unique.png	Counter({'hat': 9})
2375297	3693575	supercat_ambiguous	professional.n.01	http://object-naming-amore.upf.edu//2375297_3693575_supercat_ambiguous.png	Counter({'man': 4, 'caretaker': 1, 'nurse': 1, 'cap': 1, 'dentist': 1, 'glows': 1})
2319495	2780345	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2319495_2780345_singleton_obj.png	Counter({'horse': 6, 'morse': 1, 'car': 1, 'rope': 1})
2369225	743915	supercat_unique	shirt.n.01	http://object-naming-amore.upf.edu//2369225_743915_supercat_unique.png	Counter({'shirt': 5, 'suit': 1, 'corte': 1, 'bow tie': 1, 'button': 1})
2358383	2473156	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2358383_2473156_singleton_obj.png	Counter({'couch': 4, 'sofa': 2, 'shrit': 1, 'showba': 1, 'chair': 1})
2407839	272714	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2407839_272714_singleton_obj.png	Counter({'cabinets': 5, 'cabinet': 1, '#other_unknown': 1, 'wooden': 1, 'shelves': 1})
2318487	1010287	singleton_obj	vessel.n.03	http://object-naming-amore.upf.edu//2318487_1010287_singleton_obj.png	Counter({'bathtub': 4, 'tub': 2, '#other_unknown': 1, '#occlusion': 1, 'bath tub': 1})
2407784	273650	supercat_unique	truck.n.01	http://object-naming-amore.upf.edu//2407784_273650_supercat_unique.png	Counter({'car': 4, 'truck': 1, 'worker': 1, 'vehicle': 1, '#occlusion': 1, 'bag': 1})
2319449	3610617	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2319449_3610617_singleton_obj.png	Counter({'dog': 3, 'cat': 3, '#other_animal': 2, 'animal': 1})
2356595	1758866	supercat_ambiguous	foodstuff.n.02	http://object-naming-amore.upf.edu//2356595_1758866_supercat_ambiguous.png	Counter({'pizza': 5, 'cheese': 1, '#other_box margins are not tight around any objects': 1, 'cake': 1, 'food': 1})
1160088	1601560	singleton_obj	motorcycle.n.01	http://object-naming-amore.upf.edu//1160088_1601560_singleton_obj.png	Counter({'motorcycle': 6, 'bike': 2, 'moterbike': 1})
2376868	1664686	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2376868_1664686_singleton_obj.png	Counter({'woman': 7, 'women': 1, 'lady': 1})
2354815	835285	singleton_obj	vegetable.n.01	http://object-naming-amore.upf.edu//2354815_835285_singleton_obj.png	Counter({'salad': 8, 'vegetables': 1})
2352253	1873947	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2352253_1873947_singleton_obj.png	Counter({'horse': 9})
2360834	2983112	singleton_obj	vessel.n.03	http://object-naming-amore.upf.edu//2360834_2983112_singleton_obj.png	Counter({'vase': 8, '#bbox': 1})
2324833	3365966	supercat_unique	motorcycle.n.01	http://object-naming-amore.upf.edu//2324833_3365966_supercat_unique.png	Counter({'motorcycle': 7, 'mototrcycle': 1, 'bike': 1})
285780	1569561	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//285780_1569561_singleton_obj.png	Counter({'#occlusion': 3, 'bench': 2, 'seat': 2, '#bbox': 1, 'bag': 1})
2387036	1280041	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//2387036_1280041_supercat_unique.png	Counter({'couch': 6, 'sofa': 1, '#occlusion': 1, 'cake': 1})
2402453	658210	singleton_obj	male_child.n.01	http://object-naming-amore.upf.edu//2402453_658210_singleton_obj.png	Counter({'skater': 3, 'man': 2, 'kid': 1, 'boy': 1, 'children': 1, 'skateboarder': 1})
2395520	453531	singleton_obj	boat.n.01	http://object-naming-amore.upf.edu//2395520_453531_singleton_obj.png	Counter({'boat': 8, 'canoe': 1})
2397247	1191526	singleton_obj	footwear.n.01	http://object-naming-amore.upf.edu//2397247_1191526_singleton_obj.png	Counter({'hose': 3, '#bbox': 2, 'dog': 2, 'pool': 2})
2367904	2054123	singleton_obj	dish.n.02	http://object-naming-amore.upf.edu//2367904_2054123_singleton_obj.png	Counter({'pizza': 7, 'food': 1, 'snack': 1})
2389983	1255167	supercat_unique	kitchen_utensil.n.01	http://object-naming-amore.upf.edu//2389983_1255167_supercat_unique.png	Counter({'pizza': 5, 'paddle': 2, 'pizza pan': 1, 'snack': 1})
2358262	2481244	singleton_obj	bird.n.01	http://object-naming-amore.upf.edu//2358262_2481244_singleton_obj.png	Counter({'bird': 5, 'stone': 1, 'seagull': 1, 'sand': 1, '#other_birds': 1})
2399774	1166493	singleton_obj	train.n.01	http://object-naming-amore.upf.edu//2399774_1166493_singleton_obj.png	Counter({'train': 9})
2377100	3680533	singleton_obj	athlete.n.01	http://object-naming-amore.upf.edu//2377100_3680533_singleton_obj.png	Counter({'man': 3, 'bat': 3, 'baseball player': 2, 'batter': 1})
2372250	3735340	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2372250_3735340_singleton_obj.png	Counter({'bookshelf': 3, 'shelf': 2, 'self': 1, 'books': 1, 'book': 1, 'bookcase': 1})
2386134	683676	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2386134_683676_singleton_obj.png	Counter({'woman': 4, 'bicyclist': 2, 'cycle': 2, 'cyecle': 1})
2376484	2513232	supercat_unique	dress.n.01	http://object-naming-amore.upf.edu//2376484_2513232_supercat_unique.png	Counter({'dress': 6, 'bottle': 1, 'claass': 1, 'flower': 1})
2320710	3255941	supercat_unique	insect.n.01	http://object-naming-amore.upf.edu//2320710_3255941_supercat_unique.png	Counter({'car': 9})
2334067	3342960	singleton_obj	dog.n.01	http://object-naming-amore.upf.edu//2334067_3342960_singleton_obj.png	Counter({'dog': 6, '#other_animal': 2, '#other_ANIMAL': 1})
2355993	2133484	seed_ambiguous	ungulate.n.01	http://object-naming-amore.upf.edu//2355993_2133484_seed_ambiguous.png	Counter({'giraffe': 8, '#other_aninmal': 1})
2359586	1886603	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2359586_1886603_singleton_obj.png	Counter({'horse': 8, 'shoe': 1})
2326161	983286	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2326161_983286_singleton_obj.png	Counter({'cabinet': 5, 'furniture': 1, 'shoe': 1, 'cabinets': 1, '#bbox': 1})
2391297	490116	seed_ambiguous	man.n.01	http://object-naming-amore.upf.edu//2391297_490116_seed_ambiguous.png	Counter({'man': 7, 't shrit': 1, 'shirt': 1})
2373490	2095965	supercat_unique	truck.n.01	http://object-naming-amore.upf.edu//2373490_2095965_supercat_unique.png	Counter({'truck': 8, 'shrit': 1})
2342276	2092553	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2342276_2092553_singleton_obj.png	Counter({'cat': 8, 'bage': 1})
2327148	2867638	supercat_unique	beverage.n.01	http://object-naming-amore.upf.edu//2327148_2867638_supercat_unique.png	Counter({'cereal': 6, 'food': 2, '#other_unknown': 1})
2394073	467337	singleton_obj	vessel.n.03	http://object-naming-amore.upf.edu//2394073_467337_singleton_obj.png	Counter({'bathtub': 3, '#bbox': 2, 'tub': 2, '#other_unknown': 1, 'shower': 1})
1159279	1591034	supercat_unique	furnishing.n.02	http://object-naming-amore.upf.edu//1159279_1591034_supercat_unique.png	Counter({'table': 7, 'ispun': 1, 'food': 1})
2323065	2735306	singleton_obj	dress.n.01	http://object-naming-amore.upf.edu//2323065_2735306_singleton_obj.png	Counter({'dress': 5, 'tennis outfit': 1, 't shrit': 1, 'skirt': 1, 'tshirt': 1})
2317677	3193702	seed_ambiguous	furnishing.n.02	http://object-naming-amore.upf.edu//2317677_3193702_seed_ambiguous.png	Counter({'curtain': 5, 'drapes': 1, 'woman': 1, '#bbox': 1, 'window screen': 1})
2415374	3791492	singleton_obj	shirt.n.01	http://object-naming-amore.upf.edu//2415374_3791492_singleton_obj.png	Counter({'shirt': 8, 't-shirt': 1})
2376606	1814142	singleton_obj	woman.n.01	http://object-naming-amore.upf.edu//2376606_1814142_singleton_obj.png	Counter({'woman': 8, 'mobilephone': 1})
4180	1036068	singleton_obj	house.n.01	http://object-naming-amore.upf.edu//4180_1036068_singleton_obj.png	Counter({'house': 8, 'home': 1})
2341469	942577	singleton_obj	aircraft.n.01	http://object-naming-amore.upf.edu//2341469_942577_singleton_obj.png	Counter({'jet': 5, 'airplane': 3, 'spyjet': 1})
2398197	1181714	singleton_obj	feline.n.01	http://object-naming-amore.upf.edu//2398197_1181714_singleton_obj.png	Counter({'cat': 8, '#other_ANIMAL': 1})
2335712	2319967	singleton_obj	train.n.01	http://object-naming-amore.upf.edu//2335712_2319967_singleton_obj.png	Counter({'train': 9})
2348763	879960	singleton_obj	baked_goods.n.01	http://object-naming-amore.upf.edu//2348763_879960_singleton_obj.png	Counter({'cake': 9})
2373086	2313134	singleton_obj	horse.n.01	http://object-naming-amore.upf.edu//2373086_2313134_singleton_obj.png	Counter({'horse': 8, '#other_ANIMAL': 1})
2391618	487596	supercat_ambiguous	man.n.01	http://object-naming-amore.upf.edu//2391618_487596_supercat_ambiguous.png	Counter({'man': 8, 'laptop': 1})
2377690	716877	singleton_obj	furnishing.n.02	http://object-naming-amore.upf.edu//2377690_716877_singleton_obj.png	Counter({'couch': 2, 'chair': 2, '#occlusion': 2, 'bed': 1, 'pillows': 1, 'billow': 1})
