assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,n_controls-filtered,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3EJPLAJKEMGPGP15RIJSX4A7FSE6ZD,0.6875,0.84375,32,8,8.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,11,11.0,11,3R868ACW4SCORYSIDTNDLBR858PZG3,../1_crowdsourced/to_be_redone_amt.csv_49___../1_pre-pilot/verification_round0_amt.csv_174,1.0,worker8,[''],11,11,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3OVHNO1VE61O1YGK15R63AKZWE5ZD2,0.4642857142857143,0.17857142857142858,28,12,11.0,8,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9,20,18.0,20,3LEG2HW4UFNS7NTBD28HGFHPJK2F2O,../1_crowdsourced/to_be_redone_amt.csv_213___../1_pre-pilot/verification_round1_amt.csv_213,0.9,worker8,"['2-1-rand1', '2-1-0-rand2']",20,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2343623_2380528_singleton_obj.png - memeber: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2343623_2380528_singleton_obj.png - memeber: you erroneously gave this the same color as ['boy', 'memeber', 'man']""]",2
3O7L7BFSHEP7YE5AXWE49XZU0D6EIF,0.39285714285714285,1.2857142857142858,28,13,9.0,9,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.5,0.5,22,11.0,22,38VTL6WC4ADQ6BTT0B2337RH95J5YC,../1_crowdsourced/to_be_redone_amt.csv_225___../1_pre-pilot/verification_round1_amt.csv_252,0.5,worker9,"['0-1-alt0', '1-0-bold-carpet1', '2-0-bold-airplane1', '2-3-typo-airplane3', '3-2-rand1', '3-2-1-rand2', '3-4-bold-rug1', '4-0-alt0', '4-0-alt2', '5-4-typo-counter0', '5-4-typo-counter3']",22,11,approve,block,False,False,"failed assignment, but apply lenience, blocked because very bad assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2324873_2790263_singleton_obj.png - clunter: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2406315_325109_singleton_obj.png - ottomon: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2372493_2336795_singleton_obj.png - tire: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2363282_2537903_seed_ambiguous.png - pepperoni: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2324873_2790263_singleton_obj.png - clunter: you erroneously gave this the same color as ['clunter']"", ""http://object-naming-amore.upf.edu//2406315_325109_singleton_obj.png - carpet: you erroneously gave this the same color as ['carpet', 'floor']"", ""http://object-naming-amore.upf.edu//2390456_497306_seed_ambiguous.png - airplaen: you erroneously gave this the same color as ['airplaen']"", ""http://object-naming-amore.upf.edu//2406315_325109_singleton_obj.png - ottomon: you erroneously gave this the same color as ['ottomon', 'table']"", ""http://object-naming-amore.upf.edu//2363282_2537903_seed_ambiguous.png - pepperoni: you erroneously gave this the same color as ['food', 'pizza slice', 'pizza', 'pepperoni']"", ""http://object-naming-amore.upf.edu//2390456_497306_seed_ambiguous.png - plane: you erroneously gave this the same color as ['plane']"", ""http://object-naming-amore.upf.edu//2387598_512178_supercat_unique.png - rug: you erroneously gave this the same color as ['rug']""]",11
3OS46CRSLFZ875WVQLUPCYXBRHCV66,0.625,0.8125,32,7,7.0,2,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,9,9.0,9,30F94FBDNRKWE5B8RF6HYCZU4ZCBTJ,../1_crowdsourced/to_be_redone_amt.csv_24___../1_pre-pilot/verification_round0_amt.csv_133,1.0,worker10,[''],9,9,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3K772S5NP8B72JUQREWJ9LYF00PEHK,0.53125,0.15625,32,8,7.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,15,30EV7DWJTVVMPFT75UC8VD5H50J6YI,../1_crowdsourced/to_be_redone_amt.csv_4___../1_pre-pilot/verification_round0_amt.csv_104,0.9333333333333333,worker10,['2-1-rand1'],15,14,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2386994_1280489_singleton_obj.png - warthog: must be 'other'; you said 'named object misinterpreted'""]",1
392CY0QWG1RP6C8H8Q2R0BN3NOAI4B,0.4666666666666667,0.2,30,14,13.0,9,9.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9565217391304348,0.9565217391304348,23,22.0,23,3S8A4GJRD335LLY20JPOOE1NNJT6VL,../1_crowdsourced/to_be_redone_amt.csv_267___../1_pre-pilot/verification_round2_amt.csv_1069,0.9565217391304348,worker10,['6-6-rand1'],23,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2350710_1666345_supercat_unique.png - isgn: must be 'other'; you said 'bounding box error'""]",1
3GNCZX450INWPNB2UM22MBAF1C2APR,0.36666666666666664,0.16666666666666666,30,15,12.0,9,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8333333333333334,0.8333333333333334,24,20.0,24,3UEBBGULPFO1RZ2DWMINMYCH2BMUFM,../1_crowdsourced/to_be_redone_amt.csv_284___../1_pre-pilot/verification_round2_amt.csv_1327,0.8333333333333334,worker10,"['3-3-alt0', '3-3-alt2', '4-0-rand1', '6-5-rand1']",24,20,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2378100_3375421_singleton_obj.png - worms: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2371172_740156_supercat_ambiguous.png - woman: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2379674_1355440_singleton_obj.png - kits: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2371172_740156_supercat_ambiguous.png - woman: you erroneously gave this the same color as ['woman', 'girl', 'child', 'kid']""]",4
3SEPORI8WNZQ3RD8HV04D9CTBAZAZ0,0.3870967741935484,0.22580645161290322,31,7,7.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,13,13.0,13,30UZJB2POHCPQ8W5BQ9DDDV404H35X,../1_crowdsourced/to_be_redone_amt.csv_80___../1_pre-pilot/verification_round0_amt.csv_243,1.0,worker10,[''],13,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3X31TUMD7XMA4EJ46BG2UT8SS8P1LQ,0.65625,0.65625,32,6,6.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,9,9.0,9,344M16OZKIFWQVI84AMVQLZNIE3ENL,../1_crowdsourced/to_be_redone_amt.csv_45___../1_pre-pilot/verification_round0_amt.csv_167,1.0,worker10,[''],9,9,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3U5NZHP4LR2BZAJG0SCU3XXJE7PPHE,0.4838709677419355,0.2903225806451613,31,7,6.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9230769230769231,0.9230769230769231,13,12.0,13,3HUR21WDDUPZ8UD36HLYVQI124LXY6,../1_crowdsourced/to_be_redone_amt.csv_75___../1_pre-pilot/verification_round0_amt.csv_226,0.9230769230769231,worker10,['5-2-typo-hotdog0'],13,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2357838_1808154_singleton_obj.png - hotog: must be 'linguistic'; you said 'adequate'""]",1
3L4D84MILZSFDZGI5F7A61B758LJHA,0.6666666666666666,0.4666666666666667,30,13,11.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9,20,18.0,20,3G4VVJO6PZGZFGMVGBAQS5HN2QBPKN,../1_crowdsourced/to_be_redone_amt.csv_271___../1_pre-pilot/verification_round2_amt.csv_1110,0.9,worker10,"['0-2-pos0', '6-6-rand1']",20,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2410496_216089_seed_ambiguous.png - wrap: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2380483_710405_singleton_obj.png - woman: must be vg_majority; you said 'bounding box error'""]",2
35BLDD71I6XAVFG6SQR09WQ6WL6VZU,0.45161290322580644,0.6129032258064516,31,7,6.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,11,3VDI8GSXAFT972RV43N08RU46ZQG8N,../1_crowdsourced/to_be_redone_amt.csv_117___../1_pre-pilot/verification_round0_amt.csv_360,0.9090909090909091,worker10,['1-2-rand1'],11,10,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2339789_2169414_supercat_unique.png - curtian: must be 'other'; you said 'bounding box error'""]",1
3Z7EFSHGN9EPRBAR0R8AMJM63EVXC3,0.5,0.9,30,13,10.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8421052631578947,0.8421052631578947,19,16.0,19,3T2HW4QDUV7W4VU079XVIW40SDL9C0,../1_crowdsourced/to_be_redone_amt.csv_266___../1_pre-pilot/verification_round2_amt.csv_1066,0.8421052631578947,worker10,"['3-3-rand1', '4-3-rand1', '6-0-rand1']",19,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2406137_326179_singleton_obj.png - desks: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2326474_982170_singleton_obj.png - ceramic: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2378524_2355619_singleton_obj.png - prongs: must be 'other'; you said 'bounding box error'""]",3
34X6J5FLPTYSQSFLO5U4FF38WVHJQ6,0.6071428571428571,0.32142857142857145,28,11,9.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8823529411764706,0.8823529411764706,17,15.0,17,3EQVJH0T40L65IEUR7GDKN2SZCRHTF,../1_crowdsourced/to_be_redone_amt.csv_194___../1_pre-pilot/verification_round1_amt.csv_116,0.8823529411764706,worker10,"['2-2-pos0', '3-0-rand1']",17,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2375638_2487107_singleton_obj.png - jacket: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2322312_992294_singleton_obj.png - bank: must be 'other'; you said 'named object misinterpreted'""]",2
3YMTUJH0DSGFFQOS221VEIPCY5P4TD,0.45161290322580644,0.7741935483870968,31,6,6.0,2,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,8,8.0,8,3KTZHH2ONIF9ZCNHF6LVLWE12L28MN,../1_crowdsourced/to_be_redone_amt.csv_114___../1_pre-pilot/verification_round0_amt.csv_348,1.0,worker10,[''],8,8,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3PB5A5BD0V68T8K5K00VIBUXZD97GT,0.48148148148148145,0.37037037037037035,27,9,7.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8571428571428571,0.8571428571428571,14,12.0,14,3DIIW4IV8PVMKSAOIOXQCRRFJQQI4E,../1_crowdsourced/to_be_redone_amt.csv_207___../1_pre-pilot/verification_round1_amt.csv_2,0.8571428571428572,worker10,"['4-3-rand1', '5-4-rand1']",14,12,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2347290_2137515_singleton_obj.png - drains: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2408471_1093057_singleton_obj.png - pervian: must be 'other'; you said linguistic""]",2
36WLNQG78ZAXB6R4RMMNNAVH5NGEB0,0.5,0.53125,32,7,6.0,3,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8,0.8,10,8.0,10,3CVDZS288H0IERX4NKR1VOVNPPIFME,../1_crowdsourced/to_be_redone_amt.csv_182___../1_pre-pilot/verification_round0_amt.csv_94,0.8,worker10,"['1-2-rand1', '1-2-0-rand2']",10,8,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2409870_1087805_seed_ambiguous.png - fulton: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2409870_1087805_seed_ambiguous.png - fulton: you erroneously gave this the same color as ['fulton', 'bed']""]",2
3BXQMRHWKZYAJTSN8BR158SE3AHMUH,0.6129032258064516,0.7419354838709677,31,8,7.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9230769230769231,0.9230769230769231,13,12.0,13,3LVTFB9DE5IFD6RRQX40UIF4058QG4,../1_crowdsourced/to_be_redone_amt.csv_82___../1_pre-pilot/verification_round0_amt.csv_247,0.9230769230769231,worker10,['3-2-rand1'],13,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2384525_3846795_singleton_obj.png - limbs: must be 'other'; you said 'named object misinterpreted'""]",1
3A1COHJ8NJVQTIKZEBAJHB2TPW88HU,0.9375,1.125,32,8,5.0,6,6.0,1,1.0,"[1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8,0.8,15,12.0,15,3DWNFENNE3VIF3UU06IQOS6FW544J1,../1_crowdsourced/to_be_redone_amt.csv_30___../1_pre-pilot/verification_round0_amt.csv_140,0.8,worker11,"['1-3-alt1', '2-3-rand1', '4-5-rand1']",15,12,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2373115_1924987_singleton_obj.png - they: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2334144_965887_singleton_obj.png - mag: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2359489_2086326_singleton_obj.png - dots: must be 'bounding box error'; you said 'named object misinterpreted'""]",3
3WZ36BJEV3GZ0P91HHBIMWVI8XPBT9,0.8333333333333334,0.43333333333333335,30,16,10.0,9,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.6,0.6,25,15.0,25,3XAOZ9UYRZRI9R1O8EJXNVBYYGYQ1D,../1_crowdsourced/to_be_redone_amt.csv_303___../1_pre-pilot/verification_round2_amt.csv_736,0.6,worker12,"['0-0-rand1', '1-1-alt1', '2-1-typo-bench3', '3-0-typo-dress2', '3-0-typo-dress3', '4-0-alt1', '6-0-bold-pot0', '6-0-bold-pot1', '6-5-pos0', '6-6-typo-plant3']",25,15,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2387879_2069805_seed_ambiguous.png - pot: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2406646_292434_singleton_obj.png - shoe: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2387879_2069805_seed_ambiguous.png - grass: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2329852_3724678_seed_ambiguous.png - television: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2356526_2634780_supercat_unique.png - drexs: must be 'linguistic'; you said other"", ""http://object-naming-amore.upf.edu//2392161_1233307_supercat_ambiguous.png - drawig: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2387879_2069805_seed_ambiguous.png - pllant: you erroneously gave this the same color as ['pllant']"", ""http://object-naming-amore.upf.edu//2360393_2480388_singleton_obj.png - beench: you erroneously gave this the same color as ['beench']"", ""http://object-naming-amore.upf.edu//2387879_2069805_seed_ambiguous.png - grass: you erroneously gave this the same color as ['grass']"", ""http://object-naming-amore.upf.edu//2356526_2634780_supercat_unique.png - drexs: you erroneously gave this the same color as ['drexs']""]",10
3SKEMFQBZ35HV8L7KWDGU3ILHEOK8O,0.5,4.0625,32,7,4.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7692307692307693,0.7692307692307693,13,10.0,13,3E9ZFLPWOYSDIUYY2ZZV92ODCLRIXP,../1_crowdsourced/to_be_redone_amt.csv_148___../1_pre-pilot/verification_round0_amt.csv_57,0.7692307692307692,worker13,"['2-2-rand1', '3-3-alt1', '4-0-rand1']",13,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2360154_1842960_seed_ambiguous.png - shadow: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2346130_1998567_singleton_obj.png - wavy: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2350484_1707804_supercat_unique.png - brick: must be 'other'; you said 'named object misinterpreted'""]",3
39O5D9O87TSDBD3DG21MF3X2WJRC3F,0.34375,4.40625,32,7,6.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,12,11.0,12,3JVP4ZJHDPS5L4SNZNAO0O122E90IF,../1_crowdsourced/to_be_redone_amt.csv_162___../1_pre-pilot/verification_round0_amt.csv_69,0.9166666666666666,worker13,['0-0-rand1'],12,11,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2316708_3442831_supercat_ambiguous.png - prop: must be 'other'; you said 'named object misinterpreted'""]",1
32Z9ZLUT1LKTEA7FLSZFEXST42UHOQ,0.45161290322580644,3.838709677419355,31,9,8.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,0.9375,16,15.0,16,3D1TUISJWI0L1Q43XUO8PVP9I3AIUX,../1_crowdsourced/to_be_redone_amt.csv_137___../1_pre-pilot/verification_round0_amt.csv_465,0.9375,worker13,['5-4-alt1'],16,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2351035_2033727_supercat_unique.png - traps: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
308XBLVESI4MKAW9DS6NMHU0KC6BRA,0.42857142857142855,3.9285714285714284,28,10,9.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,0.9375,16,15.0,16,3M47JKRKCX17A92PSQEEW0HFCLQ86G,../1_crowdsourced/to_be_redone_amt.csv_191___../1_pre-pilot/verification_round1_amt.csv_103,0.9375,worker13,['0-1-rand1'],16,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2408728_256048_singleton_obj.png - woamn: must be 'other'; you said 'bounding box error'""]",1
3IFS6Q0HJIJ88XASYRY9YE3914DSIS,0.4074074074074074,3.259259259259259,27,11,11.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,17,3IKDQS3DQE0PFWN3B338VP33B37ICR,../1_crowdsourced/to_be_redone_amt.csv_244___../1_pre-pilot/verification_round1_amt.csv_60,1.0,worker13,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3R2PKQ87NW85A2XNEU2NM5439FQIM1,0.45161290322580644,4.225806451612903,31,7,4.0,5,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.6666666666666666,0.6666666666666666,12,8.0,12,3ZXNP4Z39RLLTG0D5PSA7J3HRW6L7B,../1_crowdsourced/to_be_redone_amt.csv_138___../1_pre-pilot/verification_round0_amt.csv_468,0.6666666666666667,worker13,"['2-0-bold-vegetable0', '2-2-alt0', '4-5-rand0', '4-5-1-rand2']",12,8,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2332088_3420035_singleton_obj.png - plaform: must be 'other'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2370215_1795884_seed_ambiguous.png - kales: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2370215_1795884_seed_ambiguous.png - vegetables: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2332088_3420035_singleton_obj.png - plaform: you erroneously gave this the same color as ['table', 'plaform', 'desk', 'counter', 'wood']""]",4
33NF62TLXJ26FPHQB0A7JTRZXPJKJ9,0.4375,4.21875,32,9,7.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.875,0.875,16,14.0,16,3UOMW19E6D6D38SO4JKE6GZY6H05C3,../1_crowdsourced/to_be_redone_amt.csv_178___../1_pre-pilot/verification_round0_amt.csv_86,0.875,worker13,"['2-1-rand1', '3-3-typo-building0']",16,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//716_2988628_supercat_unique.png - buildinng: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2348180_2356890_singleton_obj.png - horns: must be 'other'; you said 'named object misinterpreted'""]",2
3UOUJI6MTDELD5RRMITAGP8CAE0UX8,0.46875,4.3125,32,8,8.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,12,12.0,12,33IXYHIZB5I019TFIROBYXWP7JCE2U,../1_crowdsourced/to_be_redone_amt.csv_0___../1_pre-pilot/verification_round0_amt.csv_10,1.0,worker13,[''],12,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
34YB12FSQYOREBRSO62K1TRNU23MGI,0.5483870967741935,3.7096774193548385,31,6,5.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8888888888888888,0.8888888888888888,9,8.0,9,3UUIU9GZC55UPPUZQ5F4VQZ2U3U5TG,../1_crowdsourced/to_be_redone_amt.csv_83___../1_pre-pilot/verification_round0_amt.csv_249,0.8888888888888888,worker13,['5-2-alt1'],9,8,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2401233_1149947_supercat_unique.png - room: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3V5Q80FXIXR0DVBBJ9CG3QOGKSE32X,0.3870967741935484,4.0,31,7,6.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,12,11.0,12,3TRB893CSJA57OMCUYVUURY9VFKG70,../1_crowdsourced/to_be_redone_amt.csv_112___../1_pre-pilot/verification_round0_amt.csv_339,0.9166666666666666,worker13,['2-1-rand1'],12,11,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2336896_2579172_supercat_unique.png - rags: must be 'other'; you said 'bounding box error'""]",1
3MH9DQ757WCARJW1X8T6S38H7O4GU2,0.28125,4.46875,32,7,6.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,11,34D9ZRXCYRUQGVT1W11VTWJ2KYKSAN,../1_crowdsourced/to_be_redone_amt.csv_132___../1_pre-pilot/verification_round0_amt.csv_43,0.9090909090909091,worker13,['5-6-alt1'],11,10,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2317715_2719618_singleton_obj.png - glasses: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
