,domain,word1,word2,relation,same_object,subrelation,totalfreq,freq-w1-w2,freq-w2-w1,domain_w1,domain_w2,syn_w1,syn_w2
5615,people,man,plate,crossclassified,,,45,44,1,people,food,0,0
10212,people,woman,dog,crossclassified,,,45,44,1,people,animals_plants,0,0
3157,people,boy,cake,crossclassified,,,45,44,1,people,food,0,0
1840,people,woman,bed,crossclassified,,,45,38,7,people,home,0,0
2331,people,man,pizza,crossclassified,,,44,43,1,people,food,0,0
11728,people,woman,head,crossclassified,,,44,39,5,people,people,0,0
6185,people,skier,t-shirt,crossclassified,,,44,44,0,people,clothing,0,0
6119,people,snowboarder,skateboarder,crossclassified,,,44,37,7,people,people,0,0
3995,people,woman,couple,crossclassified,,,44,36,8,people,people,0,0
2885,people,man,bench,crossclassified,,,44,41,3,people,home,0,0
2531,people,person,cell phone,crossclassified,,,44,37,7,people,people,0,0
2330,people,man,chef,crossclassified,,,44,41,3,people,people,0,0
2166,people,baby,dress,crossclassified,,,44,31,13,people,clothing,0,0
2019,people,skateboarder,male,crossclassified,,,44,44,0,people,people,0,0
2018,people,skateboarder,teenager,crossclassified,,,44,44,0,people,people,0,0
1224,people,girl,table,crossclassified,,,44,39,5,people,home,0,0
693,people,boy,hat,crossclassified,,,44,39,5,people,clothing,0,0
6184,people,skier,pant,crossclassified,,,43,40,3,people,people,0,0
11486,people,girl,batter,crossclassified,,,43,25,18,people,people,0,0
10975,people,woman,bottle,crossclassified,,,43,42,1,people,home,0,0
7375,people,shoe,teenager,crossclassified,,,43,38,5,people,people,0,0
2585,people,batter,jersey,crossclassified,,,43,40,3,people,clothing,0,0
1373,people,t-shirt,teen,crossclassified,,,43,36,7,clothing,people,0,0
2017,people,skater,male,crossclassified,,,43,43,0,people,people,0,0
299,people,boy,chair,crossclassified,,,43,35,8,people,home,0,0
4483,people,girl,chair,crossclassified,,,42,30,12,people,home,0,0
1644,people,woman,sunglasses,crossclassified,,,42,42,0,people,people,0,0
1832,people,girl,bed,crossclassified,,,42,33,9,people,home,0,0
2323,people,pitcher,shoe,crossclassified,,,42,40,2,people,people,0,0
2533,people,woman,cell phone,crossclassified,,,42,42,0,people,people,0,0
3980,people,man,eye glass,crossclassified,,,42,38,4,people,people,0,0
4540,people,man,rider,crossclassified,,,42,42,0,people,people,0,0
6459,people,shirt,phone,crossclassified,,,42,21,21,clothing,people,0,0
8540,people,shoe,male,crossclassified,,,42,37,5,people,people,0,0
11403,people,phone,shirt,crossclassified,,,42,21,21,people,clothing,0,0
4402,people,man,pants,crossclassified,,,41,36,5,people,home,0,0
2223,people,athlete,human,crossclassified,,,41,33,8,people,people,0,0
12238,people,t-shirt,plate,crossclassified,,,41,29,12,clothing,food,0,0
3158,people,child,food,crossclassified,,,41,41,0,people,food,0,0
376,people,kid,plate,crossclassified,,,41,21,20,people,food,0,0
2016,people,skater,teenager,crossclassified,,,41,41,0,people,people,0,0
24,people,person,uniform,crossclassified,,,41,33,8,people,clothing,0,0
428,people,person,skate board,crossclassified,,,41,33,8,people,people,0,0
115,people,woman,mom,crossclassified,,,41,41,0,people,people,0,0
1131,people,woman,skateboard,crossclassified,,,40,39,1,people,people,0,0
1520,people,banana,person,crossclassified,,,40,27,13,home,people,0,0
2628,people,man,cyclist,crossclassified,,,40,40,0,people,people,0,0
2641,people,person,cycle,crossclassified,,,40,29,11,people,people,0,0
3967,people,man,camera,crossclassified,,,40,36,4,people,people,0,0
5937,people,man,food,crossclassified,,,40,35,5,people,food,0,0
14496,people,woman,batter,crossclassified,,,40,27,13,people,people,0,0
6,people,man,uniform,crossclassified,,,40,40,0,people,clothing,0,0
3038,people,child,hair,crossclassified,,,39,25,14,people,people,0,0
20894,people,boy,catcher,crossclassified,,,39,30,9,people,people,0,0
161,people,man,dog,crossclassified,,,39,31,8,people,animals_plants,0,0
1908,people,player,hat,crossclassified,,,39,31,8,people,clothing,0,0
13540,people,woman,bench,crossclassified,,,38,37,1,people,home,0,0
5656,people,skater,scatting,crossclassified,,,38,38,0,people,people,0,0
11786,people,shoe,legs,crossclassified,,,38,22,16,people,people,0,0
11459,people,baseball player,dress,crossclassified,,,38,36,2,people,clothing,0,0
10493,people,shirt,teenager,crossclassified,,,38,27,11,clothing,people,0,0
10065,people,man,eyeglass,crossclassified,,,38,35,3,people,people,0,0
983,people,child,skateboard,crossclassified,,,38,33,5,people,people,0,0
5647,people,skateboarder,scatting,crossclassified,,,38,38,0,people,people,0,0
5417,people,baseball player,ball,crossclassified,,,38,33,5,people,people,0,0
4883,people,man,watch,crossclassified,,,38,37,1,people,people,0,0
2054,people,surfer,sea,crossclassified,,,38,35,3,people,people,0,0
1907,people,tennis player,tennis racket,crossclassified,,,38,38,0,people,people,0,0
116,people,woman,sweater,crossclassified,,,38,38,0,people,clothing,0,0
7934,people,person,skate,crossclassified,,,37,33,4,people,people,0,0
19520,people,camera,photographer,crossclassified,,,37,21,16,people,people,0,0
10088,people,human,lady,crossclassified,,,37,22,15,people,people,0,0
8548,people,tennis player,racket,crossclassified,,,37,37,0,people,people,0,0
7383,people,kid,bed,crossclassified,,,37,20,17,people,home,0,0
1670,people,skater,clothing,crossclassified,,,37,37,0,people,clothing,0,0
1667,people,skateboarder,clothing,crossclassified,,,37,37,0,people,clothing,0,0
2173,people,toddler,dress,crossclassified,,,37,29,8,people,clothing,0,0
7929,people,skirt,dress,crossclassified,,,36,25,11,people,clothing,0,0
13854,people,man,banana,crossclassified,,,36,35,1,people,home,0,0
10971,people,man,bottle,crossclassified,,,36,35,1,people,home,0,0
10900,people,tennis player,skirt,crossclassified,,,36,29,7,people,people,0,0
10009,people,tie,coat,crossclassified,,,36,27,9,clothing,clothing,0,0
9641,people,bat,shirt,crossclassified,,,36,21,15,people,clothing,0,0
8578,people,phone,lady,crossclassified,,,36,27,9,people,people,0,0
18016,people,girl,pizza,crossclassified,,,36,23,13,people,food,0,0
6186,people,man,pole,crossclassified,,,36,36,0,people,buildings,0,0
5928,people,child,pizza,crossclassified,,,36,30,6,people,food,0,0
5841,people,person,jeans,crossclassified,,,36,32,4,people,people,0,0
5303,people,shoe,lady,crossclassified,,,36,27,9,people,people,0,0
4001,people,pant,dress,crossclassified,,,36,26,10,people,clothing,0,0
1650,people,person,sunglasses,crossclassified,,,36,30,6,people,people,0,0
1648,people,woman,eyeglass,crossclassified,,,36,36,0,people,people,0,0
13365,people,pant,human,crossclassified,,,35,22,13,people,people,0,0
10993,people,kid,pant,crossclassified,,,35,33,2,people,people,0,0
9122,people,pant,jacket,crossclassified,,,35,20,15,people,clothing,0,0
6519,people,woman,wheel,crossclassified,,,35,32,3,people,vehicles,0,0
5457,people,tie,kid,crossclassified,,,35,27,8,clothing,people,0,0
4543,people,man,bike,crossclassified,,,35,28,7,people,vehicles,0,0
4327,people,person,grill,crossclassified,,,35,35,0,people,buildings,0,0
3539,people,skier,dress,crossclassified,,,35,35,0,people,clothing,0,0
2201,people,cap,pant,crossclassified,,,35,18,17,people,people,0,0
1126,people,skier,skateboard,crossclassified,,,35,35,0,people,people,0,0
426,people,man,skate board,crossclassified,,,35,34,1,people,people,0,0
22499,people,person,mobile phone,crossclassified,,,34,31,3,people,people,0,0
14613,people,man,photographer,crossclassified,,,34,31,3,people,people,0,0
11790,people,person,legs,crossclassified,,,34,22,12,people,people,0,0
11456,people,pitcher,child,crossclassified,,,34,25,9,people,people,0,0
9117,people,girl,coat,crossclassified,,,34,25,9,people,clothing,0,0
7797,people,boy,jersey,crossclassified,,,34,34,0,people,clothing,0,0
7683,people,shirt,male,crossclassified,,,34,29,5,clothing,people,0,0
6349,people,girl,helmet,crossclassified,,,34,29,5,people,people,0,0
5216,people,helmet,shirt,crossclassified,,,34,26,8,people,clothing,0,0
4548,people,person,bike,crossclassified,,,34,21,13,people,vehicles,0,0
4469,people,girl,banana,crossclassified,,,34,25,9,people,home,0,0
1909,people,player,tennis racket,crossclassified,,,34,33,1,people,people,0,0
5644,people,man,scatting,crossclassified,,,34,34,0,people,people,0,0
6613,people,t-shirt,chair,crossclassified,,,33,17,16,clothing,home,0,0
20530,people,man,head,crossclassified,,,33,29,4,people,people,0,0
17707,people,skateboarder,dress,crossclassified,,,33,33,0,people,clothing,0,0
16765,people,t-shirt,cake,crossclassified,,,33,18,15,clothing,food,0,0
14341,people,batter,pant,crossclassified,,,33,28,5,people,people,0,0
13883,people,cap,bat,crossclassified,,,33,19,14,people,people,0,0
9640,people,player,racket,crossclassified,,,33,31,2,people,people,0,0
8341,people,boy,gamer,crossclassified,,,33,30,3,people,people,0,0
6705,people,people,t-shirt,crossclassified,,,33,19,14,people,clothing,0,0
10500,people,person,frisbee,crossclassified,,,33,30,3,people,people,0,0
6182,people,skier,pole,crossclassified,,,33,33,0,people,buildings,0,0
5659,people,person,scatting,crossclassified,,,33,33,0,people,people,0,0
120,people,woman,teen,crossclassified,,,33,32,1,people,people,0,0
5150,people,shoe,pants,crossclassified,,,33,23,10,people,home,0,0
4404,people,skateboarder,pants,crossclassified,,,33,28,5,people,home,0,0
4403,people,skater,pants,crossclassified,,,33,32,1,people,home,0,0
3538,people,skier,coat,crossclassified,,,33,33,0,people,clothing,0,0
164,people,toy,person,crossclassified,,,33,17,16,home,people,0,0
6123,people,woman,tank top,crossclassified,,,33,33,0,people,clothing,0,0
6587,people,boy,table,crossclassified,,,32,31,1,people,home,0,0
11794,people,skateboard,human,crossclassified,,,32,17,15,people,people,0,0
11487,people,girl,baseball player,crossclassified,,,32,22,10,people,people,0,0
6916,people,person,brush,crossclassified,,,32,24,8,people,people,0,0
2882,people,person,remote,crossclassified,,,32,23,9,people,home,0,0
6116,people,snowboarder,skater,crossclassified,,,32,25,7,people,people,0,0
4177,people,shirt,coat,crossclassified,,,32,20,12,clothing,clothing,0,0
2061,people,person,sea,crossclassified,,,32,22,10,people,people,0,0
28,people,baseball player,uniform,crossclassified,,,32,28,4,people,clothing,0,0
11368,people,shoe,skirt,crossclassified,,,31,17,14,people,people,0,0
21635,people,man,class,crossclassified,,,31,31,0,people,people,0,0
19117,people,person,board,crossclassified,,,31,29,2,people,home,0,0
18162,people,skater,dress,crossclassified,,,31,30,1,people,clothing,0,0
12293,people,person,cellphone,crossclassified,,,31,29,2,people,people,0,0
2200,people,t-shirt,skateboard,crossclassified,,,31,21,10,clothing,people,0,0
5943,people,girl,food,crossclassified,,,31,28,3,people,food,0,0
4682,people,snowboarder,human,crossclassified,,,31,28,3,people,people,0,0
4390,people,laptop,boy,crossclassified,,,31,23,8,home,people,0,0
3140,people,person,belt,crossclassified,,,31,27,4,people,animals_plants,0,0
5925,people,boy,pizza,crossclassified,,,31,26,5,people,food,0,0
7874,people,boy,shorts,crossclassified,,,30,30,0,people,people,0,0
22527,people,surfer,shirt,crossclassified,,,30,28,2,people,clothing,0,0
14484,people,shirt,plate,crossclassified,,,30,17,13,clothing,food,0,0
10983,people,bag,dress,crossclassified,,,30,21,9,people,clothing,0,0
10902,people,player,skirt,crossclassified,,,30,17,13,people,people,0,0
8849,people,catcher,cap,crossclassified,,,30,26,4,people,people,0,0
8304,people,player,umpire,crossclassified,,,30,19,11,people,people,0,0
7935,people,man,skate,crossclassified,,,30,26,4,people,people,0,0
6084,people,girl,hat,crossclassified,,,30,26,4,people,clothing,0,0
3952,people,man,mobile,crossclassified,,,30,28,2,people,people,0,0
3546,people,kid,table,crossclassified,,,30,20,10,people,home,0,0
2116,people,woman,eye glass,crossclassified,,,30,29,1,people,people,0,0
1916,people,tennis player,guy,crossclassified,,,30,26,4,people,people,0,0
1254,people,child,brush,crossclassified,,,30,29,1,people,people,0,0
629,people,girl,clothing,crossclassified,,,30,29,1,people,clothing,0,0
319,people,kid,chair,crossclassified,,,30,18,12,people,home,0,0
8309,people,baseball player,umpire,crossclassified,,,29,20,9,people,people,0,0
16595,people,woman,family,crossclassified,,,29,29,0,people,people,0,0
10704,people,woman,chef,crossclassified,,,29,28,1,people,people,0,0
9675,people,pizza,t-shirt,crossclassified,,,29,20,9,food,clothing,0,0
9118,people,child,coat,crossclassified,,,29,28,1,people,clothing,0,0
8773,people,woman,pole,crossclassified,,,29,28,1,people,buildings,0,0
8451,people,cap,guy,crossclassified,,,29,23,6,people,people,0,0
6948,people,person,gloves,crossclassified,,,29,26,3,people,people,0,0
6461,people,phone,dress,crossclassified,,,29,19,10,people,clothing,0,0
6460,people,phone,cell phone,crossclassified,,,29,26,3,people,people,0,0
5839,people,man,jeans,crossclassified,,,29,25,4,people,people,0,0
4748,people,tie,suit,crossclassified,,,29,23,6,clothing,clothing,0,0
4448,people,tennis player,female,crossclassified,,,29,29,0,people,people,0,0
1826,people,man,bed,crossclassified,,,29,29,0,people,home,0,0
1724,people,woman,skating,crossclassified,,,29,27,2,people,people,0,0
1717,people,skier,skating,crossclassified,,,29,29,0,people,people,0,0
7512,people,man,gloves,crossclassified,,,28,28,0,people,people,0,0
39116,people,skirt,t-shirt,crossclassified,,,28,20,8,people,clothing,0,0
20042,people,shirt,female,crossclassified,,,28,25,3,clothing,people,0,0
15560,people,girl,gamer,crossclassified,,,28,25,3,people,people,0,0
8545,people,person,racket,crossclassified,,,28,26,2,people,people,0,0
8338,people,shoe,clothing,crossclassified,,,28,28,0,people,clothing,0,0
7451,people,tennis player,male,crossclassified,,,28,25,3,people,people,0,0
6934,people,woman,cook,crossclassified,,,28,28,0,people,people,0,0
3831,people,girl,skateboard,crossclassified,,,28,26,2,people,people,0,0
3243,people,soccer player,shirt,crossclassified,,,28,26,2,people,clothing,0,0
425,people,skater,skate board,crossclassified,,,28,28,0,people,people,0,0
5213,people,helmet,human,crossclassified,,,28,23,5,people,people,0,0
6345,people,snowboarder,girl,crossclassified,,,27,18,9,people,people,0,0
18741,people,shoe,jersey,crossclassified,,,27,27,0,people,clothing,0,0
23261,people,dress,female,crossclassified,,,27,25,2,clothing,people,0,0
21237,people,woman,cycle,crossclassified,,,27,27,0,people,people,0,0
3156,people,boy,food,crossclassified,,,27,27,0,people,food,0,0
6224,people,kid,doll,crossclassified,,,27,18,9,people,home,0,0
8609,people,player,shorts,crossclassified,,,27,22,5,people,people,0,0
3134,people,man,belt,crossclassified,,,27,27,0,people,animals_plants,0,0
102,people,boy,glass,crossclassified,,,27,19,8,people,home,0,0
1263,people,boy,brush,crossclassified,,,27,24,3,people,people,0,0
1085,people,tennis player,jacket,crossclassified,,,27,27,0,people,clothing,0,0
423,people,skateboarder,skate board,crossclassified,,,27,26,1,people,people,0,0
1652,people,person,glasses,crossclassified,,,27,25,2,people,people,0,0
6614,people,t-shirt,table,crossclassified,,,26,14,12,clothing,home,0,0
16525,people,woman,mobile phone,crossclassified,,,26,26,0,people,people,0,0
15142,people,person,keyboard,crossclassified,,,26,14,12,people,home,0,0
12469,people,baseball player,human,crossclassified,,,26,25,1,people,people,0,0
12374,people,surfer,child,crossclassified,,,26,18,8,people,people,0,0
10948,people,boy,coat,crossclassified,,,26,25,1,people,clothing,0,0
10898,people,woman,sleeveless,crossclassified,,,26,26,0,people,people,0,0
10865,people,giraffe,person,crossclassified,,,26,13,13,animals_plants,people,0,0
7537,people,snowboarder,child,crossclassified,,,26,13,13,people,people,0,0
7286,people,athlete,jersey,crossclassified,,,26,24,2,people,clothing,0,0
6409,people,boy,uniform,crossclassified,,,26,23,3,people,clothing,0,0
6351,people,child,snowboarder,crossclassified,,,26,13,13,people,people,0,0
5212,people,snowboarder,helmet,crossclassified,,,26,18,8,people,people,0,0
4777,people,surfer,human,crossclassified,,,26,26,0,people,people,0,0
3475,people,person,giraffe,crossclassified,,,26,13,13,people,animals_plants,0,0
2552,people,man,sunglasses,crossclassified,,,26,25,1,people,people,0,0
1257,people,child,toothbrush,crossclassified,,,26,26,0,people,people,0,0
702,people,baseball player,hat,crossclassified,,,26,24,2,people,clothing,0,0
127,people,girl,teen,crossclassified,,,26,24,2,people,people,0,0
13,people,batter,uniform,crossclassified,,,26,23,3,people,clothing,0,0
11771,people,skateboarder,jeans,crossclassified,,,25,20,5,people,people,0,0
16704,people,cake,shirt,crossclassified,,,25,14,11,food,clothing,0,0
13081,people,woman,cellphone,crossclassified,,,25,25,0,people,people,0,0
14342,people,batter,dress,crossclassified,,,25,23,2,people,clothing,0,0
15138,people,girl,laptop,crossclassified,,,25,20,5,people,home,0,0
11767,people,skater,jeans,crossclassified,,,25,25,0,people,people,0,0
17868,people,boy,goalie,crossclassified,,,25,21,4,people,people,0,0
23966,people,woman,photographer,crossclassified,,,25,25,0,people,people,0,0
24510,people,bag,t-shirt,crossclassified,,,25,18,7,people,clothing,0,0
7933,people,skier,skate,crossclassified,,,25,25,0,people,people,0,0
9120,people,t-shirt,coat,crossclassified,,,25,15,10,clothing,clothing,0,0
7382,people,phone,kid,crossclassified,,,25,16,9,people,people,0,0
123,people,girl,sweater,crossclassified,,,25,24,1,people,clothing,0,0
2937,people,shirt,gamer,crossclassified,,,25,17,8,clothing,people,0,0
7042,people,cap,lady,crossclassified,,,25,18,7,people,people,0,0
1910,people,person,tennis racket,crossclassified,,,25,24,1,people,people,0,0
2057,people,man,sea,crossclassified,,,25,25,0,people,people,0,0
2118,people,person,knife,crossclassified,,,25,22,3,people,home,0,0
1647,people,woman,glasses,crossclassified,,,25,24,1,people,people,0,0
3993,people,woman,remote,crossclassified,,,25,22,3,people,home,0,0
5894,people,person,burger,crossclassified,,,25,20,5,people,food,0,0
6599,people,person,sofa,crossclassified,,,25,21,4,people,home,0,0
32,people,helmet,bat,crossclassified,,,25,16,9,people,people,0,0
8139,people,baseball player,guy,crossclassified,,,24,24,0,people,people,0,0
45897,people,person,shirts,crossclassified,,,24,19,5,people,people,0,0
24515,people,girl,book,crossclassified,,,24,17,7,people,home,0,0
24301,people,child,banana,crossclassified,,,24,24,0,people,home,0,0
23383,people,person,electronics,crossclassified,,,24,24,0,people,home,0,0
19706,people,umbrella,shirt,crossclassified,,,24,14,10,buildings,clothing,0,0
14497,people,woman,baseball player,crossclassified,,,24,13,11,people,people,0,0
13997,people,woman,bike,crossclassified,,,24,22,2,people,vehicles,0,0
8667,people,kid,toy,crossclassified,,,24,13,11,people,home,0,0
25258,people,child,book,crossclassified,,,24,18,6,people,home,0,0
7386,people,tie,jacket,crossclassified,,,24,19,5,clothing,clothing,0,0
6140,people,glass,lady,crossclassified,,,24,14,10,home,people,0,0
5454,people,girl,tie,crossclassified,,,24,15,9,people,clothing,0,0
4541,people,man,motorcycle,crossclassified,,,24,20,4,people,vehicles,0,0
3160,people,kid,food,crossclassified,,,24,24,0,people,food,0,0
2222,people,athlete,lady,crossclassified,,,24,20,4,people,people,0,0
2115,people,woman,knife,crossclassified,,,24,24,0,people,home,0,0
2055,people,surfer,skateboard,crossclassified,,,24,24,0,people,people,0,0
733,people,umbrella,dress,crossclassified,,,24,20,4,buildings,clothing,0,0
6523,people,person,bicycle,crossclassified,,,24,19,5,people,vehicles,0,0
14339,people,shirt,food,crossclassified,,,23,16,7,clothing,food,0,0
11457,people,pitcher,kid,crossclassified,,,23,17,6,people,people,0,0
12730,people,head,girl,crossclassified,,,23,13,10,people,people,0,0
14003,people,man,bicycle,crossclassified,,,23,20,3,people,vehicles,0,0
14166,people,man,glasses,crossclassified,,,23,23,0,people,people,0,0
27661,people,child,kite,crossclassified,,,23,16,7,people,vehicles,0,0
19114,people,skateboarder,board,crossclassified,,,23,21,2,people,home,0,0
19115,people,man,board,crossclassified,,,23,23,0,people,home,0,0
20249,people,umbrella,lady,crossclassified,,,23,21,2,buildings,people,0,0
25007,people,bat,dress,crossclassified,,,23,17,6,people,clothing,0,0
7268,people,tie,dress,crossclassified,,,23,18,5,clothing,clothing,0,0
53378,people,woman,top,crossclassified,,,23,23,0,people,clothing,0,0
11428,people,plate,lady,crossclassified,,,23,16,7,food,people,0,0
3877,people,woman,lade,crossclassified,,,23,23,0,people,people,0,0
6521,people,woman,rider,crossclassified,,,23,23,0,people,people,0,0
6480,people,cake,dress,crossclassified,,,23,12,11,food,clothing,0,0
6340,people,snowboarder,kid,crossclassified,,,23,14,9,people,people,0,0
4174,people,woman,toy,crossclassified,,,23,23,0,people,home,0,0
2879,people,man,remote,crossclassified,,,23,22,1,people,home,0,0
2729,people,woman,frisbee,crossclassified,,,23,23,0,people,people,0,0
1857,people,cake,lady,crossclassified,,,23,14,9,food,people,0,0
1264,people,kid,brush,crossclassified,,,23,14,9,people,people,0,0
1232,people,person,arm,crossclassified,,,23,18,5,people,clothing,0,0
1226,people,girl,grill,crossclassified,,,23,23,0,people,buildings,0,0
719,people,child,umbrella,crossclassified,,,23,23,0,people,buildings,0,0
631,people,child,clothing,crossclassified,,,23,23,0,people,clothing,0,0
532,people,woman,guy,crossclassified,,,23,21,2,people,people,0,0
12849,people,skater,shorts,crossclassified,,,22,22,0,people,people,0,0
14494,people,pant,athlete,crossclassified,,,22,15,7,people,people,0,0
12090,people,woman,bear,crossclassified,,,22,12,10,people,animals_plants,0,0
11033,people,laptop,t-shirt,crossclassified,,,22,19,3,home,clothing,0,0
14022,people,shirt,chair,crossclassified,,,22,14,8,clothing,home,0,0
12854,people,skateboarder,shorts,crossclassified,,,22,22,0,people,people,0,0
15010,people,player,clothing,crossclassified,,,22,22,0,people,clothing,0,0
19116,people,skater,board,crossclassified,,,22,20,2,people,home,0,0
19790,people,pitcher,t-shirt,crossclassified,,,22,21,1,people,clothing,0,0
30569,people,man,barber,crossclassified,,,22,22,0,people,people,0,0
9121,people,t-shirt,sweater,crossclassified,,,22,14,8,clothing,clothing,0,0
10681,people,catcher,t-shirt,crossclassified,,,22,19,3,people,clothing,0,0
10490,people,man,frisbee,crossclassified,,,22,22,0,people,people,0,0
1905,people,woman,tennis racket,crossclassified,,,22,22,0,people,people,0,0
4885,people,shirt,watch,crossclassified,,,22,16,6,clothing,people,0,0
8611,people,shoe,shorts,crossclassified,,,22,13,9,people,people,0,0
1918,people,athlete,guy,crossclassified,,,22,19,3,people,people,0,0
2164,people,shoe,baby,crossclassified,,,22,13,9,people,people,0,0
3547,people,person,cup,crossclassified,,,22,17,5,people,home,0,0
4685,people,shoe,female,crossclassified,,,22,19,3,people,people,0,0
5548,people,t-shirt,skating,crossclassified,,,22,15,7,clothing,people,0,0
6131,people,surfer,dress,crossclassified,,,22,22,0,people,clothing,0,0
6836,people,person,tank top,crossclassified,,,22,22,0,people,clothing,0,0
7096,people,person,sweatshirt,crossclassified,,,22,22,0,people,clothing,0,0
7450,people,cap,male,crossclassified,,,22,20,2,people,people,0,0
12003,people,ball,shirt,crossclassified,,,21,17,4,people,clothing,0,0
7606,people,skateboarder,teen,crossclassified,,,21,21,0,people,people,0,0
8347,people,boy,lady,crossclassified,,,21,14,7,people,people,0,0
9411,people,woman,traveler,crossclassified,,,21,21,0,people,people,0,0
9632,people,woman,racket,crossclassified,,,21,21,0,people,people,0,0
15151,people,child,laptop,crossclassified,,,21,14,7,people,home,0,0
13069,people,t-shirt,mobile,crossclassified,,,21,16,5,clothing,people,0,0
14172,people,child,lady,crossclassified,,,21,14,7,people,people,0,0
14363,people,person,backpack,crossclassified,,,21,18,3,people,home,0,0
20248,people,pant,lady,crossclassified,,,21,12,9,people,people,0,0
6098,people,woman,sea,crossclassified,,,21,21,0,people,people,0,0
7578,people,man,father,crossclassified,,,21,21,0,people,people,0,0
6453,people,girl,cell phone,crossclassified,,,21,19,2,people,people,0,0
712,people,athlete,hat,crossclassified,,,21,16,5,people,clothing,0,0
3047,people,hair,t-shirt,crossclassified,,,21,11,10,people,clothing,0,0
5413,people,woman,scarf,crossclassified,,,21,21,0,people,clothing,0,0
716,people,kid,hat,crossclassified,,,21,14,7,people,clothing,0,0
1258,people,girl,brush,crossclassified,,,21,17,4,people,people,0,0
2204,people,pant,skateboard,crossclassified,,,21,15,6,people,people,0,0
2171,people,toddler,shoe,crossclassified,,,21,14,7,people,people,0,0
3695,people,woman,brush,crossclassified,,,21,21,0,people,people,0,0
3776,people,woman,cloth,crossclassified,,,21,21,0,people,home,0,0
5147,people,boy,pants,crossclassified,,,21,15,6,people,home,0,0
5218,people,snowboarder,cap,crossclassified,,,21,20,1,people,people,0,0
5301,people,woman,shirts,crossclassified,,,21,21,0,people,people,0,0
14337,people,shirt,table,crossclassified,,,20,11,9,clothing,home,0,0
8610,people,t-shirt,shorts,crossclassified,,,20,16,4,clothing,people,0,0
10454,people,glass,dress,crossclassified,,,20,14,6,home,clothing,0,0
11768,people,skater,legs,crossclassified,,,20,15,5,people,people,0,0
12292,people,mobile,cellphone,crossclassified,,,20,12,8,people,people,0,0
13956,people,person,pillow,crossclassified,,,20,17,3,people,home,0,0
7609,people,skater,teen,crossclassified,,,20,20,0,people,people,0,0
14338,people,shirt,pizza,crossclassified,,,20,14,6,clothing,food,0,0
14843,people,man,umbrella,crossclassified,,,20,20,0,people,buildings,0,0
16613,people,person,spoon,crossclassified,,,20,17,3,people,home,0,0
18245,people,boy,book,crossclassified,,,20,12,8,people,home,0,0
28983,people,boy,kite,crossclassified,,,20,18,2,people,vehicles,0,0
7771,people,phone,human,crossclassified,,,20,15,5,people,people,0,0
2629,people,man,bicyclist,crossclassified,,,20,20,0,people,people,0,0
6600,people,t-shirt,watch,crossclassified,,,20,13,7,clothing,people,0,0
3474,people,giraffe,woman,crossclassified,,,20,11,9,animals_plants,people,0,0
1274,people,boy,toothbrush,crossclassified,,,20,20,0,people,people,0,0
1411,people,human,guy,crossclassified,,,20,11,9,people,people,0,0
6071,people,boy,scatting,crossclassified,,,20,19,1,people,people,0,0
3067,people,player,playing,crossclassified,,,20,20,0,people,people,0,0
2194,people,shoe,hat,crossclassified,,,20,18,2,people,clothing,0,0
3908,people,man,sweatshirt,crossclassified,,,20,20,0,people,clothing,0,0
4167,people,man,sports man,crossclassified,,,20,20,0,people,people,0,0
4346,people,boy,frisbee,crossclassified,,,20,20,0,people,people,0,0
4542,people,man,motorcyclist,crossclassified,,,20,20,0,people,people,0,0
5179,people,jacket,phone,crossclassified,,,20,11,9,clothing,people,0,0
11782,people,skateboarder,legs,crossclassified,,,19,15,4,people,people,0,0
12287,people,man,cellphone,crossclassified,,,19,19,0,people,people,0,0
12468,people,batter,human,crossclassified,,,19,18,1,people,people,0,0
13065,people,child,mobile,crossclassified,,,19,17,2,people,people,0,0
13733,people,tennis player,tennis,crossclassified,,,19,19,0,people,people,0,0
15969,people,child,jersey,crossclassified,,,19,19,0,people,clothing,0,0
15156,people,keyboard,laptop,crossclassified,,,19,11,8,home,home,0,0
15344,people,woman,skate,crossclassified,,,19,19,0,people,people,0,0
1906,people,tennis player,hat,crossclassified,,,19,19,0,people,clothing,0,0
17640,people,man,brush,crossclassified,,,19,18,1,people,people,0,0
17791,people,t-shirt,food,crossclassified,,,19,14,5,clothing,food,0,0
17870,people,goalie,child,crossclassified,,,19,14,5,people,people,0,0
27499,people,helmet,pant,crossclassified,,,19,11,8,people,people,0,0
28984,people,kite,person,crossclassified,,,19,11,8,vehicles,people,0,0
40485,people,eyeglass,glass,crossclassified,,,19,11,8,people,home,0,0
42118,people,surfer,pant,crossclassified,,,19,17,2,people,people,0,0
11733,people,face,girl,crossclassified,,,19,10,9,people,people,0,0
11772,people,shoe,jeans,crossclassified,,,19,16,3,people,people,0,0
1561,people,bag,lady,crossclassified,,,19,13,6,people,people,0,0
11201,people,cap,toddler,crossclassified,,,19,13,6,people,people,0,0
4216,people,man,polo,crossclassified,,,19,19,0,people,clothing,0,0
8657,people,boy,doll,crossclassified,,,19,19,0,people,home,0,0
1261,people,girl,toothbrush,crossclassified,,,19,17,2,people,people,0,0
98,people,child,glass,crossclassified,,,19,19,0,people,home,0,0
1563,people,bag,jacket,crossclassified,,,19,10,9,people,clothing,0,0
2918,people,woman,gown,crossclassified,,,19,19,0,people,clothing,0,0
