,domain,word1,word2,relation,same_object,subrelation,totalfreq,freq-w1-w2,freq-w2-w1,domain_w1,domain_w2,syn_w1,syn_w2
6806,clothing,shirt,belt,crossclassified,,,13,12,1,clothing,animals_plants,0,0
6890,clothing,shirt,mobile phone,crossclassified,,,13,13,0,clothing,people,0,0
6970,clothing,snowboarder,man,crossclassified,,,13,11,2,people,people,0,0
8438,clothing,dress,knife,crossclassified,,,13,11,2,clothing,home,0,0
24789,clothing,coat,hand,crossclassified,,,12,6,6,clothing,people,0,0
14265,clothing,coat,dog,crossclassified,,,12,8,4,clothing,animals_plants,0,0
15439,clothing,chair,clothing,crossclassified,,,12,7,5,home,clothing,0,0
18408,clothing,toy,clothing,crossclassified,,,12,11,1,home,clothing,0,0
18958,clothing,jacket,shoulders,crossclassified,,,12,12,0,clothing,clothing,0,0
19879,clothing,purse,jacket,crossclassified,,,12,11,1,people,clothing,0,0
10646,clothing,jacket,book,crossclassified,,,12,9,3,clothing,home,0,0
25845,clothing,coat,cloth,crossclassified,,,12,12,0,clothing,home,0,0
27129,clothing,plate,dress,crossclassified,,,12,6,6,food,clothing,0,0
29529,clothing,laptop,t-shirt,crossclassified,,,12,7,5,home,clothing,0,0
35702,clothing,t-shirt,frisbee,crossclassified,,,12,9,3,clothing,people,0,0
37418,clothing,t-shirt,spoon,crossclassified,,,12,12,0,clothing,home,0,0
37772,clothing,dress,plate,crossclassified,,,12,6,6,clothing,food,0,0
13654,clothing,coat,cap,crossclassified,,,12,11,1,clothing,people,0,0
2945,clothing,dress,flower,crossclassified,,,12,12,0,clothing,animals_plants,0,0
10626,clothing,woman,top,crossclassified,,,12,9,3,people,clothing,0,0
4067,clothing,suit,statue,crossclassified,,,12,10,2,clothing,animals_plants,0,0
7254,clothing,hat,doll,crossclassified,,,12,12,0,clothing,home,0,0
762,clothing,toothbrush,t-shirt,crossclassified,,,12,7,5,people,clothing,0,0
1141,clothing,dress,bat,crossclassified,,,12,9,3,clothing,people,0,0
43,clothing,sweatshirt,person,crossclassified,,,12,9,3,clothing,people,0,0
3923,clothing,hotdog,coat,crossclassified,,,12,10,2,food,clothing,0,0
1564,clothing,poncho,raincoat,crossclassified,,,12,10,2,clothing,clothing,0,0
4723,clothing,dog,cap,crossclassified,,,12,8,4,animals_plants,people,0,0
5151,clothing,jacket,bun,crossclassified,,,12,12,0,clothing,food,0,0
5690,clothing,hand,coat,crossclassified,,,12,6,6,people,clothing,0,0
6778,clothing,jacket,cell phone,crossclassified,,,12,12,0,clothing,people,0,0
6966,clothing,coat,snowboarder,crossclassified,,,12,11,1,clothing,people,0,0
30139,clothing,vent,light,crossclassified,,,11,11,0,clothing,home,0,0
18404,clothing,doll,clothing,crossclassified,,,11,9,2,home,clothing,0,0
21040,clothing,tie,scarf,crossclassified,,,11,7,4,clothing,clothing,0,0
21511,clothing,jacket,dress shirt,crossclassified,,,11,8,3,clothing,clothing,0,0
22848,clothing,coat,belt,crossclassified,,,11,10,1,clothing,animals_plants,0,0
25535,clothing,man,bench,crossclassified,,,11,8,3,people,home,0,0
25811,clothing,t-shirt,wire,crossclassified,,,11,11,0,clothing,home,0,0
26219,clothing,blazer,tuxedo,crossclassified,,,11,6,5,clothing,clothing,0,0
44514,clothing,jacket,apron,crossclassified,,,11,6,5,clothing,clothing,0,0
30155,clothing,hood,light,crossclassified,,,11,6,5,clothing,home,0,0
32497,clothing,t-shirt,baby,crossclassified,,,11,7,4,clothing,people,0,0
33655,clothing,shirt,eye glass,crossclassified,,,11,11,0,clothing,people,0,0
34436,clothing,hat,bear,crossclassified,,,11,11,0,clothing,animals_plants,0,0
35093,clothing,suit,phone,crossclassified,,,11,10,1,clothing,people,0,0
16870,clothing,jacket,sandwich,crossclassified,,,11,10,1,clothing,food,0,0
73319,clothing,mask,helmet,crossclassified,,,11,11,0,clothing,people,0,0
77765,clothing,shirt,tress,crossclassified,,,11,11,0,clothing,people,0,0
18120,clothing,jacket,mobile phone,crossclassified,,,11,11,0,clothing,people,0,0
21188,clothing,shirt,desert,crossclassified,,,11,11,0,clothing,food,0,0
16741,clothing,dress,child,crossclassified,,,11,7,4,clothing,people,0,0
7786,clothing,shirt,body,crossclassified,,,11,11,0,clothing,clothing,0,0
16740,clothing,dress,pyjamas,crossclassified,,,11,11,0,clothing,clothing,0,0
6372,clothing,necktie,jacket,crossclassified,,,11,6,5,clothing,clothing,0,0
6565,clothing,shirt,bed,crossclassified,,,11,11,0,clothing,home,0,0
6811,clothing,jacket,belt,crossclassified,,,11,11,0,clothing,animals_plants,0,0
7251,clothing,shirt,hat,crossclassified,,,11,8,3,clothing,clothing,0,0
7665,clothing,shirt,mouth,crossclassified,,,11,11,0,clothing,clothing,0,0
7778,clothing,blazer,court,crossclassified,,,11,10,1,clothing,clothing,0,0
6962,clothing,jacket,snowboarder,crossclassified,,,11,11,0,clothing,people,0,0
8613,clothing,shirt,beard,crossclassified,,,11,9,2,clothing,clothing,0,0
12635,clothing,sweatshirt,arm,crossclassified,,,11,10,1,clothing,clothing,0,0
10715,clothing,shirt,sleeve,crossclassified,,,11,11,0,clothing,clothing,0,0
14889,clothing,tie,shoulders,crossclassified,,,11,11,0,clothing,clothing,0,0
14313,clothing,cap,woman,crossclassified,,,11,6,5,people,people,0,0
15437,clothing,dress,table,crossclassified,,,11,11,0,clothing,home,0,0
12228,clothing,coat,plate,crossclassified,,,11,6,5,clothing,food,0,0
12219,clothing,robe,man,crossclassified,,,11,11,0,clothing,people,0,0
25537,clothing,man,chair,crossclassified,,,10,6,4,people,home,0,0
17581,clothing,hat,woman,crossclassified,,,10,10,0,clothing,people,0,0
18094,clothing,shirt,helmet,crossclassified,,,10,9,1,clothing,people,0,0
18407,clothing,sweater,toy,crossclassified,,,10,5,5,clothing,home,0,0
19228,clothing,t-shirt,sandwich,crossclassified,,,10,5,5,clothing,food,0,0
19406,clothing,shirt,wine glass,crossclassified,,,10,10,0,clothing,home,0,0
22287,clothing,woman,bottle,crossclassified,,,10,7,3,people,home,0,0
22617,clothing,dress,ring,crossclassified,,,10,9,1,clothing,clothing,0,0
23085,clothing,toy,sweater,crossclassified,,,10,5,5,home,clothing,0,0
23950,clothing,shirt,hands,crossclassified,,,10,10,0,clothing,clothing,0,0
69680,clothing,cat,sweater,crossclassified,,,10,8,2,animals_plants,clothing,0,0
27261,clothing,sandwich,t-shirt,crossclassified,,,10,5,5,food,clothing,0,0
27839,clothing,robe,t-shirt,crossclassified,,,10,8,2,clothing,clothing,0,0
28410,clothing,shirt,chef,crossclassified,,,10,10,0,clothing,people,0,0
29871,clothing,mitt,ball,crossclassified,,,10,6,4,clothing,people,0,0
29873,clothing,baseball glove,ball,crossclassified,,,10,6,4,clothing,people,0,0
31587,clothing,apron,t-shirt,crossclassified,,,10,10,0,clothing,clothing,0,0
33298,clothing,dress,laptop,crossclassified,,,10,8,2,clothing,home,0,0
68214,clothing,tie,tux,crossclassified,,,10,10,0,clothing,clothing,0,0
14863,clothing,shirt,hood,crossclassified,,,10,6,4,clothing,clothing,0,0
16624,clothing,jacket,table,crossclassified,,,10,8,2,clothing,home,0,0
567,clothing,shirt,controller,crossclassified,,,10,10,0,clothing,home,0,0
13534,clothing,shirt,chin,crossclassified,,,10,10,0,clothing,clothing,0,0
5836,clothing,banana,coat,crossclassified,,,10,9,1,home,clothing,0,0
13237,clothing,t-shirt,pullover,crossclassified,,,10,10,0,clothing,clothing,0,0
1490,clothing,dress,arm,crossclassified,,,10,7,3,clothing,clothing,0,0
2952,clothing,wedding dress,flower,crossclassified,,,10,10,0,clothing,animals_plants,0,0
3796,clothing,cellphone,t-shirt,crossclassified,,,10,6,4,people,clothing,0,0
4311,clothing,man,plate,crossclassified,,,10,6,4,people,food,0,0
4352,clothing,helmet,woman,crossclassified,,,10,10,0,people,people,0,0
5666,clothing,jacket,human,crossclassified,,,10,10,0,clothing,people,0,0
5688,clothing,shirt,human,crossclassified,,,10,10,0,clothing,people,0,0
4212,clothing,blazer,t-shirt,crossclassified,,,10,7,3,clothing,clothing,0,0
7339,clothing,man,tennis player,crossclassified,,,10,9,1,people,people,0,0
8755,clothing,tie,overcoat,crossclassified,,,10,6,4,clothing,clothing,0,0
8885,clothing,scarf,dress,crossclassified,,,10,8,2,clothing,clothing,0,0
9609,clothing,car,cat,crossclassified,,,10,10,0,vehicles,animals_plants,0,0
10373,clothing,boy,dress,crossclassified,,,10,7,3,people,clothing,0,0
12824,clothing,mobile,woman,crossclassified,,,10,8,2,people,people,0,0
12962,clothing,shirt,bathrobe,crossclassified,,,10,10,0,clothing,clothing,0,0
7529,clothing,shirt,overcoat,crossclassified,,,10,9,1,clothing,clothing,0,0
12973,clothing,jacket,cellphone,crossclassified,,,10,9,1,clothing,people,0,0
18122,clothing,coat,mobile phone,crossclassified,,,9,9,0,clothing,people,0,0
20690,clothing,woman,chair,crossclassified,,,9,7,2,people,home,0,0
19821,clothing,dress,overalls,crossclassified,,,9,9,0,clothing,clothing,0,0
19235,clothing,food,sweater,crossclassified,,,9,6,3,food,clothing,0,0
18348,clothing,tie,chest,crossclassified,,,9,9,0,clothing,clothing,0,0
16182,clothing,dog,sweater,crossclassified,,,9,7,2,animals_plants,clothing,0,0
17180,clothing,hood,windshield,crossclassified,,,9,8,1,clothing,vehicles,0,0
16569,clothing,tie,torso,crossclassified,,,9,7,2,clothing,clothing,0,0
16501,clothing,suit,outfit,crossclassified,,,9,8,1,clothing,clothing,0,0
16150,clothing,cake,gown,crossclassified,,,9,9,0,food,clothing,0,0
14950,clothing,sweater,pizza,crossclassified,,,9,8,1,clothing,food,0,0
23257,clothing,blouse,cake,crossclassified,,,9,8,1,clothing,food,0,0
22049,clothing,jersey,bat,crossclassified,,,9,7,2,clothing,people,0,0
42037,clothing,jacket,wheel,crossclassified,,,9,9,0,clothing,vehicles,0,0
23538,clothing,mask,hat,crossclassified,,,9,5,4,clothing,clothing,0,0
25373,clothing,shirt,rope,crossclassified,,,9,8,1,clothing,animals_plants,0,0
25676,clothing,hat,hair,crossclassified,,,9,9,0,clothing,people,0,0
27262,clothing,t-shirt,burger,crossclassified,,,9,8,1,clothing,food,0,0
28269,clothing,trench coat,overcoat,crossclassified,,,9,8,1,clothing,clothing,0,0
28356,clothing,jacket,chest,crossclassified,,,9,9,0,clothing,clothing,0,0
29416,clothing,boy,sweatshirt,crossclassified,,,9,7,2,people,clothing,0,0
29826,clothing,hair,jacket,crossclassified,,,9,5,4,people,clothing,0,0
30865,clothing,toga,shirt,crossclassified,,,9,9,0,clothing,clothing,0,0
13301,clothing,tie,outfit,crossclassified,,,9,9,0,clothing,clothing,0,0
46856,clothing,couple,jacket,crossclassified,,,9,7,2,people,clothing,0,0
47245,clothing,bow tie,shirt,crossclassified,,,9,5,4,clothing,clothing,0,0
67415,clothing,jacket,orange,crossclassified,,,9,9,0,clothing,home,0,0
67417,clothing,shirt,orange,crossclassified,,,9,9,0,clothing,home,0,0
13831,clothing,shirt,tooth brush,crossclassified,,,9,9,0,clothing,people,0,0
18643,clothing,glass,suit,crossclassified,,,9,8,1,home,clothing,0,0
13238,clothing,t-shirt,clothes,crossclassified,,,9,7,2,clothing,clothing,0,0
8356,clothing,umbrella,tie,crossclassified,,,9,9,0,buildings,clothing,0,0
12821,clothing,phone,woman,crossclassified,,,9,6,3,people,people,0,0
659,clothing,shirt,back,crossclassified,,,9,9,0,clothing,clothing,0,0
1161,clothing,tank top,woman,crossclassified,,,9,7,2,clothing,people,0,0
1967,clothing,t-shirt,hand,crossclassified,,,9,5,4,clothing,people,0,0
4127,clothing,sweater,hand,crossclassified,,,9,9,0,clothing,people,0,0
5229,clothing,shirt,paper,crossclassified,,,9,9,0,clothing,home,0,0
5319,clothing,shirt,parka,crossclassified,,,9,7,2,clothing,clothing,0,0
5899,clothing,vest,clothes,crossclassified,,,9,9,0,clothing,clothing,0,0
6370,clothing,suit,necktie,crossclassified,,,9,5,4,clothing,clothing,0,0
6780,clothing,coat,cell phone,crossclassified,,,9,9,0,clothing,people,0,0
7060,clothing,tie,collar,crossclassified,,,9,8,1,clothing,clothing,0,0
7362,clothing,man,pizza,crossclassified,,,9,5,4,people,food,0,0
7534,clothing,man,court,crossclassified,,,9,7,2,people,clothing,0,0
4213,clothing,blazer,woman,crossclassified,,,9,7,2,clothing,people,0,0
8365,clothing,tie,fabric,crossclassified,,,9,9,0,clothing,clothing,0,0
11180,clothing,jacket,pullover,crossclassified,,,9,9,0,clothing,clothing,0,0
12633,clothing,jacket,body,crossclassified,,,9,9,0,clothing,clothing,0,0
9203,clothing,dress,cape,crossclassified,,,9,9,0,clothing,clothing,0,0
12223,clothing,jacket,bathrobe,crossclassified,,,9,7,2,clothing,clothing,0,0
11942,clothing,clothing,glass,crossclassified,,,9,5,4,clothing,home,0,0
11253,clothing,girl,clothing,crossclassified,,,9,7,2,people,clothing,0,0
11532,clothing,tank top,vest,crossclassified,,,9,9,0,clothing,clothing,0,0
11148,clothing,jacket,umbrella,crossclassified,,,9,8,1,clothing,buildings,0,0
10625,clothing,shirt,women,crossclassified,,,9,9,0,clothing,people,0,0
9792,clothing,t-shirt,pant,crossclassified,,,9,5,4,clothing,people,0,0
9779,clothing,uniform,outfit,crossclassified,,,9,6,3,clothing,clothing,0,0
9529,clothing,jacket,eye glass,crossclassified,,,9,8,1,clothing,people,0,0
9296,clothing,shirt,shoe,crossclassified,,,9,7,2,clothing,people,0,0
31592,clothing,outfit,clothes,crossclassified,,,8,4,4,clothing,clothing,0,0
24558,clothing,jacket,helmet,crossclassified,,,8,5,3,clothing,people,0,0
31026,clothing,ball,jersey,crossclassified,,,8,4,4,people,clothing,0,0
29242,clothing,shirt,fruit,crossclassified,,,8,8,0,clothing,home,0,0
28564,clothing,shirt,scissors,crossclassified,,,8,8,0,clothing,people,0,0
28315,clothing,wave,surfer,crossclassified,,,8,8,0,clothing,people,0,0
27781,clothing,man,phone,crossclassified,,,8,8,0,people,people,0,0
26083,clothing,shirt,snack,crossclassified,,,8,8,0,clothing,food,0,0
25014,clothing,dress,bear,crossclassified,,,8,8,0,clothing,animals_plants,0,0
21209,clothing,jacket,necklace,crossclassified,,,8,6,2,clothing,clothing,0,0
24246,clothing,necklace,top,crossclassified,,,8,7,1,clothing,clothing,0,0
24043,clothing,coat,bowtie,crossclassified,,,8,5,3,clothing,clothing,0,0
22484,clothing,jacket,leather jacket,crossclassified,,,8,8,0,clothing,clothing,0,0
21507,clothing,tuxedo,bowtie,crossclassified,,,8,6,2,clothing,clothing,0,0
21211,clothing,phone,blouse,crossclassified,,,8,4,4,people,clothing,0,0
20104,clothing,laptop,clothing,crossclassified,,,8,8,0,home,clothing,0,0
19292,clothing,man,cow,crossclassified,,,8,7,1,people,animals_plants,0,0
19268,clothing,shirt,goat,crossclassified,,,8,5,3,clothing,animals_plants,0,0
33695,clothing,jacket,skateboarder,crossclassified,,,8,8,0,clothing,people,0,0
32122,clothing,blouse,phone,crossclassified,,,8,4,4,clothing,people,0,0
68732,clothing,jersey,ball,crossclassified,,,8,4,4,clothing,people,0,0
33697,clothing,shirt,skateboarder,crossclassified,,,8,7,1,clothing,people,0,0
33699,clothing,shirt,skater,crossclassified,,,8,8,0,clothing,people,0,0
17681,clothing,blanket,shirt,crossclassified,,,8,4,4,home,clothing,0,0
79457,clothing,wedding dress,cake,crossclassified,,,8,4,4,clothing,food,0,0
72156,clothing,suit,goat,crossclassified,,,8,8,0,clothing,animals_plants,0,0
72155,clothing,tie,goat,crossclassified,,,8,8,0,clothing,animals_plants,0,0
69959,clothing,tie,watch,crossclassified,,,8,8,0,clothing,people,0,0
49037,clothing,hat,glasses,crossclassified,,,8,8,0,clothing,people,0,0
46857,clothing,couple,suit,crossclassified,,,8,6,2,people,clothing,0,0
44860,clothing,suit,cake,crossclassified,,,8,6,2,clothing,food,0,0
43716,clothing,sweatshirt,child,crossclassified,,,8,5,3,clothing,people,0,0
40577,clothing,jacket,jersey,crossclassified,,,8,4,4,clothing,clothing,0,0
40444,clothing,shirt,fork,crossclassified,,,8,8,0,clothing,home,0,0
39689,clothing,pizza,woman,crossclassified,,,8,8,0,food,people,0,0
39612,clothing,jacket,skateboard,crossclassified,,,8,8,0,clothing,people,0,0
37561,clothing,jersey,jacket,crossclassified,,,8,4,4,clothing,clothing,0,0
37229,clothing,shirt,sling,crossclassified,,,8,8,0,clothing,clothing,0,0
35878,clothing,shirt,blanket,crossclassified,,,8,4,4,clothing,home,0,0
33712,clothing,t-shirt,skater,crossclassified,,,8,5,3,clothing,people,0,0
18237,clothing,shirt,bread,crossclassified,,,8,8,0,clothing,food,0,0
14432,clothing,shirt,face,crossclassified,,,8,8,0,clothing,people,0,0
16877,clothing,sandwich,pizza,crossclassified,,,8,7,1,food,food,0,0
4126,clothing,sweater,clothes,crossclassified,,,8,7,1,clothing,clothing,0,0
7783,clothing,dress,hand,crossclassified,,,8,6,2,clothing,people,0,0
7533,clothing,man,overcoat,crossclassified,,,8,5,3,people,clothing,0,0
7239,clothing,pillow,hat,crossclassified,,,8,8,0,home,clothing,0,0
6566,clothing,dress,bed,crossclassified,,,8,6,2,clothing,home,0,0
5693,clothing,coat,human,crossclassified,,,8,8,0,clothing,people,0,0
5689,clothing,coat,ring,crossclassified,,,8,7,1,clothing,clothing,0,0
4585,clothing,jersey,boy,crossclassified,,,8,8,0,clothing,people,0,0
4359,clothing,woman,skier,crossclassified,,,8,8,0,people,people,0,0
3955,clothing,shirt,keyboard,crossclassified,,,8,8,0,clothing,home,0,0
8461,clothing,t-shirt,sleeveless,crossclassified,,,8,6,2,clothing,people,0,0
3925,clothing,man,food,crossclassified,,,8,6,2,people,food,0,0
3633,clothing,sweater,donut,crossclassified,,,8,6,2,clothing,food,0,0
3307,clothing,t-shirt,tennis racket,crossclassified,,,8,4,4,clothing,people,0,0
2950,clothing,cake,wedding dress,crossclassified,,,8,4,4,food,clothing,0,0
1968,clothing,man,hand,crossclassified,,,8,5,3,people,people,0,0
1748,clothing,coat,button,crossclassified,,,8,7,1,clothing,clothing,0,0
1747,clothing,coat,burger,crossclassified,,,8,8,0,clothing,food,0,0
16749,clothing,pyjamas,t-shirt,crossclassified,,,8,6,2,clothing,clothing,0,0
7932,clothing,necktie,dress shirt,crossclassified,,,8,5,3,clothing,clothing,0,0
1741,clothing,jacket,gloves,crossclassified,,,8,8,0,clothing,people,0,0
8553,clothing,tennis racket,t-shirt,crossclassified,,,8,4,4,people,clothing,0,0
13533,clothing,shirt,undershirt,crossclassified,,,8,8,0,clothing,clothing,0,0
8806,clothing,shirt,kid,crossclassified,,,8,8,0,clothing,people,0,0
16462,clothing,clothes,outfit,crossclassified,,,8,4,4,clothing,clothing,0,0
16183,clothing,woman,dog,crossclassified,,,8,5,3,people,animals_plants,0,0
15112,clothing,dress,lady,crossclassified,,,8,8,0,clothing,people,0,0
14887,clothing,suit,shoulders,crossclassified,,,8,8,0,clothing,clothing,0,0
14858,clothing,jacket,hood,crossclassified,,,8,6,2,clothing,clothing,0,0
14470,clothing,dress,own,crossclassified,,,8,8,0,clothing,clothing,0,0
903,clothing,dress,torso,crossclassified,,,8,7,1,clothing,clothing,0,0
16627,clothing,t-shirt,table,crossclassified,,,8,7,1,clothing,home,0,0
13028,clothing,donut,coat,crossclassified,,,8,6,2,food,clothing,0,0
12232,clothing,jacket,bed,crossclassified,,,8,6,2,clothing,home,0,0
12127,clothing,blouse,chain,crossclassified,,,8,7,1,clothing,clothing,0,0
11933,clothing,sweater,glass,crossclassified,,,8,6,2,clothing,home,0,0
11137,clothing,clothing,bag,crossclassified,,,8,6,2,clothing,people,0,0
11020,clothing,shirt,cup,crossclassified,,,8,8,0,clothing,home,0,0
12820,clothing,sweater,phone,crossclassified,,,8,6,2,clothing,people,0,0
10623,clothing,dress,women,crossclassified,,,8,8,0,clothing,people,0,0
25506,clothing,t-shirt,rope,crossclassified,,,7,6,1,clothing,animals_plants,0,0
28674,clothing,shirt,lab coat,crossclassified,,,7,7,0,clothing,clothing,0,0
28268,clothing,trench coat,tie,crossclassified,,,7,6,1,clothing,clothing,0,0
27733,clothing,tie,sports coat,crossclassified,,,7,7,0,clothing,clothing,0,0
27475,clothing,sweater,table,crossclassified,,,7,7,0,clothing,home,0,0
27258,clothing,sandwich,man,crossclassified,,,7,5,2,food,people,0,0
27221,clothing,man,outfit,crossclassified,,,7,7,0,people,clothing,0,0
26214,clothing,suit,cap,crossclassified,,,7,5,2,clothing,people,0,0
24628,clothing,jacket,chain,crossclassified,,,7,6,1,clothing,clothing,0,0
25075,clothing,banana,sweater,crossclassified,,,7,5,2,home,clothing,0,0
25013,clothing,dress,teddy bear,crossclassified,,,7,7,0,clothing,home,0,0
24706,clothing,bench,clothing,crossclassified,,,7,5,2,home,clothing,0,0
24214,clothing,jacket,sleeve,crossclassified,,,7,7,0,clothing,clothing,0,0
23656,clothing,t-shirt,cloth,crossclassified,,,7,7,0,clothing,home,0,0
23255,clothing,dress,chest,crossclassified,,,7,6,1,clothing,clothing,0,0
23254,clothing,necktie,t-shirt,crossclassified,,,7,5,2,clothing,clothing,0,0
30875,clothing,shirt,towel,crossclassified,,,7,6,1,clothing,home,0,0
22623,clothing,ring,clothing,crossclassified,,,7,4,3,clothing,clothing,0,0
30791,clothing,plate,sweater,crossclassified,,,7,4,3,food,clothing,0,0
39899,clothing,sleeveless,clothing,crossclassified,,,7,4,3,people,clothing,0,0
35668,clothing,jacket,blanket,crossclassified,,,7,4,3,clothing,home,0,0
35704,clothing,t-shirt,belt,crossclassified,,,7,6,1,clothing,animals_plants,0,0
22283,clothing,shirt,drinks,crossclassified,,,7,7,0,clothing,home,0,0
47276,clothing,hose,dog,crossclassified,,,7,7,0,clothing,animals_plants,0,0
46871,clothing,suit,groom,crossclassified,,,7,7,0,clothing,people,0,0
46866,clothing,jacket,groom,crossclassified,,,7,7,0,clothing,people,0,0
43431,clothing,glass,sweatshirt,crossclassified,,,7,4,3,home,clothing,0,0
42040,clothing,coat,wheel,crossclassified,,,7,4,3,clothing,vehicles,0,0
40954,clothing,t-shirt,hat,crossclassified,,,7,5,2,clothing,clothing,0,0
40370,clothing,sweater,knife,crossclassified,,,7,4,3,clothing,home,0,0
39922,clothing,jacket,lady,crossclassified,,,7,7,0,clothing,people,0,0
39920,clothing,jacket,sleeveless,crossclassified,,,7,6,1,clothing,people,0,0
39228,clothing,hotdog,wrapper,crossclassified,,,7,7,0,food,food,0,0
39034,clothing,jersey,dress,crossclassified,,,7,4,3,clothing,clothing,0,0
37506,clothing,shirt,cheese,crossclassified,,,7,7,0,clothing,food,0,0
36744,clothing,shirt,sunglasses,crossclassified,,,7,7,0,clothing,people,0,0
36326,clothing,man,camera,crossclassified,,,7,7,0,people,people,0,0
36219,clothing,suit,mobile,crossclassified,,,7,4,3,clothing,people,0,0
36217,clothing,shirt,statue,crossclassified,,,7,6,1,clothing,animals_plants,0,0
22616,clothing,dress,banana,crossclassified,,,7,6,1,clothing,home,0,0
26218,clothing,tie,cap,crossclassified,,,7,5,2,clothing,people,0,0
21189,clothing,t-shirt,desert,crossclassified,,,7,7,0,clothing,food,0,0
5831,clothing,suit,woman,crossclassified,,,7,4,3,clothing,people,0,0
9796,clothing,t-shirt,costume,crossclassified,,,7,6,1,clothing,clothing,0,0
9793,clothing,t-shirt,body,crossclassified,,,7,7,0,clothing,clothing,0,0
9298,clothing,shoe,t-shirt,crossclassified,,,7,4,3,people,clothing,0,0
8895,clothing,jacket,bear,crossclassified,,,7,6,1,clothing,animals_plants,0,0
8439,clothing,knife,wedding dress,crossclassified,,,7,5,2,home,clothing,0,0
7317,clothing,shirt,bracelet,crossclassified,,,7,7,0,clothing,people,0,0
7244,clothing,shirt,pillow,crossclassified,,,7,6,1,clothing,home,0,0
7061,clothing,coat,collar,crossclassified,,,7,7,0,clothing,clothing,0,0
5429,clothing,suit,bow tie,crossclassified,,,7,6,1,clothing,clothing,0,0
10546,clothing,jacket,wire,crossclassified,,,7,7,0,clothing,home,0,0
5323,clothing,shirt,skier,crossclassified,,,7,6,1,clothing,people,0,0
4490,clothing,shirt,wrap,crossclassified,,,7,7,0,clothing,clothing,0,0
3300,clothing,shirt,racket,crossclassified,,,7,7,0,clothing,people,0,0
2642,clothing,shirt,shawl,crossclassified,,,7,7,0,clothing,clothing,0,0
1749,clothing,coat,gloves,crossclassified,,,7,7,0,clothing,people,0,0
660,clothing,t-shirt,back,crossclassified,,,7,4,3,clothing,clothing,0,0
570,clothing,shirt,video game,crossclassified,,,7,7,0,clothing,people,0,0
19493,clothing,dress,watch,crossclassified,,,7,5,2,clothing,people,0,0
10351,clothing,shirt,tunic,crossclassified,,,7,7,0,clothing,clothing,0,0
2650,clothing,jacket,shawl,crossclassified,,,7,7,0,clothing,clothing,0,0
10647,clothing,book,coat,crossclassified,,,7,4,3,home,clothing,0,0
14318,clothing,t-shirt,strap,crossclassified,,,7,7,0,clothing,clothing,0,0
18401,clothing,bear,clothing,crossclassified,,,7,5,2,animals_plants,clothing,0,0
11126,clothing,jacket,handbag,crossclassified,,,7,7,0,clothing,people,0,0
16570,clothing,suit,torso,crossclassified,,,7,7,0,clothing,clothing,0,0
16536,clothing,jacket,cloak,crossclassified,,,7,7,0,clothing,clothing,0,0
16446,clothing,skirt,outfit,crossclassified,,,7,7,0,people,clothing,0,0
16279,clothing,dress,food,crossclassified,,,7,7,0,clothing,food,0,0
14967,clothing,t-shirt,bun,crossclassified,,,7,7,0,clothing,food,0,0
14966,clothing,t-shirt,jumper,crossclassified,,,7,6,1,clothing,clothing,0,0
16532,clothing,robe,cloak,crossclassified,,,7,7,0,clothing,clothing,0,0
12826,clothing,mobile,clothing,crossclassified,,,7,6,1,people,clothing,0,0
12823,clothing,mobile,sweater,crossclassified,,,7,4,3,people,clothing,0,0
11150,clothing,coat,umbrella,crossclassified,,,7,7,0,clothing,buildings,0,0
12128,clothing,blouse,cloth,crossclassified,,,7,7,0,clothing,home,0,0
11937,clothing,dress,glass,crossclassified,,,7,5,2,clothing,home,0,0
11540,clothing,top,vest,crossclassified,,,7,4,3,clothing,clothing,0,0
11527,clothing,shirt,tank,crossclassified,,,7,7,0,clothing,home,0,0
33667,clothing,jacket,pole,crossclassified,,,6,6,0,clothing,buildings,0,0
32169,clothing,gown,jacket,crossclassified,,,6,3,3,clothing,clothing,0,0
32186,clothing,sweater,burger,crossclassified,,,6,4,2,clothing,food,0,0
32354,clothing,cow,shirt,crossclassified,,,6,3,3,animals_plants,clothing,0,0
32381,clothing,man,belt,crossclassified,,,6,6,0,people,animals_plants,0,0
32741,clothing,dress,pillow,crossclassified,,,6,6,0,clothing,home,0,0
33696,clothing,jacket,skater,crossclassified,,,6,6,0,clothing,people,0,0
33668,clothing,coat,pole,crossclassified,,,6,6,0,clothing,buildings,0,0
35957,clothing,bottle,t-shirt,crossclassified,,,6,3,3,home,clothing,0,0
34511,clothing,ball,bat,crossclassified,,,6,6,0,people,people,0,0
35090,clothing,suit,ring,crossclassified,,,6,6,0,clothing,clothing,0,0
35428,clothing,dress,bottle,crossclassified,,,6,4,2,clothing,home,0,0
30507,clothing,t-shirt,sleeve,crossclassified,,,6,5,1,clothing,clothing,0,0
35431,clothing,t-shirt,bottle,crossclassified,,,6,3,3,clothing,home,0,0
31585,clothing,apron,woman,crossclassified,,,6,5,1,clothing,people,0,0
26562,clothing,pizza,coat,crossclassified,,,6,3,3,food,clothing,0,0
29449,clothing,jersey,baseball player,crossclassified,,,6,6,0,clothing,people,0,0
29448,clothing,shirt,baseball player,crossclassified,,,6,6,0,clothing,people,0,0
28676,clothing,coat,shoulders,crossclassified,,,6,5,1,clothing,clothing,0,0
28650,clothing,blouse,girl,crossclassified,,,6,6,0,clothing,people,0,0
