,hitid,requesterannotation,assignmentid,workerid,image,object,name,rating,type,color,image_url,names,same_color,colors,control_type,correct1,correct2,correct3,correct3_explanation,reliable1,reliable2,correct1-filtered,correct2-filtered,correct3-filtered
635,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,1592751,2786882,moe,2,other,2,http://object-naming-amore.upf.edu//1592751_2786882_singleton_obj.png,"['car', 'wheel', 'moe']",['moe'],"{'car': 0, 'wheel': 0, 'moe': 1}",random,1.0,1.0,,,True,True,1.0,1.0,
636,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,2373164,734050,wall,1,visual,1,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,"['bear', 'wall', 'doll', 'stuffed animal', 'sheep', 'toy', 'teddy bear', 'lamb']",['wall'],"{'bear': 0, 'wall': 1, 'doll': 0, 'stuffed animal': 0, 'sheep': 0, 'toy': 0, 'teddy bear': 0, 'lamb': 0}",alternative,0.0,,,,True,False,0.0,,
637,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,2366259,2119597,blazer,0,,1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['suit jacket', 'blazer', 'tie', 'tuxeod', 'tuxedo', 'jacket', 'suit']",['blazer'],"{'suit jacket': 0, 'blazer': 1, 'tie': 0, 'tuxeod': 0, 'tuxedo': 0, 'jacket': 0, 'suit': 0}",,,,,,False,False,,,
638,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,2393419,1220121,stairs,0,,1,http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png,"['building', 'stairs', 'house', 'tricks', 'porch']",['stairs'],"{'building': 0, 'stairs': 1, 'house': 0, 'tricks': 0, 'porch': 0}",,,,,,False,False,,,
639,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,2397028,1193404,pizza,0,,1,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'pizza', 'saude', 'sauce']",['pizza'],"{'food': 0, 'pizza': 1, 'saude': 0, 'sauce': 0}",,,,,,False,False,,,
640,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,1592751,2786882,wheel,1,visual,1,http://object-naming-amore.upf.edu//1592751_2786882_singleton_obj.png,"['car', 'wheel', 'moe']",['wheel'],"{'car': 0, 'wheel': 1, 'moe': 0}",,,,,,False,False,,,
641,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,2373164,734050,bear,1,visual,0,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,"['bear', 'wall', 'doll', 'stuffed animal', 'sheep', 'toy', 'teddy bear', 'lamb']","['teddy bear', 'bear']","{'bear': 1, 'wall': 0, 'doll': 0, 'stuffed animal': 0, 'sheep': 0, 'toy': 0, 'teddy bear': 1, 'lamb': 0}",,,,,,False,False,,,
642,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,2366259,2119597,suit jacket,0,,0,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['suit jacket', 'blazer', 'tie', 'tuxeod', 'tuxedo', 'jacket', 'suit']","['jacket', 'suit jacket']","{'suit jacket': 1, 'blazer': 0, 'tie': 0, 'tuxeod': 0, 'tuxedo': 0, 'jacket': 1, 'suit': 0}",,,,,,False,False,,,
643,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,2393419,1220121,building,0,,0,http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png,"['building', 'stairs', 'house', 'tricks', 'porch']","['house', 'building']","{'building': 1, 'stairs': 0, 'house': 1, 'tricks': 0, 'porch': 0}",,,,,,False,False,,,
644,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,2397028,1193404,food,0,,0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'pizza', 'saude', 'sauce']",['food'],"{'food': 1, 'pizza': 0, 'saude': 0, 'sauce': 0}",,,,,,False,False,,,
645,3TCFMTM8HEO1H8Z363TWRDDVIPW21H,../1_pre-pilot/verification_pilot_amt.csv_24,320DUZ38G7M1D3L7L9PSL1Z6OFUJG9,worker8,1592751,2786882,car,0,,0,http://object-naming-amore.upf.edu//1592751_2786882_singleton_obj.png,"['car', 'wheel', 'moe']",['car'],"{'car': 1, 'wheel': 0, 'moe': 0}",vg_majority,1.0,,,,True,False,1.0,,
646,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2318524,1009820,ground,0,,5,http://object-naming-amore.upf.edu//2318524_1009820_singleton_obj.png,"['airplane', 'road', 'runway', 'plier', 'plane', 'airport', 'tarmac', 'ground']",['ground'],"{'airplane': 0, 'road': 0, 'runway': 0, 'plier': 0, 'plane': 0, 'airport': 0, 'tarmac': 0, 'ground': 1}",,,,,,False,False,,,
647,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2318524,1009820,tarmac,0,,2,http://object-naming-amore.upf.edu//2318524_1009820_singleton_obj.png,"['airplane', 'road', 'runway', 'plier', 'plane', 'airport', 'tarmac', 'ground']","['tarmac', 'runway']","{'airplane': 0, 'road': 0, 'runway': 1, 'plier': 0, 'plane': 0, 'airport': 0, 'tarmac': 1, 'ground': 0}",,,,,,False,False,,,
648,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,1159441,1593550,person,0,,0,http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png,"['human', 'girl', 'snowboarder', 'skier', 'diem', 'woman', 'person']","['person', 'human']","{'human': 1, 'girl': 0, 'snowboarder': 0, 'skier': 0, 'diem': 0, 'woman': 0, 'person': 1}",,,,,,False,False,,,
649,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2318524,1009820,airport,1,visual,4,http://object-naming-amore.upf.edu//2318524_1009820_singleton_obj.png,"['airplane', 'road', 'runway', 'plier', 'plane', 'airport', 'tarmac', 'ground']",['airport'],"{'airplane': 0, 'road': 0, 'runway': 0, 'plier': 0, 'plane': 0, 'airport': 1, 'tarmac': 0, 'ground': 0}",,,,,,False,False,,,
650,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,1159441,1593550,woman,0,,1,http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png,"['human', 'girl', 'snowboarder', 'skier', 'diem', 'woman', 'person']","['woman', 'girl']","{'human': 0, 'girl': 1, 'snowboarder': 0, 'skier': 0, 'diem': 0, 'woman': 1, 'person': 0}",,,,,,False,False,,,
651,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2318524,1009820,plane,1,visual,0,http://object-naming-amore.upf.edu//2318524_1009820_singleton_obj.png,"['airplane', 'road', 'runway', 'plier', 'plane', 'airport', 'tarmac', 'ground']","['plane', 'airplane']","{'airplane': 1, 'road': 0, 'runway': 0, 'plier': 0, 'plane': 1, 'airport': 0, 'tarmac': 0, 'ground': 0}",,,,,,False,False,,,
652,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,1159441,1593550,diem,2,other,3,http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png,"['human', 'girl', 'snowboarder', 'skier', 'diem', 'woman', 'person']",['diem'],"{'human': 0, 'girl': 0, 'snowboarder': 0, 'skier': 0, 'diem': 1, 'woman': 0, 'person': 0}",random,1.0,1.0,,,True,True,1.0,1.0,
653,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2417054,3245468,hutch,0,,0,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,"['cup board', 'cabinet', 't-shirt', 'cabiet', 'hutch']","['hutch', 'cup board']","{'cup board': 1, 'cabinet': 0, 't-shirt': 0, 'cabiet': 0, 'hutch': 1}",,,,,,False,False,,,
654,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2318524,1009820,plier,2,bounding box,3,http://object-naming-amore.upf.edu//2318524_1009820_singleton_obj.png,"['airplane', 'road', 'runway', 'plier', 'plane', 'airport', 'tarmac', 'ground']",['plier'],"{'airplane': 0, 'road': 0, 'runway': 0, 'plier': 1, 'plane': 0, 'airport': 0, 'tarmac': 0, 'ground': 0}",random,0.0,1.0,,,True,True,0.0,1.0,
655,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,1159441,1593550,skier,1,visual,2,http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png,"['human', 'girl', 'snowboarder', 'skier', 'diem', 'woman', 'person']","['skier', 'snowboarder']","{'human': 0, 'girl': 0, 'snowboarder': 1, 'skier': 1, 'diem': 0, 'woman': 0, 'person': 0}",,,,,,False,False,,,
656,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2417054,3245468,cabiet,1,linguistic,1,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,"['cup board', 'cabinet', 't-shirt', 'cabiet', 'hutch']","['cabiet', 'cabinet']","{'cup board': 0, 'cabinet': 1, 't-shirt': 0, 'cabiet': 1, 'hutch': 0}",typo-cabinet,1.0,1.0,,,True,True,1.0,1.0,
657,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2360995,784762,shirt,1,visual,2,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,"['boy', 'enginge', 'person', 'shirt']",['shirt'],"{'boy': 0, 'enginge': 0, 'person': 0, 'shirt': 1}",,,,,,False,False,,,
658,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2318524,1009820,runway,0,,2,http://object-naming-amore.upf.edu//2318524_1009820_singleton_obj.png,"['airplane', 'road', 'runway', 'plier', 'plane', 'airport', 'tarmac', 'ground']","['tarmac', 'runway']","{'airplane': 0, 'road': 0, 'runway': 1, 'plier': 0, 'plane': 0, 'airport': 0, 'tarmac': 1, 'ground': 0}",,,,,,False,False,,,
659,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,1159441,1593550,snowboarder,0,,2,http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png,"['human', 'girl', 'snowboarder', 'skier', 'diem', 'woman', 'person']","['skier', 'snowboarder']","{'human': 0, 'girl': 0, 'snowboarder': 1, 'skier': 1, 'diem': 0, 'woman': 0, 'person': 0}",,,,,,False,False,,,
660,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2417054,3245468,t-shirt,2,visual,2,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,"['cup board', 'cabinet', 't-shirt', 'cabiet', 'hutch']",['t-shirt'],"{'cup board': 0, 'cabinet': 0, 't-shirt': 1, 'cabiet': 0, 'hutch': 0}",,,,,,False,False,,,
661,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2360995,784762,person,0,,0,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,"['boy', 'enginge', 'person', 'shirt']","['person', 'boy']","{'boy': 1, 'enginge': 0, 'person': 1, 'shirt': 0}",,,,,,False,False,,,
662,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2373830,2842967,belt,2,other,2,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,"['horse', 'jar', 'belt']",['belt'],"{'horse': 0, 'jar': 0, 'belt': 1}",,,,,,False,False,,,
663,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2318524,1009820,road,0,,1,http://object-naming-amore.upf.edu//2318524_1009820_singleton_obj.png,"['airplane', 'road', 'runway', 'plier', 'plane', 'airport', 'tarmac', 'ground']",['road'],"{'airplane': 0, 'road': 1, 'runway': 0, 'plier': 0, 'plane': 0, 'airport': 0, 'tarmac': 0, 'ground': 0}",,,,,,False,False,,,
664,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,1159441,1593550,girl,0,,1,http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png,"['human', 'girl', 'snowboarder', 'skier', 'diem', 'woman', 'person']","['woman', 'girl']","{'human': 0, 'girl': 1, 'snowboarder': 0, 'skier': 0, 'diem': 0, 'woman': 1, 'person': 0}",,,,,,False,False,,,
665,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2417054,3245468,cabinet,0,,1,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,"['cup board', 'cabinet', 't-shirt', 'cabiet', 'hutch']","['cabiet', 'cabinet']","{'cup board': 0, 'cabinet': 1, 't-shirt': 0, 'cabiet': 1, 'hutch': 0}",vg_majority,1.0,,,,True,False,1.0,,
666,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2360995,784762,enginge,2,other,1,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,"['boy', 'enginge', 'person', 'shirt']",['enginge'],"{'boy': 0, 'enginge': 1, 'person': 0, 'shirt': 0}",random,1.0,1.0,,,True,True,1.0,1.0,
667,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2373830,2842967,jar,2,other,1,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,"['horse', 'jar', 'belt']",['jar'],"{'horse': 0, 'jar': 1, 'belt': 0}",random,1.0,1.0,,,True,True,1.0,1.0,
668,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2318524,1009820,airplane,1,bounding box,0,http://object-naming-amore.upf.edu//2318524_1009820_singleton_obj.png,"['airplane', 'road', 'runway', 'plier', 'plane', 'airport', 'tarmac', 'ground']","['plane', 'airplane']","{'airplane': 1, 'road': 0, 'runway': 0, 'plier': 0, 'plane': 1, 'airport': 0, 'tarmac': 0, 'ground': 0}",syn-plane,1.0,1.0,,,True,True,1.0,1.0,
669,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,1159441,1593550,human,0,,0,http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png,"['human', 'girl', 'snowboarder', 'skier', 'diem', 'woman', 'person']","['person', 'human']","{'human': 1, 'girl': 0, 'snowboarder': 0, 'skier': 0, 'diem': 0, 'woman': 0, 'person': 1}",,,,,,False,False,,,
670,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2417054,3245468,cup board,1,linguistic,0,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,"['cup board', 'cabinet', 't-shirt', 'cabiet', 'hutch']","['hutch', 'cup board']","{'cup board': 1, 'cabinet': 0, 't-shirt': 0, 'cabiet': 0, 'hutch': 1}",,,,,,False,False,,,
671,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2360995,784762,boy,0,,0,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,"['boy', 'enginge', 'person', 'shirt']","['person', 'boy']","{'boy': 1, 'enginge': 0, 'person': 1, 'shirt': 0}",vg_majority,1.0,,,,True,False,1.0,,
672,3TRB893CSJA57OMCUYVUURY9VU17G2,../1_pre-pilot/verification_pilot_amt.csv_26,3KGTPGBS6XLKCPOUYT8HQZEGVD22UM,worker8,2373830,2842967,horse,0,,0,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,"['horse', 'jar', 'belt']",['horse'],"{'horse': 1, 'jar': 0, 'belt': 0}",vg_majority,1.0,,,,True,False,1.0,,
673,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2366853,2318040,child,0,,3,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,"['t-shirt', 'person', 'baby', 'kid', 'boy', 'mirror', 'shirt', 'toddler', 'child']","['child', 'kid']","{'t-shirt': 0, 'person': 0, 'baby': 0, 'kid': 1, 'boy': 0, 'mirror': 0, 'shirt': 0, 'toddler': 0, 'child': 1}",,,,,,False,False,,,
674,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2335176,2384801,stuffed animal,0,,5,http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png,"['doll', 'reindeer', 'nose', 'goat', 'animal', 'toy', 'moose', 'deer', 'stuffed animal']","['stuffed animal', 'toy']","{'doll': 0, 'reindeer': 0, 'nose': 0, 'goat': 0, 'animal': 0, 'toy': 1, 'moose': 0, 'deer': 0, 'stuffed animal': 1}",,,,,,False,False,,,
675,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2366853,2318040,toddler,0,,2,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,"['t-shirt', 'person', 'baby', 'kid', 'boy', 'mirror', 'shirt', 'toddler', 'child']","['toddler', 'baby']","{'t-shirt': 0, 'person': 0, 'baby': 1, 'kid': 0, 'boy': 0, 'mirror': 0, 'shirt': 0, 'toddler': 1, 'child': 0}",,,,,,False,False,,,
676,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2335176,2384801,deer,0,,1,http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png,"['doll', 'reindeer', 'nose', 'goat', 'animal', 'toy', 'moose', 'deer', 'stuffed animal']","['deer', 'reindeer']","{'doll': 0, 'reindeer': 1, 'nose': 0, 'goat': 0, 'animal': 0, 'toy': 0, 'moose': 0, 'deer': 1, 'stuffed animal': 0}",,,,,,False,False,,,
677,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2366853,2318040,shirt,1,bounding box,0,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,"['t-shirt', 'person', 'baby', 'kid', 'boy', 'mirror', 'shirt', 'toddler', 'child']","['shirt', 't-shirt']","{'t-shirt': 1, 'person': 0, 'baby': 0, 'kid': 0, 'boy': 0, 'mirror': 0, 'shirt': 1, 'toddler': 0, 'child': 0}",,,,,,False,False,,,
678,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2335176,2384801,moose,1,visual,6,http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png,"['doll', 'reindeer', 'nose', 'goat', 'animal', 'toy', 'moose', 'deer', 'stuffed animal']",['moose'],"{'doll': 0, 'reindeer': 0, 'nose': 0, 'goat': 0, 'animal': 0, 'toy': 0, 'moose': 1, 'deer': 0, 'stuffed animal': 0}",,,,,,False,False,,,
679,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2366853,2318040,mirror,2,bounding box,5,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,"['t-shirt', 'person', 'baby', 'kid', 'boy', 'mirror', 'shirt', 'toddler', 'child']",['mirror'],"{'t-shirt': 0, 'person': 0, 'baby': 0, 'kid': 0, 'boy': 0, 'mirror': 1, 'shirt': 0, 'toddler': 0, 'child': 0}",alternative,1.0,1.0,,,True,True,1.0,1.0,
680,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2335176,2384801,toy,0,,5,http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png,"['doll', 'reindeer', 'nose', 'goat', 'animal', 'toy', 'moose', 'deer', 'stuffed animal']","['stuffed animal', 'toy']","{'doll': 0, 'reindeer': 0, 'nose': 0, 'goat': 0, 'animal': 0, 'toy': 1, 'moose': 0, 'deer': 0, 'stuffed animal': 1}",,,,,,False,False,,,
681,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2323738,2709711,bike,0,,0,http://object-naming-amore.upf.edu//2323738_2709711_singleton_obj.png,"['motorbike', 'axis', 'vehicles', 'wheel', 'motorcycle', 'bike']","['bike', 'motorcycle', 'motorbike']","{'motorbike': 1, 'axis': 0, 'vehicles': 0, 'wheel': 0, 'motorcycle': 1, 'bike': 1}",,,,,,False,False,,,
682,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2375404,3065688,sandwich,1,bounding box,0,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,"['sadnwich', 'bread', 'bun', 'food', 'cake', 'sandwich']","['sandwich', 'sadnwich']","{'sadnwich': 1, 'bread': 0, 'bun': 0, 'food': 0, 'cake': 0, 'sandwich': 1}",,,,,,False,False,,,
683,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2366853,2318040,boy,0,,4,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,"['t-shirt', 'person', 'baby', 'kid', 'boy', 'mirror', 'shirt', 'toddler', 'child']",['boy'],"{'t-shirt': 0, 'person': 0, 'baby': 0, 'kid': 0, 'boy': 1, 'mirror': 0, 'shirt': 0, 'toddler': 0, 'child': 0}",vg_majority,1.0,,,,True,False,1.0,,
684,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2335176,2384801,animal,0,,4,http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png,"['doll', 'reindeer', 'nose', 'goat', 'animal', 'toy', 'moose', 'deer', 'stuffed animal']",['animal'],"{'doll': 0, 'reindeer': 0, 'nose': 0, 'goat': 0, 'animal': 1, 'toy': 0, 'moose': 0, 'deer': 0, 'stuffed animal': 0}",,,,,,False,False,,,
685,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2323738,2709711,motorcycle,0,,0,http://object-naming-amore.upf.edu//2323738_2709711_singleton_obj.png,"['motorbike', 'axis', 'vehicles', 'wheel', 'motorcycle', 'bike']","['bike', 'motorcycle', 'motorbike']","{'motorbike': 1, 'axis': 0, 'vehicles': 0, 'wheel': 0, 'motorcycle': 1, 'bike': 1}",,,,,,False,False,,,
686,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2375404,3065688,cake,1,visual,3,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,"['sadnwich', 'bread', 'bun', 'food', 'cake', 'sandwich']",['cake'],"{'sadnwich': 0, 'bread': 0, 'bun': 0, 'food': 0, 'cake': 1, 'sandwich': 0}",,,,,,False,False,,,
687,3YGYP136419LZZNDQG6VPSY6XHGRNQ,../1_pre-pilot/verification_pilot_amt.csv_31,3X31TUMD7XMA4EJ46BG2UT8SQFGL1D,worker8,2366853,2318040,kid,0,,3,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,"['t-shirt', 'person', 'baby', 'kid', 'boy', 'mirror', 'shirt', 'toddler', 'child']","['child', 'kid']","{'t-shirt': 0, 'person': 0, 'baby': 0, 'kid': 1, 'boy': 0, 'mirror': 0, 'shirt': 0, 'toddler': 0, 'child': 1}",syn-child,1.0,1.0,,,True,True,1.0,1.0,
