,hitid,assignmentid,workerid,image,object,name,rating,type,color,image_url,same_color,control_type,correct1,correct2
206,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2348021,1679004,baseball players,1.0,,2,http://object-naming-amore.upf.edu//2348021_1679004_supercat_unique.png,['baseball players'],,,
207,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2356311,2693583,sandwich,0.0,bounding box,1,http://object-naming-amore.upf.edu//2356311_2693583_supercat_ambiguous.png,['sandwich'],alternative,1.0,
208,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2366736,3877450,clove,0.0,visual,1,http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png,['clove'],random,,1.0
209,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2333343,3140573,stove top,1.0,,1,http://object-naming-amore.upf.edu//2333343_3140573_singleton_obj.png,"['gas stove', 'stove', 'stove top']",,,
210,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2378580,3836155,sup,0.5,linguistic,0,http://object-naming-amore.upf.edu//2378580_3836155_supercat_unique.png,"['sup', 'soup']",typo-soup,1.0,1.0
211,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2397454,434022,pond,0.0,other,1,http://object-naming-amore.upf.edu//2397454_434022_supercat_unique.png,['pond'],random,,1.0
212,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2348021,1679004,dugout,1.0,,1,http://object-naming-amore.upf.edu//2348021_1679004_supercat_unique.png,['dugout'],vg_majority,1.0,
213,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2356311,2693583,green bean,1.0,,0,http://object-naming-amore.upf.edu//2356311_2693583_supercat_ambiguous.png,"['beans', 'green beans', 'green beas', 'vegetable', 'bean', 'green bean']",,,
214,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2366736,3877450,girl,1.0,,0,http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png,"['preson', 'lady', 'person', 'woman', 'girl']",,,
215,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2333343,3140573,cussion,0.5,linguistic,0,http://object-naming-amore.upf.edu//2333343_3140573_singleton_obj.png,['cussion'],random,,1.0
216,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2378580,3836155,soup,1.0,,0,http://object-naming-amore.upf.edu//2378580_3836155_supercat_unique.png,"['sup', 'soup']",vg_majority,1.0,
217,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2397454,434022,couch,1.0,,0,http://object-naming-amore.upf.edu//2397454_434022_supercat_unique.png,"['sofa', 'couch']",vg_majority,1.0,
218,3UUIU9GZC55UPPUZQ5F4VQZ2T4W5TJ,3IHR8NYAM71HNYVLLLSB98OF44A4PD,A1VIY1ZWBO3NVL,2348021,1679004,cap,1.0,,0,http://object-naming-amore.upf.edu//2348021_1679004_supercat_unique.png,['cap'],,,
219,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,furniture,1.0,,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",,,
220,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,console,0.5,visual,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",,,
221,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,chair,0.5,visual,1,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,"['chair', 'bench']",,,
222,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,hatstand,0.0,visual,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",,,
223,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,phone,1.0,,3,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,['phone'],,,
224,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,cubby,0.5,linguistic,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",alternative,,
225,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,tagged,0.0,other,-1,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,['tagged'],random,1.0,1.0
226,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,shelf,0.5,linguistic,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",,,
227,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,man,1.0,,2,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,['man'],,,
228,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2321774,2970221,pizza,0.0,visual,0,http://object-naming-amore.upf.edu//2321774_2970221_singleton_obj.png,"['pizza', 'pie', 'food', 'macaroni']",,,
229,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,cabinet,1.0,,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",,,
230,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,jacket,1.0,,0,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,"['jacket', 'clothign', 'coat', 'clothing']",,,
231,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2321774,2970221,pie,1.0,,0,http://object-naming-amore.upf.edu//2321774_2970221_singleton_obj.png,"['pizza', 'pie', 'food', 'macaroni']",,,
232,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,cuby,0.0,linguistic,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",alternative,,
233,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,clothign,0.0,linguistic,0,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,"['jacket', 'clothign', 'coat', 'clothing']",typo-clothing,1.0,1.0
234,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2321774,2970221,food,1.0,,0,http://object-naming-amore.upf.edu//2321774_2970221_singleton_obj.png,"['pizza', 'pie', 'food', 'macaroni']",,,
235,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2360826,2041729,building,1.0,,0,http://object-naming-amore.upf.edu//2360826_2041729_singleton_obj.png,"['building', 'house', 'barn']",,,
236,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2390965,1245423,plate,1.0,,2,http://object-naming-amore.upf.edu//2390965_1245423_supercat_unique.png,['plate'],,,
237,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,table,1.0,,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",,,
238,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,bench,0.5,visual,1,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,"['chair', 'bench']",,,
239,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2321774,2970221,cheese,1.0,,1,http://object-naming-amore.upf.edu//2321774_2970221_singleton_obj.png,['cheese'],vg_majority,1.0,
240,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2360826,2041729,tree,1.0,,1,http://object-naming-amore.upf.edu//2360826_2041729_singleton_obj.png,['tree'],alternative,,1.0
241,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2390965,1245423,hand,1.0,,1,http://object-naming-amore.upf.edu//2390965_1245423_supercat_unique.png,['hand'],alternative,,
242,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2373931,1674850,bike,1.0,,0,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,"['bike', 'motlrcycle', 'motorcycle']",,,
243,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,stand,1.0,,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",,,
244,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,coat,1.0,,0,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,"['jacket', 'clothign', 'coat', 'clothing']",,,
245,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2321774,2970221,macaroni,1.0,,0,http://object-naming-amore.upf.edu//2321774_2970221_singleton_obj.png,"['pizza', 'pie', 'food', 'macaroni']",,,
246,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2360826,2041729,house,1.0,,0,http://object-naming-amore.upf.edu//2360826_2041729_singleton_obj.png,"['building', 'house', 'barn']",vg_majority,1.0,
247,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2390965,1245423,girl,1.0,,0,http://object-naming-amore.upf.edu//2390965_1245423_supercat_unique.png,"['girl', 'woman']",,,
248,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2373931,1674850,motlrcycle,0.0,linguistic,0,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,"['bike', 'motlrcycle', 'motorcycle']",typo-motorcycle,1.0,1.0
249,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2340044,2088324,entertainment center,1.0,,0,http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png,"['furniture', 'console', 'hatstand', 'cubby', 'shelf', 'cabinet', 'cuby', 'table', 'stand', 'entertainment center']",,,
250,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2320509,3007652,clothing,1.0,,0,http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png,"['jacket', 'clothign', 'coat', 'clothing']",,,
251,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2321774,2970221,minivan,0.0,visual,-1,http://object-naming-amore.upf.edu//2321774_2970221_singleton_obj.png,['minivan'],random,,1.0
252,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2360826,2041729,barn,1.0,,0,http://object-naming-amore.upf.edu//2360826_2041729_singleton_obj.png,"['building', 'house', 'barn']",,,
253,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2390965,1245423,woman,1.0,,0,http://object-naming-amore.upf.edu//2390965_1245423_supercat_unique.png,"['girl', 'woman']",,,
254,3VDI8GSXAFT972RV43N08RU450P8GF,3R6P78PK7KBVR6HCX33WN7MFJC6GTJ,A1VIY1ZWBO3NVL,2373931,1674850,motorcycle,1.0,,0,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,"['bike', 'motlrcycle', 'motorcycle']",vg_majority,1.0,
255,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,teddy,1.0,,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",,,
256,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,baer,0.5,linguistic,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",typo-bear,1.0,1.0
257,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,sandwich,0.5,visual,1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,"['sandwich', 'bun', 'sandich', 'meal', 'food', 'plate', 'hotdog', 'hot dog and fries']",,,
258,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,cat,0.5,visual,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",,,
259,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,bun,1.0,,1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,"['sandwich', 'bun', 'sandich', 'meal', 'food', 'plate', 'hotdog', 'hot dog and fries']",,,
260,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,bear,1.0,,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",,,
261,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,sandich,0.5,visual,1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,"['sandwich', 'bun', 'sandich', 'meal', 'food', 'plate', 'hotdog', 'hot dog and fries']",typo-sandwich,,1.0
262,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,toy,1.0,,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",,,
263,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,meal,1.0,,1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,"['sandwich', 'bun', 'sandich', 'meal', 'food', 'plate', 'hotdog', 'hot dog and fries']",,,
264,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2375404,3065688,bread,1.0,,1,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,"['bread', 'sandwich', 'food', 'cake', 'bun']",vg_majority,1.0,
265,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,spools,0.0,other,-1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,['spools'],random,,
266,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,food,1.0,,1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,"['sandwich', 'bun', 'sandich', 'meal', 'food', 'plate', 'hotdog', 'hot dog and fries']",,,
267,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2375404,3065688,sandwich,0.5,bounding box,1,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,"['bread', 'sandwich', 'food', 'cake', 'bun']",,,
268,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,dog,0.5,visual,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",,,
269,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,plate,0.5,bounding box,1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,"['sandwich', 'bun', 'sandich', 'meal', 'food', 'plate', 'hotdog', 'hot dog and fries']",,,
270,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2375404,3065688,food,1.0,,1,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,"['bread', 'sandwich', 'food', 'cake', 'bun']",,,
271,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2360995,784762,boy,1.0,,1,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,"['boy', 'person']",vg_majority,1.0,
272,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,782,1059153,building,1.0,,1,http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png,"['building', 'house', 'houe']",,,
273,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,doll,0.5,visual,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",,,
274,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,hotdog,1.0,,1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,"['sandwich', 'bun', 'sandich', 'meal', 'food', 'plate', 'hotdog', 'hot dog and fries']",,,
275,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2375404,3065688,sprinkle,0.0,bounding box,-1,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,['sprinkle'],alternative,1.0,1.0
276,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2360995,784762,plant,0.0,visual,-1,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,['plant'],alternative,,1.0
277,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,782,1059153,window,0.5,bounding box,-1,http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png,['window'],,,
278,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2370015,607119,plane,1.0,,1,http://object-naming-amore.upf.edu//2370015_607119_singleton_obj.png,"['plane', 'airplane']",,,
279,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,stuffed animal,1.0,,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",,,
280,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,knife,0.0,visual,-1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,['knife'],alternative,,
281,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2375404,3065688,cake,1.0,,1,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,"['bread', 'sandwich', 'food', 'cake', 'bun']",,,
282,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2360995,784762,person,1.0,,1,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,"['boy', 'person']",,,
283,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,782,1059153,house,1.0,,1,http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png,"['building', 'house', 'houe']",vg_majority,1.0,
284,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2370015,607119,airplane,1.0,,1,http://object-naming-amore.upf.edu//2370015_607119_singleton_obj.png,"['plane', 'airplane']",,,
285,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2319991,996919,teddy bear,1.0,,1,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'cat', 'bear', 'toy', 'dog', 'doll', 'stuffed animal', 'teddy bear']",,,
286,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2345735,905140,hot dog and fries,1.0,,1,http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png,"['sandwich', 'bun', 'sandich', 'meal', 'food', 'plate', 'hotdog', 'hot dog and fries']",,,
287,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2375404,3065688,bun,1.0,,1,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,"['bread', 'sandwich', 'food', 'cake', 'bun']",,,
288,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2360995,784762,shirt,0.5,bounding box,-1,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,['shirt'],,,
289,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,782,1059153,houe,0.5,linguistic,1,http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png,"['building', 'house', 'houe']",typo-house,1.0,1.0
290,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3IQ1VMJRYTKBX0VVDX650LA0SHU9AJ,A1XAFKGJBBH6S5,2370015,607119,persn,0.0,visual,-1,http://object-naming-amore.upf.edu//2370015_607119_singleton_obj.png,['persn'],random,,1.0
291,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3XCC1ODXDLB9OGYYWA3DH6PZ2JGRQL,A23Z2Z4RJGRUMU,2319991,996919,teddy,1.0,,0,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'bear', 'teddy bear']",,,
292,3XBYQ44Z6P4O289JM62DLQCFD1DWT4,3XCC1ODXDLB9OGYYWA3DH6PZ2JGRQL,A23Z2Z4RJGRUMU,2319991,996919,baer,0.5,linguistic,0,http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png,"['teddy', 'baer', 'bear', 'teddy bear']",typo-bear,1.0,1.0
