,hitid,assignmentid,workerid,image,object,name,rating,type,color,image_url,same_color,control_type,correct1,correct2
251,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,3COPXFW7XBC210KO6DFRGPDB3S5KPU,A1VIY1ZWBO3NVL,712987,1577034,pole,1.0,,0,http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png,['pole'],,,
252,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,3COPXFW7XBC210KO6DFRGPDB3S5KPU,A1VIY1ZWBO3NVL,2398331,426314,food,1.0,,0,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,"['filling', 'icecream sandwhich', 'cookie', 'sandwich', 'ice cream sandwich', 'dessert', 'food']",,,
253,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,3COPXFW7XBC210KO6DFRGPDB3S5KPU,A1VIY1ZWBO3NVL,2332753,968617,cathedral,1.0,,0,http://object-naming-amore.upf.edu//2332753_968617_singleton_obj.png,"['clock tower', 'church', 'tower', 'building', 'cathedral']",,,
254,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,3COPXFW7XBC210KO6DFRGPDB3S5KPU,A1VIY1ZWBO3NVL,2400773,1155197,goose,0.5,visual,0,http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png,"['swan', 'bird', 'brid', 'duck', 'goose']",,,
255,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,3COPXFW7XBC210KO6DFRGPDB3S5KPU,A1VIY1ZWBO3NVL,2410016,228090,bread,1.0,,0,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,"['bun', 'food', 'bread']",vg_majority,1.0,
256,34F34TZU7WZ8CPF7WSZ2VD9HCYU2J3,3COPXFW7XBC210KO6DFRGPDB3S5KPU,A1VIY1ZWBO3NVL,2343655,921276,woman,0.0,bounding box,0,http://object-naming-amore.upf.edu//2343655_921276_supercat_ambiguous.png,['woman'],alternative,1.0,1.0
257,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,playdr,0.0,linguistic,0,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'baseball player']",typo-player,1.0,1.0
258,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,player,1.0,,0,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'baseball player']",,,
259,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,boy,1.0,,0,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'baseball player']",,,
260,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,kid,1.0,,0,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'baseball player']",,,
261,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,child,1.0,,0,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'baseball player']",syn-kid,1.0,1.0
262,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2375454,2672722,vegetable,1.0,,0,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'cucumber', 'salad']",,,
263,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366259,2119597,tuxedo,1.0,,0,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'jacket', 'suit']",,,
264,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,batter,1.0,,0,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'baseball player']",,,
265,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2375454,2672722,food,1.0,,0,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'cucumber', 'salad']",,,
266,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366259,2119597,suit jacket,1.0,,0,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'jacket', 'suit']",,,
267,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,man,0.0,visual,0,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'baseball player']",,,
268,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2375454,2672722,bowl,1.0,,1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['bowl', 'plate']",,,
269,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366259,2119597,blazer,1.0,,0,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'jacket', 'suit']",,,
270,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366484,1907330,sheep,0.5,visual,0,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,"['sheep', 'animal', 'goat', 'lamb']",vg_majority,0.0,
271,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,ground,0.5,visual,2,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,['ground'],alternative,,
272,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2375454,2672722,cucumber,1.0,,0,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'cucumber', 'salad']",,,
273,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366259,2119597,tie,1.0,,2,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,['tie'],,,
274,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366484,1907330,animal,1.0,,0,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,"['sheep', 'animal', 'goat', 'lamb']",,,
275,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2397028,1193404,food,1.0,,0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'piza', 'pizza']",,,
276,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,dress,0.5,visual,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['dress', 'helmet']",,,
277,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2375454,2672722,plate,1.0,,1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['bowl', 'plate']",,,
278,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366259,2119597,spindle,0.0,visual,1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,['spindle'],random,,1.0
279,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366484,1907330,goat,0.5,visual,0,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,"['sheep', 'animal', 'goat', 'lamb']",,,
280,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2397028,1193404,sauce,0.0,visual,1,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,['sauce'],,,
281,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2390562,3827922,airplane,1.0,,0,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,"['airplane', 'airplnae', 'plane']",vg_majority,1.0,
282,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,helmet,1.0,,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['dress', 'helmet']",,,
283,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2375454,2672722,salad,1.0,,0,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'cucumber', 'salad']",,,
284,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366259,2119597,jacket,1.0,,0,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'jacket', 'suit']",,,
285,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366484,1907330,neck,1.0,,1,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,['neck'],alternative,,1.0
286,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2397028,1193404,piza,0.5,linguistic,0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'piza', 'pizza']",typo-pizza,1.0,1.0
287,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2390562,3827922,airplnae,0.5,linguistic,0,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,"['airplane', 'airplnae', 'plane']",typo-airplane,1.0,1.0
288,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2398907,2901496,baseball player,1.0,,0,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'baseball player']",,,
289,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2375454,2672722,edge,0.0,visual,-1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,['edge'],alternative,,
290,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366259,2119597,suit,1.0,,0,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'jacket', 'suit']",,,
291,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2366484,1907330,lamb,1.0,,0,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,"['sheep', 'animal', 'goat', 'lamb']",,,
292,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2397028,1193404,pizza,1.0,,0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'piza', 'pizza']",,,
293,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3R3YRB5GRF39HSJYB81WWHXE6X4UAM,A1VIY1ZWBO3NVL,2390562,3827922,plane,1.0,,0,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,"['airplane', 'airplnae', 'plane']",syn-airplane,1.0,1.0
294,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,playdr,0.5,linguistic,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",typo-player,1.0,1.0
295,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,player,1.0,,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",,,
296,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,boy,1.0,,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",,,
297,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,kid,1.0,,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",,,
298,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,child,1.0,,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",syn-kid,1.0,1.0
299,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2375454,2672722,vegetable,1.0,,1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'bowl', 'cucumber', 'salad']",,,
300,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366259,2119597,tuxedo,1.0,,1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'tie', 'jacket', 'suit']",,,
301,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,batter,1.0,,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",,,
302,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2375454,2672722,food,1.0,,1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'bowl', 'cucumber', 'salad']",,,
303,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366259,2119597,suit jacket,1.0,,1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'tie', 'jacket', 'suit']",,,
304,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,man,1.0,,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",,,
305,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2375454,2672722,bowl,1.0,,1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'bowl', 'cucumber', 'salad']",,,
306,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366259,2119597,blazer,1.0,,1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'tie', 'jacket', 'suit']",,,
307,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366484,1907330,sheep,1.0,,1,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,"['sheep', 'animal', 'goat', 'lamb']",vg_majority,1.0,
308,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,ground,0.0,visual,-1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,['ground'],alternative,,
309,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2375454,2672722,cucumber,1.0,,1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'bowl', 'cucumber', 'salad']",,,
310,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366259,2119597,tie,0.5,bounding box,1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'tie', 'jacket', 'suit']",,,
311,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366484,1907330,animal,1.0,,1,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,"['sheep', 'animal', 'goat', 'lamb']",,,
312,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2397028,1193404,food,1.0,,0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'sauce', 'piza', 'pizza']",,,
313,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,dress,0.0,linguistic,-1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,['dress'],,,
314,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2375454,2672722,plate,0.5,visual,-1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,['plate'],,,
315,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366259,2119597,spindle,0.0,visual,-1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,['spindle'],random,,1.0
316,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366484,1907330,goat,0.5,visual,1,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,"['sheep', 'animal', 'goat', 'lamb']",,,
317,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2397028,1193404,sauce,0.5,visual,0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'sauce', 'piza', 'pizza']",,,
318,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2390562,3827922,airplane,1.0,,0,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,"['airplane', 'airplnae', 'plane']",vg_majority,1.0,
319,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,helmet,0.5,bounding box,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",,,
320,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2375454,2672722,salad,1.0,,1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,"['vegetable', 'food', 'bowl', 'cucumber', 'salad']",,,
321,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366259,2119597,jacket,1.0,,1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'tie', 'jacket', 'suit']",,,
322,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366484,1907330,neck,0.0,visual,0,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,['neck'],alternative,,1.0
323,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2397028,1193404,piza,1.0,,0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'sauce', 'piza', 'pizza']",typo-pizza,0.0,1.0
324,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2390562,3827922,airplnae,0.5,linguistic,0,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,"['airplane', 'airplnae', 'plane']",typo-airplane,1.0,1.0
325,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2398907,2901496,baseball player,1.0,,1,http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png,"['playdr', 'player', 'boy', 'kid', 'child', 'batter', 'man', 'helmet', 'baseball player']",,,
326,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2375454,2672722,edge,0.0,visual,-1,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,['edge'],alternative,,
327,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366259,2119597,suit,1.0,,1,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,"['tuxedo', 'suit jacket', 'blazer', 'tie', 'jacket', 'suit']",,,
328,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2366484,1907330,lamb,1.0,,1,http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png,"['sheep', 'animal', 'goat', 'lamb']",,,
329,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2397028,1193404,pizza,1.0,,0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,"['food', 'sauce', 'piza', 'pizza']",,,
330,3R5LWXWHR08ZM3S3CBZSOQBXXFEGXO,3ZAZR5XV01IEW6A619WVJ42H7HLCZ9,A1XAFKGJBBH6S5,2390562,3827922,plane,1.0,,0,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,"['airplane', 'airplnae', 'plane']",syn-airplane,1.0,1.0
331,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3PB5A5BD0V68T8K5K00VIBUXWMG7GF,A2BRZKFG6WAVER,2365614,2535477,helicopter,0.0,visual,9,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['helicopter'],,,
332,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3PB5A5BD0V68T8K5K00VIBUXWMG7GF,A2BRZKFG6WAVER,2365614,2535477,airplane,0.0,visual,8,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['airplane'],,,
333,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3PB5A5BD0V68T8K5K00VIBUXWMG7GF,A2BRZKFG6WAVER,2334627,964696,stand,1.0,,6,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,['stand'],,,
334,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3PB5A5BD0V68T8K5K00VIBUXWMG7GF,A2BRZKFG6WAVER,2365614,2535477,ground,0.5,bounding box,7,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['ground'],alternative,1.0,
335,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3PB5A5BD0V68T8K5K00VIBUXWMG7GF,A2BRZKFG6WAVER,2334627,964696,chair,0.5,bounding box,5,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,['chair'],,,
336,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3PB5A5BD0V68T8K5K00VIBUXWMG7GF,A2BRZKFG6WAVER,2365614,2535477,truck,0.5,bounding box,6,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,['truck'],,,
337,31MBOZ6PAORR5XV9W60LN5VVSECCLO,3PB5A5BD0V68T8K5K00VIBUXWMG7GF,A2BRZKFG6WAVER,2334627,964696,cabinet,1.0,,0,http://object-naming-amore.upf.edu//2334627_964696_seed_ambiguous.png,"['cabinet', 'entertainment center', 'cabinte']",,,
