assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,n_controls-filtered,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
33SA9F9TRXUPZ9PFMDIJAO82EYBWEU,0.5806451612903226,0.3225806451612903,31,9,9.0,5,5.0,4,3.0,"[1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan]",0.9444444444444444,0.9444444444444444,18,17.0,18,3PZDSVZ3J5HEYTLFF4AIHZNW5BBN4Y,../1_pre-pilot/verification_round0_amt.csv_792,0.9444444444444444,worker9,['2-1-0'],18,17,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2378500_1727767_supercat_ambiguous.png - cheese: you said this was a bounding box error, but gave it the same color as cheese_toppings,food, which you said were adequate names; that cannot be.']",1
30OG32W0SUBZCFG1UCRWE5VBLM9NEW,1.2903225806451613,1.032258064516129,31,7,6.0,4,4.0,6,6.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.9411764705882353,0.9411764705882353,17,16.0,17,39N6W9XWRDNOM8IDH7LU74I6Z0NGY3,../1_pre-pilot/verification_round0_amt.csv_715,0.9411764705882353,worker9,['4-5-rand1'],17,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2337365_3541046_singleton_obj.png - butts: must be 'other'; you said 'bounding box error'""]",1
30X31N5D63QT2FRUM36WHGFQN76SA7,0.7096774193548387,0.3548387096774194,31,7,7.0,7,6.0,4,4.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan]",0.9444444444444444,0.9444444444444444,18,17.0,18,36818Z1KV3DMWE8M6M0ULOBQS4GA3G,../1_pre-pilot/verification_round0_amt.csv_784,0.9444444444444444,worker9,['3-1-typo-dress3'],18,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2360358_2411114_seed_ambiguous.png - drses: you erroneously gave this the same color as ['drses']""]",1
3N2BF7Y2VQU5E7M38CK2MT3O8CKHMZ,0.7741935483870968,0.22580645161290322,31,7,7.0,5,5.0,5,5.0,"[nan, nan, 1.0, 1.0, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,17,3MQY1YVHS3K2U6HV80MLXPQ4480B20,../1_pre-pilot/verification_round0_amt.csv_689,1.0,worker9,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3KJYX6QCM9BKV0B2A4OEL22GCX3VJ2,0.6451612903225806,0.4838709677419355,31,8,8.0,7,7.0,4,4.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan]",1.0,1.0,19,19.0,19,3R0WOCG21M94TFOH5GNXYY9WQKWDUS,../1_pre-pilot/verification_round0_amt.csv_690,1.0,worker9,[''],19,19,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3UOUJI6MTDELD5RRMITAGP8C9OAXU4,0.6129032258064516,0.22580645161290322,31,7,7.0,4,4.0,2,2.0,"[nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,13,13.0,13,3JTPR5MTZSCVM64CWW1CUZC6BC0K5U,../1_pre-pilot/verification_round0_amt.csv_736,1.0,worker9,[''],13,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3ATPCQ38J8AQY133L9YLZ23R4SYYAN,0.8387096774193549,0.3548387096774194,31,7,6.0,7,6.0,8,8.0,"[nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, 1.0, 1.0, nan, nan, nan]",0.9090909090909091,1.0,22,20.0,20,3R868ACW4SCORYSIDTNDLBR85UPZGB,../1_pre-pilot/verification_round0_amt.csv_638,0.9090909090909091,worker9,"['5-3-bold-wheel0', '5-3-bold-wheel1']",22,20,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2407206_283874_supercat_ambiguous.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2407206_283874_supercat_ambiguous.png - bike: you erroneously gave this the same color as ['scooter', 'moped', 'bike', 'motorbike', 'motorcycle']""]",2
31JLPPHS2UUEK20G67ADA3RJK7HO3E,0.7096774193548387,0.4838709677419355,31,6,6.0,5,5.0,3,2.0,"[nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,14,3UQVX1UPFSH1AJELAKPWD8ULD43205,../1_pre-pilot/verification_round0_amt.csv_709,0.9285714285714286,worker9,['4-4-1'],14,13,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2345807_2259875_seed_ambiguous.png - table: you said this was a bounding box error, but gave it the same color as table_counter,table top,shelf, which you said were adequate names; that cannot be.']",1
3QFUFYSY9YF5WL6R7IW6XEAB66L4FS,0.967741935483871,0.6451612903225806,31,8,7.0,4,3.0,5,5.0,"[nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan]",0.8823529411764706,0.8823529411764706,17,15.0,17,3HXK2V1N4KFYLNP6OMEZY0H1KLQG2K,../1_pre-pilot/verification_round0_amt.csv_613,0.8823529411764706,worker9,"['5-4-bold-clothes0', '5-4-bold-clothes1']",17,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2400114_1162827_supercat_unique.png - dress: must be syn; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2400114_1162827_supercat_unique.png - dress: you erroneously gave this the same color as ['dress']""]",2
3OWEPKL089CE301R74DQ8V3UZZZ7NO,0.8064516129032258,0.6129032258064516,31,8,8.0,5,5.0,4,4.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan]",1.0,1.0,17,17.0,17,36QZ6V1589DAV47Z26IMTXVWRN4US1,../1_pre-pilot/verification_round0_amt.csv_624,1.0,worker9,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3D4CH1LGEATC7R8YZXYFW7L3TD9G99,1.032258064516129,0.5806451612903226,31,7,6.0,6,6.0,7,7.0,"[nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, 1.0, 1.0, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan]",0.95,1.0,20,19.0,19,3MNJFORX8B4K6KCYVLAFEMK13GK5FE,../1_pre-pilot/verification_round0_amt.csv_756,0.95,worker9,['2-2-rand1'],20,19,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2360236_1701978_seed_ambiguous.png - bluesky: must be 'other'; you said 'bounding box error'""]",1
3M68NM076H7GEYFEH1PFB1885MX6R7,1.0,0.6774193548387096,31,7,6.0,6,5.0,7,7.0,"[nan, nan, 1.0, nan, 1.0, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.9,0.9,20,18.0,20,37NXA7GVST6N4619NNVQDXJKD08LV6,../1_pre-pilot/verification_round0_amt.csv_778,0.9,worker9,"['4-3-bold-apartment0', '4-3-bold-apartment1']",20,18,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2402887_1130377_singleton_obj.png - apartments: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2402887_1130377_singleton_obj.png - apartments: you erroneously gave this the same color as ['apartments', 'building']""]",2
3TR2532VIPUZGAW19WG69AMHV4B6JL,0.5161290322580645,0.22580645161290322,31,6,6.0,2,2.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,10,10.0,10,3GL25Y6843UZEDOPNEXN1VVUTG5MXB,../1_pre-pilot/verification_round0_amt.csv_722,1.0,worker9,[''],10,10,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3GNA64GUZE4KJT00Z3QAE5K3D4WQ5K,0.967741935483871,0.6129032258064516,31,8,7.0,8,8.0,5,5.0,"[nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.9523809523809523,0.9523809523809523,21,20.0,21,3KWGG5KP6J2BBFDUWI10NIAKSYFMC7,../1_pre-pilot/verification_round0_amt.csv_620,0.9523809523809523,worker9,['4-5-typo-person1'],21,20,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2370377_2849179_supercat_ambiguous.png - persson: must be 'linguistic'; you said 'named object misinterpreted'""]",1
3PMBY0YE273ZQFSTXB2W6G0OVLC9CN,0.6451612903225806,0.2903225806451613,31,7,6.0,5,5.0,6,6.0,"[1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, 1.0, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9444444444444444,0.9444444444444444,18,17.0,18,3D7VY91L65XS1ALOII55CY42ADHBMR,../1_pre-pilot/verification_round0_amt.csv_713,0.9444444444444444,worker9,['3-5-typo-child0'],18,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2362140_776841_singleton_obj.png - chiid: must be 'linguistic'; you said 'adequate'""]",1
35L9RVQFCOIORFRCHEBOD3KILYTUHA,1.032258064516129,0.9032258064516129,31,8,8.0,5,5.0,9,9.0,"[nan, nan, nan, 1.0, 1.0, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, 1.0]",1.0,1.0,22,22.0,22,3R16PJFTS3RDQN0CIRI2P76SBG5K4P,../1_pre-pilot/verification_round0_amt.csv_731,1.0,worker9,[''],22,22,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3I02618YA06G4WP00RJTMCM97PZUPB,0.8387096774193549,0.5483870967741935,31,7,7.0,5,5.0,5,5.0,"[nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan]",1.0,1.0,17,17.0,17,33N1S8XHHMLRNJ2FVA2AEON23581ZF,../1_pre-pilot/verification_round0_amt.csv_701,1.0,worker9,[''],17,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3TDXMTX3CBU3LZCVREV6X97HIPU6IH,1.064516129032258,0.5483870967741935,31,7,6.0,3,2.0,7,7.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan]",0.8823529411764706,1.0,17,15.0,15,3YGYP136419LZZNDQG6VPSY6XPTNRF,../1_pre-pilot/verification_round0_amt.csv_675,0.8823529411764706,worker9,"['4-3-rand1', '4-3-0-rand2']",17,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2318595_3485014_supercat_unique.png - boy: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2318595_3485014_supercat_unique.png - boy: you erroneously gave this the same color as ['child', 'boy', 'person', 'kid', 'girl']""]",2
3VHP9MDGRNK8RPJ60X2OGCMZYJEFCS,0.9032258064516129,0.6451612903225806,31,8,8.0,6,6.0,6,6.0,"[1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0]",1.0,1.0,20,20.0,20,306996CF6WKV5LZZPWM7S6GZC2MB1J,../1_pre-pilot/verification_round0_amt.csv_687,1.0,worker9,[''],20,20,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3VFJCI1K4ZZIBR4KTEY1NSLXZZ8GRP,0.6774193548387096,0.2903225806451613,31,6,6.0,5,5.0,3,3.0,"[nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",1.0,1.0,14,14.0,14,33NOQL7T9OZ9YJM0UVBPTYAAHBE8Z6,../1_pre-pilot/verification_round0_amt.csv_699,1.0,worker9,[''],14,14,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3QEMNNSB2XZ5HOAEIAZNCQR0LWOD75,0.7096774193548387,0.22580645161290322,31,7,7.0,5,5.0,3,3.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,15,3YOAVL4CA0H8FIZYISLCCMU5FPIZ4Q,../1_pre-pilot/verification_round0_amt.csv_772,1.0,worker9,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3AQF3RZ558IJB8A5Q6PLUCUP2YIF6H,1.0,0.6451612903225806,31,6,6.0,2,2.0,5,5.0,"[nan, 1.0, 1.0, 1.0, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",1.0,1.0,13,13.0,13,3XWUWJ18TLQQAHZ3RBDM8YDKCKPUUH,../1_pre-pilot/verification_round0_amt.csv_636,1.0,worker9,[''],13,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3ZPBJO59KP12ADGQVJLZ33GUZWKHD5,0.6451612903225806,2.935483870967742,31,10,7.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.75,0.75,16,12.0,16,30Z7M1Q8UYK8XBESI3VQC5J18PT8AP,../1_pre-pilot/verification_round0_amt.csv_491,0.75,worker10,"['0-1-typo-boat3', '2-0-alt1', '3-4-typo-airplane0', '5-0-alt1']",16,12,approve,block,False,False,"failed assignment, but apply lenience, blocked because low average quality","[""http://object-naming-amore.upf.edu//2344832_3202854_singleton_obj.png - airpalne: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2407556_277540_singleton_obj.png - fruit: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2417944_2800434_supercat_unique.png - stripes: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//498292_1076211_singleton_obj.png - blat: you erroneously gave this the same color as ['blat']""]",4
35LDD5557A4WGXNBEXNZZLJG0R7MKN,0.6129032258064516,0.3225806451612903,31,7,7.0,6,6.0,3,3.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,16,30EMX9PEVKJWS82N8SEKNAMYPVUKSG,../1_pre-pilot/verification_round0_amt.csv_484,1.0,worker11,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3QY7M81QH7MDVUGOARLAG3MQ52SK7Q,0.6451612903225806,1.0,31,7,6.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,11,3EN4YVUOUCS9D5I4KHKVL33DPLWXJ2,../1_pre-pilot/verification_round0_amt.csv_531,0.9090909090909091,worker11,['3-0-alt1'],11,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2369250_2368288_singleton_obj.png - stripes: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3I33IC7ZWF20XGAWSORQQY2MPAN2AO,0.967741935483871,0.41935483870967744,31,7,6.0,2,2.0,6,5.0,"[1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, nan, nan, nan, nan]",0.8666666666666667,0.8666666666666667,15,13.0,15,3SV8KD29L4STTKO13K8SJ3J1CAUZK0,../1_pre-pilot/verification_round0_amt.csv_521,0.8666666666666667,worker11,"['4-0-2', '4-6-alt1']",15,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2338386_954319_singleton_obj.png - rice: must be 'bounding box error'; you said 'named object misinterpreted'"", 'http://object-naming-amore.upf.edu//2338386_954319_singleton_obj.png - broccoli: you said this was a bounding box error, but gave it the same color as broccoli_food,lunch, which you said were adequate names; that cannot be.']",2
3ND9UOO81K235FZ73Z5NNJYMNTIWLJ,0.7741935483870968,0.45161290322580644,31,6,4.0,1,1.0,3,3.0,"[nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan]",0.8,0.8,10,8.0,10,33Q5P9PUSPMBAMCDB7RUVK6T71LCZ0,../1_pre-pilot/verification_round0_amt.csv_493,0.8,worker11,"['0-1-alt1', '2-4-alt1']",10,8,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2341879_3298298_singleton_obj.png - feather: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2322781_2763680_supercat_ambiguous.png - pattern: must be 'bounding box error'; you said 'named object misinterpreted'""]",2
3QAPZX2QN4D4W3CE0MUX1SQ9GOX20J,0.41935483870967744,0.8064516129032258,31,6,6.0,0,0.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,6,6.0,6,3YGE63DIN8XNMZCSO4E31FAAHBL0W8,../1_pre-pilot/verification_round0_amt.csv_513,1.0,worker12,[''],6,6,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3UXUOQ9OKEX7JH72Y08LMPJU0PFA7G,0.3548387096774194,0.3548387096774194,31,8,8.0,3,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,11,3PUOXASB5739CO5AZNH3TU5L1GF9ZD,../1_pre-pilot/verification_round0_amt.csv_406,0.9090909090909091,worker12,['1-0-bold-plane1'],11,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2355476_829234_singleton_obj.png - airplane: you erroneously gave this the same color as ['jet', 'name', 'airplane']""]",1
3GD6L00D3SXUAW1P6NHHU6NHRK4M1F,0.45161290322580644,0.3225806451612903,31,8,7.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,12,11.0,12,39TX062QX1OYSRGFHWS85WMOTO6X3M,../1_pre-pilot/verification_round0_amt.csv_413,0.9166666666666666,worker12,['3-0-alt1'],12,11,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2357841_1672581_singleton_obj.png - bucket: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3TPZPLC3M0CW52CHL7NSZ3W9U9U3PL,0.3870967741935484,0.3548387096774194,31,7,7.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,12,12.0,12,38EHZ67RIMSOSRTZY4XJD9VZQPSMG0,../1_pre-pilot/verification_round0_amt.csv_423,1.0,worker12,[''],12,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3VJ40NV2QINJJJYALMG4SGVHE3AOT5,0.41935483870967744,0.12903225806451613,31,7,5.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7692307692307693,0.7692307692307693,13,10.0,13,32FESTC2NHQUONI35KSMESRE5J3CU8,../1_pre-pilot/verification_round0_amt.csv_434,0.7692307692307692,worker12,"['0-0-rand1', '0-0-1-rand2', '2-1-rand1']",13,10,approve,,False,False,"failed assignment, but good enough average worker score","[""http://object-naming-amore.upf.edu//2328862_3162108_seed_ambiguous.png - jacuzzi: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2342861_2652727_singleton_obj.png - turbine: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2342861_2652727_singleton_obj.png - turbine: you erroneously gave this the same color as ['train', 'car', 'turbine']""]",3
3C6FJU71TQTADAH1REFCZ3FLBRGYUH,0.45161290322580644,0.1935483870967742,31,8,7.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,14,37G6BXQPLQLHTSV0K2ECUFUSNAAEQY,../1_pre-pilot/verification_round0_amt.csv_425,0.9285714285714286,worker12,['0-0-rand1'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2328101_3295446_seed_ambiguous.png - smile: must be 'other'; you said 'bounding box error'""]",1
3EA3QWIZ4IV9NXN7NR3Z8JZV2UBTIF,0.41935483870967744,0.25806451612903225,31,7,6.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9,10,9.0,10,3TD33TP5DL2RZ9CZLFF03792GVBABN,../1_pre-pilot/verification_round0_amt.csv_420,0.9,worker12,['4-5-alt0'],10,9,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2388228_674705_singleton_obj.png - skateboard: must be 'bounding box error'; you said 'adequate'""]",1
39U1BHVTDLRUXU5O2OWC4DX6JCF3TQ,0.45161290322580644,0.3870967741935484,31,6,6.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,11,11.0,11,372AGES0I45QBT1HSMT4NUP4Z2NRXL,../1_pre-pilot/verification_round0_amt.csv_438,1.0,worker12,[''],11,11,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
30MVJZJNHMDMYTYZ73JITKDJL369JI,0.45161290322580644,0.41935483870967744,31,6,6.0,5,5.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,12,12.0,12,336OE47KI2K3F0D8R12SM800B6WWVS,../1_pre-pilot/verification_round0_amt.csv_478,1.0,worker12,[''],12,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3UWN2HHPUY50MYLJV7B13MZQMASNS1,0.3870967741935484,0.06451612903225806,31,9,9.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,14,14.0,14,3X4Q1O9UBHMTZ13AIH82Z07BMMO7OX,../1_pre-pilot/verification_round0_amt.csv_436,1.0,worker12,[''],14,14,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
34S9DKFK73PXIKXSUD3QL8NR3WYNYR,0.41935483870967744,0.3548387096774194,31,7,7.0,2,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,9,9.0,9,3RWSQDNYL9MC8H5N1XNO0YBES9JFFQ,../1_pre-pilot/verification_round0_amt.csv_488,1.0,worker12,[''],9,9,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3VJ40NV2QINJJJYALMG4SGVHE3ATOA,0.4838709677419355,0.3870967741935484,31,8,7.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,14,3PKJ68EHDNWCRFIPFD29IHFJ1VAHJQ,../1_pre-pilot/verification_round0_amt.csv_430,0.9285714285714286,worker12,['5-6-rand1'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2373770_587843_singleton_obj.png - cattles: must be 'other'; you said 'named object misinterpreted'""]",1
