,hitid,requesterannotation,assignmentid,workerid,image,object,name,rating,type,color,image_url,names,same_color,colors,control_type,correct1,correct2,correct3,correct3_explanation,reliable1,reliable2,correct1-filtered,correct2-filtered,correct3-filtered
240,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2318417,3392338,animal,0,,1,http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png,"['watch', 'bear cub', 'bear', 'eye', 'cub', 'animal', 'dog', 'puppy']","['puppy', 'dog', 'animal', 'cub', 'bear', 'bear cub']","{'watch': 0, 'bear cub': 1, 'bear': 1, 'eye': 0, 'cub': 1, 'animal': 1, 'dog': 1, 'puppy': 1}",,,,,,False,False,,,
241,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2393377,1220531,goat,0,,0,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,"['cow', 'gaot', 'sheep', 'ram', 'animal', 'goat']","['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']","{'cow': 1, 'gaot': 1, 'sheep': 1, 'ram': 1, 'animal': 1, 'goat': 1}",vg_majority,1.0,,,,True,False,1.0,,
242,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2318417,3392338,cub,0,,1,http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png,"['watch', 'bear cub', 'bear', 'eye', 'cub', 'animal', 'dog', 'puppy']","['puppy', 'dog', 'animal', 'cub', 'bear', 'bear cub']","{'watch': 0, 'bear cub': 1, 'bear': 1, 'eye': 0, 'cub': 1, 'animal': 1, 'dog': 1, 'puppy': 1}",,,,,,False,False,,,
243,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2393377,1220531,animal,0,,0,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,"['cow', 'gaot', 'sheep', 'ram', 'animal', 'goat']","['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']","{'cow': 1, 'gaot': 1, 'sheep': 1, 'ram': 1, 'animal': 1, 'goat': 1}",,,,,,False,False,,,
244,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2351023,3061971,baseball player,0,,0,http://object-naming-amore.upf.edu//2351023_3061971_supercat_ambiguous.png,"['player', 'btater', 'batter', 'man', 'baseball player']","['baseball player', 'man', 'batter', 'btater', 'player']","{'player': 1, 'btater': 1, 'batter': 1, 'man': 1, 'baseball player': 1}",,,,,,False,False,,,
245,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2318417,3392338,eye,0,,2,http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png,"['watch', 'bear cub', 'bear', 'eye', 'cub', 'animal', 'dog', 'puppy']",['eye'],"{'watch': 0, 'bear cub': 0, 'bear': 0, 'eye': 1, 'cub': 0, 'animal': 0, 'dog': 0, 'puppy': 0}",alternative,0.0,,,,True,False,0.0,,
246,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2393377,1220531,ram,0,,0,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,"['cow', 'gaot', 'sheep', 'ram', 'animal', 'goat']","['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']","{'cow': 1, 'gaot': 1, 'sheep': 1, 'ram': 1, 'animal': 1, 'goat': 1}",,,,,,False,False,,,
247,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2351023,3061971,man,0,,0,http://object-naming-amore.upf.edu//2351023_3061971_supercat_ambiguous.png,"['player', 'btater', 'batter', 'man', 'baseball player']","['baseball player', 'man', 'batter', 'btater', 'player']","{'player': 1, 'btater': 1, 'batter': 1, 'man': 1, 'baseball player': 1}",,,,,,False,False,,,
248,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2374644,586413,umbrella,0,,2,http://object-naming-amore.upf.edu//2374644_586413_singleton_obj.png,"['shorts', 'building', 'house', 'umbrella']",['umbrella'],"{'shorts': 0, 'building': 0, 'house': 0, 'umbrella': 1}",,,,,,False,False,,,
249,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2318417,3392338,bear,0,,1,http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png,"['watch', 'bear cub', 'bear', 'eye', 'cub', 'animal', 'dog', 'puppy']","['puppy', 'dog', 'animal', 'cub', 'bear', 'bear cub']","{'watch': 0, 'bear cub': 1, 'bear': 1, 'eye': 0, 'cub': 1, 'animal': 1, 'dog': 1, 'puppy': 1}",,,,,,False,False,,,
250,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2393377,1220531,sheep,2,visual,0,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,"['cow', 'gaot', 'sheep', 'ram', 'animal', 'goat']","['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']","{'cow': 1, 'gaot': 1, 'sheep': 1, 'ram': 1, 'animal': 1, 'goat': 1}",,,,,,False,False,,,
251,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2351023,3061971,batter,0,,0,http://object-naming-amore.upf.edu//2351023_3061971_supercat_ambiguous.png,"['player', 'btater', 'batter', 'man', 'baseball player']","['baseball player', 'man', 'batter', 'btater', 'player']","{'player': 1, 'btater': 1, 'batter': 1, 'man': 1, 'baseball player': 1}",,,,,,False,False,,,
252,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2374644,586413,house,0,,1,http://object-naming-amore.upf.edu//2374644_586413_singleton_obj.png,"['shorts', 'building', 'house', 'umbrella']","['house', 'building']","{'shorts': 0, 'building': 1, 'house': 1, 'umbrella': 0}",vg_majority,1.0,,,,True,False,1.0,,
253,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2388024,675908,bridge,0,,0,http://object-naming-amore.upf.edu//2388024_675908_singleton_obj.png,"['building', 'line', 'bridge']","['bridge', 'building']","{'building': 1, 'line': 0, 'bridge': 1}",vg_majority,1.0,,,,True,False,1.0,,
254,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2318417,3392338,bear cub,0,,1,http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png,"['watch', 'bear cub', 'bear', 'eye', 'cub', 'animal', 'dog', 'puppy']","['puppy', 'dog', 'animal', 'cub', 'bear', 'bear cub']","{'watch': 0, 'bear cub': 1, 'bear': 1, 'eye': 0, 'cub': 1, 'animal': 1, 'dog': 1, 'puppy': 1}",,,,,,False,False,,,
255,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2393377,1220531,gaot,1,visual,0,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,"['cow', 'gaot', 'sheep', 'ram', 'animal', 'goat']","['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']","{'cow': 1, 'gaot': 1, 'sheep': 1, 'ram': 1, 'animal': 1, 'goat': 1}",typo-goat,0.0,1.0,,,True,True,0.0,1.0,
256,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2351023,3061971,btater,1,linguistic,0,http://object-naming-amore.upf.edu//2351023_3061971_supercat_ambiguous.png,"['player', 'btater', 'batter', 'man', 'baseball player']","['baseball player', 'man', 'batter', 'btater', 'player']","{'player': 1, 'btater': 1, 'batter': 1, 'man': 1, 'baseball player': 1}",typo-batter,1.0,1.0,,,True,True,1.0,1.0,
257,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2374644,586413,building,0,,1,http://object-naming-amore.upf.edu//2374644_586413_singleton_obj.png,"['shorts', 'building', 'house', 'umbrella']","['house', 'building']","{'shorts': 0, 'building': 1, 'house': 1, 'umbrella': 0}",,,,,,False,False,,,
258,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2388024,675908,line,2,visual,1,http://object-naming-amore.upf.edu//2388024_675908_singleton_obj.png,"['building', 'line', 'bridge']",['line'],"{'building': 0, 'line': 1, 'bridge': 0}",alternative,0.0,1.0,,,True,True,0.0,1.0,
259,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2318417,3392338,watch,0,,0,http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png,"['watch', 'bear cub', 'bear', 'eye', 'cub', 'animal', 'dog', 'puppy']",['watch'],"{'watch': 1, 'bear cub': 0, 'bear': 0, 'eye': 0, 'cub': 0, 'animal': 0, 'dog': 0, 'puppy': 0}",,,,,,False,False,,,
260,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2393377,1220531,cow,2,visual,0,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,"['cow', 'gaot', 'sheep', 'ram', 'animal', 'goat']","['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']","{'cow': 1, 'gaot': 1, 'sheep': 1, 'ram': 1, 'animal': 1, 'goat': 1}",,,,,,False,False,,,
261,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2351023,3061971,player,0,,0,http://object-naming-amore.upf.edu//2351023_3061971_supercat_ambiguous.png,"['player', 'btater', 'batter', 'man', 'baseball player']","['baseball player', 'man', 'batter', 'btater', 'player']","{'player': 1, 'btater': 1, 'batter': 1, 'man': 1, 'baseball player': 1}",,,,,,False,False,,,
262,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2374644,586413,shorts,2,bounding box,0,http://object-naming-amore.upf.edu//2374644_586413_singleton_obj.png,"['shorts', 'building', 'house', 'umbrella']",['shorts'],"{'shorts': 1, 'building': 0, 'house': 0, 'umbrella': 0}",alternative,1.0,1.0,,,True,True,1.0,1.0,
263,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,37QW5D2ZRGMFJRYFP5MILP9VVVMS85,worker5,2388024,675908,building,2,visual,0,http://object-naming-amore.upf.edu//2388024_675908_singleton_obj.png,"['building', 'line', 'bridge']","['bridge', 'building']","{'building': 1, 'line': 0, 'bridge': 1}",,,,,,False,False,,,
264,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,combed,2,visual,6,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['combed', 'bent']","{'bent': 1, 'container': 0, 'meal': 0, 'rice': 0, 'bowl': 0, 'food': 0, 'tray': 0, 'plate': 0, 'combed': 1}",random,0.0,0.0,,,False,True,,0.0,
265,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,plate,1,linguistic,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container']","{'bent': 0, 'container': 1, 'meal': 1, 'rice': 1, 'bowl': 1, 'food': 1, 'tray': 1, 'plate': 1, 'combed': 0}",,,,,,False,False,,,
266,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,tray,1,visual,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container']","{'bent': 0, 'container': 1, 'meal': 1, 'rice': 1, 'bowl': 1, 'food': 1, 'tray': 1, 'plate': 1, 'combed': 0}",,,,,,False,False,,,
267,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,food,0,,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container']","{'bent': 0, 'container': 1, 'meal': 1, 'rice': 1, 'bowl': 1, 'food': 1, 'tray': 1, 'plate': 1, 'combed': 0}",,,,,,False,False,,,
268,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2397580,1188546,cow,1,visual,1,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']","['cow', 'animal', 'oxen', 'goat', 'bull']","{'bull': 1, 'goat': 1, 'oxen': 1, 'animal': 1, 'blinds': 0, 'cow': 1}",,,,,,False,False,,,
269,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,bowl,1,visual,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container']","{'bent': 0, 'container': 1, 'meal': 1, 'rice': 1, 'bowl': 1, 'food': 1, 'tray': 1, 'plate': 1, 'combed': 0}",,,,,,False,False,,,
270,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2397580,1188546,blinds,2,visual,5,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']",['blinds'],"{'bull': 0, 'goat': 0, 'oxen': 0, 'animal': 0, 'blinds': 1, 'cow': 0}",random,0.0,1.0,,,False,True,,1.0,
271,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2385096,689912,clothing,0,,1,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']","['clothing', 'persoin', 'dress', 'frock', 'toy']","{'toy': 1, 'frock': 1, 'dress': 1, 'persoin': 1, 'clothing': 1}",,,,,,False,False,,,
272,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,rice,0,,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container']","{'bent': 0, 'container': 1, 'meal': 1, 'rice': 1, 'bowl': 1, 'food': 1, 'tray': 1, 'plate': 1, 'combed': 0}",,,,,,False,False,,,
273,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2397580,1188546,animal,0,,1,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']","['cow', 'animal', 'oxen', 'goat', 'bull']","{'bull': 1, 'goat': 1, 'oxen': 1, 'animal': 1, 'blinds': 0, 'cow': 1}",,,,,,False,False,,,
274,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2385096,689912,persoin,1,visual,1,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']","['clothing', 'persoin', 'dress', 'frock', 'toy']","{'toy': 1, 'frock': 1, 'dress': 1, 'persoin': 1, 'clothing': 1}",random,0.0,0.0,,,False,True,,0.0,
275,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2330997,3035829,sauce,1,visual,1,http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png,"['pizza', 'cheese', 'food', 'sauce']","['sauce', 'food', 'cheese', 'pizza']","{'pizza': 1, 'cheese': 1, 'food': 1, 'sauce': 1}",alternative,0.0,,,,False,False,,,
276,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,meal,0,,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container']","{'bent': 0, 'container': 1, 'meal': 1, 'rice': 1, 'bowl': 1, 'food': 1, 'tray': 1, 'plate': 1, 'combed': 0}",,,,,,False,False,,,
277,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2397580,1188546,oxen,0,,1,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']","['cow', 'animal', 'oxen', 'goat', 'bull']","{'bull': 1, 'goat': 1, 'oxen': 1, 'animal': 1, 'blinds': 0, 'cow': 1}",,,,,,False,False,,,
278,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2385096,689912,dress,0,,1,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']","['clothing', 'persoin', 'dress', 'frock', 'toy']","{'toy': 1, 'frock': 1, 'dress': 1, 'persoin': 1, 'clothing': 1}",vg_majority,1.0,,,,True,False,1.0,,
279,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2330997,3035829,food,0,,1,http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png,"['pizza', 'cheese', 'food', 'sauce']","['sauce', 'food', 'cheese', 'pizza']","{'pizza': 1, 'cheese': 1, 'food': 1, 'sauce': 1}",,,,,,False,False,,,
280,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2380119,1350337,pizza slice,0,,1,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,"['pizza', 'pizzza slice', 'pizza slice']","['pizza slice', 'pizzza slice', 'pizza']","{'pizza': 1, 'pizzza slice': 1, 'pizza slice': 1}",,,,,,False,False,,,
281,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,container,1,visual,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container']","{'bent': 0, 'container': 1, 'meal': 1, 'rice': 1, 'bowl': 1, 'food': 1, 'tray': 1, 'plate': 1, 'combed': 0}",,,,,,False,False,,,
282,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2397580,1188546,goat,1,visual,1,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']","['cow', 'animal', 'oxen', 'goat', 'bull']","{'bull': 1, 'goat': 1, 'oxen': 1, 'animal': 1, 'blinds': 0, 'cow': 1}",,,,,,False,False,,,
283,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2385096,689912,frock,0,,1,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']","['clothing', 'persoin', 'dress', 'frock', 'toy']","{'toy': 1, 'frock': 1, 'dress': 1, 'persoin': 1, 'clothing': 1}",syn-dress,1.0,1.0,,,True,True,1.0,1.0,
284,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2330997,3035829,cheese,1,visual,1,http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png,"['pizza', 'cheese', 'food', 'sauce']","['sauce', 'food', 'cheese', 'pizza']","{'pizza': 1, 'cheese': 1, 'food': 1, 'sauce': 1}",,,,,,False,False,,,
285,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2380119,1350337,pizzza slice,0,,1,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,"['pizza', 'pizzza slice', 'pizza slice']","['pizza slice', 'pizzza slice', 'pizza']","{'pizza': 1, 'pizzza slice': 1, 'pizza slice': 1}",typo-pizza slice,0.0,1.0,,,True,True,0.0,1.0,
286,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2417937,3116969,bent,2,other,6,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['combed', 'bent']","{'bent': 1, 'container': 0, 'meal': 0, 'rice': 0, 'bowl': 0, 'food': 0, 'tray': 0, 'plate': 0, 'combed': 1}",,,,,,False,False,,,
287,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2397580,1188546,bull,1,visual,1,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']","['cow', 'animal', 'oxen', 'goat', 'bull']","{'bull': 1, 'goat': 1, 'oxen': 1, 'animal': 1, 'blinds': 0, 'cow': 1}",,,,,,False,False,,,
288,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2385096,689912,toy,1,visual,1,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']","['clothing', 'persoin', 'dress', 'frock', 'toy']","{'toy': 1, 'frock': 1, 'dress': 1, 'persoin': 1, 'clothing': 1}",,,,,,False,False,,,
289,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2330997,3035829,pizza,0,,1,http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png,"['pizza', 'cheese', 'food', 'sauce']","['sauce', 'food', 'cheese', 'pizza']","{'pizza': 1, 'cheese': 1, 'food': 1, 'sauce': 1}",,,,,,False,False,,,
290,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,337RC3OW052QQQZ2DP0R1HF8E2ELVU,worker6,2380119,1350337,pizza,0,,1,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,"['pizza', 'pizzza slice', 'pizza slice']","['pizza slice', 'pizzza slice', 'pizza']","{'pizza': 1, 'pizzza slice': 1, 'pizza slice': 1}",vg_majority,1.0,,,,True,False,1.0,,
291,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,33SA9F9TRXUPZ9PFMDIJAO82CCNEWE,worker7,2358656,800444,comics,2,other,2,http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png,"['back', 'shirt', 'vest', 't-shirt', 'scarf', 'clothing', 'coat', 'comics']",['comics'],"{'back': 0, 'shirt': 0, 'vest': 0, 't-shirt': 0, 'scarf': 0, 'clothing': 0, 'coat': 0, 'comics': 1}",random,1.0,1.0,,,False,True,,1.0,
292,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,33SA9F9TRXUPZ9PFMDIJAO82CCNEWE,worker7,2358656,800444,coat,1,linguistic,1,http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png,"['back', 'shirt', 'vest', 't-shirt', 'scarf', 'clothing', 'coat', 'comics']","['coat', 'clothing', 'scarf', 't-shirt', 'vest', 'shirt']","{'back': 0, 'shirt': 1, 'vest': 1, 't-shirt': 1, 'scarf': 1, 'clothing': 1, 'coat': 1, 'comics': 0}",,,,,,False,False,,,
