assignmentid,rating_mean,color_mean,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3GNA64GUZE4KJT00Z3QAE5K3BH0Q5C,0.6486486486486487,1.2162162162162162,10,6.0,6,6.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7647058823529411,0.7647058823529411,17,13.0,3EKZL9T8Y8MPJ1CJ5LLNVD2OB2MHCF,../1_pre-pilot/verification_pilot_amt.csv_16,0.75,worker5,['0.25'],16,12,reject,block,False,False,"failed assignment, worker not good enough on average, lenience already applied, blocked because low average quality","['http://object-naming-amore.upf.edu//2398442_425300_supercat_unique.png - lgiht - random: linguistic', 'http://object-naming-amore.upf.edu//2404756_338301_singleton_obj.png - neck - alternative: visual', 'http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png - leavess - random: visual', 'http://object-naming-amore.upf.edu//2402888_1130347_singleton_obj.png - roof - alternative: visual']",4
3HMVI3QICJSU4DQ3PQ5SO1AOYCV1YV,0.918918918918919,2.081081081081081,10,9.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,0.9375,16,15.0,3EKZL9T8Y8MPJ1CJ5LLNVD2OB2MHCF,../1_pre-pilot/verification_pilot_amt.csv_16,0.9375,worker10,['0.0625'],16,15,approve,,False,False,good enough assignment,['http://object-naming-amore.upf.edu//2354552_2038175_supercat_ambiguous.png - palace - syn-castle: 0'],1
3180JW2OT4C3X6WN4D61H48HXMH5J9,0.5833333333333334,1.5833333333333333,11,11.0,7,7.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,20,20.0,3F6045TU7DOU6XNXVPN4G63SM4B990,../1_pre-pilot/verification_pilot_amt.csv_7,1.0,worker9,['0'],18,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
37C0GNLMHF3MDOW9Z0UV6CR4OXL6D2,0.7222222222222222,1.5,11,7.0,7,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.5555555555555556,0.5555555555555556,18,10.0,3F6045TU7DOU6XNXVPN4G63SM4B990,../1_pre-pilot/verification_pilot_amt.csv_7,0.5555555555555556,worker15,['0.4444444444444444'],18,10,approve,block,False,False,"failed assignment, but apply lenience, blocked because very bad assignment, blocked because low average quality","['http://object-naming-amore.upf.edu//2356311_2693583_supercat_ambiguous.png - tuna - alternative: linguistic', 'http://object-naming-amore.upf.edu//2347821_2230989_singleton_obj.png - couch - syn-sofa: bounding box', 'http://object-naming-amore.upf.edu//2368266_747153_supercat_unique.png - queen - vg_majority: other', 'http://object-naming-amore.upf.edu//2368266_747153_supercat_unique.png - chase - random: linguistic', ""http://object-naming-amore.upf.edu//2347821_2230989_singleton_obj.png - chaair - typo-chair: ['chaair']"", ""http://object-naming-amore.upf.edu//2347821_2230989_singleton_obj.png - couch - syn-sofa: ['seat', 'furniture', 'couch', 'chair', 'pillow', 'bag']"", ""http://object-naming-amore.upf.edu//2380079_711349_singleton_obj.png - gil - typo-girl: ['gil']"", ""http://object-naming-amore.upf.edu//2371413_3854740_supercat_unique.png - hottdog - typo-hotdog: ['hottdog']""]",8
3AMW0RGHOD23965R3Q778HUFX6NPNJ,0.5555555555555556,0.6388888888888888,11,10.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9444444444444444,0.9444444444444444,18,17.0,3F6045TU7DOU6XNXVPN4G63SM4B990,../1_pre-pilot/verification_pilot_amt.csv_7,0.9444444444444444,worker25,['0.05555555555555555'],18,17,approve,,False,False,good enough assignment,['http://object-naming-amore.upf.edu//2368266_747153_supercat_unique.png - chase - random: visual'],1
3Y54SXRO1LLEWOI7H8SDRMN6U8HTU6,0.9166666666666666,4.472222222222222,11,11.0,7,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8888888888888888,0.8888888888888888,18,16.0,3F6045TU7DOU6XNXVPN4G63SM4B990,../1_pre-pilot/verification_pilot_amt.csv_7,0.8888888888888888,worker21,['0.1111111111111111'],18,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2347821_2230989_singleton_obj.png - chaair - typo-chair: ['chaair', 'bag']"", ""http://object-naming-amore.upf.edu//2380079_711349_singleton_obj.png - gil - typo-girl: ['gil']""]",2
32SVAV9L3F9PIY6FWO5V987ET3S3AX,0.5555555555555556,0.4166666666666667,7,6.0,6,6.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,3I4E7AFQ2KZ2WO9KF7JYW0I7CGQJT5,../1_pre-pilot/verification_pilot_amt.csv_5,0.9230769230769231,worker4,['0.07692307692307693'],13,12,approve,,False,False,good enough assignment,['http://object-naming-amore.upf.edu//2353515_1824828_singleton_obj.png - post - alternative: visual'],1
3J4Q2Z4UTY3EWCFKV4DJ45XGVFEQW5,0.6944444444444444,1.4166666666666667,9,9.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,3I4E7AFQ2KZ2WO9KF7JYW0I7CGQJT5,../1_pre-pilot/verification_pilot_amt.csv_5,1.0,worker10,['0'],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3KMS4QQVK2QQANVUSAJM4VZ718ZFKB,0.9444444444444444,0.5,7,6.0,6,6.0,10,10.0,"[nan, 1.0, nan, 1.0, 1.0, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, 1.0, nan]",0.9565217391304348,0.9565217391304348,23,22.0,3I4E7AFQ2KZ2WO9KF7JYW0I7CGQJT5,../1_pre-pilot/verification_pilot_amt.csv_5,0.9230769230769231,worker22,['0.07692307692307693'],13,12,approve,,False,False,good enough assignment,['http://object-naming-amore.upf.edu//2353515_1824828_singleton_obj.png - post - alternative: visual'],1
3OCHAWUVGOK7A9MFS4P8A2ZE5CAXKX,0.9722222222222222,0.8333333333333334,7,6.0,6,6.0,10,10.0,"[nan, 1.0, nan, 1.0, 1.0, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, 1.0, nan]",0.9565217391304348,0.9565217391304348,23,22.0,3I4E7AFQ2KZ2WO9KF7JYW0I7CGQJT5,../1_pre-pilot/verification_pilot_amt.csv_5,0.9230769230769231,worker8,['0.07692307692307693'],13,12,approve,,False,False,good enough assignment,['http://object-naming-amore.upf.edu//2370015_607119_singleton_obj.png - jockeys - random: visual'],1
36NEMU28XFDNBXHS3B62NWDBLDKWMP,0.9722222222222222,0.6111111111111112,12,10.0,7,6.0,7,7.0,"[1.0, 1.0, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8846153846153846,0.9583333333333334,26,23.0,3M67TQBQQHO8BGX2NV14C1ECSMT9AF,../1_pre-pilot/verification_pilot_amt.csv_10,0.8421052631578947,worker25,['0.15789473684210525'],19,16,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2347127_1974512_singleton_obj.png - bike - syn-wheel: 0', 'http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png - shop - syn-store: linguistic', ""http://object-naming-amore.upf.edu//2347127_1974512_singleton_obj.png - bike - syn-wheel: ['motorcycle', 'bike', 'motorbike', 'vehicle']""]",3
39JEC7537U1XNM5W0C7SYYPLKSZCV2,0.8888888888888888,0.9444444444444444,12,10.0,7,6.0,6,6.0,"[1.0, 1.0, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.88,0.9565217391304348,25,22.0,3M67TQBQQHO8BGX2NV14C1ECSMT9AF,../1_pre-pilot/verification_pilot_amt.csv_10,0.8421052631578947,worker8,['0.15789473684210525'],19,16,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2347127_1974512_singleton_obj.png - bike - syn-wheel: 0', 'http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png - restaurabt - typo-restaurant: visual', ""http://object-naming-amore.upf.edu//2347127_1974512_singleton_obj.png - bike - syn-wheel: ['motorcycle', 'bike', 'motorbike', 'vehicle']""]",3
3R3YRB5GRF39HSJYB81WWHXE6G9AU9,0.7777777777777778,1.1388888888888888,12,9.0,7,6.0,3,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.7727272727272727,0.85,22,17.0,3M67TQBQQHO8BGX2NV14C1ECSMT9AF,../1_pre-pilot/verification_pilot_amt.csv_10,0.7894736842105263,worker9,['0.21052631578947367'],19,15,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2347127_1974512_singleton_obj.png - bike - syn-wheel: visual', 'http://object-naming-amore.upf.edu//2357516_811425_singleton_obj.png - car - vg_majority: visual', 'http://object-naming-amore.upf.edu//2357516_811425_singleton_obj.png - grass - alternative: 0', ""http://object-naming-amore.upf.edu//2347127_1974512_singleton_obj.png - bike - syn-wheel: ['motorcycle', 'bike', 'motorbike']"", 'http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png - house -  ~ house_building']",5
3SLE99ER0NDVM1I0N9008KWZQHDBZ0,0.6666666666666666,0.9166666666666666,12,11.0,7,6.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,1.0,20,18.0,3M67TQBQQHO8BGX2NV14C1ECSMT9AF,../1_pre-pilot/verification_pilot_amt.csv_10,0.8947368421052632,worker1,['0.10526315789473684'],19,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","['http://object-naming-amore.upf.edu//2347127_1974512_singleton_obj.png - bike - syn-wheel: 0', ""http://object-naming-amore.upf.edu//2347127_1974512_singleton_obj.png - bike - syn-wheel: ['motorcycle', 'bike', 'motorbike', 'vehicle']""]",2
3F6HPJW4JD0X4TDZTTNI8NZDFAV2W0,0.918918918918919,1.2702702702702702,10,3.0,6,6.0,7,6.0,"[1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, 0.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan]",0.6521739130434783,0.6521739130434783,23,15.0,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,0.5625,worker11,['0.4375'],16,9,reject,block,False,False,"failed assignment, worker not good enough on average, lenience already applied, blocked because low average quality","['http://object-naming-amore.upf.edu//1591786_1603721_seed_ambiguous.png - snorkel - random: visual', 'http://object-naming-amore.upf.edu//2357048_2842892_singleton_obj.png - cow - vg_majority: visual', 'http://object-naming-amore.upf.edu//2357727_3037329_singleton_obj.png - dugout - vg_majority: bounding box', 'http://object-naming-amore.upf.edu//2357727_3037329_singleton_obj.png - gloves - alternative: 0', 'http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png - stereo - alternative: 0', 'http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png - sunglasses - alternative: 0', 'http://object-naming-amore.upf.edu//2357048_2842892_singleton_obj.png - stamp - alternative: visual', 'http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png - hotdog -  ~ hotdog_food']",8
3IAEQB9FMEKK73BFQI7Z46QHC0LWD2,0.6486486486486487,0.43243243243243246,10,10.0,6,6.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,17,17.0,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,1.0,worker1,['0'],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3WT783CTPBHIE87QVVGSXMVEHYJBCR,0.918918918918919,2.2972972972972974,10,10.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,1.0,worker10,['0'],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3ZWFC4W1UU7CXR8PIUSJ57LLWZ0RFL,0.2702702702702703,0.8108108108108109,10,7.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8125,0.8125,16,13.0,3M93N4X8HKN1HOW5Q7E8MVMLAXCJSG,../1_pre-pilot/verification_pilot_amt.csv_1,0.8125,worker26,['0.1875'],16,13,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2357727_3037329_singleton_obj.png - gloves - alternative: 0', 'http://object-naming-amore.upf.edu//2323662_989124_singleton_obj.png - stereo - alternative: 0', 'http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png - sunglasses - alternative: 0']",3
36ZN444YTRYTA5IZRAH0E9T812TIOB,1.1081081081081081,1.5945945945945945,11,3.0,6,4.0,6,6.0,"[nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan]",0.5652173913043478,0.6842105263157895,23,13.0,3MDWE879UH2DUQ2UT9107CYIA4E9BA,../1_pre-pilot/verification_pilot_amt.csv_14,0.4117647058823529,worker0,['0.5882352941176471'],17,7,approve,block,False,False,"failed assignment, but apply lenience, blocked because low average quality","['http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - shrit - random: visual', 'http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - human - syn-men: 0', 'http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - crouton - random: visual', 'http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - wheel - syn-bike: visual', 'http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png - colla - random: visual', 'http://object-naming-amore.upf.edu//2318399_3417848_supercat_ambiguous.png - hand - alternative: linguistic', 'http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - truck - vg_majority: other', 'http://object-naming-amore.upf.edu//2349149_1903388_singleton_obj.png - eye - alternative: visual', ""http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - human - syn-men: ['person', 'human', 'woman', 'skier']"", ""http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - wheel - syn-bike: ['wheel']""]",10
37C0GNLMHF3MDOW9Z0UV6CR4OZLD6D,0.7027027027027027,1.054054054054054,11,4.0,6,5.0,4,3.0,"[nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.5714285714285714,0.7058823529411765,21,12.0,3MDWE879UH2DUQ2UT9107CYIA4E9BA,../1_pre-pilot/verification_pilot_amt.csv_14,0.5294117647058824,worker11,['0.47058823529411764'],17,9,reject,block,False,False,"failed assignment, worker not good enough on average, lenience already applied, blocked because low average quality","['http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - shrit - random: linguistic', 'http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - human - syn-men: 0', 'http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png - meat - alternative: 0', 'http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - crouton - random: visual', 'http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - wheel - syn-bike: 0', 'http://object-naming-amore.upf.edu//2318399_3417848_supercat_ambiguous.png - hand - alternative: 0', 'http://object-naming-amore.upf.edu//2349149_1903388_singleton_obj.png - eye - alternative: visual', ""http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - wheel - syn-bike: ['wheel']"", 'http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - men -  ~ men_person,human,woman,skier']",9
3A0EX8ZRN8OVHB8VRNYHUDNXKSJYBG,1.054054054054054,1.1081081081081081,11,9.0,6,4.0,10,10.0,"[nan, 1.0, nan, 1.0, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, 1.0, nan, 1.0, nan, nan, nan]",0.8518518518518519,0.9130434782608695,27,23.0,3MDWE879UH2DUQ2UT9107CYIA4E9BA,../1_pre-pilot/verification_pilot_amt.csv_14,0.7647058823529411,worker17,['0.23529411764705882'],17,13,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - human - syn-men: 0', 'http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - truck - vg_majority: visual', ""http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - human - syn-men: ['person', 'human', 'woman', 'skier']"", ""http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - wheel - syn-bike: ['wheel']""]",4
3RKNTXVS3MYA0UPJW2AEJDZK73H4AC,0.7567567567567568,1.3243243243243243,11,8.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7647058823529411,1.0,17,13.0,3MDWE879UH2DUQ2UT9107CYIA4E9BA,../1_pre-pilot/verification_pilot_amt.csv_14,0.7647058823529411,worker16,['0.23529411764705882'],17,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","['http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - shrit - random: bounding box', 'http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png - human - syn-men: 0', 'http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - crouton - random: linguistic', ""http://object-naming-amore.upf.edu//2363753_2630772_singleton_obj.png - wheel - syn-bike: ['wheel']""]",4
3483FV8BEEJZAEYT2BAEAT00R6026T,0.5945945945945946,2.0,11,9.0,5,4.0,1,1.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8235294117647058,1.0,17,14.0,3OZ4VAIBEXFH9GD9K2JDXI6S916JVL,../1_pre-pilot/verification_pilot_amt.csv_15,0.8125,worker9,['0.1875'],16,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","['http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - tire - alternative: visual', 'http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png - sachet - random: bounding box', ""http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - bike - syn-wheel: ['motorcycle', 'bike']""]",3
3CP1TO84PT13RAYFXS09INM0VC225S,0.24324324324324326,0.8648648648648649,11,5.0,5,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.5625,0.6923076923076923,16,9.0,3OZ4VAIBEXFH9GD9K2JDXI6S916JVL,../1_pre-pilot/verification_pilot_amt.csv_15,0.5625,worker18,['0.4375'],16,9,approve,block,False,False,"failed assignment, but apply lenience, blocked because low average quality","['http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png - jsd - random: linguistic', 'http://object-naming-amore.upf.edu//2367473_1781262_singleton_obj.png - duout - typo-dugout: visual', 'http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - tire - alternative: 0', 'http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png - racket - alternative: 0', 'http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png - sign - alternative: visual', 'http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png - sachet - random: visual', ""http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - bike - syn-wheel: ['motorcycle', 'bike']""]",7
3QY5DC2MXRK4DJ06MONOAI853YHUF5,0.7837837837837838,1.0,11,8.0,5,4.0,6,4.0,"[1.0, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.7272727272727273,0.8421052631578947,22,16.0,3OZ4VAIBEXFH9GD9K2JDXI6S916JVL,../1_pre-pilot/verification_pilot_amt.csv_15,0.75,worker11,['0.25'],16,12,approve,block,False,False,"good enough assignment, blocked because low average quality","['http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png - house - vg_majority: bounding box', 'http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - tire - alternative: 0', 'http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png - sachet - random: visual', ""http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - bike - syn-wheel: ['motorcycle', 'bike']"", 'http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - ground -  ~ ground_mat', 'http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - floor -  ~ floor_mat']",6
3RXPCZQMQPBUIM53VKJMH13KTETG1W,0.5945945945945946,1.054054054054054,11,9.0,5,4.0,2,2.0,"[nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8333333333333334,0.9333333333333333,18,15.0,3OZ4VAIBEXFH9GD9K2JDXI6S916JVL,../1_pre-pilot/verification_pilot_amt.csv_15,0.8125,worker25,['0.1875'],16,13,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png - jsd - random: visual', 'http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png - sachet - random: visual', ""http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png - bike - syn-wheel: ['motorcycle', 'bike']""]",3
30LSNF239UVF3YTU4CJ37WQ50X5I2D,0.8108108108108109,0.2702702702702703,9,8.0,5,5.0,4,4.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0]",0.9444444444444444,0.9444444444444444,18,17.0,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,0.9285714285714286,worker25,['0.07142857142857142'],14,13,approve,,False,False,good enough assignment,['http://object-naming-amore.upf.edu//2374644_586413_singleton_obj.png - shorts - alternative: visual'],1
37QW5D2ZRGMFJRYFP5MILP9VVVMS85,0.6216216216216216,0.4864864864864865,9,6.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7857142857142857,0.7857142857142857,14,11.0,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,0.7857142857142857,worker5,['0.21428571428571427'],14,11,approve,block,False,False,"failed assignment, but apply lenience, blocked because low average quality","['http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png - eye - alternative: 0', 'http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png - gaot - typo-goat: visual', 'http://object-naming-amore.upf.edu//2388024_675908_singleton_obj.png - line - alternative: visual']",3
3L6L49WXW0XDUOD216JXB2JYFS7453,0.6756756756756757,0.35135135135135137,9,8.0,5,5.0,5,5.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0]",0.9473684210526315,0.9473684210526315,19,18.0,3RIHDBQ1NEY2SNOAIAF1Y9705GQMH2,../1_pre-pilot/verification_pilot_amt.csv_12,0.9285714285714286,worker17,['0.07142857142857142'],14,13,approve,,False,False,good enough assignment,['http://object-naming-amore.upf.edu//2371526_3247948_singleton_obj.png - taarmac - typo-tarmac: 0'],1
