,domain,word1,word2,relation,same_object,subrelation,totalfreq,freq-w1-w2,freq-w2-w1,domain_w1,domain_w2,syn_w1,syn_w2
32657,animals_plants,dolphin,ball,crossclassified,,,5,5,0,animals_plants,people,0,0
32556,animals_plants,flower,tree,crossclassified,,,5,5,0,animals_plants,buildings,0,0
32550,animals_plants,bananas,tree,crossclassified,,,5,5,0,home,buildings,0,0
32471,animals_plants,cat,bowl,crossclassified,,,5,5,0,animals_plants,home,0,0
41740,animals_plants,cow,coat,crossclassified,,,5,5,0,animals_plants,clothing,0,0
28926,animals_plants,animal,cube,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
29457,animals_plants,flower,iris,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
50890,animals_plants,cow,jacket,crossclassified,,,5,5,0,animals_plants,clothing,0,0
43845,animals_plants,bird,keyboard,crossclassified,,,5,5,0,animals_plants,home,0,0
68932,animals_plants,doll,bear,crossclassified,,,5,5,0,home,animals_plants,0,0
86646,animals_plants,zebra,statue,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
82621,animals_plants,head,man,crossclassified,,,5,5,0,people,people,0,0
72676,animals_plants,ham,broccoli,crossclassified,,,5,5,0,food,food,0,0
72375,animals_plants,sheep,bridge,crossclassified,,,5,5,0,animals_plants,buildings,0,0
70899,animals_plants,duck,dog,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
70715,animals_plants,chicken,plate,crossclassified,,,5,5,0,animals_plants,food,0,0
68681,animals_plants,hamster,pet,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
43848,animals_plants,keyboard,parrot,crossclassified,,,5,4,1,home,animals_plants,0,0
58533,animals_plants,guinea pig,dog,crossclassified,,,5,3,2,animals_plants,animals_plants,0,0
54434,animals_plants,cow,wheel,crossclassified,,,5,5,0,animals_plants,vehicles,0,0
26149,animals_plants,cow,milk,crossclassified,,,5,5,0,animals_plants,home,0,0
49436,animals_plants,cat,wood,crossclassified,,,5,5,0,animals_plants,home,0,0
47306,animals_plants,bird,stone,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
44102,animals_plants,herd,animal,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
27296,animals_plants,yak,cattle,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
42470,animals_plants,horse,tail,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
25665,animals_plants,horse,cattle,crossclassified,,,5,4,1,animals_plants,animals_plants,0,0
10642,animals_plants,cat,dress,crossclassified,,,5,5,0,animals_plants,clothing,0,0
14565,animals_plants,dog,jacket,crossclassified,,,5,5,0,animals_plants,clothing,0,0
14327,animals_plants,horse,hat,crossclassified,,,5,5,0,animals_plants,clothing,0,0
14107,animals_plants,alpaca,goat,crossclassified,,,5,3,2,animals_plants,animals_plants,0,0
14092,animals_plants,llama,lama,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
14016,animals_plants,squirrel,squire,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
12482,animals_plants,zebra,reproach,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
11919,animals_plants,animal,stone,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
7974,animals_plants,cat,sand,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
15195,animals_plants,cat,pole,crossclassified,,,5,5,0,animals_plants,buildings,0,0
6557,animals_plants,giraffe,rig,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
6492,animals_plants,cow,t-shirt,crossclassified,,,5,5,0,animals_plants,clothing,0,0
5316,animals_plants,giraffe,stone,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
4873,animals_plants,cow,coco,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
4284,animals_plants,goat,steer,crossclassified,,,5,4,1,animals_plants,animals_plants,0,0
3314,animals_plants,dog,cake,crossclassified,,,5,5,0,animals_plants,food,0,0
25407,animals_plants,toy,lamb,crossclassified,,,5,3,2,home,animals_plants,0,0
14630,animals_plants,bird,dog,crossclassified,,,5,3,2,animals_plants,animals_plants,0,0
34975,animals_plants,bird,sea,crossclassified,,,5,5,0,animals_plants,people,0,0
15399,animals_plants,cat,mouse,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
21729,animals_plants,chicken,pizza,crossclassified,,,5,5,0,animals_plants,food,0,0
25397,animals_plants,toy,sheep,crossclassified,,,5,3,2,home,animals_plants,0,0
17302,animals_plants,goat,doge,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
25217,animals_plants,zebra,wood,crossclassified,,,5,5,0,animals_plants,home,0,0
25105,animals_plants,giraffe,grill,crossclassified,,,5,5,0,animals_plants,buildings,0,0
22865,animals_plants,egret,crane,crossclassified,,,5,4,1,animals_plants,animals_plants,0,0
22772,animals_plants,zebra,foal,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
22006,animals_plants,giraffe,fence,crossclassified,,,5,5,0,animals_plants,buildings,0,0
24685,animals_plants,dog,dress,crossclassified,,,5,5,0,animals_plants,clothing,0,0
21348,animals_plants,oxen,wildebeest,crossclassified,,,5,3,2,animals_plants,animals_plants,0,0
17524,animals_plants,goat,cattle,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
20938,animals_plants,sheep,coat,crossclassified,,,5,5,0,animals_plants,clothing,0,0
20441,animals_plants,hamster,cat,crossclassified,,,5,5,0,animals_plants,animals_plants,0,0
17867,animals_plants,flock,animal,crossclassified,,,5,3,2,animals_plants,animals_plants,0,0
17412,animals_plants,beef,steak,crossclassified,,,5,4,1,animals_plants,animals_plants,0,0
21340,animals_plants,buffalo,wildebeest,crossclassified,,,5,4,1,animals_plants,animals_plants,0,0
38992,animals_plants,tiger,zebra,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
39948,animals_plants,zebra,gate,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
39950,animals_plants,animal,gate,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
40005,animals_plants,shoe,pant,crossclassified,,,4,4,0,people,people,0,0
41937,animals_plants,lamb,horse,crossclassified,,,4,2,2,animals_plants,animals_plants,0,0
41040,animals_plants,cat,bathtub,crossclassified,,,4,4,0,animals_plants,home,0,0
41396,animals_plants,ram,lamb,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
43723,animals_plants,zebra,herd,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
45762,animals_plants,horse,ride,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
36698,animals_plants,sheep,pant,crossclassified,,,4,4,0,animals_plants,people,0,0
47733,animals_plants,zebra,zeroes,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
38921,animals_plants,pole,shoe,crossclassified,,,4,3,1,buildings,people,0,0
33149,animals_plants,seagull,peak,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
36323,animals_plants,bull,cap,crossclassified,,,4,2,2,animals_plants,people,0,0
36261,animals_plants,cat,bird,crossclassified,,,4,2,2,animals_plants,animals_plants,0,0
35127,animals_plants,duck,peak,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
34953,animals_plants,lamb,wool,crossclassified,,,4,3,1,animals_plants,animals_plants,0,0
33909,animals_plants,cat,rope,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
33450,animals_plants,bag,animal,crossclassified,,,4,3,1,people,animals_plants,0,0
48637,animals_plants,horse,helmet,crossclassified,,,4,4,0,animals_plants,people,0,0
33048,animals_plants,reindeer,doll,crossclassified,,,4,3,1,animals_plants,home,0,0
33035,animals_plants,toy,deer,crossclassified,,,4,4,0,home,animals_plants,0,0
33031,animals_plants,animal,doll,crossclassified,,,4,3,1,animals_plants,home,0,0
32776,animals_plants,giraffe,tongue,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
32562,animals_plants,tree,banana tree,crossclassified,,,4,4,0,buildings,animals_plants,0,0
48627,animals_plants,cow,fields,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
54443,animals_plants,wheel,floor,crossclassified,,,4,4,0,vehicles,home,0,0
49296,animals_plants,giraffe,leaves,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
70708,animals_plants,fish,lemon,crossclassified,,,4,4,0,animals_plants,food,0,0
32557,animals_plants,flower,banana tree,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
75291,animals_plants,computer mouse,electronics,crossclassified,,,4,4,0,animals_plants,home,0,0
75288,animals_plants,mouse,electronics,crossclassified,,,4,4,0,animals_plants,home,0,0
75010,animals_plants,rodent,rabbit,crossclassified,,,4,2,2,animals_plants,animals_plants,0,0
75009,animals_plants,rabbit,pet,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
74318,animals_plants,horse,mouth,crossclassified,,,4,2,2,animals_plants,clothing,0,0
72628,animals_plants,chair,pug,crossclassified,,,4,4,0,home,animals_plants,0,0
72376,animals_plants,bridge,animals,crossclassified,,,4,4,0,buildings,animals_plants,0,0
71807,animals_plants,watch,animal,crossclassified,,,4,4,0,people,animals_plants,0,0
70724,animals_plants,meat,lemon,crossclassified,,,4,4,0,animals_plants,food,0,0
70713,animals_plants,chicken,lemon,crossclassified,,,4,4,0,animals_plants,food,0,0
70416,animals_plants,mouth,horse,crossclassified,,,4,2,2,clothing,animals_plants,0,0
51500,animals_plants,toy,pillow,crossclassified,,,4,4,0,home,home,0,0
69141,animals_plants,zebra,tail,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
67089,animals_plants,wildebeest,bison,crossclassified,,,4,2,2,animals_plants,animals_plants,0,0
54460,animals_plants,bike,ground,crossclassified,,,4,4,0,vehicles,home,0,0
54459,animals_plants,bike,floor,crossclassified,,,4,4,0,vehicles,home,0,0
54444,animals_plants,wheel,ground,crossclassified,,,4,4,0,vehicles,home,0,0
54366,animals_plants,cat,banana,crossclassified,,,4,4,0,animals_plants,home,0,0
54343,animals_plants,dog,sea,crossclassified,,,4,4,0,animals_plants,people,0,0
53974,animals_plants,dog,pant,crossclassified,,,4,4,0,animals_plants,people,0,0
52690,animals_plants,statue,cycle,crossclassified,,,4,4,0,animals_plants,people,0,0
52689,animals_plants,statue,woman,crossclassified,,,4,4,0,animals_plants,people,0,0
51504,animals_plants,doll,pillow,crossclassified,,,4,4,0,home,home,0,0
71803,animals_plants,bear,watch,crossclassified,,,4,4,0,animals_plants,people,0,0
31724,animals_plants,wheat,flower,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
32099,animals_plants,horse,colt,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
11454,animals_plants,dog,window,crossclassified,,,4,4,0,animals_plants,home,0,0
15193,animals_plants,bird,cat,crossclassified,,,4,2,2,animals_plants,animals_plants,0,0
15059,animals_plants,cat,statue,crossclassified,,,4,3,1,animals_plants,animals_plants,0,0
14099,animals_plants,lama,animal,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
14039,animals_plants,seagull,eagle,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
13866,animals_plants,goats,herd,crossclassified,,,4,3,1,animals_plants,animals_plants,0,0
12814,animals_plants,zebra,stripes,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
12347,animals_plants,cat,couch,crossclassified,,,4,4,0,animals_plants,home,0,0
12286,animals_plants,cat,cake,crossclassified,,,4,4,0,animals_plants,food,0,0
12236,animals_plants,lamb,pole,crossclassified,,,4,3,1,animals_plants,buildings,0,0
12235,animals_plants,sheep,gate,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
11803,animals_plants,dog,bed cover,crossclassified,,,4,4,0,animals_plants,home,0,0
11289,animals_plants,fish,filet,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
16171,animals_plants,dog,floor,crossclassified,,,4,4,0,animals_plants,home,0,0
10862,animals_plants,cat,bed cover,crossclassified,,,4,4,0,animals_plants,home,0,0
10021,animals_plants,cat,umbrella,crossclassified,,,4,4,0,animals_plants,buildings,0,0
10015,animals_plants,cat,t-shirt,crossclassified,,,4,4,0,animals_plants,clothing,0,0
7973,animals_plants,cow,grass,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
7422,animals_plants,rabbit,rodent,crossclassified,,,4,2,2,animals_plants,animals_plants,0,0
3751,animals_plants,parrot,toy,crossclassified,,,4,4,0,animals_plants,home,0,0
2206,animals_plants,dog,hat,crossclassified,,,4,4,0,animals_plants,clothing,0,0
1880,animals_plants,ostrich,chick,crossclassified,,,4,3,1,animals_plants,animals_plants,0,0
1625,animals_plants,ram,yak,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
677,animals_plants,bird,bridge,crossclassified,,,4,4,0,animals_plants,buildings,0,0
29862,animals_plants,cow,pant,crossclassified,,,4,4,0,animals_plants,people,0,0
15194,animals_plants,cat,shirt,crossclassified,,,4,4,0,animals_plants,clothing,0,0
1275,animals_plants,giraffe,neck,crossclassified,,,4,4,0,animals_plants,clothing,0,0
16678,animals_plants,face,animal,crossclassified,,,4,3,1,people,animals_plants,0,0
21839,animals_plants,horse,lamb,crossclassified,,,4,2,2,animals_plants,animals_plants,0,0
17113,animals_plants,cow,painting,crossclassified,,,4,4,0,animals_plants,buildings,0,0
27764,animals_plants,statue,clock,crossclassified,,,4,4,0,animals_plants,buildings,0,0
27272,animals_plants,giraffe,bird,crossclassified,,,4,3,1,animals_plants,animals_plants,0,0
27083,animals_plants,horse,art,crossclassified,,,4,4,0,animals_plants,home,0,0
26694,animals_plants,flock,goats,crossclassified,,,4,3,1,animals_plants,animals_plants,0,0
25417,animals_plants,toy,goat,crossclassified,,,4,4,0,home,animals_plants,0,0
25398,animals_plants,sheep,wood,crossclassified,,,4,4,0,animals_plants,home,0,0
25158,animals_plants,bull,rope,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
24178,animals_plants,animal,wool,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
22449,animals_plants,cow,deer,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
22447,animals_plants,ram,deer,crossclassified,,,4,3,1,animals_plants,animals_plants,0,0
29259,animals_plants,cap,bull,crossclassified,,,4,2,2,people,animals_plants,0,0
21717,animals_plants,meat,bread,crossclassified,,,4,4,0,animals_plants,food,0,0
18867,animals_plants,cat,clock,crossclassified,,,4,4,0,animals_plants,buildings,0,0
17119,animals_plants,dog,bottle,crossclassified,,,4,4,0,animals_plants,home,0,0
21364,animals_plants,wildebeest,yak,crossclassified,,,4,3,1,animals_plants,animals_plants,0,0
17458,animals_plants,plant,vase,crossclassified,,,4,3,1,animals_plants,home,0,0
17484,animals_plants,flower,arrangement,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
29261,animals_plants,cow,man,crossclassified,,,4,4,0,animals_plants,people,0,0
20044,animals_plants,crane,rain,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
20939,animals_plants,animal,coat,crossclassified,,,4,4,0,animals_plants,clothing,0,0
21359,animals_plants,cow,water buffalo,crossclassified,,,4,4,0,animals_plants,animals_plants,0,0
20648,animals_plants,cat,catcher,crossclassified,,,4,4,0,animals_plants,people,0,0
21363,animals_plants,bison,wildebeest,crossclassified,,,4,2,2,animals_plants,animals_plants,0,0
47700,animals_plants,cat,cupboard,crossclassified,,,3,3,0,animals_plants,home,0,0
44296,animals_plants,teddy bear,animal,crossclassified,,,3,3,0,home,animals_plants,0,0
44977,animals_plants,dog,bad,crossclassified,,,3,3,0,animals_plants,home,0,0
45517,animals_plants,cow,gate,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
45763,animals_plants,duck,statue,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
45773,animals_plants,statue,toll,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
46057,animals_plants,bear,teddy,crossclassified,,,3,3,0,animals_plants,home,0,0
46971,animals_plants,flower,tulip,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
47104,animals_plants,zebra,fields,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
47161,animals_plants,horse,fields,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
47526,animals_plants,zebras,herd,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
48020,animals_plants,giraffe,car,crossclassified,,,3,3,0,animals_plants,vehicles,0,0
47824,animals_plants,cat,pant,crossclassified,,,3,2,1,animals_plants,people,0,0
48207,animals_plants,sheep,pasture,crossclassified,,,3,3,0,animals_plants,home,0,0
49549,animals_plants,sheep,fields,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
49879,animals_plants,goat,black sheep,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
50682,animals_plants,animal,wall,crossclassified,,,3,3,0,animals_plants,home,0,0
51494,animals_plants,horse,doll,crossclassified,,,3,3,0,animals_plants,home,0,0
51948,animals_plants,box,animal,crossclassified,,,3,2,1,home,animals_plants,0,0
52698,animals_plants,woman,cycle,crossclassified,,,3,3,0,people,people,0,0
52699,animals_plants,woman,toy,crossclassified,,,3,3,0,people,home,0,0
44258,animals_plants,toy,head,crossclassified,,,3,3,0,home,people,0,0
52709,animals_plants,cycle,toy,crossclassified,,,3,3,0,people,home,0,0
49854,animals_plants,dog,sand,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
40556,animals_plants,yak,horn,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
44101,animals_plants,herd,horse,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
39434,animals_plants,horses,field,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
53170,animals_plants,bird,see,crossclassified,,,3,3,0,animals_plants,people,0,0
36321,animals_plants,cap,belt,crossclassified,,,3,3,0,people,animals_plants,0,0
36571,animals_plants,polar bear,dog,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
36573,animals_plants,ball,animal,crossclassified,,,3,3,0,people,animals_plants,0,0
36633,animals_plants,bed,kitten,crossclassified,,,3,2,1,home,animals_plants,0,0
37613,animals_plants,bull,painting,crossclassified,,,3,3,0,animals_plants,buildings,0,0
37799,animals_plants,butterfly,orange,crossclassified,,,3,3,0,animals_plants,home,0,0
38040,animals_plants,giraffe,cage,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
38852,animals_plants,dog,cap,crossclassified,,,3,3,0,animals_plants,people,0,0
39427,animals_plants,horse,field,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
39944,animals_plants,egret,stork,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
43364,animals_plants,dog,grass,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
39947,animals_plants,crane,peak,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
40558,animals_plants,wildebeest,bull,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
40561,animals_plants,buffalo,horn,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
40708,animals_plants,dog,pole,crossclassified,,,3,3,0,animals_plants,buildings,0,0
40848,animals_plants,dog,face,crossclassified,,,3,3,0,animals_plants,people,0,0
41619,animals_plants,bird,nook,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
41648,animals_plants,stork,duck,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
41843,animals_plants,sheep,ship,crossclassified,,,3,3,0,animals_plants,vehicles,0,0
42389,animals_plants,goat,pole,crossclassified,,,3,3,0,animals_plants,buildings,0,0
43118,animals_plants,bed,pillow,crossclassified,,,3,3,0,home,home,0,0
52798,animals_plants,kitten,puppy,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
70922,animals_plants,bird,flower,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
53171,animals_plants,crane,see,crossclassified,,,3,3,0,animals_plants,people,0,0
82550,animals_plants,toy,fur,crossclassified,,,3,3,0,home,animals_plants,0,0
71041,animals_plants,lamb,teddy bear,crossclassified,,,3,3,0,animals_plants,home,0,0
71808,animals_plants,watch,dog,crossclassified,,,3,3,0,people,animals_plants,0,0
71814,animals_plants,dog,bear cub,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
72377,animals_plants,bridge,herd,crossclassified,,,3,3,0,buildings,animals_plants,0,0
73885,animals_plants,toy,shirt,crossclassified,,,3,3,0,home,clothing,0,0
74316,animals_plants,zebra,mouth,crossclassified,,,3,3,0,animals_plants,clothing,0,0
74914,animals_plants,goat,field,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
76713,animals_plants,cat,key board,crossclassified,,,3,3,0,animals_plants,home,0,0
78947,animals_plants,cow,fur,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
82549,animals_plants,toy,all,crossclassified,,,3,3,0,home,animals_plants,0,0
82555,animals_plants,bear,all,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
53297,animals_plants,sheep,shirt,crossclassified,,,3,3,0,animals_plants,clothing,0,0
82556,animals_plants,bear,fur,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
82561,animals_plants,teddy bear,all,crossclassified,,,3,3,0,home,animals_plants,0,0
82562,animals_plants,teddy bear,fur,crossclassified,,,3,3,0,home,animals_plants,0,0
82567,animals_plants,all,fur,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
82885,animals_plants,grass,chair,crossclassified,,,3,3,0,animals_plants,home,0,0
82886,animals_plants,grass,bench,crossclassified,,,3,3,0,animals_plants,home,0,0
82894,animals_plants,field,chair,crossclassified,,,3,3,0,animals_plants,home,0,0
82895,animals_plants,field,bench,crossclassified,,,3,3,0,animals_plants,home,0,0
85499,animals_plants,bird,prey,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
35129,animals_plants,goose,peak,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
71037,animals_plants,doll,lamb,crossclassified,,,3,3,0,home,animals_plants,0,0
70843,animals_plants,giraffe,skydiving,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
70728,animals_plants,lemon,pizza,crossclassified,,,3,3,0,food,food,0,0
70727,animals_plants,meat,cake,crossclassified,,,3,3,0,animals_plants,food,0,0
54345,animals_plants,sea,animal,crossclassified,,,3,3,0,people,animals_plants,0,0
54414,animals_plants,grass,ground,crossclassified,,,3,3,0,animals_plants,home,0,0
54435,animals_plants,wheel,animal,crossclassified,,,3,3,0,vehicles,animals_plants,0,0
54445,animals_plants,wheel,arena,crossclassified,,,3,3,0,vehicles,animals_plants,0,0
54461,animals_plants,bike,arena,crossclassified,,,3,3,0,vehicles,animals_plants,0,0
54489,animals_plants,ground,arena,crossclassified,,,3,3,0,home,animals_plants,0,0
55000,animals_plants,steer,calf,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
55119,animals_plants,fur,torso,crossclassified,,,3,3,0,animals_plants,clothing,0,0
55124,animals_plants,torso,animal,crossclassified,,,3,2,1,clothing,animals_plants,0,0
55266,animals_plants,cat,wooden leg,crossclassified,,,3,3,0,animals_plants,home,0,0
56002,animals_plants,cat,apple,crossclassified,,,3,3,0,animals_plants,food,0,0
56483,animals_plants,cat,cup,crossclassified,,,3,3,0,animals_plants,home,0,0
57561,animals_plants,tree,wood,crossclassified,,,3,3,0,buildings,home,0,0
57753,animals_plants,meat,bun,crossclassified,,,3,3,0,animals_plants,food,0,0
58957,animals_plants,dress,shoe,crossclassified,,,3,3,0,clothing,people,0,0
58992,animals_plants,toucan,peak,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
68317,animals_plants,horse,shetlands,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
68680,animals_plants,hamster,dog,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
68692,animals_plants,rodent,dog,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
68693,animals_plants,pet,rodent,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
69142,animals_plants,zebra,butt,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
36049,animals_plants,dog,shepherd,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
2849,animals_plants,cat,collar,crossclassified,,,3,3,0,animals_plants,clothing,0,0
35124,animals_plants,swan,peak,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
15400,animals_plants,dog,mouse,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
12056,animals_plants,giraffe,food,crossclassified,,,3,3,0,animals_plants,food,0,0
12237,animals_plants,lamb,gate,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
12732,animals_plants,harness,animal,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
13347,animals_plants,dog,lab,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
13821,animals_plants,lamb,got,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
13868,animals_plants,goat,dogs,crossclassified,,,3,3,0,animals_plants,vehicles,0,0
13970,animals_plants,flowers,vase,crossclassified,,,3,3,0,animals_plants,home,0,0
15070,animals_plants,statue,doll,crossclassified,,,3,3,0,animals_plants,home,0,0
15119,animals_plants,dog,bench,crossclassified,,,3,3,0,animals_plants,home,0,0
15364,animals_plants,goat,t-shirt,crossclassified,,,3,3,0,animals_plants,clothing,0,0
15465,animals_plants,cow,pig,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
11868,animals_plants,statue,plant,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
16820,animals_plants,cow,tongue,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
17048,animals_plants,cow,woman,crossclassified,,,3,3,0,animals_plants,people,0,0
17159,animals_plants,dog,labrador,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
17301,animals_plants,goat,mountain goat,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
17304,animals_plants,ram,mountain goat,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
17324,animals_plants,calf,cattle,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
17548,animals_plants,pigeon,feather,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
17838,animals_plants,ram,billy goat,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
17840,animals_plants,sheep,billy goat,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
17855,animals_plants,horse,sea,crossclassified,,,3,3,0,animals_plants,people,0,0
11870,animals_plants,statue,stone,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
11048,animals_plants,bird,grass,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
19084,animals_plants,calf,dog,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
5134,animals_plants,flamingo,duck,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
35102,animals_plants,belt,pillow,crossclassified,,,3,3,0,animals_plants,home,0,0
824,animals_plants,zebras,giraffe,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
1102,animals_plants,sheep,head,crossclassified,,,3,3,0,animals_plants,people,0,0
1112,animals_plants,head,goat,crossclassified,,,3,2,1,people,animals_plants,0,0
1628,animals_plants,ram,buffalo,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
2081,animals_plants,duck,water,crossclassified,,,3,3,0,animals_plants,home,0,0
2518,animals_plants,parrot,wood,crossclassified,,,3,3,0,animals_plants,home,0,0
3612,animals_plants,sink,dog,crossclassified,,,3,3,0,home,animals_plants,0,0
3761,animals_plants,costume,toy,crossclassified,,,3,2,1,clothing,home,0,0
4298,animals_plants,oxen,sheep,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
5463,animals_plants,belt,wrap,crossclassified,,,3,3,0,animals_plants,clothing,0,0
9898,animals_plants,swan,statue,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
5464,animals_plants,harness,belt,crossclassified,,,3,2,1,animals_plants,animals_plants,0,0
5962,animals_plants,toy,plushy,crossclassified,,,3,3,0,home,animals_plants,0,0
7307,animals_plants,mouse,keyboard,crossclassified,,,3,3,0,animals_plants,home,0,0
7546,animals_plants,hawk,sparrow,crossclassified,,,3,3,0,animals_plants,animals_plants,0,0
