,domain,word1,word2,relation,same_object,subrelation,totalfreq,freq-w1-w2,freq-w2-w1,domain_w1,domain_w2,syn_w1,syn_w2
25573,home,carpet,pillow,crossclassified,,,35,31,4,home,home,0,0
8292,home,bed,book,crossclassified,,,35,35,0,home,home,0,0
34297,home,curtain,table,crossclassified,,,35,31,4,home,home,0,0
36436,home,floor,toy,crossclassified,,,35,27,8,home,home,0,0
15950,home,table,desk top,crossclassified,,,35,35,0,home,home,0,0
28916,home,chair,book,crossclassified,,,35,28,7,home,home,0,0
8230,home,table,fork,crossclassified,,,35,28,7,home,home,0,0
2597,home,table,cutting board,crossclassified,,,35,27,8,home,home,0,0
2137,home,plate,salad,crossclassified,,,35,26,9,food,food,0,0
1801,home,chair,woman,crossclassified,,,35,29,6,home,people,0,0
1046,home,bed,mat,crossclassified,,,35,26,9,home,home,0,0
7169,home,cabinet,rack,crossclassified,,,35,34,1,home,home,0,0
13912,home,bed,quilt,crossclassified,,,34,34,0,home,home,0,0
53349,home,chair,wooden leg,crossclassified,,,34,34,0,home,home,0,0
34852,home,counter,bathtub,crossclassified,,,34,21,13,home,home,0,0
24027,home,sofa,shoe,crossclassified,,,34,29,5,home,people,0,0
21263,home,counter,tap,crossclassified,,,34,32,2,home,home,0,0
10810,home,counter,oven,crossclassified,,,34,29,5,home,home,0,0
9069,home,couch,child,crossclassified,,,34,27,7,home,people,0,0
6976,home,mouse,desktop,crossclassified,,,34,18,16,animals_plants,home,0,0
6925,home,countertop,bowl,crossclassified,,,34,22,12,home,home,0,0
5736,home,food,skillet,crossclassified,,,34,21,13,food,home,0,0
1009,home,bed,shirt,crossclassified,,,34,31,3,home,clothing,0,0
571,home,table,display,crossclassified,,,34,33,1,home,home,0,0
11173,home,curtain,woman,crossclassified,,,33,24,9,home,people,0,0
29058,home,mirror,cabinet,crossclassified,,,33,25,8,vehicles,home,0,0
21965,home,cabinet,oven,crossclassified,,,33,24,9,home,home,0,0
19548,home,countertop,knife,crossclassified,,,33,20,13,home,home,0,0
17410,home,counter,bench,crossclassified,,,33,22,11,home,home,0,0
11500,home,chair,teddy bear,crossclassified,,,33,33,0,home,home,0,0
18389,home,rug,wood,crossclassified,,,33,33,0,home,home,0,0
8842,home,table,man,crossclassified,,,33,26,7,home,people,0,0
8397,home,teddy bear,bear,crossclassified,,,33,18,15,home,animals_plants,0,0
7172,home,dresser,drawer,crossclassified,,,33,29,4,home,home,0,0
4023,home,counter,tabletop,crossclassified,,,33,31,2,home,home,0,0
3350,home,table,pillow,crossclassified,,,33,20,13,home,home,0,0
2712,home,table,donut,crossclassified,,,33,33,0,home,food,0,0
2508,home,countertop,basin,crossclassified,,,33,33,0,home,home,0,0
21267,home,kitchen,cabinets,crossclassified,,,32,16,16,home,home,0,0
20944,home,bench,fence,crossclassified,,,32,25,7,home,buildings,0,0
20755,home,sofa,mat,crossclassified,,,32,28,4,home,home,0,0
19550,home,knife,pizza,crossclassified,,,32,31,1,home,food,0,0
18721,home,carpet,suitcase,crossclassified,,,32,20,12,home,home,0,0
17204,home,cabinet,fridge,crossclassified,,,32,32,0,home,home,0,0
14542,home,counter,cupboards,crossclassified,,,32,28,4,home,home,0,0
10825,home,cabinets,kitchen,crossclassified,,,32,16,16,home,home,0,0
10811,home,stove,kitchen,crossclassified,,,32,26,6,home,home,0,0
10275,home,blanket,pillow,crossclassified,,,32,19,13,home,home,0,0
8395,home,table,doll,crossclassified,,,32,31,1,home,home,0,0
7642,home,countertop,washbasin,crossclassified,,,32,27,5,home,home,0,0
7168,home,cabinet,cat,crossclassified,,,32,30,2,home,animals_plants,0,0
5478,home,couch,animal,crossclassified,,,32,32,0,home,animals_plants,0,0
5118,home,table,bread,crossclassified,,,32,28,4,home,food,0,0
2369,home,blender,pitcher,crossclassified,,,32,32,0,home,people,0,0
948,home,shirt,seat,crossclassified,,,32,20,12,clothing,home,0,0
946,home,tub,toilet,crossclassified,,,32,25,7,home,home,0,0
8617,home,couch,girl,crossclassified,,,31,31,0,home,people,0,0
54825,home,desk,wooden leg,crossclassified,,,31,31,0,home,home,0,0
53359,home,keyboard,flowerpot,crossclassified,,,31,31,0,home,home,0,0
36434,home,rug,toy,crossclassified,,,31,27,4,home,home,0,0
24994,home,bed,bag,crossclassified,,,31,27,4,home,people,0,0
19072,home,sink,cupboard,crossclassified,,,31,25,6,home,home,0,0
18720,home,floor,suitcase,crossclassified,,,31,21,10,home,home,0,0
495,home,floor,carpeting,crossclassified,,,31,31,0,home,home,0,0
7983,home,bookshelf,cabinet,crossclassified,,,31,19,12,home,home,0,0
3029,home,table,television,crossclassified,,,31,21,10,home,home,0,0
2523,home,counter,fruit,crossclassified,,,31,26,5,home,home,0,0
2990,home,cabinet,television,crossclassified,,,31,21,10,home,home,0,0
5489,home,sofa,animal,crossclassified,,,31,30,1,home,animals_plants,0,0
3037,home,bench,jacket,crossclassified,,,31,30,1,home,clothing,0,0
4462,home,bed,desk,crossclassified,,,31,24,7,home,home,0,0
8892,home,pant,table,crossclassified,,,30,16,14,people,home,0,0
36559,home,floor,pillow,crossclassified,,,30,28,2,home,home,0,0
26540,home,countertop,furniture,crossclassified,,,30,27,3,home,home,0,0
17198,home,cabinet,refrigerator,crossclassified,,,30,21,9,home,home,0,0
15387,home,bed,keyboard,crossclassified,,,30,30,0,home,home,0,0
11081,home,bowl,vegetables,crossclassified,,,30,26,4,home,food,0,0
26509,home,table,mug,crossclassified,,,30,30,0,home,home,0,0
7644,home,bed,bellow,crossclassified,,,30,28,2,home,home,0,0
4537,home,door,cupboard,crossclassified,,,30,17,13,home,home,0,0
1780,home,table,entertainment center,crossclassified,,,30,19,11,home,home,0,0
1777,home,shelf,entertainment center,crossclassified,,,30,16,14,home,home,0,0
1186,home,bench,girl,crossclassified,,,30,24,6,home,people,0,0
1185,home,bench,child,crossclassified,,,30,28,2,home,people,0,0
15920,home,bed,dress,crossclassified,,,29,28,1,home,clothing,0,0
32536,home,bed,shoe,crossclassified,,,29,26,3,home,people,0,0
26294,home,countertop,cupboard,crossclassified,,,29,21,8,home,home,0,0
25216,home,keyboard,monitor,crossclassified,,,29,24,5,home,home,0,0
23642,home,countertop,wood,crossclassified,,,29,28,1,home,home,0,0
20155,home,carpet,animal,crossclassified,,,29,29,0,home,animals_plants,0,0
18711,home,knife,cake,crossclassified,,,29,18,11,home,food,0,0
18554,home,carpet,bed sheet,crossclassified,,,29,29,0,home,home,0,0
16246,home,table,oven,crossclassified,,,29,21,8,home,home,0,0
16237,home,cabinets,sink,crossclassified,,,29,15,14,home,home,0,0
8619,home,sofa,remote,crossclassified,,,29,23,6,home,home,0,0
10739,home,dresser,armoire,crossclassified,,,29,21,8,home,home,0,0
4017,home,counter,vegetables,crossclassified,,,29,24,5,home,food,0,0
9864,home,counter,pot,crossclassified,,,29,23,6,home,home,0,0
2908,home,sofa,jacket,crossclassified,,,29,27,2,home,clothing,0,0
3027,home,dresser,cupboard,crossclassified,,,29,25,4,home,home,0,0
3080,home,light,streetlight,crossclassified,,,29,18,11,home,home,0,0
2484,home,desk,lap top,crossclassified,,,29,29,0,home,home,0,0
5327,home,sofa,bag,crossclassified,,,29,25,4,home,people,0,0
5950,home,mug,coffee cup,crossclassified,,,29,29,0,home,home,0,0
7710,home,bench,pillow,crossclassified,,,29,20,9,home,home,0,0
10118,home,bed,bedcover,crossclassified,,,28,28,0,home,home,0,0
32348,home,cat,wood,crossclassified,,,28,28,0,animals_plants,home,0,0
24025,home,couch,shoe,crossclassified,,,28,28,0,home,people,0,0
18386,home,chair,mat,crossclassified,,,28,22,6,home,home,0,0
15937,home,carpet,pants,crossclassified,,,28,26,2,home,home,0,0
15689,home,furniture,wood,crossclassified,,,28,20,8,home,home,0,0
14783,home,coffee,coffee cup,crossclassified,,,28,25,3,home,home,0,0
14345,home,desk,pizza,crossclassified,,,28,15,13,home,food,0,0
11080,home,pot,vegetables,crossclassified,,,28,26,2,home,food,0,0
10282,home,plate,dining table,crossclassified,,,28,25,3,food,home,0,0
19075,home,bed,bed frame,crossclassified,,,28,28,0,home,home,0,0
9835,home,food,dining table,crossclassified,,,28,24,4,food,home,0,0
5197,home,plate,tabletop,crossclassified,,,28,25,3,food,home,0,0
4254,home,bowl,tray,crossclassified,,,28,26,2,home,home,0,0
5076,home,cabinet,chair,crossclassified,,,28,19,9,home,home,0,0
1304,home,pizza,tray,crossclassified,,,28,24,4,food,home,0,0
9645,home,desk,bottle,crossclassified,,,28,18,10,home,home,0,0
5751,home,shower curtain,shower,crossclassified,,,28,22,6,home,home,0,0
6157,home,toilet,toilet seat,crossclassified,,,28,28,0,home,home,0,0
6977,home,computer,desktop,crossclassified,,,28,16,12,home,home,0,0
9070,home,sofa,child,crossclassified,,,28,24,4,home,people,0,0
7155,home,table,rack,crossclassified,,,27,27,0,home,home,0,0
32116,home,cat,laptop,crossclassified,,,27,14,13,animals_plants,home,0,0
25257,home,bed,cover,crossclassified,,,27,27,0,home,home,0,0
22507,home,cat,desktop,crossclassified,,,27,23,4,animals_plants,home,0,0
21654,home,desk,vase,crossclassified,,,27,14,13,home,home,0,0
15933,home,floor,pants,crossclassified,,,27,26,1,home,home,0,0
13681,home,glass,wine,crossclassified,,,27,20,7,home,home,0,0
12553,home,dresser,drawers,crossclassified,,,27,27,0,home,home,0,0
9287,home,sofa,blanket,crossclassified,,,27,18,9,home,home,0,0
8620,home,sofa,girl,crossclassified,,,27,16,11,home,people,0,0
6179,home,fork,cake,crossclassified,,,27,24,3,home,food,0,0
749,home,dog,cat,crossclassified,,,27,14,13,animals_plants,animals_plants,0,0
5325,home,couch,bag,crossclassified,,,27,23,4,home,people,0,0
4652,home,keyboard,wood,crossclassified,,,27,27,0,home,home,0,0
2506,home,countertop,tile,crossclassified,,,27,23,4,home,home,0,0
2487,home,table,lap top,crossclassified,,,27,23,4,home,home,0,0
2351,home,countertop,kitchen island,crossclassified,,,27,19,8,home,home,0,0
2132,home,bowl,vegetable,crossclassified,,,27,26,1,home,food,0,0
1603,home,mattress,blanket,crossclassified,,,27,18,9,home,home,0,0
5719,home,table,dessert,crossclassified,,,27,27,0,home,food,0,0
435,home,mattress,pillow,crossclassified,,,27,21,6,home,home,0,0
19562,home,electronics,desktop,crossclassified,,,26,16,10,home,home,0,0
15295,home,table,animal,crossclassified,,,26,25,1,home,animals_plants,0,0
18049,home,shoe,pant,crossclassified,,,26,14,12,people,people,0,0
18820,home,laptop,monitor,crossclassified,,,26,25,1,home,home,0,0
9243,home,curtain,cloth,crossclassified,,,26,26,0,home,home,0,0
23034,home,counter,shirt,crossclassified,,,26,25,1,home,clothing,0,0
23039,home,cabinet,shirt,crossclassified,,,26,21,5,home,clothing,0,0
34564,home,bench,laptop,crossclassified,,,26,21,5,home,home,0,0
13560,home,blanket,bed sheet,crossclassified,,,26,18,8,home,home,0,0
1610,home,sofa,window,crossclassified,,,26,14,12,home,home,0,0
9239,home,curtain,t-shirt,crossclassified,,,26,26,0,home,clothing,0,0
7998,home,hutch,shelf,crossclassified,,,26,15,11,home,home,0,0
6510,home,sofa,recliner,crossclassified,,,26,16,10,home,home,0,0
5192,home,table,dinner,crossclassified,,,26,26,0,home,home,0,0
4260,home,dish,tray,crossclassified,,,26,14,12,home,home,0,0
2905,home,couch,jacket,crossclassified,,,26,26,0,home,clothing,0,0
2519,home,table,orange,crossclassified,,,26,24,2,home,home,0,0
2446,home,bed,bedroom,crossclassified,,,26,26,0,home,home,0,0
9075,home,t-shirt,jacket,crossclassified,,,26,17,9,clothing,clothing,0,0
15238,home,flowers,vase,crossclassified,,,25,15,10,animals_plants,home,0,0
12858,home,pillow,bedding,crossclassified,,,25,18,7,home,home,0,0
14139,home,child,shirt,crossclassified,,,25,13,12,people,clothing,0,0
14320,home,table,tie,crossclassified,,,25,21,4,home,clothing,0,0
15049,home,table,flower pot,crossclassified,,,25,22,3,home,home,0,0
25571,home,rug,pillow,crossclassified,,,25,25,0,home,home,0,0
15256,home,bed,futon,crossclassified,,,25,15,10,home,home,0,0
15510,home,floor,tile,crossclassified,,,25,24,1,home,home,0,0
17235,home,cabinet,t-shirt,crossclassified,,,25,24,1,home,clothing,0,0
18556,home,rug,bed sheet,crossclassified,,,25,16,9,home,home,0,0
32041,home,curtain,door,crossclassified,,,25,24,1,home,home,0,0
13920,home,cabinet,shelves,crossclassified,,,25,21,4,home,home,0,0
10474,home,cupboard,wooden,crossclassified,,,25,21,4,home,home,0,0
10995,home,bed,baby,crossclassified,,,25,23,2,home,people,0,0
2732,home,sink,bathroom,crossclassified,,,25,24,1,home,home,0,0
10570,home,counter,wooden,crossclassified,,,25,25,0,home,home,0,0
750,home,cat,furniture,crossclassified,,,25,25,0,animals_plants,home,0,0
1501,home,glass,juice,crossclassified,,,25,18,7,home,home,0,0
1779,home,stand,entertainment center,crossclassified,,,25,20,5,home,home,0,0
2266,home,counter,sinks,crossclassified,,,25,25,0,home,home,0,0
9528,home,bed,girl,crossclassified,,,25,24,1,home,people,0,0
4656,home,chair,keyboard,crossclassified,,,25,15,10,home,home,0,0
7183,home,shelf,cat,crossclassified,,,25,17,8,home,animals_plants,0,0
9838,home,table,dress,crossclassified,,,25,20,5,home,clothing,0,0
9245,home,curtain,shirt,crossclassified,,,25,25,0,home,clothing,0,0
22217,home,book,laptop,crossclassified,,,24,14,10,home,home,0,0
15369,home,sofa,boy,crossclassified,,,24,16,8,home,people,0,0
51548,home,t-shirt,pillow,crossclassified,,,24,12,12,clothing,home,0,0
45251,home,couch,tie,crossclassified,,,24,12,12,home,clothing,0,0
40479,home,phone,mobile,crossclassified,,,24,12,12,people,people,0,0
31467,home,counter,microwave,crossclassified,,,24,14,10,home,home,0,0
30502,home,bed,headboard,crossclassified,,,24,24,0,home,home,0,0
28458,home,sofa,toy,crossclassified,,,24,15,9,home,home,0,0
23695,home,counter,paper,crossclassified,,,24,23,1,home,home,0,0
23607,home,tie,couch,crossclassified,,,24,12,12,clothing,home,0,0
22647,home,counter,drawer,crossclassified,,,24,19,5,home,home,0,0
1192,home,child,t-shirt,crossclassified,,,24,19,5,people,clothing,0,0
18637,home,desk,system,crossclassified,,,24,24,0,home,home,0,0
15513,home,carpet,tile,crossclassified,,,24,22,2,home,home,0,0
16466,home,chair,cushion,crossclassified,,,24,16,8,home,home,0,0
15234,home,table,flowers,crossclassified,,,24,17,7,home,animals_plants,0,0
8629,home,pillow,t-shirt,crossclassified,,,24,12,12,home,clothing,0,0
1936,home,shelf,shelving,crossclassified,,,24,22,2,home,home,0,0
2279,home,countertop,wash basin,crossclassified,,,24,22,2,home,home,0,0
13288,home,rug,t-shirt,crossclassified,,,24,23,1,home,clothing,0,0
3261,home,mobile,phone,crossclassified,,,24,12,12,people,people,0,0
4460,home,dresser,bed,crossclassified,,,24,14,10,home,home,0,0
8469,home,dog,pillow,crossclassified,,,24,14,10,animals_plants,home,0,0
2370,home,blender,glass,crossclassified,,,24,23,1,home,home,0,0
9439,home,chair,tie,crossclassified,,,24,24,0,home,clothing,0,0
9868,home,countertop,floor,crossclassified,,,24,21,3,home,home,0,0
10046,home,cup,juice,crossclassified,,,24,20,4,home,home,0,0
11544,home,table,mobile,crossclassified,,,24,24,0,home,people,0,0
12552,home,door,dresser,crossclassified,,,24,15,9,home,home,0,0
47664,home,vanity,cupboard,crossclassified,,,23,18,5,home,home,0,0
43643,home,chair,glass,crossclassified,,,23,21,2,home,home,0,0
36145,home,chair,plate,crossclassified,,,23,17,6,home,food,0,0
35352,home,sofa,bed sheet,crossclassified,,,23,21,2,home,home,0,0
29057,home,table,mirror,crossclassified,,,23,13,10,home,vehicles,0,0
10754,home,drink,juice,crossclassified,,,23,16,7,home,home,0,0
21686,home,laptop,man,crossclassified,,,23,20,3,home,people,0,0
18555,home,floor,bed sheet,crossclassified,,,23,22,1,home,home,0,0
15293,home,bench,animal,crossclassified,,,23,23,0,home,animals_plants,0,0
49584,home,laptop,wood,crossclassified,,,23,21,2,home,home,0,0
24353,home,table,scissor,crossclassified,,,23,23,0,home,home,0,0
10303,home,chair,cake,crossclassified,,,23,17,6,home,food,0,0
5326,home,sofa,book,crossclassified,,,23,16,7,home,home,0,0
7180,home,desk,drawer,crossclassified,,,23,18,5,home,home,0,0
1494,home,table,donuts,crossclassified,,,23,20,3,home,food,0,0
2503,home,vanity,basin,crossclassified,,,23,21,2,home,home,0,0
5324,home,couch,book,crossclassified,,,23,21,2,home,home,0,0
11490,home,bench,doll,crossclassified,,,23,22,1,home,home,0,0
5594,home,bear,doll,crossclassified,,,23,14,9,animals_plants,home,0,0
6111,home,bathtub,bathroom,crossclassified,,,23,23,0,home,home,0,0
7069,home,counter,apple,crossclassified,,,23,20,3,home,food,0,0
6271,home,table,stool,crossclassified,,,23,16,7,home,home,0,0
63270,home,highchair,baby,crossclassified,,,22,22,0,home,people,0,0
30064,home,dresser,wood,crossclassified,,,22,22,0,home,home,0,0
24431,home,rug,bag,crossclassified,,,22,13,9,home,people,0,0
20460,home,chair,blanket,crossclassified,,,22,11,11,home,home,0,0
19847,home,bowl,apples,crossclassified,,,22,19,3,home,home,0,0
13562,home,mattress,bed sheet,crossclassified,,,22,15,7,home,home,0,0
19574,home,sofa,living room,crossclassified,,,22,18,4,home,home,0,0
18639,home,table,system,crossclassified,,,22,22,0,home,home,0,0
15515,home,sofa,tile,crossclassified,,,22,21,1,home,home,0,0
15392,home,laptop,furniture,crossclassified,,,22,19,3,home,home,0,0
15366,home,couch,boy,crossclassified,,,22,21,1,home,people,0,0
14865,home,bunk bed,bunked,crossclassified,,,22,19,3,home,home,0,0
19595,home,keyboard,desk top,crossclassified,,,22,20,2,home,home,0,0
15395,home,keyboard,furniture,crossclassified,,,22,21,1,home,home,0,0
13073,home,laptop,t-shirt,crossclassified,,,22,16,6,home,clothing,0,0
3736,home,bar,glass,crossclassified,,,22,12,10,home,home,0,0
11708,home,floor,keyboard,crossclassified,,,22,13,9,home,home,0,0
498,home,floor,plate,crossclassified,,,22,14,8,home,food,0,0
2662,home,table,books,crossclassified,,,22,22,0,home,home,0,0
2906,home,couch,person,crossclassified,,,22,21,1,home,people,0,0
3141,home,bench,wheel,crossclassified,,,22,22,0,home,vehicles,0,0
3655,home,seat,t-shirt,crossclassified,,,22,12,10,home,clothing,0,0
14787,home,desk,remote,crossclassified,,,22,12,10,home,home,0,0
6113,home,tub,bathroom,crossclassified,,,22,22,0,home,home,0,0
7146,home,bed,seat,crossclassified,,,22,14,8,home,home,0,0
10726,home,desk,cupboard,crossclassified,,,22,17,5,home,home,0,0
11346,home,blanket,chair,crossclassified,,,22,11,11,home,home,0,0
11448,home,window,mirror,crossclassified,,,22,20,2,home,vehicles,0,0
6181,home,spoon,cake,crossclassified,,,22,15,7,home,food,0,0
18723,home,carpet,living room,crossclassified,,,21,20,1,home,home,0,0
12743,home,counter,tray,crossclassified,,,21,15,6,home,home,0,0
15258,home,blender,mix,crossclassified,,,21,21,0,home,home,0,0
15938,home,carpet,dress,crossclassified,,,21,20,1,home,clothing,0,0
17666,home,table,cellphone,crossclassified,,,21,21,0,home,people,0,0
17935,home,stove,cabinet,crossclassified,,,21,13,8,home,home,0,0
32340,home,sink,counter top,crossclassified,,,21,15,6,home,home,0,0
20636,home,curtain,sofa,crossclassified,,,21,21,0,home,home,0,0
32137,home,skateboard,ramp,crossclassified,,,21,14,7,people,home,0,0
34347,home,carpet,bed cover,crossclassified,,,21,21,0,home,home,0,0
44878,home,bench,boy,crossclassified,,,21,19,2,home,people,0,0
53367,home,counter,wooden leg,crossclassified,,,21,21,0,home,home,0,0
12034,home,desk,t-shirt,crossclassified,,,21,20,1,home,clothing,0,0
11244,home,toilet,bidet,crossclassified,,,21,16,5,home,home,0,0
11491,home,bench,toy,crossclassified,,,21,18,3,home,home,0,0
4508,home,pot,skillet,crossclassified,,,21,11,10,home,home,0,0
10830,home,kitchen,cupboard,crossclassified,,,21,12,9,home,home,0,0
945,home,bathtub,washbasin,crossclassified,,,21,18,3,home,home,0,0
1429,home,countertop,shelf,crossclassified,,,21,12,9,home,home,0,0
3554,home,bottle,food,crossclassified,,,21,13,8,home,food,0,0
3594,home,mug,vase,crossclassified,,,21,13,8,home,home,0,0
1849,home,table,jacket,crossclassified,,,21,19,2,home,clothing,0,0
5157,home,table,hotdog,crossclassified,,,21,21,0,home,food,0,0
7887,home,bowl,pasta,crossclassified,,,21,16,5,home,food,0,0
9880,home,vase,shelf,crossclassified,,,21,11,10,home,home,0,0
10473,home,cupboard,wood,crossclassified,,,21,19,2,home,home,0,0
10543,home,bed,child,crossclassified,,,21,14,7,home,people,0,0
34348,home,floor,bed cover,crossclassified,,,20,19,1,home,home,0,0
18284,home,floor,tie,crossclassified,,,20,20,0,home,clothing,0,0
20172,home,remote,chair,crossclassified,,,20,12,8,home,home,0,0
22209,home,table,pen,crossclassified,,,20,17,3,home,home,0,0
22302,home,carpet,legs,crossclassified,,,20,20,0,home,people,0,0
23649,home,bathtub,cat,crossclassified,,,20,18,2,home,animals_plants,0,0
28456,home,couch,toy,crossclassified,,,20,17,3,home,home,0,0
29055,home,vanity,mirror,crossclassified,,,20,11,9,home,vehicles,0,0
41329,home,oven,cupboard,crossclassified,,,20,14,6,home,home,0,0
35350,home,couch,bed sheet,crossclassified,,,20,18,2,home,home,0,0
36198,home,laptop,shirt,crossclassified,,,20,18,2,home,clothing,0,0
37655,home,tray,cake,crossclassified,,,20,10,10,home,food,0,0
40001,home,vanity,bathtub,crossclassified,,,20,14,6,home,home,0,0
40230,home,sink,cat,crossclassified,,,20,15,5,home,animals_plants,0,0
16301,home,desk,television,crossclassified,,,20,16,4,home,home,0,0
54641,home,countertop,banana,crossclassified,,,20,10,10,home,home,0,0
17269,home,cake,tray,crossclassified,,,20,10,10,food,home,0,0
22205,home,desk,pen,crossclassified,,,20,18,2,home,home,0,0
13942,home,table,shelves,crossclassified,,,20,10,10,home,home,0,0
7073,home,banana,countertop,crossclassified,,,20,10,10,home,home,0,0
13036,home,food,box,crossclassified,,,20,14,6,food,home,0,0
1928,home,desk,workstation,crossclassified,,,20,20,0,home,home,0,0
2496,home,sink,tile,crossclassified,,,20,19,1,home,home,0,0
3088,home,lamp,lamppost,crossclassified,,,20,18,2,home,home,0,0
4450,home,counter,brush,crossclassified,,,20,19,1,home,people,0,0
5187,home,bowl,rice,crossclassified,,,20,20,0,home,food,0,0
5360,home,vase,statue,crossclassified,,,20,20,0,home,animals_plants,0,0
6562,home,t-shirt,furniture,crossclassified,,,20,13,7,clothing,home,0,0
5069,home,chair,countertop,crossclassified,,,20,10,10,home,home,0,0
7890,home,bowl,noodles,crossclassified,,,20,20,0,home,home,0,0
8575,home,countertop,chair,crossclassified,,,20,10,10,home,home,0,0
9399,home,shelves,table,crossclassified,,,20,10,10,home,home,0,0
10616,home,desk,apple,crossclassified,,,20,17,3,home,food,0,0
12595,home,wardrobe,door,crossclassified,,,20,12,8,home,home,0,0
7999,home,cupboard,hutch,crossclassified,,,20,13,7,home,home,0,0
12776,home,table,vegetable,crossclassified,,,20,18,2,home,food,0,0
18287,home,carpet,tie,crossclassified,,,19,19,0,home,clothing,0,0
21851,home,laptop,countertop,crossclassified,,,19,10,9,home,home,0,0
20156,home,floor,animal,crossclassified,,,19,18,1,home,animals_plants,0,0
18474,home,bird bath,fountain,crossclassified,,,19,19,0,home,home,0,0
15919,home,bed,person,crossclassified,,,19,19,0,home,people,0,0
17236,home,cabinet,kitchen cabinet,crossclassified,,,19,19,0,home,home,0,0
16305,home,table,screen,crossclassified,,,19,15,4,home,home,0,0
13260,home,carpet,remote,crossclassified,,,19,19,0,home,home,0,0
22301,home,floor,legs,crossclassified,,,19,19,0,home,people,0,0
22090,home,beach,sand,crossclassified,,,19,19,0,home,animals_plants,0,0
49165,home,table,bun,crossclassified,,,19,19,0,home,food,0,0
23637,home,cabinet,bottle,crossclassified,,,19,12,7,home,home,0,0
23651,home,tub,cat,crossclassified,,,19,18,1,home,animals_plants,0,0
24171,home,table,wine glass,crossclassified,,,19,18,1,home,home,0,0
26118,home,carpet,book,crossclassified,,,19,19,0,home,home,0,0
26121,home,floor,book,crossclassified,,,19,17,2,home,home,0,0
26538,home,island,cabinet,crossclassified,,,19,12,7,home,home,0,0
39343,home,glass,t-shirt,crossclassified,,,19,14,5,home,clothing,0,0
46931,home,sink,furniture,crossclassified,,,19,17,2,home,home,0,0
57027,home,bench,swing,crossclassified,,,19,19,0,home,home,0,0
13172,home,shoe,t-shirt,crossclassified,,,19,14,5,people,clothing,0,0
13217,home,fruit,cup,crossclassified,,,19,10,9,home,home,0,0
3647,home,banana,desk,crossclassified,,,19,10,9,home,home,0,0
11387,home,bowl,sauce,crossclassified,,,19,11,8,home,food,0,0
4250,home,fruit,dish,crossclassified,,,19,13,6,home,home,0,0
856,home,bench,pole,crossclassified,,,19,18,1,home,buildings,0,0
9876,home,shelf,floor,crossclassified,,,19,10,9,home,home,0,0
2664,home,shelf,books,crossclassified,,,19,17,2,home,home,0,0
2697,home,carpet,coffee table,crossclassified,,,19,18,1,home,home,0,0
2909,home,sofa,person,crossclassified,,,19,17,2,home,people,0,0
2912,home,shirt,person,crossclassified,,,19,14,5,clothing,people,0,0
3552,home,bottle,water,crossclassified,,,19,16,3,home,home,0,0
3834,home,bed,doll,crossclassified,,,19,18,1,home,home,0,0
4073,home,desk,man,crossclassified,,,19,17,2,home,people,0,0
2366,home,blender,container,crossclassified,,,19,16,3,home,home,0,0
4736,home,table,workstation,crossclassified,,,19,19,0,home,home,0,0
5082,home,table,pan,crossclassified,,,19,11,8,home,home,0,0
5142,home,counter,desktop,crossclassified,,,19,10,9,home,home,0,0
5500,home,bed,animal,crossclassified,,,19,18,1,home,animals_plants,0,0
6158,home,toilet,bowl,crossclassified,,,19,19,0,home,home,0,0
7071,home,countertop,fruit,crossclassified,,,19,12,7,home,home,0,0
7143,home,bed,pant,crossclassified,,,19,12,7,home,people,0,0
4893,home,cabinet,cup,crossclassified,,,19,12,7,home,home,0,0
9502,home,blender,jar,crossclassified,,,19,14,5,home,home,0,0
23609,home,sofa,tie,crossclassified,,,18,13,5,home,clothing,0,0
24732,home,table,snacks,crossclassified,,,18,18,0,home,food,0,0
24312,home,cabinet,window,crossclassified,,,18,15,3,home,home,0,0
22306,home,bowl,cat,crossclassified,,,18,16,2,home,animals_plants,0,0
22735,home,bookcase,books,crossclassified,,,18,16,2,home,home,0,0
22730,home,bookshelf,books,crossclassified,,,18,18,0,home,home,0,0
26483,home,rug,pants,crossclassified,,,18,13,5,home,home,0,0
21712,home,cabinets,cupboards,crossclassified,,,18,18,0,home,home,0,0
24937,home,measuring cup,cup,crossclassified,,,18,10,8,home,home,0,0
32700,home,sink,bowl,crossclassified,,,18,14,4,home,home,0,0
26486,home,chair,pants,crossclassified,,,18,11,7,home,home,0,0
26508,home,desk,mug,crossclassified,,,18,16,2,home,home,0,0
29036,home,sink,wood,crossclassified,,,18,17,1,home,home,0,0
33021,home,bed,window,crossclassified,,,18,13,5,home,home,0,0
45522,home,bookshelf,cat,crossclassified,,,18,18,0,home,animals_plants,0,0
56332,home,curtain,clock,crossclassified,,,18,18,0,home,buildings,0,0
59492,home,desk,toy,crossclassified,,,18,9,9,home,home,0,0
67201,home,shower,door,crossclassified,,,18,18,0,home,home,0,0
18460,home,birdbath,fountain,crossclassified,,,18,11,7,home,home,0,0
20157,home,rug,animal,crossclassified,,,18,17,1,home,animals_plants,0,0
12479,home,bed,wooden,crossclassified,,,18,16,2,home,home,0,0
17150,home,skillet,bowl,crossclassified,,,18,9,9,home,home,0,0
6554,home,vase,flowerpot,crossclassified,,,18,18,0,home,home,0,0
16300,home,toy,desk,crossclassified,,,18,9,9,home,home,0,0
