,hitid,requesterannotation,assignmentid,workerid,image,object,name,rating,type,color,image_url,names,same_color,colors,control_type,correct1,correct2,correct3,correct3_explanation,reliable1,reliable2,correct1-filtered,correct2-filtered,correct3-filtered
133,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2360826,2041729,barn,0,,0,http://object-naming-amore.upf.edu//2360826_2041729_singleton_obj.png,"['house', 'building', 'barn', 'buildnig']","['buildnig', 'barn', 'building', 'house']","{'house': 1, 'building': 1, 'barn': 1, 'buildnig': 1}",,,,,,False,False,,,
134,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2400746,405982,cow,0,,0,http://object-naming-amore.upf.edu//2400746_405982_seed_ambiguous.png,"['bull', 'tag', 'cow']","['cow', 'bull']","{'bull': 1, 'tag': 0, 'cow': 1}",vg_majority,1.0,,,,True,False,1.0,,
135,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2387321,1277095,shelf,0,,0,http://object-naming-amore.upf.edu//2387321_1277095_singleton_obj.png,"['cabinet', 'shelf', 'television stand', 'entertainment center', 'shelves', 'caribou', 'stand', 'console', 'table', 'furniture', 'hatstand']","['furniture', 'table', 'console', 'stand', 'shelves', 'entertainment center', 'television stand', 'shelf', 'cabinet']","{'cabinet': 1, 'shelf': 1, 'television stand': 1, 'entertainment center': 1, 'shelves': 1, 'caribou': 0, 'stand': 1, 'console': 1, 'table': 1, 'furniture': 1, 'hatstand': 0}",,,,,,False,False,,,
136,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2361183,783593,sauce,0,,1,http://object-naming-amore.upf.edu//2361183_783593_supercat_unique.png,"['cheese', 'sauce', 'food', 'cake', 'burger', 'tomato sauce', 'sandwich', 'fluff']","['tomato sauce', 'sauce']","{'cheese': 0, 'sauce': 1, 'food': 0, 'cake': 0, 'burger': 0, 'tomato sauce': 1, 'sandwich': 0, 'fluff': 0}",,,,,,False,False,,,
137,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2333343,3140573,stove,1,bounding box,1,http://object-naming-amore.upf.edu//2333343_3140573_singleton_obj.png,"['counter', 'stove', 'stove top', 'countertop', 'shaker', 'gas stove']","['gas stove', 'stove top', 'stove']","{'counter': 0, 'stove': 1, 'stove top': 1, 'countertop': 0, 'shaker': 0, 'gas stove': 1}",,,,,,False,False,,,
138,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2364594,2581620,napkin,2,other,1,http://object-naming-amore.upf.edu//2364594_2581620_singleton_obj.png,"['cheese', 'napkin', 'hotdog', 'food', 'mustard']",['napkin'],"{'cheese': 0, 'napkin': 1, 'hotdog': 0, 'food': 0, 'mustard': 0}",alternative,1.0,,,,True,False,1.0,,
139,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2360826,2041729,building,0,,0,http://object-naming-amore.upf.edu//2360826_2041729_singleton_obj.png,"['house', 'building', 'barn', 'buildnig']","['buildnig', 'barn', 'building', 'house']","{'house': 1, 'building': 1, 'barn': 1, 'buildnig': 1}",,,,,,False,False,,,
140,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2400746,405982,tag,2,bounding box,1,http://object-naming-amore.upf.edu//2400746_405982_seed_ambiguous.png,"['bull', 'tag', 'cow']",['tag'],"{'bull': 0, 'tag': 1, 'cow': 0}",alternative,1.0,1.0,,,True,True,1.0,1.0,
141,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2387321,1277095,cabinet,0,,0,http://object-naming-amore.upf.edu//2387321_1277095_singleton_obj.png,"['cabinet', 'shelf', 'television stand', 'entertainment center', 'shelves', 'caribou', 'stand', 'console', 'table', 'furniture', 'hatstand']","['furniture', 'table', 'console', 'stand', 'shelves', 'entertainment center', 'television stand', 'shelf', 'cabinet']","{'cabinet': 1, 'shelf': 1, 'television stand': 1, 'entertainment center': 1, 'shelves': 1, 'caribou': 0, 'stand': 1, 'console': 1, 'table': 1, 'furniture': 1, 'hatstand': 0}",,,,,,False,False,,,
142,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2361183,783593,cheese,0,,0,http://object-naming-amore.upf.edu//2361183_783593_supercat_unique.png,"['cheese', 'sauce', 'food', 'cake', 'burger', 'tomato sauce', 'sandwich', 'fluff']",['cheese'],"{'cheese': 1, 'sauce': 0, 'food': 0, 'cake': 0, 'burger': 0, 'tomato sauce': 0, 'sandwich': 0, 'fluff': 0}",,,,,,False,False,,,
143,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2333343,3140573,counter,0,,0,http://object-naming-amore.upf.edu//2333343_3140573_singleton_obj.png,"['counter', 'stove', 'stove top', 'countertop', 'shaker', 'gas stove']","['countertop', 'counter']","{'counter': 1, 'stove': 0, 'stove top': 0, 'countertop': 1, 'shaker': 0, 'gas stove': 0}",,,,,,False,False,,,
144,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2364594,2581620,cheese,0,,0,http://object-naming-amore.upf.edu//2364594_2581620_singleton_obj.png,"['cheese', 'napkin', 'hotdog', 'food', 'mustard']","['mustard', 'food', 'hotdog', 'cheese']","{'cheese': 1, 'napkin': 0, 'hotdog': 1, 'food': 1, 'mustard': 1}",,,,,,False,False,,,
145,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2360826,2041729,house,0,,0,http://object-naming-amore.upf.edu//2360826_2041729_singleton_obj.png,"['house', 'building', 'barn', 'buildnig']","['buildnig', 'barn', 'building', 'house']","{'house': 1, 'building': 1, 'barn': 1, 'buildnig': 1}",vg_majority,1.0,,,,True,False,1.0,,
146,3ZURAPD288NLI2BFUY83BW7KRQIF1P,../1_pre-pilot/verification_pilot_amt.csv_13,317HQ483I7SBSKINQVHNZKT3BTPNI4,worker1,2400746,405982,bull,0,,0,http://object-naming-amore.upf.edu//2400746_405982_seed_ambiguous.png,"['bull', 'tag', 'cow']","['cow', 'bull']","{'bull': 1, 'tag': 0, 'cow': 1}",,,,,,False,False,,,
147,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,bike,2,visual,8,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['bike'],"{'motorcycle': 0, 'bridge': 0, 'canopy': 0, 'gas station': 0, 'building': 0, 'car': 0, 'window': 0, 'lock': 0, 'bike': 1}",,,,,,False,False,,,
148,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,combed,2,visual,5,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']",['combed'],"{'bent': 0, 'container': 0, 'meal': 0, 'rice': 0, 'bowl': 0, 'food': 0, 'tray': 0, 'plate': 0, 'combed': 1}",random,0.0,1.0,,,False,True,,1.0,
149,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,lock,2,visual,7,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['lock'],"{'motorcycle': 0, 'bridge': 0, 'canopy': 0, 'gas station': 0, 'building': 0, 'car': 0, 'window': 0, 'lock': 1, 'bike': 0}",alternative,0.0,,,,False,False,,,
150,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,plate,2,visual,6,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']",['plate'],"{'bent': 0, 'container': 0, 'meal': 0, 'rice': 0, 'bowl': 0, 'food': 0, 'tray': 0, 'plate': 1, 'combed': 0}",,,,,,False,False,,,
151,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,window,1,other,6,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['window'],"{'motorcycle': 0, 'bridge': 0, 'canopy': 0, 'gas station': 0, 'building': 0, 'car': 0, 'window': 1, 'lock': 0, 'bike': 0}",,,,,,False,False,,,
152,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,tray,0,,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['tray', 'container']","{'bent': 0, 'container': 1, 'meal': 0, 'rice': 0, 'bowl': 0, 'food': 0, 'tray': 1, 'plate': 0, 'combed': 0}",,,,,,False,False,,,
153,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,car,1,other,5,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['car'],"{'motorcycle': 0, 'bridge': 0, 'canopy': 0, 'gas station': 0, 'building': 0, 'car': 1, 'window': 0, 'lock': 0, 'bike': 0}",,,,,,False,False,,,
154,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,food,0,,0,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['food', 'meal']","{'bent': 0, 'container': 0, 'meal': 1, 'rice': 0, 'bowl': 0, 'food': 1, 'tray': 0, 'plate': 0, 'combed': 0}",,,,,,False,False,,,
155,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2397580,1188546,cow,2,visual,5,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']",['cow'],"{'bull': 0, 'goat': 0, 'oxen': 0, 'animal': 0, 'blinds': 0, 'cow': 1}",,,,,,False,False,,,
156,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,building,1,other,4,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['building'],"{'motorcycle': 0, 'bridge': 0, 'canopy': 0, 'gas station': 0, 'building': 1, 'car': 0, 'window': 0, 'lock': 0, 'bike': 0}",,,,,,False,False,,,
157,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,bowl,2,visual,3,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']",['bowl'],"{'bent': 0, 'container': 0, 'meal': 0, 'rice': 0, 'bowl': 1, 'food': 0, 'tray': 0, 'plate': 0, 'combed': 0}",,,,,,False,False,,,
158,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2397580,1188546,blinds,2,visual,4,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']",['blinds'],"{'bull': 0, 'goat': 0, 'oxen': 0, 'animal': 0, 'blinds': 1, 'cow': 0}",random,0.0,1.0,,,False,True,,1.0,
159,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2385096,689912,clothing,0,,2,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']",['clothing'],"{'toy': 0, 'frock': 0, 'dress': 0, 'persoin': 0, 'clothing': 1}",,,,,,False,False,,,
160,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,gas station,2,visual,3,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['gas station'],"{'motorcycle': 0, 'bridge': 0, 'canopy': 0, 'gas station': 1, 'building': 0, 'car': 0, 'window': 0, 'lock': 0, 'bike': 0}",,,,,,False,False,,,
161,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,rice,1,other,2,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']",['rice'],"{'bent': 0, 'container': 0, 'meal': 0, 'rice': 1, 'bowl': 0, 'food': 0, 'tray': 0, 'plate': 0, 'combed': 0}",,,,,,False,False,,,
162,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2397580,1188546,animal,0,,3,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']",['animal'],"{'bull': 0, 'goat': 0, 'oxen': 0, 'animal': 1, 'blinds': 0, 'cow': 0}",,,,,,False,False,,,
163,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2385096,689912,persoin,2,linguistic,1,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']",['persoin'],"{'toy': 0, 'frock': 0, 'dress': 0, 'persoin': 1, 'clothing': 0}",random,0.0,1.0,,,False,True,,1.0,
164,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2330997,3035829,sauce,2,visual,3,http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png,"['pizza', 'cheese', 'food', 'sauce']",['sauce'],"{'pizza': 0, 'cheese': 0, 'food': 0, 'sauce': 1}",alternative,0.0,,,,False,False,,,
165,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,canopy,1,other,2,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['canopy'],"{'motorcycle': 0, 'bridge': 0, 'canopy': 1, 'gas station': 0, 'building': 0, 'car': 0, 'window': 0, 'lock': 0, 'bike': 0}",,,,,,False,False,,,
166,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,meal,0,,0,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['food', 'meal']","{'bent': 0, 'container': 0, 'meal': 1, 'rice': 0, 'bowl': 0, 'food': 1, 'tray': 0, 'plate': 0, 'combed': 0}",,,,,,False,False,,,
167,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2397580,1188546,oxen,0,,2,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']",['oxen'],"{'bull': 0, 'goat': 0, 'oxen': 1, 'animal': 0, 'blinds': 0, 'cow': 0}",,,,,,False,False,,,
168,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2385096,689912,dress,0,,0,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']","['dress', 'frock']","{'toy': 0, 'frock': 1, 'dress': 1, 'persoin': 0, 'clothing': 0}",vg_majority,1.0,,,,True,False,1.0,,
169,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2330997,3035829,food,0,,2,http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png,"['pizza', 'cheese', 'food', 'sauce']",['food'],"{'pizza': 0, 'cheese': 0, 'food': 1, 'sauce': 0}",,,,,,False,False,,,
170,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2380119,1350337,pizza slice,0,,1,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,"['pizza', 'pizzza slice', 'pizza slice']","['pizza slice', 'pizza']","{'pizza': 1, 'pizzza slice': 0, 'pizza slice': 1}",,,,,,False,False,,,
171,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,bridge,2,visual,1,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['bridge'],"{'motorcycle': 0, 'bridge': 1, 'canopy': 0, 'gas station': 0, 'building': 0, 'car': 0, 'window': 0, 'lock': 0, 'bike': 0}",,,,,,False,False,,,
172,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,container,0,,1,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']","['tray', 'container']","{'bent': 0, 'container': 1, 'meal': 0, 'rice': 0, 'bowl': 0, 'food': 0, 'tray': 1, 'plate': 0, 'combed': 0}",,,,,,False,False,,,
173,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2397580,1188546,goat,2,visual,1,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']",['goat'],"{'bull': 0, 'goat': 1, 'oxen': 0, 'animal': 0, 'blinds': 0, 'cow': 0}",,,,,,False,False,,,
174,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2385096,689912,frock,0,,0,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']","['dress', 'frock']","{'toy': 0, 'frock': 1, 'dress': 1, 'persoin': 0, 'clothing': 0}",syn-dress,1.0,1.0,,,True,True,1.0,1.0,
175,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2330997,3035829,cheese,0,,1,http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png,"['pizza', 'cheese', 'food', 'sauce']",['cheese'],"{'pizza': 0, 'cheese': 1, 'food': 0, 'sauce': 0}",,,,,,False,False,,,
176,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2380119,1350337,pizzza slice,2,linguistic,0,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,"['pizza', 'pizzza slice', 'pizza slice']",['pizzza slice'],"{'pizza': 0, 'pizzza slice': 1, 'pizza slice': 0}",typo-pizza slice,1.0,0.0,,,True,True,1.0,0.0,
177,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2409288,244965,motorcycle,1,other,0,http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png,"['motorcycle', 'bridge', 'canopy', 'gas station', 'building', 'car', 'window', 'lock', 'bike']",['motorcycle'],"{'motorcycle': 1, 'bridge': 0, 'canopy': 0, 'gas station': 0, 'building': 0, 'car': 0, 'window': 0, 'lock': 0, 'bike': 0}",syn-bike,0.0,0.0,,,True,True,0.0,0.0,
178,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2417937,3116969,bent,2,visual,4,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,"['bent', 'container', 'meal', 'rice', 'bowl', 'food', 'tray', 'plate', 'combed']",['bent'],"{'bent': 1, 'container': 0, 'meal': 0, 'rice': 0, 'bowl': 0, 'food': 0, 'tray': 0, 'plate': 0, 'combed': 0}",,,,,,False,False,,,
179,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2397580,1188546,bull,2,visual,0,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,"['bull', 'goat', 'oxen', 'animal', 'blinds', 'cow']",['bull'],"{'bull': 1, 'goat': 0, 'oxen': 0, 'animal': 0, 'blinds': 0, 'cow': 0}",,,,,,False,False,,,
180,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2385096,689912,toy,1,other,3,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,"['toy', 'frock', 'dress', 'persoin', 'clothing']",['toy'],"{'toy': 1, 'frock': 0, 'dress': 0, 'persoin': 0, 'clothing': 0}",,,,,,False,False,,,
181,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2330997,3035829,pizza,0,,0,http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png,"['pizza', 'cheese', 'food', 'sauce']",['pizza'],"{'pizza': 1, 'cheese': 0, 'food': 0, 'sauce': 0}",,,,,,False,False,,,
182,3087LXLJ6MGLBDQXYF43XROAMYCF0M,../1_pre-pilot/verification_pilot_amt.csv_6,3U088ZLJVKTQ8JALE6J4PZ6YICTW0S,worker2,2380119,1350337,pizza,0,,1,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,"['pizza', 'pizzza slice', 'pizza slice']","['pizza slice', 'pizza']","{'pizza': 1, 'pizzza slice': 0, 'pizza slice': 1}",vg_majority,1.0,,,,True,False,1.0,,
183,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,33TIN5LC04ACTITYT3KL37S7WMCY9Q,worker3,2355185,2071636,field,0,,1,http://object-naming-amore.upf.edu//2355185_2071636_singleton_obj.png,"['plane', 'airplane', 'grass', 'landing strip', 'road', 'tarmac', 'land', 'runawy', 'airfield', 'runway', 'field']","['field', 'land', 'grass']","{'plane': 0, 'airplane': 0, 'grass': 1, 'landing strip': 0, 'road': 0, 'tarmac': 0, 'land': 1, 'runawy': 0, 'airfield': 0, 'runway': 0, 'field': 1}",,,,,,False,False,,,
184,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,33TIN5LC04ACTITYT3KL37S7WMCY9Q,worker3,2355185,2071636,runway,0,,2,http://object-naming-amore.upf.edu//2355185_2071636_singleton_obj.png,"['plane', 'airplane', 'grass', 'landing strip', 'road', 'tarmac', 'land', 'runawy', 'airfield', 'runway', 'field']","['runway', 'airfield', 'runawy', 'tarmac', 'landing strip']","{'plane': 0, 'airplane': 0, 'grass': 0, 'landing strip': 1, 'road': 0, 'tarmac': 1, 'land': 0, 'runawy': 1, 'airfield': 1, 'runway': 1, 'field': 0}",,,,,,False,False,,,
185,3DFYDSXB2W0HW1O9FC981W49VUXJUW,../1_pre-pilot/verification_pilot_amt.csv_11,33TIN5LC04ACTITYT3KL37S7WMCY9Q,worker3,2355185,2071636,airfield,0,,2,http://object-naming-amore.upf.edu//2355185_2071636_singleton_obj.png,"['plane', 'airplane', 'grass', 'landing strip', 'road', 'tarmac', 'land', 'runawy', 'airfield', 'runway', 'field']","['runway', 'airfield', 'runawy', 'tarmac', 'landing strip']","{'plane': 0, 'airplane': 0, 'grass': 0, 'landing strip': 1, 'road': 0, 'tarmac': 1, 'land': 0, 'runawy': 1, 'airfield': 1, 'runway': 1, 'field': 0}",,,,,,False,False,,,
