"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url_1","Input.vg_name_1","Input.response_1_1","Answer.ambiguous_box.on","Answer.ambiguous_box_notsure.on","Answer.comments_1","Answer.correct.on","Answer.correct_not_sure.on","Answer.identification.label","Answer.incorrect.on","Answer.no_ambiguous_box.on","Answer.not_really_correct.on","Answer.quite correct.on","Approve","Reject"
"3KWGG5KP6J2IVWCO22OV9I0PCBUCME","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:08 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","37C0GNLMHF3SY5V45KHRSBG1D1M6DC","A91P6MTYV299S","Submitted","Wed Sep 11 10:46:31 PDT 2019","Wed Sep 11 10:46:43 PDT 2019","Sat Sep 14 10:46:43 PDT 2019","","","","12","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","bike","false","false","","false","false","No","false","true","false","false"
"3KWGG5KP6J2IVWCO22OV9I0PCBUCME","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:08 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3WZ36BJEV3G5L68WN1YE8VKFUJLBTB","A224CWDR7XXF53","Approved","Mon Jul 29 00:56:10 PDT 2019","Mon Jul 29 00:56:22 PDT 2019","Thu Aug 01 00:56:22 PDT 2019","Thu Aug 01 00:57:07 PDT 2019","","","12","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","bike","false","true","","false","false","No","false","false","false","false"
"3BFNCI9LYKQBXT9I53B5XXZ5B9M37W","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:45 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","338JKRMM26ZAXNC9HTHTZ1XL176HAD","A224CWDR7XXF53","Approved","Mon Jul 29 09:28:31 PDT 2019","Mon Jul 29 09:28:44 PDT 2019","Thu Aug 01 09:28:44 PDT 2019","Thu Aug 01 09:29:07 PDT 2019","","","13","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png","bed","bed sheet","false","false","","false","false","No","false","true","false","false"
"38O9DZ0A62N38BZUITS889UHAK262P","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:08 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sat Aug 10 09:43:37 PDT 2019","","","3JPSL1DZ5SZ27JYKKRC64LUHNJ8NAL","A91P6MTYV299S","Approved","Fri Jul 26 09:53:49 PDT 2019","Fri Jul 26 09:54:11 PDT 2019","Mon Jul 29 09:54:11 PDT 2019","Mon Jul 29 09:55:07 PDT 2019","","","22","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","plane","false","false","","false","true","Yes","false","false","false","false"
"38O9DZ0A62N38BZUITS889UHAK262P","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:08 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sat Aug 10 09:43:37 PDT 2019","","","3R0T90IZ1SCKQ6EWH1V2KWB8MADGCE","A224CWDR7XXF53","Approved","Mon Jul 29 00:55:16 PDT 2019","Mon Jul 29 00:56:00 PDT 2019","Thu Aug 01 00:56:00 PDT 2019","Thu Aug 01 00:56:07 PDT 2019","","","44","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","plane","false","false","","false","false","Yes","false","false","true","false"
"37VHPF5VYC33A7AK81EC40ZUS658CM","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:45 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","32UTUBMZ7GWKYYCLSWYT9D80R4BVBL","A224CWDR7XXF53","Approved","Wed Jul 31 04:29:44 PDT 2019","Wed Jul 31 04:29:53 PDT 2019","Sat Aug 03 04:29:53 PDT 2019","Sat Aug 03 04:30:07 PDT 2019","","","9","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png","bed","bed cover","false","false","","false","false","No","false","true","false","false"
"3U18MJKL1UMODEXOE33VMXPPH14CNE","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:08 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3S4AW7T80BIXHUFIZDM0EQ4SQJI4L5","A91P6MTYV299S","Submitted","Wed Sep 11 10:43:38 PDT 2019","Wed Sep 11 10:44:11 PDT 2019","Sat Sep 14 10:44:11 PDT 2019","","","","33","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","truck","false","false","k cl incorrect but reasonable","false","true","Yes","false","false","false","false"
"3YZ7A3YHR5T0U6GE7PX97LTLCJQ5SB","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:45 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sat Aug 10 09:43:37 PDT 2019","","","3K5TEWLKGVBUL6QRY6QAV0CDMUIVIH","A224CWDR7XXF53","Approved","Sat Jul 27 12:33:17 PDT 2019","Sat Jul 27 12:33:41 PDT 2019","Tue Jul 30 12:33:41 PDT 2019","Tue Jul 30 12:34:07 PDT 2019","","","24","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2044_1629170_singleton_obj.png","couch","sofa","true","false","","false","true","Yes","false","false","false","false"
"3APP19WN71ETN571H8DXADOIK37G6I","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:49 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3KKG4CDWKIY2GSE9AGJA9HDXQK1943","A224CWDR7XXF53","Approved","Mon Jul 29 01:12:24 PDT 2019","Mon Jul 29 01:12:37 PDT 2019","Thu Aug 01 01:12:37 PDT 2019","Thu Aug 01 01:13:07 PDT 2019","","","13","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","boat","false","false","","false","false","Yes","true","false","false","false"
"391JB9X4ZY80EUOCUF5TX1DXHK3KMZ","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:13 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sat Aug 10 09:43:37 PDT 2019","","","3XXU1SWE8MVZMN6DJLA8T9Y4FQE0A4","A224CWDR7XXF53","Approved","Wed Jul 31 04:28:00 PDT 2019","Wed Jul 31 04:28:27 PDT 2019","Sat Aug 03 04:28:27 PDT 2019","Sat Aug 03 04:29:07 PDT 2019","","","27","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2044_1629170_singleton_obj.png","couch","chair","false","false","","false","false","Yes","false","false","true","false"
"3IHWR4LC7DDUNAWK0BAYF3XP5BPI8Y","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:49 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","35H6S234SA0XUSGBQEZ8UZS90FU56Z","A224CWDR7XXF53","Approved","Tue Jul 30 06:32:36 PDT 2019","Tue Jul 30 06:32:49 PDT 2019","Fri Aug 02 06:32:49 PDT 2019","Fri Aug 02 06:33:07 PDT 2019","","","13","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","wheel","false","true","","false","false","No","false","false","false","false"
"36MUZ9VAE62UO0QPL0VNGGDYO9FDEQ","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:13 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3ZQIG0FLQEGCM1AWNNUPWRLL15BWVK","A224CWDR7XXF53","Approved","Fri Jul 26 03:20:02 PDT 2019","Fri Jul 26 03:20:31 PDT 2019","Mon Jul 29 03:20:31 PDT 2019","Mon Jul 29 03:21:07 PDT 2019","","","29","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2388024_675908_singleton_obj.png","bridge","building","false","false","","false","true","No","false","true","false","false"
"3H5TOKO3D9JDBPEHM7BW1ORFUYY64L","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:12 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sat Aug 10 09:43:37 PDT 2019","","","3F6KKYWMNB105Q1W4138UM2N8M9DNH","A224CWDR7XXF53","Approved","Sun Jul 28 13:01:10 PDT 2019","Sun Jul 28 13:02:06 PDT 2019","Wed Jul 31 13:02:06 PDT 2019","Wed Jul 31 13:02:07 PDT 2019","","","56","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","airplane","false","false","","false","false","Yes","false","false","true","false"
"3EKZL9T8Y8MW3IBDB58IHDSTVPVCH5","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:45 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sat Aug 10 09:43:37 PDT 2019","","","3W2LOLRXLBFTYUZYPP6C7J2NTS7RK8","A224CWDR7XXF53","Approved","Wed Jul 31 04:52:59 PDT 2019","Wed Jul 31 04:53:04 PDT 2019","Sat Aug 03 04:53:04 PDT 2019","Sat Aug 03 04:53:07 PDT 2019","","","5","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2342774_2563941_singleton_obj.png","house","building","false","false","","true","false","Yes","false","false","false","false"
"335HHSX8CD568AHRB13T1JABGP7HDA","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:12 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3ND9UOO81K29QWY29JSJ9INJACGLW7","A91P6MTYV299S","Submitted","Wed Sep 11 02:31:43 PDT 2019","Wed Sep 11 02:32:05 PDT 2019","Sat Sep 14 02:32:05 PDT 2019","","","","22","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png","helicopter","man","false","false","saliency","false","false","No","false","true","false","false"
"3P4ZBJFX2V3L3KQCX6KJQMNJ7Q0FWJ","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:13 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3Z7ISHFUH0VI5KJOQH3M3HVV79X8Z0","A224CWDR7XXF53","Approved","Wed Jul 31 05:15:26 PDT 2019","Wed Jul 31 05:15:32 PDT 2019","Sat Aug 03 05:15:32 PDT 2019","Sat Aug 03 05:16:07 PDT 2019","","","6","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2385974_684689_singleton_obj.png","garage","building","false","false","","true","false","Yes","false","false","false","false"
"3UUIU9GZC55196TTWP2ZHQP7E245T0","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:50 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3STRJBFXOWR6E9CQTEB77Y35HDSKT2","A224CWDR7XXF53","Approved","Sun Jul 28 13:04:32 PDT 2019","Sun Jul 28 13:04:53 PDT 2019","Wed Jul 31 13:04:53 PDT 2019","Wed Jul 31 13:05:07 PDT 2019","","","21","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png","dugout","pants","true","false","","false","false","No","true","false","false","false"
"3UXQ63NLAAMFF92XOQRLYLFIUL4BL4","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:49 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3TVSS0C0E10X9967ISUAV9X04K8WTH","A224CWDR7XXF53","Approved","Tue Jul 30 06:16:22 PDT 2019","Tue Jul 30 06:17:18 PDT 2019","Fri Aug 02 06:17:18 PDT 2019","Fri Aug 02 06:18:07 PDT 2019","","","56","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","paraglider","false","false","","false","false","Yes","false","false","true","false"
"3UXQ63NLAAMFF92XOQRLYLFIUL4BL4","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:49 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3W8CV64QJ2ZWS424PN3T36M1VUM9HY","A91P6MTYV299S","Submitted","Wed Sep 11 02:47:04 PDT 2019","Wed Sep 11 02:47:17 PDT 2019","Sat Sep 14 02:47:17 PDT 2019","","","","13","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","paraglider","false","false","","false","false","No","false","true","false","false"
"39XCQ6V3KY4V78IH0CU66GXTUUT65Q","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3GFK2QRXX9HVO7VHHWCCSTRMOHRW5V","A224CWDR7XXF53","Approved","Wed Jul 31 04:57:19 PDT 2019","Wed Jul 31 04:57:32 PDT 2019","Sat Aug 03 04:57:32 PDT 2019","Sat Aug 03 04:58:07 PDT 2019","","","13","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","plane","false","false","","false","false","Yes","false","false","false","true"
"3RZS0FBRWKAOGZ91UIGNQMUKHG5CPA","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","39RP059MEHT18BICE4X2MHPN0GOBMJ","A91P6MTYV299S","Submitted","Wed Sep 11 02:32:06 PDT 2019","Wed Sep 11 02:32:17 PDT 2019","Sat Sep 14 02:32:17 PDT 2019","","","","11","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","airplane","false","false","","false","false","Yes","false","false","false","true"
"3RZS0FBRWKAOGZ91UIGNQMUKHG5CPA","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3VNL7UK1XFJVYNKCS3KARLB09HITFG","A224CWDR7XXF53","Approved","Tue Jul 30 06:29:24 PDT 2019","Tue Jul 30 06:29:29 PDT 2019","Fri Aug 02 06:29:29 PDT 2019","Fri Aug 02 06:30:07 PDT 2019","","","5","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","airplane","false","false","","true","false","Yes","false","false","false","false"
"3S1L4CQSFX5OW7N9W1OR8XQSF7XFA8","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3U8YCDAGXPGR93DU8H7UJ9D9J8MQ0N","A224CWDR7XXF53","Approved","Sat Jul 27 12:19:00 PDT 2019","Sat Jul 27 12:19:13 PDT 2019","Tue Jul 30 12:19:13 PDT 2019","Tue Jul 30 12:20:07 PDT 2019","","","13","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","glider","false","false","","true","false","Yes","false","false","false","false"
"3S1L4CQSFX5OW7N9W1OR8XQSF7XFA8","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3W92K5RLWUHI9IVCRM7G6R88HDF5VU","A91P6MTYV299S","Submitted","Wed Sep 11 10:29:02 PDT 2019","Wed Sep 11 10:29:14 PDT 2019","Sat Sep 14 10:29:14 PDT 2019","","","","12","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","glider","false","false","","false","false","Yes","false","false","false","true"
"3XDSWAMB22S9GBAGUVVCQRKUMCRCQ1","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3M23Y66PO27Y0UEM2ACGNA21E4W6S6","A91P6MTYV299S","Submitted","Wed Sep 11 10:57:00 PDT 2019","Wed Sep 11 10:57:10 PDT 2019","Sat Sep 14 10:57:10 PDT 2019","","","","10","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","sky","false","false","","false","false","No","false","true","false","false"
"3XDSWAMB22S9GBAGUVVCQRKUMCRCQ1","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3X65QVEQI0N0CYSXSSSIXOGGIR0LCQ","A224CWDR7XXF53","Approved","Mon Jul 29 09:36:43 PDT 2019","Mon Jul 29 09:36:50 PDT 2019","Thu Aug 01 09:36:50 PDT 2019","Thu Aug 01 09:37:07 PDT 2019","","","7","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png","aircraft","sky","false","false","","false","false","No","false","true","false","false"
"37OPIVELUU38A3EFRRCRBI25VMAAH1","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:49 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3LPW2N6LKT2IW36CMWXBA56P3665U5","A91P6MTYV299S","Submitted","Wed Sep 11 10:27:11 PDT 2019","Wed Sep 11 10:27:25 PDT 2019","Sat Sep 14 10:27:25 PDT 2019","","","","14","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png","dugout","shoe","false","false","","false","false","No","false","true","false","false"
"37OPIVELUU38A3EFRRCRBI25VMAAH1","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:49 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3RJSC4XJ10U2GHUWOPJRLYIINC850Y","A224CWDR7XXF53","Approved","Tue Jul 30 06:28:44 PDT 2019","Tue Jul 30 06:29:04 PDT 2019","Fri Aug 02 06:29:04 PDT 2019","Fri Aug 02 06:29:07 PDT 2019","","","20","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png","dugout","shoe","false","false","","false","false","No","false","true","false","false"
"3IV1AEQ4DRDQILGQITVYR4CPIQE8J0","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sat Aug 10 09:43:37 PDT 2019","","","3DYGAII7PL8UXKHEP2MKYAEHRG6QP2","A224CWDR7XXF53","Approved","Tue Jul 30 06:20:36 PDT 2019","Tue Jul 30 06:20:53 PDT 2019","Fri Aug 02 06:20:53 PDT 2019","Fri Aug 02 06:21:07 PDT 2019","","","17","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png","car","bike","false","false","VG wrong as well","false","false","No","true","true","false","false"
"3W0KKJIARR9LT5M80EVASJC2XFE8KZ","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:47:16 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","35L9RVQFCOIUCWQ7NYYKZ29F8AYHUP","A224CWDR7XXF53","Approved","Mon Jul 29 09:36:56 PDT 2019","Mon Jul 29 09:37:39 PDT 2019","Thu Aug 01 09:37:39 PDT 2019","Thu Aug 01 09:38:07 PDT 2019","","","43","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png","car","bridge","false","true","","false","true","No","false","false","false","false"
"3D1UCPY6GG9FX7E1F83BBXV0MTS38J","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:52 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","30OG32W0SUB5XWFW0WES04K88YDENE","A224CWDR7XXF53","Approved","Mon Jul 29 09:34:49 PDT 2019","Mon Jul 29 09:34:54 PDT 2019","Thu Aug 01 09:34:54 PDT 2019","Thu Aug 01 09:35:07 PDT 2019","","","5","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png","house","building","false","false","","true","false","Yes","false","false","false","false"
"3D1UCPY6GG9FX7E1F83BBXV0MTS38J","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:46:52 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3T111IHZ5EQ9HYG7LSFNHAO7I3L9RW","A91P6MTYV299S","Submitted","Wed Sep 11 10:54:33 PDT 2019","Wed Sep 11 10:54:42 PDT 2019","Sat Sep 14 10:54:42 PDT 2019","","","","9","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png","house","building","false","false","","true","false","Yes","false","false","false","false"
"3WPCIUYH1A8WDJ8MBVKIF2DZRJ2DTG","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:51 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sat Aug 10 09:43:37 PDT 2019","","","3OXV7EAXLEQUGDT7CVBFF2UPMJ836C","A224CWDR7XXF53","Approved","Wed Jul 31 04:49:55 PDT 2019","Wed Jul 31 04:50:11 PDT 2019","Sat Aug 03 04:50:11 PDT 2019","Sat Aug 03 04:51:07 PDT 2019","","","16","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png","car","window","false","false","VG name wrong","false","false","No","true","true","false","false"
"3NCN4N1H1GH5395I0370BDJ7ZG4NBI","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:51 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3180JW2OT4C9INVIAXTX33XEMLJ5JA","A224CWDR7XXF53","Approved","Wed Jul 31 04:46:22 PDT 2019","Wed Jul 31 04:46:39 PDT 2019","Sat Aug 03 04:46:39 PDT 2019","Sat Aug 03 04:47:07 PDT 2019","","","17","100% (642/642)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png","car","gas station","false","false","VG name wrong","false","false","No","false","true","false","false"
"3NCN4N1H1GH5395I0370BDJ7ZG4NBI","3X2H010HBRVGKM5X391N3JE4WH8R2E","Object name verification","Verify that the same object was named","name, object, image","$0.01","Thu Jul 25 07:48:51 PDT 2019","3","BatchId:245785;OriginalHitTemplateId:921587254;","3600","259200","Sun Sep 22 02:11:22 PDT 2019","","","3E337GFOL983HABN6R4G075KLELGNQ","A91P6MTYV299S","Approved","Fri Jul 26 09:59:54 PDT 2019","Fri Jul 26 10:00:06 PDT 2019","Mon Jul 29 10:00:06 PDT 2019","Mon Jul 29 10:00:07 PDT 2019","","","12","100% (107/107)","0% (0/0)","0% (0/0)","http://object-naming-amore.upf.edu//2409288_244965_singleton_obj.png","car","gas station","true","false","","false","false","No","false","false","false","false"
