vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	low_similarity	optouts	ok_similarity
2347418	1042295	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2347418_1042295_seed_ambiguous.png	[]	[]	{'#occlusion': 1}	['motorcycle/1.00', 'bike/0.70']
2355316	1894014	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2355316_1894014_singleton_obj.png	['men']	['suit/0.10']	{}	['man/0.68', 'men/0.33']
2391115	1243751	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2391115_1243751_supercat_unique.png	[]	['_notfound_sandwich topping']	{'#occlusion': 1}	['bread/1.00', 'food/0.45', 'bagel/0.46', 'toast/0.44']
2360825	2246634	man.n.01	guy	person	http://object-naming-amore.upf.edu//2360825_2246634_supercat_unique.png	['men']	[]	{}	['man/0.54', 'tshirt/0.22', 'men/0.24', 'shirt/0.26', 'texter/0.33']
2399694	1167295	man.n.01	man	person	http://object-naming-amore.upf.edu//2399694_1167295_singleton_obj.png	['men']	[]	{}	['man/1.00', 'skateboarder/0.38', 'men/0.55', 'skater/0.25']
2379412	553032	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2379412_553032_supercat_unique.png	[]	['shirt/0.16', 'tshirt/0.06', 'table/0.15', 'railing/0.19', 'man/0.14']	{'#occlusion': 2, '#bbox': 1}	['boat/1.00']
2405190	334232	vessel.n.03	bathtub	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2405190_334232_singleton_obj.png	[]	[]	{'#bbox': 1}	['tub/0.78', 'bathtub/1.00']
2376864	1945862	athlete.n.01	skier	person	http://object-naming-amore.upf.edu//2376864_1945862_singleton_obj.png	['men']	[]	{}	['skier/1.00', 'man/0.28', 'men/0.20']
2390065	500670	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2390065_500670_singleton_obj.png	[]	['steer/0.18']	{'#bbox': 1}	['cow/0.45', 'animal/0.32']
2331927	3394237	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2331927_3394237_seed_ambiguous.png	[]	['cow/0.18']	{'#occlusion': 1}	['motorcycle/1.00', 'moped/0.69', 'vehicle/0.61']
2366861	753452	kitchen_utensil.n.01	pot	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2366861_753452_singleton_obj.png	[]	[]	{'#bbox': 1}	['vase/0.34', 'planter/0.30', 'pot/1.00', 'urn/0.28']
713091	1579007	woman.n.01	lady	person	http://object-naming-amore.upf.edu//713091_1579007_singleton_obj.png	['men']	[]	{}	['woman/0.63', 'person/0.40', 'men/0.25', 'man/0.45']
2337568	957157	furnishing.n.02	dresser	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2337568_957157_supercat_unique.png	['drawers']	[]	{'#bbox': 1}	['cabinet/0.31', 'dresser/1.00', 'drawer/0.58', 'drawers/0.61']
2330616	972842	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2330616_972842_singleton_obj.png	[]	['man/0.20', 'shirt/0.12']	{'#occlusion': 1}	['building/0.44', 'house/1.00']
2399567	1168569	foodstuff.n.02	sauce	food, nutrient	http://object-naming-amore.upf.edu//2399567_1168569_singleton_obj.png	['toppings']	['_notfound_vetetables', 'leaf/0.10']	{'#bbox': 3}	['tomato/0.43', 'basil/0.53', 'food/0.22', 'toppings/0.55']
2385242	688998	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2385242_688998_supercat_unique.png	['children']	['_notfound_stuffed animal', '_notfound_teddy bear']	{}	['boy/1.00', 'child/0.59', 'children/0.46']
2350326	868814	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2350326_868814_singleton_obj.png	['pillows']	[]	{}	['bed/1.00', 'pillows/0.47']
2402402	1136788	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2402402_1136788_singleton_obj.png	[]	[]	{'#bbox': 1}	['sheep/1.00']
2356030	824288	vessel.n.03	basin	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356030_824288_singleton_obj.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['fountain/0.29', 'pool/0.29']
2409865	231594	beverage.n.01	wine	food, nutrient	http://object-naming-amore.upf.edu//2409865_231594_supercat_unique.png	[]	['label/0.19', 'sticker/0.08']	{'#occlusion': 1, '#bbox': 1}	['wine/1.00']
2339412	2911184	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2339412_2911184_singleton_obj.png	[]	[]	{'#bbox': 1}	['truck/0.67', 'car/1.00', 'jeep/0.51', 'vehicle/0.78']
2345227	2145417	man.n.01	man	person	http://object-naming-amore.upf.edu//2345227_2145417_singleton_obj.png	[]	['gamer/0.20']	{'#bbox': 1}	['man/1.00']
2339906	949576	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2339906_949576_supercat_unique.png	[]	[]	{'#bbox': 1}	['chair/0.42', 'couch/1.00', 'shirt/0.23']
2369532	610955	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2369532_610955_singleton_obj.png	['sunglasses']	['sunglasses/0.09']	{}	['woman/1.00', 'girl/0.75', 'person/0.55']
2361062	2564892	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2361062_2564892_seed_ambiguous.png	[]	['computer/0.12', 'luggage/0.15', 'case/0.08', 'bag/0.13']	{'#occlusion': 2, '#other_too dark to see': 1, '#bbox': 1}	['backpack/0.21']
2341924	938754	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2341924_938754_supercat_unique.png	[]	[]	{'#bbox': 1}	['shirt/1.00', 'man/0.24']
2360056	1841822	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360056_1841822_seed_ambiguous.png	['skis']	['board/0.16', 'snowboard/0.03', 'airplane/0.12', 'skis/0.11', 'boat/0.10']	{'#occlusion': 1}	['table/0.29', 'bench/1.00']
2365450	2024404	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2365450_2024404_singleton_obj.png	['women']	[]	{}	['woman/0.63', 'women/0.37']
2374437	1658099	athlete.n.01	skateboarder	person	http://object-naming-amore.upf.edu//2374437_1658099_singleton_obj.png	['legs']	['legs/0.15']	{'#bbox': 4}	['person/0.26', 'boy/0.39', 'skateboarder/1.00', 'skater/0.56']
2360933	785168	restaurant.n.01	grill	structure, construction	http://object-naming-amore.upf.edu//2360933_785168_supercat_unique.png	[]	[]	{'#bbox': 1}	['grate/0.48', 'floor/0.23', 'bike/0.24']
2400237	410275	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2400237_410275_seed_ambiguous.png	[]	[]	{'#occlusion': 2, '#bbox': 1}	['floor/0.29', 'carpet/0.73', 'toilet/0.24']
2317029	3424555	headdress.n.01	hood	article of clothing	http://object-naming-amore.upf.edu//2317029_3424555_singleton_obj.png	[]	[]	{'#bbox': 4, '#occlusion': 4}	['dashboard/0.46']
2378135	1911500	bird.n.01	duck	animal	http://object-naming-amore.upf.edu//2378135_1911500_singleton_obj.png	['geese', 'birds']	[]	{'#occlusion': 2, '#bbox': 2}	['geese/0.40', 'bird/0.51', 'birds/0.45', 'duck/1.00']
2362007	2312345	child.n.01	kid	person	http://object-naming-amore.upf.edu//2362007_2312345_singleton_obj.png	['people']	['coat/0.19', '_notfound_helmat']	{'#occlusion': 1}	['skier/0.22', 'man/0.43', 'person/0.36', 'people/0.28']
2416334	3580707	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2416334_3580707_supercat_unique.png	[]	['remote/0.05', 'cat/0.10', 'pipe/0.09']	{'#occlusion': 1, '#bbox': 1, '#other_animal': 1}	['couch/0.39', 'table/1.00']
2354730	1680967	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2354730_1680967_supercat_unique.png	[]	['_notfound_sculture']	{'#other_animal': 1}	['giraffe/1.00', 'toy/0.26']
2362552	2398159	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2362552_2398159_supercat_unique.png	[]	['camera/0.12']	{'#other_animal': 1}	['cat/1.00']
2341548	3336996	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2341548_3336996_supercat_unique.png	[]	['man/0.15']	{'#bbox': 1}	['bench/1.00']
2411586	309724	ungulate.n.01	beef	animal	http://object-naming-amore.upf.edu//2411586_309724_supercat_unique.png	['vegetables']	['_notfound_sandwich meat']	{}	['meat/0.73', 'vegetables/0.38', 'steak/0.51', 'sandwich/0.34', 'hotdog/0.30']
3868	1654390	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//3868_1654390_singleton_obj.png	['pancakes']	[]	{}	['plate/0.42', 'pancakes/0.46', 'pancake/0.42']
2380115	3834110	shelter.n.01	oasis	structure, construction	http://object-naming-amore.upf.edu//2380115_3834110_singleton_obj.png	[]	['land/0.17', 'sand/0.18', 'grass/0.19']	{'#bbox': 2, '#occlusion': 1}	['desert/0.39', 'grassland/0.20']
2366281	3879967	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2366281_3879967_supercat_unique.png	['people']	['people/0.13']	{'#bbox': 4, '#occlusion': 2}	['hair/0.20', 'woman/0.21']
2399148	1171845	man.n.01	man	person	http://object-naming-amore.upf.edu//2399148_1171845_singleton_obj.png	['men']	[]	{}	['man/1.00', 'person/0.53', 'men/0.55', 'shirt/0.24']
2394280	1212775	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2394280_1212775_supercat_unique.png	[]	[]	{'#bbox': 1}	['bench/1.00']
2395513	1204864	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2395513_1204864_singleton_obj.png	[]	[]	{'#bbox': 1}	['sheep/1.00', 'cow/0.61']
2360558	1724479	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2360558_1724479_singleton_obj.png	[]	['woman/0.16']	{'#occlusion': 1}	['jacket/0.65', 'coat/1.00', 'cloth/0.44']
2402547	3816493	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2402547_3816493_supercat_ambiguous.png	['women']	[]	{}	['woman/0.63', 'women/0.37']
2381756	1334263	foodstuff.n.02	sauce	food, nutrient	http://object-naming-amore.upf.edu//2381756_1334263_singleton_obj.png	['toppings']	[]	{}	['pizza/0.37', 'food/0.22', 'toppings/0.55', 'tomato/0.43']
2407831	272836	lamp.n.01	lamp	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2407831_272836_supercat_ambiguous.png	[]	[]	{'#bbox': 1}	['lamp/1.00']
2405297	1109133	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2405297_1109133_supercat_unique.png	['women']	[]	{}	['woman/0.63', 'women/0.37']
2321162	2974017	athlete.n.01	athlete	person	http://object-naming-amore.upf.edu//2321162_2974017_supercat_ambiguous.png	['men']	['_notfound_tennis player', 'batter/0.14', 'shirt/0.11']	{}	['man/0.31', 'men/0.23']
2410177	224206	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2410177_224206_singleton_obj.png	[]	['platform/0.12', '_notfound_prize money']	{'#bbox': 1, '#occlusion': 1}	['table/1.00', 'tabletop/0.36', 'surface/0.20']
2417145	3507866	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2417145_3507866_supercat_unique.png	[]	[]	{'#bbox': 1}	['vest/0.41', 'shirt/1.00', 'suit/0.30', 'man/0.24']
2329204	3729173	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2329204_3729173_singleton_obj.png	[]	[]	{'#bbox': 1}	['container/0.22', 'tray/0.38', 'meal/0.55', 'food/0.31']
2352310	1895805	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2352310_1895805_supercat_unique.png	[]	[]	{'#bbox': 1}	['bench/1.00']
2347492	2120446	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2347492_2120446_singleton_obj.png	[]	['boy/0.04', 'child/0.06']	{'#occlusion': 1, '#bbox': 1}	['carpet/1.00', 'shirt/0.29', 'floor/0.38']
2392303	1231587	house.n.01	palace	structure, construction	http://object-naming-amore.upf.edu//2392303_1231587_singleton_obj.png	[]	[]	{'#bbox': 1, '#occlusion': 1}	['building/0.24', 'castle/0.64', 'church/0.28']
2373351	2205112	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2373351_2205112_singleton_obj.png	[]	['woman/0.15']	{'#bbox': 1}	['boat/1.00']
2359407	1968810	vegetable.n.01	vegetable	food, nutrient	http://object-naming-amore.upf.edu//2359407_1968810_seed_ambiguous.png	['vegetables']	[]	{'#occlusion': 2}	['vegetables/0.74']
2356656	818482	man.n.01	guy	person	http://object-naming-amore.upf.edu//2356656_818482_singleton_obj.png	['pants', 'jeans']	['jeans/0.19']	{}	['man/0.54', 'skater/0.35', 'boy/0.42', 'pants/0.25', 'person/0.49']
2405929	1105333	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2405929_1105333_singleton_obj.png	[]	['building/0.12']	{'#bbox': 2}	['suit/0.31', 'jacket/1.00', 'bowtie/0.38']
2414642	154782	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2414642_154782_supercat_unique.png	['men']	['tshirt/0.15']	{}	['man/0.68', 'men/0.33', 'boy/1.00', 'person/0.34']
2385923	1291367	child.n.01	kid	person	http://object-naming-amore.upf.edu//2385923_1291367_singleton_obj.png	['children']	['batter/0.15']	{}	['boy/0.63', 'children/0.36', 'child/0.48']
2380260	1348789	housing.n.01	apartment	structure, construction	http://object-naming-amore.upf.edu//2380260_1348789_singleton_obj.png	[]	[]	{'#bbox': 1, '#occlusion': 1}	['building/0.42']
2364370	2660737	man.n.01	man	person	http://object-naming-amore.upf.edu//2364370_2660737_supercat_unique.png	[]	['plate/0.04', 'chair/0.04']	{'#occlusion': 1}	['man/1.00', 'person/0.53']
2408323	1620721	beverage.n.01	beer	food, nutrient	http://object-naming-amore.upf.edu//2408323_1620721_singleton_obj.png	[]	['spill/0.11', 'cat/0.14', 'floor/0.08']	{'#bbox': 3}	['liquid/0.22', 'juice/0.40']
2379865	549714	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2379865_549714_singleton_obj.png	[]	[]	{'#occlusion': 2, '#bbox': 1}	['table/1.00', 'plate/0.33', 'floor/0.37', 'carrot/0.21']
2383644	3847903	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2383644_3847903_singleton_obj.png	[]	[]	{'#other_animal': 1}	['giraffe/1.00']
2415323	2706018	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2415323_2706018_singleton_obj.png	[]	['head/0.16']	{'#other_animal': 1}	['giraffe/1.00']
2375933	2395999	neckwear.n.01	tie	article of clothing	http://object-naming-amore.upf.edu//2375933_2395999_singleton_obj.png	[]	[]	{'#bbox': 1}	['tie/1.00', 'necktie/0.29']
2402981	1129216	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2402981_1129216_singleton_obj.png	[]	[]	{'#other_animal': 1}	['giraffe/1.00']
2407992	270167	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2407992_270167_singleton_obj.png	['legs']	['_notfound_tennis player', 'legs/0.19', 'shoe/0.12']	{'#occlusion': 1}	['woman/0.75', 'player/0.20', 'person/0.39']
2353870	1965616	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2353870_1965616_singleton_obj.png	[]	[]	{'#occlusion': 1}	['table/1.00', 'dinner/0.35', 'bowl/0.23']
2316234	3030931	vessel.n.03	jar	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2316234_3030931_supercat_ambiguous.png	[]	['tool/0.08']	{'#occlusion': 3, '#bbox': 2, '#other_i am unsure what kind of tool that is or if it is a tool at all': 1, "#other_i don't know what this is": 1, '#other_not sure what this is': 1}	[]
2334647	2660052	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2334647_2660052_singleton_obj.png	[]	['butt/0.18']	{'#other_animal': 1}	['giraffe/1.00']
2315970	2867802	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2315970_2867802_singleton_obj.png	[]	[]	{'#occlusion': 1}	['desk/1.00', 'table/0.40', 'keyboard/0.35']
2372675	2287518	bridge.n.01	overpass	structure, construction	http://object-naming-amore.upf.edu//2372675_2287518_supercat_unique.png	['trains']	[]	{'#bbox': 1}	['bridge/0.67', 'train/0.34', 'trains/0.26']
2333404	3685330	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2333404_3685330_singleton_obj.png	[]	['girl/0.17']	{'#bbox': 1}	['shirt/1.00']
2410270	221762	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2410270_221762_singleton_obj.png	['scissors']	['scissors/0.08', 'pot/0.09', 'ground/0.16']	{'#bbox': 2, '#occlusion': 1}	['bench/1.00', 'table/0.29']
2369218	2071440	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2369218_2071440_seed_ambiguous.png	[]	[]	{'#other_animal': 1}	['zebra/1.00']
2352229	1845152	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2352229_1845152_singleton_obj.png	['pylons']	['wood/0.16', 'man/0.14']	{'#occlusion': 2}	['dock/0.37', 'bridge/1.00', 'pylons/0.35', 'pier/0.51']
2354365	2440796	furnishing.n.02	bookcase	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2354365_2440796_seed_ambiguous.png	['books']	[]	{'#bbox': 2, '#occlusion': 1}	['bookshelf/0.78', 'book/0.35', 'books/0.41']
2335106	3092227	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2335106_3092227_singleton_obj.png	[]	['shirt/0.16', 'hand/0.10']	{'#bbox': 2}	['person/0.55', 'woman/1.00']
2416040	2891288	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2416040_2891288_supercat_unique.png	[]	[]	{'#occlusion': 1, '#other_there are more than one thing in the box': 1}	['food/0.31', 'meal/0.55', 'lunch/0.32', 'sandwich/0.48']
2339434	3695327	furnishing.n.02	furniture	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2339434_3695327_seed_ambiguous.png	['bunks']	['bunk/0.18']	{'#bbox': 1}	['bed/0.28', 'bunks/0.22']
2316213	3304506	vegetable.n.01	vegetable	food, nutrient	http://object-naming-amore.upf.edu//2316213_3304506_singleton_obj.png	['vegetables']	[]	{'#bbox': 2}	['vegetables/0.74', 'carrot/0.31', 'fruit/0.56', 'vegetable/1.00', 'food/0.45']
1592705	1611987	woman.n.01	girl	person	http://object-naming-amore.upf.edu//1592705_1611987_singleton_obj.png	['children']	[]	{}	['girl/1.00', 'child/0.59', 'children/0.46', 'person/0.39']
2415231	143545	man.n.01	man	person	http://object-naming-amore.upf.edu//2415231_143545_singleton_obj.png	['men']	[]	{'#bbox': 1}	['person/0.53', 'man/1.00', 'skater/0.25', 'men/0.55', 'skateboarder/0.38']
2385867	1292022	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2385867_1292022_supercat_unique.png	[]	[]	{'#bbox': 1}	['carpet/1.00', 'floor/0.38', 'rug/0.73']
2337821	2914303	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2337821_2914303_seed_ambiguous.png	['donuts']	['face/0.12', 'man/0.04', 'donuts/0.00']	{'#bbox': 1}	['chair/1.00']
2416906	2905120	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2416906_2905120_singleton_obj.png	['tunnels']	[]	{'#occlusion': 1}	['tunnel/0.45', 'train/0.30', 'bridge/1.00', 'tunnels/0.36']
2335640	3061136	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2335640_3061136_singleton_obj.png	[]	['clock/0.15']	{'#bbox': 2, '#occlusion': 1}	['table/0.40', 'desk/1.00', 'tabletop/0.26']
2351031	863540	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2351031_863540_supercat_unique.png	['hot dogs', 'dogs hot']	['_notfound_hot dogs', '_notfound_hot dog']	{}	['hotdog/0.46', 'hotdogs/0.39']
2382519	538699	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2382519_538699_singleton_obj.png	[]	[]	{'#bbox': 2}	['bed/1.00', 'blanket/0.40', 'dog/0.21']
2372525	2918038	vegetable.n.01	vegetable	food, nutrient	http://object-naming-amore.upf.edu//2372525_2918038_supercat_ambiguous.png	['pizza toppings', 'toppings']	['topping/0.16', '_notfound_pizza toppings']	{'#bbox': 1}	['pizza/0.31', 'spinach/0.53', 'toppings/0.34', 'food/0.45']
2389704	1258211	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2389704_1258211_seed_ambiguous.png	[]	[]	{'#bbox': 1}	['rug/1.00', 'carpet/0.73']
2330578	3399340	shelter.n.01	dugout	structure, construction	http://object-naming-amore.upf.edu//2330578_3399340_singleton_obj.png	[]	['man/0.15']	{'#bbox': 1}	['dugout/1.00', 'catcher/0.45', 'pole/0.21']
2347833	3608849	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2347833_3608849_singleton_obj.png	[]	[]	{'#bbox': 1}	['desk/1.00', 'table/0.40', 'desktop/0.34', 'laptop/0.37']
2375077	2462420	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2375077_2462420_singleton_obj.png	[]	[]	{'#other_animal': 1}	['giraffe/1.00']
2417801	2815951	man.n.01	man	person	http://object-naming-amore.upf.edu//2417801_2815951_singleton_obj.png	['shorts']	['shorts/0.07']	{}	['man/1.00', 'person/0.53', 'surfer/0.27', 'shirt/0.24']
2360934	785150	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360934_785150_supercat_unique.png	['feet']	['feet/0.12']	{}	['desk/1.00', 'table/0.40', 'desktop/0.34']
2368231	618947	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2368231_618947_singleton_obj.png	[]	['motorcycle/0.11']	{'#occlusion': 1}	['woman/0.63', 'person/0.40']
2373854	730298	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2373854_730298_singleton_obj.png	['cattle']	[]	{}	['cow/1.00', 'cattle/0.63', 'bull/0.45']
2378707	1365892	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2378707_1365892_seed_ambiguous.png	[]	[]	{'#bbox': 3, '#occlusion': 1}	['table/0.30', 'desk/0.27']
2358848	798632	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2358848_798632_singleton_obj.png	[]	['pizza/0.18', 'display/0.17', '_notfound_display case', 'case/0.08']	{'#occlusion': 1}	['counter/1.00']
2343595	2581433	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2343595_2581433_singleton_obj.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['bridge/1.00', 'traffic/0.30', 'road/0.38', 'street/0.27']
2366443	754187	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2366443_754187_supercat_unique.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['desk/1.00', 'keyboard/0.35']
2364246	2166967	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2364246_2166967_supercat_unique.png	[]	[]	{'#bbox': 1}	['jacket/0.65', 'shirt/0.46']
2410186	3806446	baked_goods.n.01	pie	food, solid food	http://object-naming-amore.upf.edu//2410186_3806446_supercat_unique.png	[]	[]	{'#bbox': 1}	['pie/1.00', 'food/0.25', 'casserole/0.41', 'pizza/0.48']
2322243	992785	bird.n.01	duck	animal	http://object-naming-amore.upf.edu//2322243_992785_singleton_obj.png	['ducks']	[]	{}	['bird/0.51', 'duck/1.00', 'ducks/0.65']
2372137	737327	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2372137_737327_singleton_obj.png	['pistashios']	['_notfound_pistashios']	{}	['bowl/1.00']
2410385	1086992	footwear.n.01	hose	article of clothing	http://object-naming-amore.upf.edu//2410385_1086992_singleton_obj.png	['waterlines']	['_notfound_water hose']	{'#occlusion': 1, '#bbox': 1}	['hose/1.00', 'waterlines/0.40', 'plumbing/0.38', 'bidet/0.32']
2351139	2336089	foodstuff.n.02	ketchup	food, nutrient	http://object-naming-amore.upf.edu//2351139_2336089_singleton_obj.png	['hot dogs', 'dogs']	['_notfound_hot dogs', '_notfound_hot dog']	{'#bbox': 2}	['hotdog/0.49', 'sandwich/0.47', 'hotdogs/0.38']
2366406	1795371	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2366406_1795371_singleton_obj.png	['pants']	['jacket/0.18']	{}	['man/0.68', 'boy/1.00', 'skater/0.21', 'kid/0.63', 'pants/0.21']
2386403	682345	restaurant.n.01	grill	structure, construction	http://object-naming-amore.upf.edu//2386403_682345_singleton_obj.png	['bananas']	['bananas/0.06']	{'#occlusion': 1}	['grill/1.00', 'food/0.24', 'plate/0.34', 'rack/0.35']
2400210	410562	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2400210_410562_supercat_unique.png	[]	[]	{'#other_animal': 1}	['cat/1.00']
2349566	873842	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2349566_873842_singleton_obj.png	[]	['display/0.10']	{'#bbox': 4, '#occlusion': 1}	['bag/0.24', 'bags/0.23', 'luggage/0.22']
2392663	1227352	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2392663_1227352_singleton_obj.png	['curtains']	['_notfound_bed sheet', 'bedpost/0.08']	{'#bbox': 2}	['curtain/1.00', 'curtains/0.67', 'canopy/0.35']
2409273	245197	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2409273_245197_singleton_obj.png	['pizza slices']	['_notfound_pizza slices']	{}	['pizza/1.00', 'plate/0.25']
2363274	766461	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2363274_766461_singleton_obj.png	[]	['shirt/0.14', 'cadet/0.11']	{'#occlusion': 1}	['plane/1.00', 'airplane/0.83']
2358351	2660530	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2358351_2660530_supercat_unique.png	[]	['_notfound_suit jacket']	{'#bbox': 1}	['jacket/1.00', 'suit/0.31', 'coat/0.65']
2402325	1137581	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2402325_1137581_supercat_unique.png	[]	[]	{'#occlusion': 4}	['cat/1.00', 'animal/0.59']
2385888	1291775	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2385888_1291775_seed_ambiguous.png	['cattle']	['steer/0.18']	{}	['cow/0.45', 'bull/1.00', 'animal/0.32', 'cattle/0.42']
2368992	2111821	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2368992_2111821_supercat_ambiguous.png	['spaghetti']	[]	{}	['bowl/1.00', 'dish/0.32', 'spaghetti/0.30']
2398224	1181493	bird.n.01	turkey	animal	http://object-naming-amore.upf.edu//2398224_1181493_singleton_obj.png	[]	[]	{'#bbox': 1}	['turkey/1.00', 'chicken/0.63']
2342802	2923976	foodstuff.n.02	sauce	food, nutrient	http://object-naming-amore.upf.edu//2342802_2923976_supercat_unique.png	[]	['_notfound_hot dog', '_notfound_musturd']	{'#bbox': 1}	['mustard/0.41', 'hotdog/0.33', 'cheese/0.51']
2395353	1961695	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2395353_1961695_singleton_obj.png	[]	[]	{'#occlusion': 1}	['bed/1.00']
