vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	low_similarity	optouts	ok_similarity	amt_responses
2407949	270820	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2407949_270820_singleton_obj.png	[]	[]	{'#occlusion': 1}	['bridge/1.00', 'train/0.30']	{'bridge': 5, 'train': 2}
2323215	2853443	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2323215_2853443_supercat_unique.png	[]	[]	{'#bbox': 1}	['shirt/1.00', 'tie/0.23', 'man/0.24']	{'shirt': 5, 'tie': 1, 'man': 1}
2383522	532150	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2383522_532150_supercat_unique.png	[]	[]	{'#bbox': 1}	['bread/0.43', 'bun/1.00', 'sandwich/0.58']	{'bread': 4, 'bun': 2, 'sandwich': 1}
2348873	2798130	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2348873_2798130_singleton_obj.png	[]	['sink/0.18']	{'#occlusion': 1, '#bbox': 1}	['counter/1.00', 'countertop/0.25']	{'counter': 4, 'countertop': 1, 'sink': 1}
2353312	847294	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2353312_847294_singleton_obj.png	[]	['_notfound_lunch box']	{'#occlusion': 1}	['salad/0.32', 'lettuce/0.43', 'broccoli/0.36', 'fruit/0.52']	{'salad': 3, 'lunch box': 1, 'lettuce': 1, 'broccoli': 1, 'fruit': 1}
2370911	1888882	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2370911_1888882_singleton_obj.png	[]	[]	{'#bbox': 1}	['train/1.00']	{'train': 7}
2343625	2622783	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2343625_2622783_seed_ambiguous.png	['doors', 'cabinet doors']	['doors/0.17', '_notfound_cabinet doors', 'gate/0.04']	{}	['cabinet/1.00']	{'cabinet': 5, 'doors': 1, 'cabinet doors': 1, 'gate': 1}
2392835	3825303	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2392835_3825303_seed_ambiguous.png	[]	['_notfound_tennis player', 'headband/0.11']	{'#occlusion': 1}	['person/0.39', 'kid/0.52', 'woman/0.75', 'man/0.59', 'girl/1.00']	{'tennis player': 1, 'person': 1, 'headband': 1, 'kid': 1, 'woman': 1, 'man': 1, 'girl': 1}
2395518	1204816	foodstuff.n.02	sauce	food, nutrient	http://object-naming-amore.upf.edu//2395518_1204816_supercat_ambiguous.png	[]	[]	{'#bbox': 1}	['pizza/0.37']	{'pizza': 7}
2339579	2126695	housing.n.01	teepee	structure, construction	http://object-naming-amore.upf.edu//2339579_2126695_supercat_ambiguous.png	['tiki umbrellas', 'umbrellas']	['umbrella/0.13', '_notfound_tiki umbrellas', 'umbrellas/0.19']	{'#bbox': 2, '#occlusion': 1}	['lake/0.26']	{'umbrella': 2, 'tiki umbrellas': 1, 'umbrellas': 1, 'lake': 1}
2362744	771560	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2362744_771560_singleton_obj.png	[]	[]	{'#occlusion': 1}	['giraffe/1.00', 'animal/0.42']	{'giraffe': 6, 'animal': 1}
2366533	2282246	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2366533_2282246_singleton_obj.png	[]	['_notfound_subway, train', 'hat/0.11']	{'#occlusion': 1}	['train/1.00']	{'train': 6, 'subway, train': 1, 'hat': 1}
2412312	197440	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2412312_197440_singleton_obj.png	[]	['_notfound_cow, bovine', 'fence/0.15']	{'#bbox': 1}	['cow/1.00']	{'cow': 6, 'cow, bovine': 1, 'fence': 1}
2408404	1093335	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2408404_1093335_supercat_unique.png	[]	[]	{'#occlusion': 1}	['bench/1.00', 'table/0.29']	{'bench': 7, 'table': 1}
2365107	1975390	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2365107_1975390_seed_ambiguous.png	[]	[]	{'#occlusion': 2}	['couch/0.42', 'chair/1.00']	{'couch': 3, 'chair': 3}
2350866	864859	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2350866_864859_singleton_obj.png	['deer']	[]	{}	['bird/1.00', 'goose/0.63', 'deer/0.56', 'duck/0.51']	{'bird': 5, 'goose': 1, 'deer': 1, 'duck': 1}
2325444	2915863	vegetable.n.01	potato	food, nutrient	http://object-naming-amore.upf.edu//2325444_2915863_singleton_obj.png	['potatoes']	[]	{'#other_multiple objects': 1, '#other_not sure what the food is': 1, '#occlusion': 1}	['food/0.36', 'meat/0.50', 'potatoes/0.79']	{'food': 2, 'meat': 2, 'potatoes': 1}
2375064	2627670	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2375064_2627670_singleton_obj.png	['cats']	[]	{'#bbox': 2}	['cats/0.81', 'cat/1.00']	{'cats': 3, 'cat': 3}
2411766	3130476	man.n.01	guy	person	http://object-naming-amore.upf.edu//2411766_3130476_supercat_ambiguous.png	['clothes']	['clothes/0.17']	{}	['person/0.49', 'shirt/0.26', 'man/0.54']	{'person': 4, 'shirt': 2, 'man': 1, 'clothes': 1}
2378587	2415964	furnishing.n.02	armchair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2378587_2415964_seed_ambiguous.png	[]	['_notfound_cat, chair', 'cat/0.18']	{'#bbox': 1}	['chair/0.24', 'couch/0.51']	{'chair': 4, 'couch': 2, 'cat, chair': 1, 'cat': 1}
2382173	698661	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2382173_698661_singleton_obj.png	['blinds']	['_notfound_floor, carpet']	{'#occlusion': 1}	['carpet/1.00', 'floor/0.38', 'blinds/0.21']	{'carpet': 3, 'floor': 3, 'floor, carpet': 1, 'blinds': 1}
2356199	1839414	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356199_1839414_singleton_obj.png	[]	[]	{'#bbox': 1, '#occlusion': 1}	['table/1.00', 'desk/0.40', 'counter/0.30']	{'table': 4, 'desk': 2, 'counter': 1}
2365333	1851410	cutlery.n.02	spoon	ware	http://object-naming-amore.upf.edu//2365333_1851410_supercat_unique.png	[]	['_notfound_slice of cake', '_notfound_cake server']	{'#other_not sure the name of this': 1}	['spatula/0.68', 'cake/0.43', 'spoon/1.00', 'knife/0.44']	{'spatula': 3, 'cake': 1, 'slice of cake': 1, 'cake server': 1, 'spoon': 1, 'knife': 1}
2409955	229473	baked_goods.n.01	pancake	food, solid food	http://object-naming-amore.upf.edu//2409955_229473_seed_ambiguous.png	['pancakes']	[]	{}	['pancake/1.00', 'pancakes/0.67']	{'pancake': 6, 'pancakes': 2}
2331575	3715614	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2331575_3715614_singleton_obj.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['counter/1.00', 'table/0.30', 'bar/0.24']	{'counter': 3, 'table': 2, 'bar': 1}
2363914	761062	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2363914_761062_supercat_unique.png	[]	[]	{'#occlusion': 1}	['motorcycle/1.00', 'scooter/0.72', 'moped/0.69']	{'motorcycle': 4, 'scooter': 2, 'moped': 1}
711	1624604	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//711_1624604_singleton_obj.png	[]	[]	{'#other_building': 1}	['house/1.00', 'building/0.44']	{'house': 4, 'building': 3}
2405649	3812521	man.n.01	guy	person	http://object-naming-amore.upf.edu//2405649_3812521_singleton_obj.png	['shoes']	['shoes/0.18']	{}	['skater/0.35', 'skateboarder/0.37', 'boy/0.42', 'man/0.54', 'person/0.49']	{'skater': 2, 'skateboarder': 2, 'boy': 1, 'man': 1, 'person': 1, 'shoes': 1}
2362598	772956	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362598_772956_singleton_obj.png	[]	['skateboard/0.14', 'concrete/0.11', 'skatepark/0.14', '_notfound_skateboard rink', 'ramp/0.04']	{'#occlusion': 1, '#bbox': 1}	['pool/0.21']	{'skateboard': 1, 'concrete': 1, 'skatepark': 1, 'skateboard rink': 1, 'ramp': 1, 'pool': 1}
2339761	950096	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2339761_950096_singleton_obj.png	[]	['sink/0.18']	{'#bbox': 2}	[]	{'sink': 6}
2369009	744386	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2369009_744386_singleton_obj.png	[]	[]	{'#occlusion': 2, '#bbox': 1}	['car/1.00']	{'car': 5}
2355432	1661193	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2355432_1661193_singleton_obj.png	[]	['wall/0.18', 'door/0.17']	{'#occlusion': 2}	[]	{'wall': 5, 'door': 1}
2361664	1660928	shelter.n.01	tent	structure, construction	http://object-naming-amore.upf.edu//2361664_1660928_singleton_obj.png	[]	['_notfound_tent cover']	{'#occlusion': 1}	['tent/1.00', 'canopy/0.46']	{'tent': 5, 'canopy': 1, 'tent cover': 1}
2342623	2878515	dish.n.02	oatmeal	food, nutrient	http://object-naming-amore.upf.edu//2342623_2878515_supercat_unique.png	[]	[]	{'#occlusion': 1}	['dessert/0.45', 'berry/0.36', 'oatmeal/1.00', 'breakfast/0.50', 'fruit/0.28', 'food/0.30']	{'dessert': 2, 'berry': 1, 'oatmeal': 1, 'breakfast': 1, 'fruit': 1, 'food': 1}
2402246	391441	headdress.n.01	hat	article of clothing	http://object-naming-amore.upf.edu//2402246_391441_singleton_obj.png	[]	[]	{'#occlusion': 1}	['hat/1.00']	{'hat': 7}
2383146	3830428	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2383146_3830428_supercat_ambiguous.png	['toppings']	[]	{'#bbox': 2}	['pizza/0.47', 'toppings/0.49']	{'pizza': 5, 'toppings': 1}
2316463	3387037	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2316463_3387037_singleton_obj.png	[]	[]	{'#occlusion': 2}	['house/1.00', 'building/0.44']	{'house': 5, 'building': 1}
2350001	2178815	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2350001_2178815_singleton_obj.png	[]	[]	{'#occlusion': 1}	['bed/1.00']	{'bed': 7}
2406714	291373	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2406714_291373_seed_ambiguous.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['floor/0.38', 'carpet/1.00']	{'floor': 3, 'carpet': 3}
2342614	932426	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2342614_932426_singleton_obj.png	[]	[]	{'#bbox': 2, '#occlusion': 1}	['kid/0.52', 'skateboarder/0.34', 'girl/1.00', 'person/0.39']	{'kid': 1, 'skateboarder': 1, 'girl': 1, 'person': 1}
2315572	3422825	dish.n.02	pasta	food, nutrient	http://object-naming-amore.upf.edu//2315572_3422825_seed_ambiguous.png	['noodles']	['_notfound_pasta salad']	{'#bbox': 2}	['pasta/1.00', 'noodles/0.63']	{'pasta': 3, 'noodles': 1, 'pasta salad': 1}
2340991	2590431	hotel.n.01	resort	structure, construction	http://object-naming-amore.upf.edu//2340991_2590431_singleton_obj.png	[]	['building/0.10', '_notfound_ski lodge']	{'#bbox': 3, '#occlusion': 1}	['hotel/0.58']	{'building': 1, 'ski lodge': 1, 'hotel': 1}
2366665	626930	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2366665_626930_supercat_unique.png	[]	['man/0.12']	{'#bbox': 1}	['jacket/0.65']	{'jacket': 5, 'man': 1}
2323429	989474	baked_goods.n.01	cupcake	food, solid food	http://object-naming-amore.upf.edu//2323429_989474_seed_ambiguous.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['cupcake/1.00', 'cake/0.60', 'dessert/0.56', 'pastry/0.55', 'marshmellow/0.49']	{'cupcake': 2, 'cake': 1, 'dessert': 1, 'pastry': 1, 'marshmellow': 1}
2405578	330855	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2405578_330855_seed_ambiguous.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['desk/1.00', 'workstation/0.40', 'floor/0.36']	{'desk': 4, 'workstation': 1, 'floor': 1}
2335804	2781217	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2335804_2781217_seed_ambiguous.png	[]	['dish/0.15']	{'#occlusion': 1}	['table/0.30', 'desk/0.27', 'counter/1.00']	{'table': 4, 'desk': 1, 'counter': 1, 'dish': 1}
2354622	1982980	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2354622_1982980_singleton_obj.png	['weeds']	['weeds/0.08']	{}	['giraffe/1.00']	{'giraffe': 7, 'weeds': 1}
2405752	329331	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2405752_329331_supercat_unique.png	[]	['person/0.19', 'fork/0.19']	{'#occlusion': 1}	['jacket/1.00']	{'jacket': 5, 'person': 1, 'fork': 1}
2341745	2290190	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2341745_2290190_singleton_obj.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['table/1.00', 'counter/0.30']	{'table': 5, 'counter': 1}
2377489	2555858	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2377489_2555858_seed_ambiguous.png	[]	[]	{'#occlusion': 1}	['couch/1.00']	{'couch': 7}
2342345	2142838	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2342345_2142838_singleton_obj.png	['flowers']	['ground/0.06', 'beach/0.14', 'street/0.20']	{'#bbox': 2, '#occlusion': 1}	['flower/1.00', 'flowers/0.75']	{'flower': 1, 'ground': 1, 'beach': 1, 'flowers': 1, 'street': 1}
2349862	1987821	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2349862_1987821_singleton_obj.png	[]	['_notfound_cutting board', 'board/0.19', 'veggies/0.14']	{'#bbox': 2, '#occlusion': 1}	[]	{'cutting board': 2, 'board': 2, 'veggies': 1}
2325703	2980926	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2325703_2980926_supercat_unique.png	['glasses']	['glasses/0.13']	{'#bbox': 1}	['woman/0.63']	{'woman': 6, 'glasses': 1}
2408452	649842	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2408452_649842_singleton_obj.png	[]	['_notfound_toasted bread']	{'#bbox': 1}	['bread/1.00', 'sandwich/0.47', 'donut/0.43']	{'bread': 5, 'sandwich': 1, 'donut': 1, 'toasted bread': 1}
2356680	818194	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2356680_818194_supercat_ambiguous.png	['pants']	['controller/0.09']	{}	['woman/0.75', 'girl/1.00', 'pants/0.21']	{'woman': 5, 'controller': 1, 'girl': 1, 'pants': 1}
2412539	192229	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2412539_192229_supercat_unique.png	[]	[]	{'#occlusion': 1}	['desk/1.00', 'counter/0.27']	{'desk': 5, 'counter': 2}
2321489	3589882	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2321489_3589882_singleton_obj.png	[]	['umbrella/0.10']	{'#bbox': 2}	['woman/1.00', 'person/0.55']	{'woman': 4, 'person': 1, 'umbrella': 1}
2337848	2622638	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2337848_2622638_seed_ambiguous.png	[]	[]	{'#bbox': 2}	['plane/1.00', 'airplane/0.83', 'boat/0.50']	{'plane': 3, 'airplane': 2, 'boat': 1}
2326788	3157451	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2326788_3157451_singleton_obj.png	[]	['tie/0.17', 'man/0.12', '_notfound_suit jacket']	{'#bbox': 1}	['jacket/0.65', 'suit/0.26']	{'jacket': 3, 'tie': 1, 'man': 1, 'suit': 1, 'suit jacket': 1}
2328194	3098511	baked_goods.n.01	donut	food, solid food	http://object-naming-amore.upf.edu//2328194_3098511_seed_ambiguous.png	[]	['_notfound_doughnut', '_notfound_donut?']	{'#occlusion': 1}	['donut/1.00', 'dessert/0.50']	{'donut': 3, 'doughnut': 2, 'dessert': 1, 'donut?': 1}
2318064	3400075	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2318064_3400075_supercat_unique.png	[]	['step/0.02']	{'#occlusion': 3}	['rug/0.73', 'desk/0.25', 'carpet/1.00', 'floor/0.38']	{'rug': 1, 'desk': 1, 'step': 1, 'carpet': 1, 'floor': 1}
