vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	low_similarity	optouts	ok_similarity	amt_responses
2367075	1970472	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2367075_1970472_singleton_obj.png	['oranges']	['tangerine/0.17', 'oranges/0.20']	{}	['bowl/1.00']	{'bowl': 7, 'tangerine': 1, 'oranges': 1}
2412917	184152	man.n.01	man	person	http://object-naming-amore.upf.edu//2412917_184152_supercat_unique.png	[]	['mover/0.15']	{'#bbox': 1}	['man/1.00', 'person/0.53', 'shirt/0.24', 'worker/0.33']	{'man': 4, 'person': 1, 'shirt': 1, 'mover': 1, 'worker': 1}
2400862	1154234	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2400862_1154234_supercat_ambiguous.png	['pizza toppings']	['_notfound_pizza toppings']	{'#bbox': 2}	['pizza/0.47']	{'pizza': 6, 'pizza toppings': 1}
2379390	1358044	shelter.n.01	dugout	structure, construction	http://object-naming-amore.upf.edu//2379390_1358044_supercat_unique.png	['players']	['_notfound_ca[']	{}	['dugout/1.00', 'players/0.29']	{'dugout': 7, 'ca[': 1, 'players': 1}
2384062	1313858	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2384062_1313858_singleton_obj.png	['skiiers']	['skiiers/0.18', 'jacket/0.19']	{'#bbox': 1}	['woman/1.00', 'skier/0.31', 'person/0.55']	{'woman': 3, 'skier': 2, 'skiiers': 1, 'person': 1, 'jacket': 1}
2392161	1233307	neckwear.n.01	tie	article of clothing	http://object-naming-amore.upf.edu//2392161_1233307_supercat_ambiguous.png	[]	[]	{'#bbox': 1}	['tie/1.00', 'necktie/0.29', 'shirt/0.23']	{'tie': 6, 'necktie': 1, 'shirt': 1}
2404950	336271	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2404950_336271_singleton_obj.png	[]	[]	{'#bbox': 1}	['motorcycle/1.00']	{'motorcycle': 8}
2356819	817044	furnishing.n.02	sofa	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356819_817044_singleton_obj.png	[]	['_notfound_teddy bear']	{'#bbox': 1, '#occlusion': 1}	['couch/0.83', 'toys/0.27']	{'couch': 5, 'teddy bear': 1, 'toys': 1}
2372285	2074728	baked_goods.n.01	flatbread	food, solid food	http://object-naming-amore.upf.edu//2372285_2074728_supercat_unique.png	[]	['_notfound_food bowl']	{'#occlusion': 1}	['pizza/0.47', 'food/0.32', 'kebab/0.50']	{'pizza': 3, 'food': 3, 'kebab': 1, 'food bowl': 1}
2334172	1045728	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2334172_1045728_supercat_unique.png	[]	['surfboard/0.16']	{'#bbox': 1}	['bridge/1.00', 'boardwalk/0.36', 'walkway/0.46', 'ramp/0.38']	{'bridge': 4, 'boardwalk': 1, 'walkway': 1, 'ramp': 1, 'surfboard': 1}
1592917	1759738	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//1592917_1759738_singleton_obj.png	['trains']	[]	{}	['train/1.00', 'trains/0.81']	{'train': 8, 'trains': 1}
2335467	3385570	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2335467_3385570_supercat_unique.png	[]	['child/0.12']	{'#bbox': 2}	['shirt/1.00']	{'shirt': 6, 'child': 1}
2382352	539715	man.n.01	man	person	http://object-naming-amore.upf.edu//2382352_539715_singleton_obj.png	['pants']	['pants/0.18']	{}	['person/0.53', 'man/1.00', 'child/0.32', 'flier/0.20']	{'person': 4, 'man': 2, 'child': 1, 'pants': 1, 'flier': 1}
2343745	2510615	edible_fruit.n.01	apple	food, nutrient	http://object-naming-amore.upf.edu//2343745_2510615_seed_ambiguous.png	['apples', 'green apples']	['basket/0.14', '_notfound_green apples']	{}	['apples/0.72', 'apple/1.00']	{'apples': 6, 'basket': 1, 'green apples': 1, 'apple': 1}
2415913	2921115	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2415913_2921115_singleton_obj.png	['curtains', 'drapes']	[]	{}	['window/0.32', 'curtains/0.67', 'drapes/0.37', 'curtain/1.00']	{'window': 4, 'curtains': 3, 'drapes': 1, 'curtain': 1}
2326706	3190275	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2326706_3190275_singleton_obj.png	[]	[]	{'#bbox': 1}	['desk/1.00', 'table/0.40']	{'desk': 5, 'table': 3}
2390673	1248236	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2390673_1248236_singleton_obj.png	[]	[]	{'#bbox': 3}	['table/1.00', 'meal/0.27']	{'table': 5, 'meal': 1}
2409522	1088374	dish.n.02	salad	food, nutrient	http://object-naming-amore.upf.edu//2409522_1088374_supercat_unique.png	['greens', 'vegetables', 'brocolli']	['_notfound_lettace']	{}	['salad/1.00', 'lettuce/0.63', 'greens/0.39', 'vegetables/0.56', 'brocolli/0.51']	{'salad': 4, 'lettuce': 1, 'greens': 1, 'lettace': 1, 'vegetables': 1, 'brocolli': 1}
2369150	2458565	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2369150_2458565_singleton_obj.png	[]	[]	{'#bbox': 1}	['bridge/1.00']	{'bridge': 8}
2367578	2188330	ungulate.n.01	beef	animal	http://object-naming-amore.upf.edu//2367578_2188330_supercat_unique.png	[]	['cake/0.15']	{'#occlusion': 1}	['food/0.40', 'dessert/0.24']	{'cake': 5, 'food': 2, 'dessert': 1}
2317138	1023375	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2317138_1023375_supercat_unique.png	[]	[]	{'#bbox': 3}	['cat/0.27']	{'cat': 6}
2375686	2637230	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2375686_2637230_seed_ambiguous.png	[]	[]	{'#bbox': 1}	['desk/1.00', 'table/0.40']	{'desk': 7, 'table': 1}
2375328	722812	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2375328_722812_supercat_unique.png	['dogs']	[]	{}	['dog/1.00', 'dogs/0.87']	{'dog': 8, 'dogs': 1}
2344605	2172977	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2344605_2172977_singleton_obj.png	[]	['_notfound_picnic-table', '_notfound_picnic table']	{'#bbox': 3}	['table/1.00', 'bench/0.29']	{'table': 3, 'picnic-table': 1, 'picnic table': 1, 'bench': 1}
2377520	565148	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2377520_565148_singleton_obj.png	[]	[]	{'#bbox': 1}	['bridge/1.00']	{'bridge': 8}
2360814	1836082	vegetable.n.01	vegetable	food, nutrient	http://object-naming-amore.upf.edu//2360814_1836082_singleton_obj.png	['vegetables']	[]	{'#bbox': 1}	['broccoli/0.61', 'vegetables/0.74']	{'broccoli': 4, 'vegetables': 4}
2397470	433872	child.n.01	child	person	http://object-naming-amore.upf.edu//2397470_433872_supercat_unique.png	['clothes']	['shirt/0.12']	{}	['child/1.00', 'boy/0.59', 'clothes/0.22']	{'child': 4, 'shirt': 3, 'boy': 1, 'clothes': 1}
2345731	2516068	headdress.n.01	helmet	article of clothing	http://object-naming-amore.upf.edu//2345731_2516068_supercat_unique.png	[]	['cloud/0.08', 'powerline/0.14', 'cable/0.14', 'clouds/0.06', 'sky/0.17', 'line/0.18']	{'#occlusion': 1}	[]	{'cloud': 2, 'powerline': 2, 'cable': 1, 'clouds': 1, 'sky': 1, 'line': 1}
2382982	535946	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2382982_535946_supercat_unique.png	[]	[]	{'#occlusion': 2}	['dog/1.00']	{'dog': 7}
1159382	1592361	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1159382_1592361_seed_ambiguous.png	[]	['dinner/0.11', 'shirt/0.07']	{'#bbox': 3, '#occlusion': 1}	['table/0.30', 'counter/1.00']	{'table': 2, 'counter': 1, 'dinner': 1, 'shirt': 1}
2375671	580564	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2375671_580564_seed_ambiguous.png	[]	[]	{'#bbox': 6}	['couch/1.00', 'sofa/0.83']	{'couch': 2, 'sofa': 1}
2397438	3821073	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2397438_3821073_seed_ambiguous.png	[]	['_notfound_zebra head', 'head/0.11']	{'#bbox': 1}	['zebra/1.00']	{'zebra': 6, 'zebra head': 1, 'head': 1}
2343264	3368354	man.n.01	guy	person	http://object-naming-amore.upf.edu//2343264_3368354_singleton_obj.png	['jeans']	['jeans/0.19']	{}	['skater/0.35', 'man/0.54', 'skateboarder/0.37', 'teen/0.20']	{'skater': 3, 'man': 3, 'skateboarder': 1, 'teen': 1, 'jeans': 1}
2414937	149115	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2414937_149115_supercat_unique.png	[]	[]	{'#bbox': 1}	['couch/1.00', 'sofa/0.83', 'chair/0.42', 'shirt/0.23']	{'couch': 4, 'sofa': 2, 'chair': 1, 'shirt': 1}
2370023	607020	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2370023_607020_singleton_obj.png	[]	[]	{'#bbox': 3}	['desk/1.00']	{'desk': 6}
2410607	213668	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2410607_213668_singleton_obj.png	[]	[]	{'#bbox': 1}	['table/1.00', 'cake/0.27']	{'table': 5, 'cake': 3}
2405463	1107568	man.n.01	guy	person	http://object-naming-amore.upf.edu//2405463_1107568_singleton_obj.png	['skaters']	['skaters/0.16']	{}	['skater/0.35', 'skateboarder/0.37', 'man/0.54', 'person/0.49', 'shirt/0.26']	{'skater': 2, 'skateboarder': 2, 'man': 2, 'person': 1, 'skaters': 1, 'shirt': 1}
2374835	724782	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2374835_724782_singleton_obj.png	[]	['_notfound_statue clock', 'sculpture/0.14']	{'#bbox': 1}	['statue/0.20', 'curtain/1.00']	{'statue': 4, 'curtain': 2, 'statue clock': 1, 'sculpture': 1}
2376642	3683807	man.n.01	man	person	http://object-naming-amore.upf.edu//2376642_3683807_supercat_ambiguous.png	['shorts']	['_notfound_tennis player', 'shorts/0.07']	{}	['man/1.00', 'boy/0.68', 'person/0.53', 'player/0.34']	{'tennis player': 2, 'man': 2, 'boy': 2, 'person': 1, 'shorts': 1, 'player': 1}
2316997	2832589	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2316997_2832589_singleton_obj.png	[]	[]	{'#occlusion': 1}	['blanket/0.40', 'bed/1.00']	{'blanket': 6, 'bed': 2}
2385008	523047	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2385008_523047_supercat_unique.png	['blinds']	[]	{'#occlusion': 4, '#bbox': 1}	['curtain/1.00', 'blinds/0.32']	{'curtain': 3, 'blinds': 1}
2371900	1970775	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2371900_1970775_seed_ambiguous.png	['cabinets']	['shelf/0.16', 'light/0.06', 'lighting/0.09', '_notfound_cabinet overhead']	{'#occlusion': 1}	['cabinet/1.00', 'ceiling/0.23', 'cabinets/0.53']	{'cabinet': 2, 'shelf': 1, 'ceiling': 1, 'light': 1, 'cabinets': 1, 'lighting': 1, 'cabinet overhead': 1}
2379642	551464	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2379642_551464_supercat_unique.png	[]	[]	{'#occlusion': 2}	['sheep/1.00']	{'sheep': 7}
2397599	432488	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2397599_432488_supercat_unique.png	['tools']	['tools/0.00', 'arm/0.09']	{'#occlusion': 1}	['table/0.29', 'cushion/0.24', 'desk/0.23']	{'table': 3, 'cushion': 1, 'tools': 1, 'desk': 1, 'arm': 1}
2343543	922542	baked_goods.n.01	donut	food, solid food	http://object-naming-amore.upf.edu//2343543_922542_singleton_obj.png	[]	[]	{'#occlusion': 1}	['donut/1.00', 'food/0.32', 'bite/0.25']	{'donut': 3, 'food': 3, 'bite': 1}
2379482	712028	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2379482_712028_supercat_unique.png	[]	['_notfound_inside of toilet lid', '_notfound_toilet bowl', 'cat/0.18', 'hole/0.14']	{'#bbox': 1, '#occlusion': 1}	['toilet/0.27']	{'toilet': 2, 'inside of toilet lid': 1, 'toilet bowl': 1, 'cat': 1, 'hole': 1}
2407743	274304	bird.n.01	penguin	animal	http://object-naming-amore.upf.edu//2407743_274304_singleton_obj.png	[]	['_notfound_peguin', '_notfound_penquin']	{'#occlusion': 1}	['penguin/1.00', 'bird/0.44']	{'penguin': 4, 'peguin': 1, 'bird': 1, 'penquin': 1}
497970	1572362	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//497970_1572362_seed_ambiguous.png	['airplanes']	[]	{}	['plane/0.83', 'airplane/1.00', 'jet/0.72', 'airplanes/0.78']	{'plane': 3, 'airplane': 3, 'jet': 1, 'airplanes': 1}
2322313	2880889	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2322313_2880889_supercat_unique.png	[]	['tile/0.04']	{'#bbox': 3, '#occlusion': 1}	['counter/1.00', 'table/0.30', 'countertop/0.25']	{'counter': 1, 'table': 1, 'countertop': 1, 'tile': 1}
2380361	1347633	vessel.n.03	shower	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2380361_1347633_supercat_ambiguous.png	[]	['_notfound_shower curtain and rod', '_notfound_shower stall']	{'#bbox': 1}	['shower/1.00', 'bathtub/0.50']	{'shower': 5, 'shower curtain and rod': 1, 'shower stall': 1, 'bathtub': 1}
2318797	3421678	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2318797_3421678_seed_ambiguous.png	['toys']	[]	{'#bbox': 4}	['bed/0.60', 'toys/0.21']	{'bed': 4, 'toys': 1}
2339490	3096428	man.n.01	man	person	http://object-naming-amore.upf.edu//2339490_3096428_singleton_obj.png	[]	[]	{'#bbox': 1}	['man/1.00', 'person/0.53', 'jacket/0.22', 'worker/0.33']	{'man': 5, 'person': 1, 'jacket': 1, 'worker': 1}
2414097	159963	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2414097_159963_singleton_obj.png	[]	[]	{'#bbox': 1}	['cow/1.00']	{'cow': 8}
2392091	1234183	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2392091_1234183_supercat_unique.png	["chef's coat"]	["_notfound_chef's coat"]	{}	['shirt/1.00']	{'shirt': 8, "chef's coat": 1}
2371057	2504280	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2371057_2504280_supercat_ambiguous.png	[]	[]	{'#bbox': 1}	['train/0.34']	{'train': 8}
2347594	2175957	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2347594_2175957_supercat_ambiguous.png	[]	['paint/0.12']	{'#bbox': 2, '#occlusion': 1}	['bowls/0.78', 'table/0.23']	{'bowls': 3, 'table': 2, 'paint': 1}
2412601	2945194	professional.n.01	caregiver	person	http://object-naming-amore.upf.edu//2412601_2945194_supercat_ambiguous.png	[]	['_notfound_woman and boy', 'shirt/-0.02']	{'#bbox': 1}	['woman/0.33', 'family/0.36']	{'woman': 5, 'family': 1, 'woman and boy': 1, 'shirt': 1}
2388236	674630	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2388236_674630_singleton_obj.png	[]	['stool/0.14']	{'#occlusion': 1}	['cake/1.00', 'cupcake/0.60']	{'cake': 6, 'stool': 1, 'cupcake': 1}
2360292	788714	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360292_788714_singleton_obj.png	[]	[]	{'#bbox': 2}	['plate/0.33', 'table/1.00']	{'plate': 5, 'table': 2}
2368462	2007598	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2368462_2007598_supercat_unique.png	[]	['swing/0.07', '_notfound_bench-swing']	{'#occlusion': 1}	['bench/1.00']	{'bench': 5, 'swing': 2, 'bench-swing': 1}
2414172	158533	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2414172_158533_supercat_unique.png	[]	[]	{'#bbox': 1, '#occlusion': 1}	['shirt/1.00', 'vest/0.41']	{'shirt': 4, 'vest': 3}
1145	1066372	car.n.01	vehicle	vehicle	http://object-naming-amore.upf.edu//1145_1066372_singleton_obj.png	[]	[]	{'#occlusion': 1}	['car/0.78', 'automobile/0.53', 'truck/0.70']	{'car': 5, 'automobile': 2, 'truck': 1}
2336227	2260889	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2336227_2260889_singleton_obj.png	[]	[]	{'#bbox': 1}	['house/1.00']	{'house': 8}
2361975	3752447	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2361975_3752447_supercat_unique.png	[]	[]	{'#bbox': 1, '#occlusion': 1}	['table/1.00', 'dinner/0.35']	{'table': 6, 'dinner': 1}
2405534	654184	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2405534_654184_singleton_obj.png	[]	['_notfound_soccer player', 'uniform/0.04']	{'#bbox': 3}	['boy/1.00']	{'boy': 3, 'soccer player': 2, 'uniform': 1}
2411998	205154	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2411998_205154_singleton_obj.png	['clocks', 'billboards', 'banners']	['clocks/0.10', 'billboards/0.03', 'banners/0.04']	{'#bbox': 3, '#occlusion': 1}	['building/0.44']	{'building': 2, 'clocks': 1, 'billboards': 1, 'banners': 1}
2343037	927958	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2343037_927958_singleton_obj.png	[]	['yawn/0.08', 'mouth/0.18']	{'#bbox': 1}	['horse/1.00']	{'horse': 6, 'yawn': 1, 'mouth': 1}
2364016	760234	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2364016_760234_seed_ambiguous.png	['sneakers']	['_notfound_floor mat']	{}	['rug/1.00', 'carpet/0.73', 'floor/0.29', 'sneakers/0.23']	{'rug': 2, 'carpet': 2, 'floor': 2, 'sneakers': 2, 'floor mat': 1}
2383324	533459	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2383324_533459_singleton_obj.png	['pants']	['pants/0.10']	{}	['woman/0.63', 'person/0.40', 'mother/0.42', 'man/0.45']	{'woman': 5, 'person': 1, 'mother': 1, 'pants': 1, 'man': 1}
2412950	183454	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2412950_183454_singleton_obj.png	[]	[]	{'#bbox': 1}	['giraffe/1.00']	{'giraffe': 8}
2377961	715605	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2377961_715605_supercat_unique.png	[]	[]	{'#bbox': 2}	['shirt/0.46']	{'shirt': 7}
2368652	2138341	foodstuff.n.02	pastry	food, nutrient	http://object-naming-amore.upf.edu//2368652_2138341_singleton_obj.png	[]	[]	{'#occlusion': 1}	['food/0.31', 'bread/0.54', 'crust/0.54', 'meat/0.37', 'breading/0.44']	{'food': 2, 'bread': 2, 'crust': 2, 'meat': 1, 'breading': 1}
2408700	256595	hotel.n.01	hotel	structure, construction	http://object-naming-amore.upf.edu//2408700_256595_singleton_obj.png	['windows']	['windows/0.19']	{'#bbox': 1}	['hotel/1.00', 'building/0.29']	{'hotel': 5, 'building': 2, 'windows': 1}
2361275	1954941	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2361275_1954941_singleton_obj.png	['flowers']	[]	{'#occlusion': 2, '#bbox': 1}	['flower/1.00', 'placemat/0.23', 'flowers/0.75']	{'flower': 4, 'placemat': 1, 'flowers': 1}
2404023	1119519	headdress.n.01	hood	article of clothing	http://object-naming-amore.upf.edu//2404023_1119519_supercat_ambiguous.png	[]	['woman/0.13', 'lady/0.04']	{'#bbox': 1}	['hood/1.00', 'hoodie/0.44']	{'hood': 5, 'hoodie': 1, 'woman': 1, 'lady': 1}
2384952	1302863	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2384952_1302863_singleton_obj.png	['giraffes']	[]	{}	['giraffe/1.00', 'enclosure/0.38', 'giraffes/0.69']	{'giraffe': 7, 'enclosure': 1, 'giraffes': 1}
1159426	1593191	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1159426_1593191_supercat_unique.png	['legs']	[]	{}	['couch/1.00', 'sofa/0.83', 'legs/0.32']	{'couch': 5, 'sofa': 3, 'legs': 1}
2411094	1082834	vessel.n.03	bathtub	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2411094_1082834_singleton_obj.png	[]	[]	{'#occlusion': 1, '#bbox': 1}	['shower/0.50']	{'shower': 7}
2380562	1345185	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2380562_1345185_singleton_obj.png	['arms']	['arms/0.10']	{'#bbox': 3, '#occlusion': 1}	['person/0.39']	{'person': 4, 'arms': 1}
2416900	3423538	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2416900_3423538_singleton_obj.png	[]	['building/0.15']	{'#bbox': 5}	['train/1.00', 'station/0.35']	{'train': 2, 'station': 1, 'building': 1}
2371101	2245956	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2371101_2245956_seed_ambiguous.png	[]	[]	{'#bbox': 4, '#occlusion': 2}	['cat/0.20']	{'cat': 3}
2409008	250734	robe.n.01	kimono	article of clothing	http://object-naming-amore.upf.edu//2409008_250734_seed_ambiguous.png	[]	[]	{'#bbox': 1}	['kimono/1.00', 'dress/0.53']	{'kimono': 7, 'dress': 1}
2359197	795325	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2359197_795325_seed_ambiguous.png	['curtains']	[]	{'#bbox': 1, '#occlusion': 1}	['curtain/1.00', 'curtains/0.67', 'window/0.32']	{'curtain': 4, 'curtains': 2, 'window': 1}
2348562	2325063	headdress.n.01	hat	article of clothing	http://object-naming-amore.upf.edu//2348562_2325063_supercat_unique.png	[]	[]	{'#bbox': 3}	['hat/1.00']	{'hat': 6}
713402	1583103	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//713402_1583103_supercat_unique.png	['jeans']	[]	{}	['couch/1.00', 'sofa/0.83', 'jeans/0.23']	{'couch': 5, 'sofa': 3, 'jeans': 1}
691	3788097	feline.n.01	cheetah	animal	http://object-naming-amore.upf.edu//691_3788097_singleton_obj.png	['cheetahs']	['_notfound_leaopard']	{}	['cheetah/1.00', 'cheetahs/0.73', 'leopard/0.62']	{'cheetah': 6, 'cheetahs': 1, 'leopard': 1, 'leaopard': 1}
2374578	725976	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2374578_725976_seed_ambiguous.png	['shirts']	['shirts/0.13']	{'#occlusion': 1}	['couch/1.00', 'sofa/0.83']	{'couch': 5, 'sofa': 2, 'shirts': 1}
2355690	1874099	man.n.01	guy	person	http://object-naming-amore.upf.edu//2355690_1874099_singleton_obj.png	['clothes']	['laptop/0.17', 'screen/0.16', 'clothes/0.17']	{'#bbox': 2, '#occlusion': 1}	['person/0.49']	{'person': 3, 'laptop': 1, 'screen': 1, 'clothes': 1}
2349505	1876643	man.n.01	guy	person	http://object-naming-amore.upf.edu//2349505_1876643_singleton_obj.png	['pants']	['female/0.11', 'traveler/0.20']	{}	['person/0.49', 'woman/0.32', 'pants/0.25']	{'person': 3, 'woman': 3, 'female': 1, 'pants': 1, 'traveler': 1}
2318743	3395796	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2318743_3395796_singleton_obj.png	[]	['shirt/0.18', '_notfound_high chair', 'bib/0.15']	{'#bbox': 2}	['highchair/0.34', 'chair/1.00']	{'highchair': 2, 'shirt': 2, 'high chair': 1, 'bib': 1, 'chair': 1}
2327737	3445947	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2327737_3445947_singleton_obj.png	['fork tines']	['_notfound_fork tines']	{'#bbox': 5}	['table/1.00', 'fork/0.26']	{'table': 2, 'fork': 1, 'fork tines': 1}
2409430	241815	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2409430_241815_singleton_obj.png	[]	['_notfound_pizze']	{'#occlusion': 1}	['pizza/1.00', 'pie/0.48']	{'pizza': 6, 'pizze': 1, 'pie': 1}
2367091	624491	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2367091_624491_singleton_obj.png	[]	[]	{'#bbox': 2}	['table/1.00']	{'table': 7}
2387664	1273943	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2387664_1273943_singleton_obj.png	[]	['snow/0.05']	{'#other_house': 1}	['house/1.00', 'roof/0.38', 'building/0.44']	{'house': 4, 'roof': 2, 'snow': 1, 'building': 1}
2346081	2905057	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2346081_2905057_singleton_obj.png	['giraffes']	[]	{}	['giraffe/1.00', 'giraffes/0.69']	{'giraffe': 8, 'giraffes': 1}
