vg_img_id	vg_object_id	cat	synset	url	responses	sample_type	obj_name
2416327	2757472	person	male_child.n.01	http://object-naming-amore.upf.edu//2416327_2757472_supercat_unique.png	Counter({'boy': 8, 'kid': 1})	supercat_unique	boy
2394725	461505	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2394725_461505_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2416397	3322790	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2416397_3322790_singleton_obj.png	Counter({'pizza': 9})	singleton_obj	pizza
2352217	855423	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2352217_855423_singleton_obj.png	Counter({'bed': 9})	singleton_obj	bed
2345914	903991	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2345914_903991_singleton_obj.png	Counter({'rug': 8, 'area rug': 1})	singleton_obj	rug
2390588	495793	animal	dog.n.01	http://object-naming-amore.upf.edu//2390588_495793_singleton_obj.png	Counter({'dog': 9})	singleton_obj	dog
2405818	1106082	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2405818_1106082_supercat_unique.png	Counter({'house': 3, 'building': 2, 'train station': 2, 'station': 1, '#bbox': 1})	supercat_unique	house
2383170	1323216	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2383170_1323216_singleton_obj.png	Counter({'motorcycle': 9})	singleton_obj	motorcycle
2414262	297827	person	athlete.n.01	http://object-naming-amore.upf.edu//2414262_297827_singleton_obj.png	Counter({'#bbox': 2, 'person': 2, 'legs': 2, 'ski': 1, 'leg': 1, 'skiier': 1})	singleton_obj	skier
2318765	2800313	article of clothing	dress.n.01	http://object-naming-amore.upf.edu//2318765_2800313_supercat_unique.png	Counter({'shirt': 4, 'blouse': 3, 'woman': 1, 'dress': 1})	supercat_unique	dress
2374857	1756045	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2374857_1756045_singleton_obj.png	Counter({'toast': 5, 'bread': 4})	singleton_obj	toast
2348716	880288	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2348716_880288_seed_ambiguous.png	Counter({'zebra': 8, 'zebra--': 1})	seed_ambiguous	zebra
2384421	1309619	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2384421_1309619_supercat_unique.png	Counter({'#bbox': 3, 'ball': 2, 'boy': 1, '#occlusion': 1, '#other_is that a curtain of sorts?': 1, 'banner': 1})	supercat_unique	curtain
2415852	3100861	person	woman.n.01	http://object-naming-amore.upf.edu//2415852_3100861_seed_ambiguous.png	Counter({'woman': 3, '#bbox': 2, 'person': 1, 'girl': 1, 'hotdog': 1, 'lady': 1})	seed_ambiguous	lady
2395277	1206521	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2395277_1206521_singleton_obj.png	Counter({'truck': 8, 'logging truck': 1})	singleton_obj	truck
2402312	390713	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2402312_390713_singleton_obj.png	Counter({'food': 2, 'bowl': 2, 'meat': 1, 'dessert': 1, 'pan': 1, 'egg': 1, 'burger': 1})	singleton_obj	bowls
2355105	832747	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2355105_832747_singleton_obj.png	Counter({'desk': 5, 'computer': 1, 'keyboard': 1, 'table': 1, 'laptop': 1})	singleton_obj	table
2403753	349741	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2403753_349741_singleton_obj.png	Counter({'boat': 9})	singleton_obj	boat
2327350	3036689	person	woman.n.01	http://object-naming-amore.upf.edu//2327350_3036689_seed_ambiguous.png	Counter({'woman': 6, 'man': 1, 'jacket': 1, 'chef': 1})	seed_ambiguous	lady
2356468	3561938	article of clothing	dress.n.01	http://object-naming-amore.upf.edu//2356468_3561938_supercat_ambiguous.png	Counter({'dress': 5, 'girl': 1, 'flag': 1, 'gown': 1, 'kimono': 1})	supercat_ambiguous	dress
2404213	1117665	person	man.n.01	http://object-naming-amore.upf.edu//2404213_1117665_singleton_obj.png	Counter({'man': 8, 'person': 1})	singleton_obj	man
2347473	2652879	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2347473_2652879_supercat_unique.png	Counter({'dog': 4, 'chair': 3, '#bbox': 1, 'seat': 1})	supercat_unique	chair
2347783	887581	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2347783_887581_singleton_obj.png	Counter({'pizza': 7, 'slice': 1, 'pizza slice': 1})	singleton_obj	pizza
2416052	3127267	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2416052_3127267_singleton_obj.png	Counter({'vase': 7, 'stems': 1, 'cup': 1})	singleton_obj	vase
2359720	2952005	animal	horse.n.01	http://object-naming-amore.upf.edu//2359720_2952005_seed_ambiguous.png	Counter({'horse': 9})	seed_ambiguous	horse
2400122	661056	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2400122_661056_supercat_unique.png	Counter({'hot dogs': 3, 'food': 2, '#bbox': 2, '#occlusion': 1, 'hot dog': 1})	supercat_unique	table
2404759	338263	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2404759_338263_singleton_obj.png	Counter({'boat': 9})	singleton_obj	boat
2349155	876935	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2349155_876935_supercat_unique.png	Counter({'jacket': 7, 'man': 1, 'suit': 1})	supercat_unique	coat
2347829	3540812	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2347829_3540812_singleton_obj.png	Counter({'airplane': 4, 'plane': 3, '#occlusion': 1, 'equipment': 1})	singleton_obj	plane
2370039	2654320	person	woman.n.01	http://object-naming-amore.upf.edu//2370039_2654320_seed_ambiguous.png	Counter({'woman': 9})	seed_ambiguous	lady
2395069	458083	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2395069_458083_supercat_unique.png	Counter({'jacket': 8, 'boy': 1})	supercat_unique	jacket
2388106	1270616	person	man.n.01	http://object-naming-amore.upf.edu//2388106_1270616_supercat_ambiguous.png	Counter({'man': 7, 'woman': 1, 'person': 1})	supercat_ambiguous	man
2365629	3883230	person	man.n.01	http://object-naming-amore.upf.edu//2365629_3883230_singleton_obj.png	Counter({'man': 7, '#bbox': 1, 'skateboarder': 1})	singleton_obj	man
2382985	535893	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2382985_535893_supercat_ambiguous.png	Counter({'pizza': 5, 'pizza slice': 2, '#bbox': 2})	supercat_ambiguous	cheese
2401283	401064	vehicle	car.n.01	http://object-naming-amore.upf.edu//2401283_401064_singleton_obj.png	Counter({'truck': 5, 'car': 3, 'vehicle': 1})	singleton_obj	suv
2393606	1218432	ware	cutlery.n.02	http://object-naming-amore.upf.edu//2393606_1218432_supercat_unique.png	Counter({'fork': 9})	supercat_unique	fork
2348737	2495504	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2348737_2495504_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2337004	2781038	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2337004_2781038_seed_ambiguous.png	Counter({'giraffe': 9})	seed_ambiguous	giraffe
2328211	2939430	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2328211_2939430_seed_ambiguous.png	Counter({'sheep': 9})	seed_ambiguous	sheep
2347551	889706	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2347551_889706_supercat_unique.png	Counter({'bench': 9})	supercat_unique	bench
2345369	3180319	plant, flora, plant life	flower.n.01	http://object-naming-amore.upf.edu//2345369_3180319_seed_ambiguous.png	Counter({'flower': 5, 'flowers': 3})	seed_ambiguous	flower
2351609	2560163	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2351609_2560163_supercat_unique.png	Counter({'laptop': 6, 'computer': 2})	supercat_unique	mac
2356334	2515457	structure, construction	bridge.n.01	http://object-naming-amore.upf.edu//2356334_2515457_singleton_obj.png	Counter({'bridge': 5, 'skateboard': 1, '#occlusion': 1, '#bbox': 1})	singleton_obj	bridge
2398023	1183801	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2398023_1183801_singleton_obj.png	Counter({'rug': 6, '#occlusion': 1, 'floor': 1})	singleton_obj	rug
2344138	2044286	person	man.n.01	http://object-naming-amore.upf.edu//2344138_2044286_singleton_obj.png	Counter({'man': 7, 'tie': 1})	singleton_obj	man
2380112	547744	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2380112_547744_singleton_obj.png	Counter({'truck': 6, 'tow truck': 1, 'crane truck': 1})	singleton_obj	truck
2351108	3590559	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2351108_3590559_singleton_obj.png	Counter({'table': 3, 'orange': 1, '#occlusion': 1, 'mat': 1, 'clementine': 1, '#bbox': 1})	singleton_obj	table
2413805	165865	animal	feline.n.01	http://object-naming-amore.upf.edu//2413805_165865_singleton_obj.png	Counter({'cat': 7, 'animal': 1})	singleton_obj	cat
2378167	561667	person	man.n.01	http://object-naming-amore.upf.edu//2378167_561667_singleton_obj.png	Counter({'person': 3, 'man': 3, 'jacket': 1, 'human': 1})	singleton_obj	man
2317447	2707891	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2317447_2707891_singleton_obj.png	Counter({'sandwich': 7, 'sandwhich': 1})	singleton_obj	bread
2351678	858939	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2351678_858939_seed_ambiguous.png	Counter({'zebra': 9})	seed_ambiguous	zebra
2341641	2462498	animal	feline.n.01	http://object-naming-amore.upf.edu//2341641_2462498_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2363984	760474	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2363984_760474_singleton_obj.png	Counter({'cake': 8, 'dessert': 1})	singleton_obj	cake
2351646	859272	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2351646_859272_seed_ambiguous.png	Counter({'shirt': 7, 'pizza': 1, 'man': 1})	seed_ambiguous	shirt
2341716	2192228	person	man.n.01	http://object-naming-amore.upf.edu//2341716_2192228_singleton_obj.png	Counter({'man': 3, 'skier': 2, 'helmet': 1, 'skiier': 1, 'jacket': 1, 'person': 1})	singleton_obj	man
2322112	3306870	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2322112_3306870_seed_ambiguous.png	Counter({'chair': 9})	seed_ambiguous	chair
2411288	359832	person	woman.n.01	http://object-naming-amore.upf.edu//2411288_359832_singleton_obj.png	Counter({'kid': 3, 'girl': 3, 'boy': 1, 'child': 1, 'person': 1})	singleton_obj	girl
2372160	1888889	animal	feline.n.01	http://object-naming-amore.upf.edu//2372160_1888889_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
3627	2436568	structure, construction	bridge.n.01	http://object-naming-amore.upf.edu//3627_2436568_singleton_obj.png	Counter({'bridge': 9})	singleton_obj	bridge
2416390	3204602	vehicle	car.n.01	http://object-naming-amore.upf.edu//2416390_3204602_seed_ambiguous.png	Counter({'car': 7, 'automobile': 1, 'cars': 1})	seed_ambiguous	car
2371755	2438584	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2371755_2438584_supercat_unique.png	Counter({'cake': 9})	supercat_unique	cake
2340505	947184	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2340505_947184_singleton_obj.png	Counter({'shower': 4, 'cat': 1, '#occlusion': 1, 'bathtub': 1, 'bath': 1, 'tub': 1})	singleton_obj	bathtub
2361483	781585	person	woman.n.01	http://object-naming-amore.upf.edu//2361483_781585_singleton_obj.png	Counter({'woman': 5, '#bbox': 1, 'sign': 1, 'person': 1, 'soldier': 1})	singleton_obj	girl
2370660	3116718	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2370660_3116718_singleton_obj.png	Counter({'truck': 6, 'dog': 2, 'pickup': 1})	singleton_obj	truck
713562	1585885	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//713562_1585885_seed_ambiguous.png	Counter({'bed': 7, 'children': 2})	seed_ambiguous	bed
2340418	2816445	plant, flora, plant life	flower.n.01	http://object-naming-amore.upf.edu//2340418_2816445_seed_ambiguous.png	Counter({'flower': 8, 'flowerhead': 1})	seed_ambiguous	flower
2324346	3260579	person	woman.n.01	http://object-naming-amore.upf.edu//2324346_3260579_singleton_obj.png	Counter({'woman': 4, 'girl': 3, 'toothbrush': 1, 'female': 1})	singleton_obj	girl
2324771	2851831	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2324771_2851831_supercat_unique.png	Counter({'couch': 4, '#bbox': 2, 'keyboard': 1, 'man': 1, 'woman': 1})	supercat_unique	sofa
2340305	2633234	animal	bird.n.01	http://object-naming-amore.upf.edu//2340305_2633234_seed_ambiguous.png	Counter({'goose': 7, 'bird': 2})	seed_ambiguous	bird
2412741	3803307	article of clothing	headdress.n.01	http://object-naming-amore.upf.edu//2412741_3803307_supercat_unique.png	Counter({'#bbox': 2, '#occlusion': 2, 'car': 2, 'feet': 1, 'car hood': 1, 'hood': 1})	supercat_unique	hood
2337446	957562	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2337446_957562_supercat_unique.png	Counter({'curtain': 5, 'girls': 1, 'glasses': 1, 'girl': 1, '#occlusion': 1})	supercat_unique	curtain
2409199	246852	structure, construction	bridge.n.01	http://object-naming-amore.upf.edu//2409199_246852_supercat_unique.png	Counter({'#bbox': 2, 'guard rail': 1, 'train': 1, 'railing': 1, 'train bridge': 1, 'bridge': 1, 'fence': 1, '#occlusion': 1})	supercat_unique	bridge
2322305	2835927	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2322305_2835927_singleton_obj.png	Counter({'sheep': 9})	singleton_obj	sheep
2391982	1235250	person	woman.n.01	http://object-naming-amore.upf.edu//2391982_1235250_singleton_obj.png	Counter({'woman': 4, '#bbox': 2, 'doughnut': 1, 'person': 1, '#occlusion': 1})	singleton_obj	woman
2388982	669422	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2388982_669422_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})	singleton_obj	airplane
2327535	980055	animal	feline.n.01	http://object-naming-amore.upf.edu//2327535_980055_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2399850	1165435	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2399850_1165435_supercat_unique.png	Counter({'shirt': 6, 'tie': 1, 'man': 1, 'jacket': 1})	supercat_unique	shirt
2315775	2900337	person	man.n.01	http://object-naming-amore.upf.edu//2315775_2900337_singleton_obj.png	Counter({'man': 5, '#bbox': 2, 'elephant': 1, 'person': 1})	singleton_obj	man
2382674	537873	animal	dog.n.01	http://object-naming-amore.upf.edu//2382674_537873_singleton_obj.png	Counter({'dog': 9})	singleton_obj	dog
2411740	3813255	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2411740_3813255_supercat_unique.png	Counter({'food': 3, 'donut': 2, 'sandwich': 1, '#occlusion': 1, 'dougnut': 1, 'breakfast': 1})	supercat_unique	pastry
2417770	3286271	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2417770_3286271_seed_ambiguous.png	Counter({'#bbox': 5, 'couch': 3, 'furniture': 1})	seed_ambiguous	couch
2366162	2188575	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2366162_2188575_singleton_obj.png	Counter({'rice': 7, 'bento': 1, 'bowl': 1})	singleton_obj	rice
2407250	282977	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2407250_282977_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})	singleton_obj	plane
2399056	1172772	person	woman.n.01	http://object-naming-amore.upf.edu//2399056_1172772_seed_ambiguous.png	Counter({'person': 3, 'woman': 3, 'baseball hat': 1, 'boy': 1, 'defender': 1})	seed_ambiguous	woman
2354940	2189286	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2354940_2189286_singleton_obj.png	Counter({'jacket': 7, '#bbox': 1, 'man': 1})	singleton_obj	jacket
2318996	1005509	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2318996_1005509_singleton_obj.png	Counter({'boat': 8, 'ferry': 1})	singleton_obj	boat
2405657	1106845	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2405657_1106845_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2364148	3740837	structure, construction	restaurant.n.01	http://object-naming-amore.upf.edu//2364148_3740837_singleton_obj.png	Counter({'restaurant': 4, '#bbox': 2, 'window': 1, 'store': 1, 'building': 1})	singleton_obj	restaurant
2402120	392517	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2402120_392517_singleton_obj.png	Counter({'counter': 6, 'table': 2, 'oven': 1})	singleton_obj	counter
2360500	787660	animal	feline.n.01	http://object-naming-amore.upf.edu//2360500_787660_singleton_obj.png	Counter({'cat': 8, 'dog': 1})	singleton_obj	cat
2340953	945229	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2340953_945229_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2370738	3856985	animal	horse.n.01	http://object-naming-amore.upf.edu//2370738_3856985_singleton_obj.png	Counter({'#occlusion': 4, 'horse': 3, '#other_very dark photo': 1, '#other_too dark, might be a horse?': 1})	singleton_obj	horse
2370809	1990548	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2370809_1990548_singleton_obj.png	Counter({'shirt': 8, 'man': 1})	singleton_obj	shirt
2361120	2364984	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2361120_2364984_seed_ambiguous.png	Counter({'broccoli': 3, 'food': 3, 'stir fry': 1, 'pasta': 1, 'salad': 1})	seed_ambiguous	pasta
2370020	2663917	vehicle	train.n.01	http://object-naming-amore.upf.edu//2370020_2663917_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2379399	1357898	animal	bird.n.01	http://object-naming-amore.upf.edu//2379399_1357898_singleton_obj.png	Counter({'bird': 9})	singleton_obj	bird
2377434	717723	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2377434_717723_supercat_unique.png	Counter({'rug': 7, '#occlusion': 1, 'floor': 1})	supercat_unique	carpet
2358517	801797	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2358517_801797_singleton_obj.png	Counter({'bench': 9})	singleton_obj	bench
2320620	3001672	person	woman.n.01	http://object-naming-amore.upf.edu//2320620_3001672_singleton_obj.png	Counter({'#bbox': 4, 'women': 2, 'woman': 2, 'bag': 1})	singleton_obj	lady
2398867	421253	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2398867_421253_singleton_obj.png	Counter({'bottle': 7, 'chemical': 1, 'cleaner': 1})	singleton_obj	bottle
2326704	981811	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2326704_981811_supercat_unique.png	Counter({'#bbox': 3, 'train': 2, 'engine': 2, '#occlusion': 1, 'tank': 1})	supercat_unique	boiler
2337508	2583277	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2337508_2583277_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2375710	3841573	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2375710_3841573_singleton_obj.png	Counter({'couch': 8, '#occlusion': 1})	singleton_obj	couch
2389865	1256443	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2389865_1256443_singleton_obj.png	Counter({'truck': 8, 'van': 1})	singleton_obj	truck
2390834	1246638	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2390834_1246638_supercat_unique.png	Counter({'jacket': 3, 'scarf': 2, 'shirt': 2, 'man': 1, 'coat': 1})	supercat_unique	coat
2378682	558249	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2378682_558249_singleton_obj.png	Counter({'#bbox': 4, 'luggage': 3, 'suitcase': 1, 'carpet': 1})	singleton_obj	carpet
2355257	831251	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2355257_831251_singleton_obj.png	Counter({'counter': 4, '#bbox': 2, 'bun': 1, 'table': 1, 'appetizers': 1})	singleton_obj	counter
285853	1569979	person	man.n.01	http://object-naming-amore.upf.edu//285853_1569979_supercat_unique.png	Counter({'man': 8, 'glasses': 1})	supercat_unique	man
2334315	3127822	animal	bird.n.01	http://object-naming-amore.upf.edu//2334315_3127822_seed_ambiguous.png	Counter({'bird': 9})	seed_ambiguous	bird
2355592	828302	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2355592_828302_singleton_obj.png	Counter({'pizza': 9})	singleton_obj	pizza
2394802	1209675	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2394802_1209675_seed_ambiguous.png	Counter({'motorcycle': 9})	seed_ambiguous	motorcycle
2354085	3575039	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2354085_3575039_singleton_obj.png	Counter({'sandwich': 7, 'sandwhich': 1, 'sub': 1})	singleton_obj	bun
2329321	3690768	person	male_child.n.01	http://object-naming-amore.upf.edu//2329321_3690768_seed_ambiguous.png	Counter({'boy': 8, 'skater': 1})	seed_ambiguous	boy
2383122	1323611	person	woman.n.01	http://object-naming-amore.upf.edu//2383122_1323611_singleton_obj.png	Counter({'girl': 4, 'woman': 3, 'skiier': 1, 'skier': 1})	singleton_obj	girl
2380324	710991	animal	feline.n.01	http://object-naming-amore.upf.edu//2380324_710991_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2330679	3322736	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2330679_3322736_singleton_obj.png	Counter({'counter': 6, '#occlusion': 1, '#bbox': 1, 'sink': 1})	singleton_obj	counter
2320101	3195531	structure, construction	shelter.n.01	http://object-naming-amore.upf.edu//2320101_3195531_singleton_obj.png	Counter({'dugout': 7, '#occlusion': 1, 'bench': 1})	singleton_obj	dugout
2409049	2461773	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2409049_2461773_supercat_unique.png	Counter({'bench': 7, '#occlusion': 1, 'shirts': 1})	supercat_unique	bench
2358211	805068	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2358211_805068_seed_ambiguous.png	Counter({'cow': 8, 'cows': 1})	seed_ambiguous	cow
1741	1643538	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//1741_1643538_supercat_unique.png	Counter({'jacket': 4, 'shirt': 2, 'woman': 1, 'blazer': 1, 'suit': 1})	supercat_unique	jacket
2410323	220444	person	woman.n.01	http://object-naming-amore.upf.edu//2410323_220444_supercat_unique.png	Counter({'woman': 6, 'phone': 1, 'girl': 1, '#bbox': 1})	supercat_unique	woman
2324850	3293186	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2324850_3293186_supercat_unique.png	Counter({'shirt': 5, 'man': 2, 'vest': 1, 'cardigan': 1})	supercat_unique	shirt
2324028	2828949	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2324028_2828949_singleton_obj.png	Counter({'table': 6, 'cake': 3})	singleton_obj	table
2383201	1323038	vehicle	train.n.01	http://object-naming-amore.upf.edu//2383201_1323038_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2395115	3297679	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2395115_3297679_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2334356	3261702	person	man.n.01	http://object-naming-amore.upf.edu//2334356_3261702_supercat_unique.png	Counter({'person': 7, 'laptop': 1, '#occlusion': 1})	supercat_unique	man
2372223	593147	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2372223_593147_singleton_obj.png	Counter({'rice': 8, '#occlusion': 1})	singleton_obj	rice
2325480	986260	vehicle	train.n.01	http://object-naming-amore.upf.edu//2325480_986260_singleton_obj.png	Counter({'train': 4, '#occlusion': 2, 'biker': 1, '#bbox': 1, 'bus': 1})	singleton_obj	train
2374268	727930	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2374268_727930_supercat_unique.png	Counter({'couch': 4, 'dog': 3, 'sofa': 1, 'bed': 1})	supercat_unique	couch
2385899	1291684	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2385899_1291684_singleton_obj.png	Counter({'house': 4, 'sign': 3, 'door': 1, 'building': 1})	singleton_obj	house
2324877	2989733	person	woman.n.01	http://object-naming-amore.upf.edu//2324877_2989733_singleton_obj.png	Counter({'person': 6, 'man': 2})	singleton_obj	girl
2386611	1284354	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2386611_1284354_supercat_ambiguous.png	Counter({'blender': 2, '#bbox': 2, 'appliance': 1, 'blender pitcher': 1, 'food processor': 1, 'blender jar': 1})	supercat_ambiguous	jar
2412436	3093987	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2412436_3093987_supercat_unique.png	Counter({'pizza': 4, '#bbox': 4})	supercat_unique	flatbread
2362532	773471	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2362532_773471_supercat_unique.png	Counter({'shirt': 7, 'man': 1})	supercat_unique	shirt
2388050	1270884	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2388050_1270884_singleton_obj.png	Counter({'rug': 6, '#occlusion': 1, 'carpet': 1})	singleton_obj	rug
2334503	3676990	animal	bird.n.01	http://object-naming-amore.upf.edu//2334503_3676990_singleton_obj.png	Counter({'duck': 7, 'bird': 1})	singleton_obj	duck
2398823	1175302	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2398823_1175302_singleton_obj.png	Counter({'giraffe': 7, '#occlusion': 1})	singleton_obj	giraffe
2406926	288124	person	woman.n.01	http://object-naming-amore.upf.edu//2406926_288124_singleton_obj.png	Counter({'woman': 8})	singleton_obj	woman
2318940	3426545	vehicle	motorcycle.n.01	http://object-naming-amore.upf.edu//2318940_3426545_singleton_obj.png	Counter({'motorcycle': 8})	singleton_obj	motorcycle
2348012	885460	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2348012_885460_singleton_obj.png	Counter({'desk': 4, 'table': 2, 'cup': 1, 'desktop': 1})	singleton_obj	desk
2409532	239830	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2409532_239830_singleton_obj.png	Counter({'airplane': 5, 'plane': 4})	singleton_obj	plane
2416117	3327195	animal	dog.n.01	http://object-naming-amore.upf.edu//2416117_3327195_singleton_obj.png	Counter({'dog': 8, '#bbox': 1})	singleton_obj	dog
2415895	3543697	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2415895_3543697_supercat_unique.png	Counter({'coat': 4, 'jacket': 3, 'man': 1, 'parka': 1})	supercat_unique	jacket
2411440	311882	structure, construction	shelter.n.01	http://object-naming-amore.upf.edu//2411440_311882_supercat_unique.png	Counter({'tent': 3, '#occlusion': 2, 'awning': 2, 'canopy': 1, 'umbrella': 1})	supercat_unique	tent
2369364	3684976	person	man.n.01	http://object-naming-amore.upf.edu//2369364_3684976_supercat_unique.png	Counter({'#bbox': 4, 'man': 2, 'motorcycle': 2, 'bike': 1})	supercat_unique	guy
2402014	393523	person	child.n.01	http://object-naming-amore.upf.edu//2402014_393523_singleton_obj.png	Counter({'tennis player': 4, 'man': 2, 'person': 2, 'player': 1})	singleton_obj	player
2366134	2306003	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2366134_2306003_seed_ambiguous.png	Counter({'zebra': 9})	seed_ambiguous	zebra
2401506	398688	person	man.n.01	http://object-naming-amore.upf.edu//2401506_398688_supercat_ambiguous.png	Counter({'man': 7, 'guy': 1, 'person': 1})	supercat_ambiguous	man
