vg_img_id	vg_object_id	cat	synset	url	responses	sample_type	obj_name
2363135	767896	person	child.n.01	http://object-naming-amore.upf.edu//2363135_767896_supercat_ambiguous.png	Counter({'boy': 4, 'man': 3, 'person': 2})	supercat_ambiguous	kid
2352520	1667079	person	child.n.01	http://object-naming-amore.upf.edu//2352520_1667079_supercat_ambiguous.png	Counter({'man': 5, 'skater': 3, 'boy': 1})	supercat_ambiguous	kid
2369411	611604	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2369411_611604_supercat_unique.png	Counter({'#occlusion': 5, 'blanket': 2, '#bbox': 1, 'luggage': 1})	supercat_unique	couch
2323342	989670	person	male_child.n.01	http://object-naming-amore.upf.edu//2323342_989670_singleton_obj.png	Counter({'child': 5, 'boy': 2, 'kid': 1, 'boy in a swing': 1})	singleton_obj	boy
2346617	1939295	tableware	crockery.n.01	http://object-naming-amore.upf.edu//2346617_1939295_singleton_obj.png	Counter({'plate': 6, 'steak': 2, 'dish': 1})	singleton_obj	dish
2375386	722490	animal	feline.n.01	http://object-naming-amore.upf.edu//2375386_722490_singleton_obj.png	Counter({'cat': 8, 'tabby cat': 1})	singleton_obj	cat
2410998	1083958	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2410998_1083958_seed_ambiguous.png	Counter({'pizza': 7, '#bbox': 1, 'pizza cutter': 1})	seed_ambiguous	cheese
2356185	2585622	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2356185_2585622_supercat_unique.png	Counter({'shoes': 4, '#bbox': 2, 'sneakers': 2, 'shoe': 1})	supercat_unique	carpet
2327941	3187016	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2327941_3187016_singleton_obj.png	Counter({'airplane': 4, 'plane': 4, 'jet': 1})	singleton_obj	airplane
2391276	1242084	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2391276_1242084_supercat_unique.png	Counter({'table': 8, 'outside': 1})	supercat_unique	table
2359750	1940089	article of clothing	neckwear.n.01	http://object-naming-amore.upf.edu//2359750_1940089_singleton_obj.png	Counter({'tie': 8, 'necktie': 1})	singleton_obj	necktie
2414078	160344	person	man.n.01	http://object-naming-amore.upf.edu//2414078_160344_singleton_obj.png	Counter({'surfer': 4, 'man': 3, 'kid': 1, 'person': 1})	singleton_obj	guy
2376814	569604	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2376814_569604_seed_ambiguous.png	Counter({'chair': 5, 'man': 3, 'guy': 1})	seed_ambiguous	chair
2353843	2693547	structure, construction	house.n.01	http://object-naming-amore.upf.edu//2353843_2693547_singleton_obj.png	Counter({'house': 8, 'dump truck': 1})	singleton_obj	house
2373649	3725562	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2373649_3725562_seed_ambiguous.png	Counter({'airplane': 7, 'plane': 2})	seed_ambiguous	aircraft
2416817	3141550	person	man.n.01	http://object-naming-amore.upf.edu//2416817_3141550_singleton_obj.png	Counter({'tennis player': 5, 'man': 4})	singleton_obj	man
2380781	709188	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2380781_709188_singleton_obj.png	Counter({'basket': 6, 'bananas': 1, 'bunch bananas': 1, 'nasket': 1})	singleton_obj	table
2365211	2292804	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2365211_2292804_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2385674	686436	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2385674_686436_supercat_unique.png	Counter({'#occlusion': 4, 'jacket': 3, 'shirt': 1, 'coat': 1})	supercat_unique	coat
2412738	187903	person	athlete.n.01	http://object-naming-amore.upf.edu//2412738_187903_singleton_obj.png	Counter({'skater': 5, 'person': 2, 'man': 1, 'skateborder': 1})	singleton_obj	skateboarder
2358144	805685	animal	feline.n.01	http://object-naming-amore.upf.edu//2358144_805685_singleton_obj.png	Counter({'cat': 8, 'kitten': 1})	singleton_obj	cat
2353178	848599	food, nutrient	vegetable.n.01	http://object-naming-amore.upf.edu//2353178_848599_supercat_unique.png	Counter({'salad': 9})	supercat_unique	vegetable
2406577	293412	animal	bird.n.01	http://object-naming-amore.upf.edu//2406577_293412_singleton_obj.png	Counter({'bird': 5, 'duck': 1, 'swan': 1, 'goose': 1, 'fowl': 1})	singleton_obj	bird
2362232	775996	animal	horse.n.01	http://object-naming-amore.upf.edu//2362232_775996_seed_ambiguous.png	Counter({'horse': 9})	seed_ambiguous	horse
2382888	1325298	person	woman.n.01	http://object-naming-amore.upf.edu//2382888_1325298_singleton_obj.png	Counter({'woman': 6, 'tennis player': 3})	singleton_obj	woman
2374964	2210312	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2374964_2210312_singleton_obj.png	Counter({'#occlusion': 4, 'seat': 3, 'train seat': 1, 'chair': 1})	singleton_obj	chair
2354584	3776785	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2354584_3776785_singleton_obj.png	Counter({'truck': 3, 'fire truck': 3, 'firetruck': 2, 'engine': 1})	singleton_obj	truck
2395398	2375408	animal	fish.n.01	http://object-naming-amore.upf.edu//2395398_2375408_seed_ambiguous.png	Counter({'food': 4, '#bbox': 2, 'fish': 1, 'fried fish': 1, 'meat': 1})	seed_ambiguous	fish
2357904	807666	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2357904_807666_singleton_obj.png	Counter({'pizza': 7, 'plate': 2})	singleton_obj	pizza
2367047	1846409	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2367047_1846409_supercat_unique.png	Counter({'shirt': 8, 'child': 1})	supercat_unique	shirt
2379326	1358553	person	woman.n.01	http://object-naming-amore.upf.edu//2379326_1358553_supercat_ambiguous.png	Counter({'woman': 6, '#bbox': 2, 'girl': 1})	supercat_ambiguous	woman
2393156	474424	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2393156_474424_singleton_obj.png	Counter({'bowl': 6, 'salad': 3})	singleton_obj	bowl
2399539	1168817	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2399539_1168817_supercat_ambiguous.png	Counter({'car': 4, '#occlusion': 1, 'scooter': 1, '#bbox': 1, 'wheel': 1, 'mirror': 1})	supercat_ambiguous	scooter
2374973	1754725	structure, construction	bridge.n.01	http://object-naming-amore.upf.edu//2374973_1754725_singleton_obj.png	Counter({'bridge': 6, 'name plate': 2, 'overpass': 1})	singleton_obj	bridge
2400357	409326	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2400357_409326_singleton_obj.png	Counter({'cake': 7, 'plate': 1, 'fork': 1})	singleton_obj	cake
2319377	1002475	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2319377_1002475_supercat_unique.png	Counter({'shirt': 8, 'mobile': 1})	supercat_unique	shirt
2383498	694066	animal	horse.n.01	http://object-naming-amore.upf.edu//2383498_694066_singleton_obj.png	Counter({'horse': 7, 'rope': 2})	singleton_obj	horse
2364829	2135835	person	child.n.01	http://object-naming-amore.upf.edu//2364829_2135835_supercat_ambiguous.png	Counter({'child': 3, 'girl': 2, 'baby': 1, 'toddler': 1, 'shirt': 1, 'shoe': 1})	supercat_ambiguous	child
2364268	642104	person	man.n.01	http://object-naming-amore.upf.edu//2364268_642104_singleton_obj.png	Counter({'skater': 3, 'man': 3, 'skateboarder': 1, 'cap': 1, 'hat': 1})	singleton_obj	guy
2316700	3360435	vehicle	train.n.01	http://object-naming-amore.upf.edu//2316700_3360435_singleton_obj.png	Counter({'train': 8, 'wire': 1})	singleton_obj	train
2360597	2035479	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2360597_2035479_singleton_obj.png	Counter({'desk': 2, 'rug': 2, '#occlusion': 2, 'table': 1, 'keyboard': 1, 'wire': 1})	singleton_obj	rug
2405343	373635	animal	dog.n.01	http://object-naming-amore.upf.edu//2405343_373635_singleton_obj.png	Counter({'dog': 7, '#other_animal': 1, 'hat': 1})	singleton_obj	dog
2396316	1198974	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2396316_1198974_seed_ambiguous.png	Counter({'seat': 3, 'bench': 2, 'seat cushion': 1, 'train seat': 1, '#occlusion': 1, 'booth': 1})	seed_ambiguous	seat
2381771	702000	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2381771_702000_singleton_obj.png	Counter({'tub': 5, 'bathtub': 2, 'bath tub': 1, '#bbox': 1})	singleton_obj	bathtub
2363736	3505308	person	woman.n.01	http://object-naming-amore.upf.edu//2363736_3505308_supercat_ambiguous.png	Counter({'person': 2, '#bbox': 2, 'woman': 2, '#occlusion': 2, 'head': 1})	supercat_ambiguous	woman
2335780	2495397	vehicle	train.n.01	http://object-naming-amore.upf.edu//2335780_2495397_singleton_obj.png	Counter({'train': 7, 'tram': 1, 'locomotive': 1})	singleton_obj	train
2378017	2693592	person	woman.n.01	http://object-naming-amore.upf.edu//2378017_2693592_singleton_obj.png	Counter({'woman': 4, 'person': 2, 'lady': 1, 'frisbee player': 1, 'girl': 1})	singleton_obj	girl
2338745	3292879	animal	feline.n.01	http://object-naming-amore.upf.edu//2338745_3292879_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2384360	1310458	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2384360_1310458_singleton_obj.png	Counter({'pizza': 8, 'pizza pie': 1})	singleton_obj	pizza
2365616	3130657	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2365616_3130657_supercat_unique.png	Counter({'jacket': 4, 'sweatshirt': 2, 'hoodie': 2, '#occlusion': 1})	supercat_unique	jacket
2359087	796262	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2359087_796262_singleton_obj.png	Counter({'table': 8, 'kitchen table': 1})	singleton_obj	table
2417795	3383834	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2417795_3383834_singleton_obj.png	Counter({'table': 3, 'toilet': 2, '#bbox': 2, 'rug': 1, '#occlusion': 1})	singleton_obj	table
2381262	1337983	article of clothing	footwear.n.01	http://object-naming-amore.upf.edu//2381262_1337983_supercat_unique.png	Counter({'faucet': 6, 'water pipes': 1, 'tap': 1, 'ship': 1})	supercat_unique	hose
2410351	1087038	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2410351_1087038_singleton_obj.png	Counter({'sinks': 2, 'counter': 2, 'sink counter': 2, 'sink': 2, 'vanity': 1})	singleton_obj	counter
2406072	1104111	structure, construction	restaurant.n.01	http://object-naming-amore.upf.edu//2406072_1104111_singleton_obj.png	Counter({'building': 5, 'shop': 1, 'store': 1, 'cafe': 1, 'house': 1})	singleton_obj	cafe
2382801	1326025	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2382801_1326025_supercat_unique.png	Counter({'stew': 3, '#bbox': 2, 'roast beef': 1, 'food': 1, 'bowl': 1, 'meat': 1})	supercat_unique	gravy
2409595	238301	person	athlete.n.01	http://object-naming-amore.upf.edu//2409595_238301_singleton_obj.png	Counter({'skier': 5, 'man': 3, 'person': 1})	singleton_obj	skier
2401769	396062	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2401769_396062_singleton_obj.png	Counter({'bed': 8, '#bbox': 1})	singleton_obj	bed
2352691	852378	vehicle	train.n.01	http://object-naming-amore.upf.edu//2352691_852378_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
2366817	1957727	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2366817_1957727_singleton_obj.png	Counter({'sofa': 4, 'couch': 4, 'sectional': 1})	singleton_obj	couch
2386209	519415	person	man.n.01	http://object-naming-amore.upf.edu//2386209_519415_singleton_obj.png	Counter({'man': 5, 'pitcher': 2, 'baseball player': 1, 'player': 1})	singleton_obj	man
2372248	737020	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2372248_737020_singleton_obj.png	Counter({'cow': 8, 'head': 1})	singleton_obj	cow
2416627	3434527	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2416627_3434527_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2394958	1209082	person	man.n.01	http://object-naming-amore.upf.edu//2394958_1209082_singleton_obj.png	Counter({'man': 4, 'chef': 3, 'person': 1, 'rack': 1})	singleton_obj	guy
122	1535166	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//122_1535166_singleton_obj.png	Counter({'counter': 6, 'table': 3})	singleton_obj	counter
2337652	2631040	animal	feline.n.01	http://object-naming-amore.upf.edu//2337652_2631040_supercat_unique.png	Counter({'cat': 9})	supercat_unique	cat
2377231	2179833	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2377231_2179833_supercat_unique.png	Counter({'shirt': 8, 'jacket': 1})	supercat_unique	shirt
2316485	3176423	tableware	crockery.n.01	http://object-naming-amore.upf.edu//2316485_3176423_supercat_unique.png	Counter({'silverware': 3, 'container': 2, 'blender': 2, 'pitcher': 1, 'cup': 1})	supercat_unique	cup
2390478	496996	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2390478_496996_supercat_unique.png	Counter({'cake': 5, 'desserts': 2, 'display': 1, 'cake tier': 1})	supercat_unique	cheesecake
2404922	1111812	vehicle	truck.n.01	http://object-naming-amore.upf.edu//2404922_1111812_singleton_obj.png	Counter({'truck': 8, 'car': 1})	singleton_obj	truck
2319944	997371	person	male_child.n.01	http://object-naming-amore.upf.edu//2319944_997371_singleton_obj.png	Counter({'skateboarder': 3, 'skater': 3, 'man': 2, 'person': 1})	singleton_obj	boy
2341890	939053	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2341890_939053_singleton_obj.png	Counter({'bench': 9})	singleton_obj	bench
2327806	3203040	person	woman.n.01	http://object-naming-amore.upf.edu//2327806_3203040_supercat_unique.png	Counter({'woman': 7, '#bbox': 1, 'person': 1})	supercat_unique	lady
2317311	1021997	person	child.n.01	http://object-naming-amore.upf.edu//2317311_1021997_supercat_ambiguous.png	Counter({'child': 8, 'child skier': 1})	supercat_ambiguous	child
2324748	3250609	vehicle	train.n.01	http://object-naming-amore.upf.edu//2324748_3250609_singleton_obj.png	Counter({'train': 8, 'locamotive': 1})	singleton_obj	train
2344720	3043820	structure, construction	bridge.n.01	http://object-naming-amore.upf.edu//2344720_3043820_singleton_obj.png	Counter({'bridge': 6, '#bbox': 1, 'overpass': 1, '#occlusion': 1})	singleton_obj	bridge
2394048	1214622	animal	dog.n.01	http://object-naming-amore.upf.edu//2394048_1214622_singleton_obj.png	Counter({'dog': 7, '#occlusion': 1, 'cow': 1})	singleton_obj	dog
2362181	776529	food, nutrient	beverage.n.01	http://object-naming-amore.upf.edu//2362181_776529_supercat_ambiguous.png	Counter({'#bbox': 8, 'fruit': 1})	supercat_ambiguous	wine
2386730	1283081	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2386730_1283081_singleton_obj.png	Counter({'bed': 8, '#bbox': 1})	singleton_obj	bed
2356588	1729712	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2356588_1729712_singleton_obj.png	Counter({'giraffe': 9})	singleton_obj	giraffe
2415546	3472956	animal	feline.n.01	http://object-naming-amore.upf.edu//2415546_3472956_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2330269	973223	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2330269_973223_supercat_unique.png	Counter({'jacket': 4, '#bbox': 3, 'outfit': 1, 'coat': 1})	supercat_unique	coat
2363996	3339443	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2363996_3339443_seed_ambiguous.png	Counter({'pie': 4, 'slice of pie': 1, 'cheesecake': 1, 'cake': 1, 'dessert': 1, 'coke': 1})	seed_ambiguous	cheesecake
2319016	1005362	person	woman.n.01	http://object-naming-amore.upf.edu//2319016_1005362_singleton_obj.png	Counter({'woman': 8, 'cap': 1})	singleton_obj	woman
2394859	1209404	ware	cutlery.n.02	http://object-naming-amore.upf.edu//2394859_1209404_singleton_obj.png	Counter({'silverware': 2, 'fork': 2, 'flatware': 1, 'cutlery': 1, '#occlusion': 1, 'utensils': 1, 'plate': 1})	singleton_obj	fork
2330251	2886604	article of clothing	dress.n.01	http://object-naming-amore.upf.edu//2330251_2886604_supercat_unique.png	Counter({'dress': 3, 'shirt': 2, 'blouse': 1, 'skirt': 1, 'woman': 1, 'top': 1})	supercat_unique	dress
2317684	3514907	person	woman.n.01	http://object-naming-amore.upf.edu//2317684_3514907_singleton_obj.png	Counter({'woman': 7, '#bbox': 1, 'shirt': 1})	singleton_obj	woman
2416766	3360918	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2416766_3360918_singleton_obj.png	Counter({'boat': 5, 'sailboat': 3, 'poel': 1})	singleton_obj	boat
2391692	1238392	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2391692_1238392_seed_ambiguous.png	Counter({'desk': 6, 'table': 1, '#bbox': 1, 'paper': 1})	seed_ambiguous	table
2365382	634618	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2365382_634618_singleton_obj.png	Counter({'sink': 3, '#bbox': 2, 'counter': 1, 'vanity': 1, 'countertop': 1, 'top': 1})	singleton_obj	counter
2412840	185662	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2412840_185662_singleton_obj.png	Counter({'boat': 6, 'canoe': 3})	singleton_obj	boat
2382751	1326446	animal	bird.n.01	http://object-naming-amore.upf.edu//2382751_1326446_singleton_obj.png	Counter({'bird': 7, 'parrot': 1, 'wood': 1})	singleton_obj	bird
2401738	659184	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2401738_659184_singleton_obj.png	Counter({'table': 4, 'counter': 3, '#bbox': 1})	singleton_obj	table
2381994	1332261	food, nutrient	vegetable.n.01	http://object-naming-amore.upf.edu//2381994_1332261_singleton_obj.png	Counter({'broccoli': 3, '#bbox': 3, 'plant': 2})	singleton_obj	vegetable
2364140	2077192	person	man.n.01	http://object-naming-amore.upf.edu//2364140_2077192_singleton_obj.png	Counter({'man': 5, 'person': 2, 'woman': 1})	singleton_obj	man
2352058	2968912	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2352058_2968912_supercat_unique.png	Counter({'coat': 5, 'jacket': 3})	supercat_unique	coat
2396668	441627	vehicle	boat.n.01	http://object-naming-amore.upf.edu//2396668_441627_singleton_obj.png	Counter({'boat': 8})	singleton_obj	boat
2411072	317017	animal	dog.n.01	http://object-naming-amore.upf.edu//2411072_317017_singleton_obj.png	Counter({'dog': 8})	singleton_obj	dog
2369889	2678483	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2369889_2678483_singleton_obj.png	Counter({'bed': 8})	singleton_obj	bed
285972	1570942	vehicle	truck.n.01	http://object-naming-amore.upf.edu//285972_1570942_singleton_obj.png	Counter({'truck': 7, 'tanker truck': 1})	singleton_obj	truck
2409747	234499	person	man.n.01	http://object-naming-amore.upf.edu//2409747_234499_supercat_unique.png	Counter({'man': 4, 'person': 3, 'woman': 1})	supercat_unique	man
2385351	1297959	structure, construction	outbuilding.n.01	http://object-naming-amore.upf.edu//2385351_1297959_supercat_ambiguous.png	Counter({'shelter': 3, 'pavillion': 1, 'pavilion': 1, 'overhang': 1, 'hut': 1, '#occlusion': 1})	supercat_ambiguous	shed
2415330	2966480	vehicle	train.n.01	http://object-naming-amore.upf.edu//2415330_2966480_singleton_obj.png	Counter({'train': 7, 'subway train': 1, 'subway': 1})	singleton_obj	train
2401931	1142560	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2401931_1142560_supercat_unique.png	Counter({'shirt': 9})	supercat_unique	shirt
2371375	2656222	vehicle	train.n.01	http://object-naming-amore.upf.edu//2371375_2656222_singleton_obj.png	Counter({'train': 9})	singleton_obj	train
1159339	3796927	structure, construction	hotel.n.01	http://object-naming-amore.upf.edu//1159339_3796927_singleton_obj.png	Counter({'building': 6, '#bbox': 2, 'buidling': 1})	singleton_obj	hotel
2336427	960264	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2336427_960264_supercat_unique.png	Counter({'bread': 3, 'bun': 3, 'club roll': 1, 'sandwich': 1, 'sandwich bun': 1})	supercat_unique	bun
2360173	3229724	person	woman.n.01	http://object-naming-amore.upf.edu//2360173_3229724_singleton_obj.png	Counter({'head': 3, 'person': 3, '#occlusion': 2, 'hair': 1})	singleton_obj	woman
2349255	876151	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2349255_876151_singleton_obj.png	Counter({'table': 6, 'breakfast': 1, 'table setting': 1, 'tabletop': 1})	singleton_obj	table
2407196	284054	person	man.n.01	http://object-naming-amore.upf.edu//2407196_284054_singleton_obj.png	Counter({'man': 8, 'person': 1})	singleton_obj	man
2410456	217067	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2410456_217067_singleton_obj.png	Counter({'cow': 9})	singleton_obj	cow
2411496	311078	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2411496_311078_seed_ambiguous.png	Counter({'#occlusion': 3, 'floor': 2, 'table': 2, '#bbox': 2})	seed_ambiguous	carpet
2366731	3877481	animal	feline.n.01	http://object-naming-amore.upf.edu//2366731_3877481_singleton_obj.png	Counter({'cat': 9})	singleton_obj	cat
2357260	3555429	instrumentality, instrumentation	vessel.n.03	http://object-naming-amore.upf.edu//2357260_3555429_seed_ambiguous.png	Counter({'vase': 3, 'pot': 2, 'bowl': 2, '#occlusion': 2})	seed_ambiguous	jar
1159745	1597112	person	athlete.n.01	http://object-naming-amore.upf.edu//1159745_1597112_singleton_obj.png	Counter({'man': 4, 'batter': 3, 'jersey': 1, 'baseball player': 1})	singleton_obj	batter
2369938	607842	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2369938_607842_singleton_obj.png	Counter({'sheep': 7, 'sacrifice': 1, 'animal': 1})	singleton_obj	sheep
2373885	2639092	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2373885_2639092_singleton_obj.png	Counter({'table': 4, '#bbox': 2, 'tablecloth': 1, 'cutting board': 1, 'knife': 1})	singleton_obj	counter
2415278	142664	person	male_child.n.01	http://object-naming-amore.upf.edu//2415278_142664_singleton_obj.png	Counter({'man': 4, 'biker': 3, 'person': 2})	singleton_obj	boy
2400147	411081	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2400147_411081_singleton_obj.png	Counter({'airplane': 5, 'plane': 3, 'jet': 1})	singleton_obj	plane
2344836	2378510	article of clothing	shirt.n.01	http://object-naming-amore.upf.edu//2344836_2378510_supercat_unique.png	Counter({'shirt': 5, 'dress': 2, 'shawl': 1, 'top': 1})	supercat_unique	shirt
2315788	2824497	food, nutrient	foodstuff.n.02	http://object-naming-amore.upf.edu//2315788_2824497_singleton_obj.png	Counter({'#bbox': 2, 'drinks': 2, 'glasses': 1, 'cups with liquid': 1, 'beer': 1, 'juice': 1, 'cups': 1})	singleton_obj	juice
2364458	640898	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2364458_640898_singleton_obj.png	Counter({'desk': 7, 'table': 2})	singleton_obj	desk
2326067	3475390	person	male_child.n.01	http://object-naming-amore.upf.edu//2326067_3475390_singleton_obj.png	Counter({'boy': 3, 'skateboarder': 2, 'skater': 2, 'person': 1, 'skateborder': 1})	singleton_obj	boy
2375552	721880	vehicle	aircraft.n.01	http://object-naming-amore.upf.edu//2375552_721880_seed_ambiguous.png	Counter({'airplane': 4, 'plane': 3, 'cockpit': 1, '#bbox': 1})	seed_ambiguous	airplane
2407490	1097355	food, solid food	baked_goods.n.01	http://object-naming-amore.upf.edu//2407490_1097355_supercat_unique.png	Counter({'sandwich': 4, 'bread': 4, 'sandwich bread': 1})	supercat_unique	bread
2412722	188297	person	athlete.n.01	http://object-naming-amore.upf.edu//2412722_188297_singleton_obj.png	Counter({'man': 3, 'pitcher': 3, 'baseball player': 2, 'athlete': 1})	singleton_obj	pitcher
2395588	453012	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2395588_453012_singleton_obj.png	Counter({'cow': 9})	singleton_obj	cow
2399792	1166282	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2399792_1166282_singleton_obj.png	Counter({'sofa': 4, 'couch': 2, 'furniture': 1, 'couch pillow': 1, '#occlusion': 1})	singleton_obj	couch
2400377	1159679	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2400377_1159679_singleton_obj.png	Counter({'table': 7, 'stand': 1, 'bananas': 1})	singleton_obj	table
2404890	336895	structure, construction	bridge.n.01	http://object-naming-amore.upf.edu//2404890_336895_supercat_unique.png	Counter({'bridge': 5, '#occlusion': 2, 'tunnel': 1, 'wood tunnel': 1})	supercat_unique	bridge
2351442	1702729	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2351442_1702729_singleton_obj.png	Counter({'rug': 7, 'carpet rug': 1, 'coffee table': 1})	singleton_obj	carpet
2381051	707703	article of clothing	overgarment.n.01	http://object-naming-amore.upf.edu//2381051_707703_singleton_obj.png	Counter({'jacket': 7, 'shirt': 2})	singleton_obj	jacket
2376422	2547866	vehicle	car.n.01	http://object-naming-amore.upf.edu//2376422_2547866_singleton_obj.png	Counter({'car': 7, 'automobile': 1, 'vehicle': 1})	singleton_obj	car
2394818	460725	structure, construction	shelter.n.01	http://object-naming-amore.upf.edu//2394818_460725_supercat_unique.png	Counter({'dugout': 5, '#occlusion': 2, 'dougout': 1, '#bbox': 1})	supercat_unique	dugout
2365042	1775395	animal	horse.n.01	http://object-naming-amore.upf.edu//2365042_1775395_singleton_obj.png	Counter({'horse': 9})	singleton_obj	horse
2410046	227329	person	athlete.n.01	http://object-naming-amore.upf.edu//2410046_227329_seed_ambiguous.png	Counter({'skier': 5, 'person': 2, 'skiier': 1, 'woman': 1})	seed_ambiguous	skier
2368829	1853888	food, nutrient	dish.n.02	http://object-naming-amore.upf.edu//2368829_1853888_supercat_unique.png	Counter({'pizza': 9})	supercat_unique	pizza
2359841	790897	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2359841_790897_seed_ambiguous.png	Counter({'table': 6, 'countertop': 1, '#bbox': 1, 'counter': 1})	seed_ambiguous	counter
2408777	255330	person	woman.n.01	http://object-naming-amore.upf.edu//2408777_255330_seed_ambiguous.png	Counter({'woman': 5, 'tennis player': 3, 'player': 1})	seed_ambiguous	lady
2364317	759239	article of clothing	headdress.n.01	http://object-naming-amore.upf.edu//2364317_759239_supercat_unique.png	Counter({'hat': 9})	supercat_unique	hat
2377243	567053	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2377243_567053_singleton_obj.png	Counter({'zebra': 9})	singleton_obj	zebra
2373861	3724038	person	woman.n.01	http://object-naming-amore.upf.edu//2373861_3724038_singleton_obj.png	Counter({'woman': 8, 'player': 1})	singleton_obj	girl
2349339	2134327	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2349339_2134327_singleton_obj.png	Counter({'cow': 7, 'bull': 1})	singleton_obj	bull
2353700	2213423	tableware	crockery.n.01	http://object-naming-amore.upf.edu//2353700_2213423_supercat_unique.png	Counter({'plate': 5, 'food': 1, 'dessert': 1, 'pudding': 1})	supercat_unique	dish
2400926	1153530	animal	ungulate.n.01	http://object-naming-amore.upf.edu//2400926_1153530_singleton_obj.png	Counter({'giraffe': 8})	singleton_obj	giraffe
2343952	918581	instrumentality, instrumentation	furnishing.n.02	http://object-naming-amore.upf.edu//2343952_918581_singleton_obj.png	Counter({'sink': 7, 'counter': 1})	singleton_obj	counter
